business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"P28H+4H3, Sungai Mamberamo, Kasonaweja, Kec. Mamberamo Tengah, Kabupaten Mamberamo Raya, Papua 99376, Indonesia","{'location': {'lat': -2.2847289, 'lng': 138.0289369}, 'viewport': {'northeast': {'lat': -2.283379070107277, 'lng': 138.0302867298927}, 'southwest': {'lat': -2.286078729892721, 'lng': 138.0275870701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Mamberamo,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108880536437293973021"">A Google User</a>'], 'photo_reference': 'AUGGfZl475pthaFW2KYql_OXE_mxRxnnDr8JQ4fGefkh-h0MtATyAiDrQomEWeb1RrVQHmueRLEH1mhr_xsEb4jVSeXPhDvy6i_IXv7dH-qmHvil_dbiF4wOvCuQgMUFnMoFsL0hC4h_85lNh2dNLvzia9SMEEmdwLSi9N_ckerPyX9M2qXY', 'width': 2448}]",ChIJG6lcAMdVEGgR5ckuhHsa20U,0.0,ChIJG6lcAMdVEGgR5ckuhHsa20U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJG6lcAMdVEGgR5ckuhHsa20U
OPERATIONAL,"QWJC+37, Watiaro, Benuki, Mamberamo Raya Regency, Papua, Indonesia","{'location': {'lat': -2.2197637, 'lng': 137.9206688}, 'viewport': {'northeast': {'lat': -2.218413870107278, 'lng': 137.9220186298927}, 'southwest': {'lat': -2.221113529892722, 'lng': 137.9193189701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Bogor or Bogor Rock,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103663460375789773238"">A Google User</a>'], 'photo_reference': 'AUGGfZkdXaOIq5jB_swMP3F79OFGG-eqToxkKlT_m4HxgvdCPXcDyXxkzQxOr3XlzvB_9-YMVMtbAtwkG9eijbfc_8I_TZh7Qkwre3o9FKj0WhzTqnnv9cAz-aAY0f91Jy6nn1oLF-RmTuNWtiV1YuHuhxyFiCxbxJPggpIBhKWixA6T62Vi', 'width': 4000}]",ChIJrVGkz8lbEGgRwsfL2y9P8II,3.0,ChIJrVGkz8lbEGgRwsfL2y9P8II,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJrVGkz8lbEGgRwsfL2y9P8II
OPERATIONAL,"Sungai Mamberamo hulu, Tuwao, Mamberamo Tengah Tim., Kabupaten Mamberamo Raya, Papua, Indonesia","{'location': {'lat': -2.8000863, 'lng': 138.3165883}, 'viewport': {'northeast': {'lat': -2.798736470107278, 'lng': 138.3179381298928}, 'southwest': {'lat': -2.801436129892722, 'lng': 138.3152384701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sungai MAMBERAMO,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114017069148434560397"">A Google User</a>'], 'photo_reference': 'AUGGfZmY008qykY7Pq0IA-cBoYtyZWDiZIUWiiV_ZDEf-wSyEBUikYtMr0ksTIbm0CQM0UKdLOwKPeU6mDK47D3oRyV9k-LU8EL6yn3LSv1QPB9P0XzT4C4iDMcyg3-yLBZmu5axwOzUyHjW9vO_At2M8X2D5xXXSFrIykDUKzEsflZxENDr', 'width': 1872}]",ChIJRycRwYDNFmgRRSpJioKiXMk,5.0,ChIJRycRwYDNFmgRRSpJioKiXMk,"['park', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJRycRwYDNFmgRRSpJioKiXMk
OPERATIONAL,"789P+J2G, ouncaj, Kec. Mamberamo Tengah, Kabupaten Mamberamo Raya, Papua, Indonesia","{'location': {'lat': -2.7309367, 'lng': 138.3350899}, 'viewport': {'northeast': {'lat': -2.729586870107278, 'lng': 138.3364397298927}, 'southwest': {'lat': -2.732286529892722, 'lng': 138.3337400701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,puncak Membramo Tengah,,,ChIJeaqxyp83EWgRrTC7PT4dw6g,0.0,ChIJeaqxyp83EWgRrTC7PT4dw6g,"['point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJeaqxyp83EWgRrTC7PT4dw6g
OPERATIONAL,"QPV4+H3, Watiaro, Benuki, Mamberamo Raya Regency, Papua, Indonesia","{'location': {'lat': -2.2060477, 'lng': 137.7052106}, 'viewport': {'northeast': {'lat': -2.204697870107278, 'lng': 137.7065604298927}, 'southwest': {'lat': -2.207397529892722, 'lng': 137.7038607701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Yohanes,,,ChIJCQoWYpRnEGgRGgWubQYaPkc,5.0,ChIJCQoWYpRnEGgRGgWubQYaPkc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJCQoWYpRnEGgRGgWubQYaPkc
OPERATIONAL,"4WH2+WR3, Danau Rombebai, Mamberamo Ilir, Kabupaten Mamberamo Raya, Papua 99375, Indonesia","{'location': {'lat': -1.8702275, 'lng': 137.9020367}, 'viewport': {'northeast': {'lat': -1.868877670107277, 'lng': 137.9033865298927}, 'southwest': {'lat': -1.871577329892722, 'lng': 137.9006868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rombebai Lake,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110454052554011031320"">A Google User</a>'], 'photo_reference': 'AUGGfZl1Y-QuE1gW8z0P2O0Wt-5aQjLY95z9A17T4qDo2NCTtZOODfcHtHNUfrfx1461VW6HctpZMswR9hk_pvf400yKtaYsCWLWi32VX8gFJAw_RV7Zu1RHPdJMZqRi55Ws63rPK3lsNv8ewehxM4rg_HUeAI0xg8cclQobqt_SayVEsBre', 'width': 3264}]",ChIJGxDaBU4nEGgRxWH07C8vnBE,4.5,ChIJGxDaBU4nEGgRxWH07C8vnBE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJGxDaBU4nEGgRxWH07C8vnBE
CLOSED_TEMPORARILY,"GXRP+CX, Danau Bira, Mamberamo Tengah, Mamberamo Raya Regency, Papua, Indonesia","{'location': {'lat': -2.4589307, 'lng': 137.9874333}, 'viewport': {'northeast': {'lat': -2.457580870107277, 'lng': 137.9887831298927}, 'southwest': {'lat': -2.460280529892722, 'lng': 137.9860834701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Danau Bira,,,ChIJD4JnZOXlEGgRv7AbNc2JudQ,4.5,ChIJD4JnZOXlEGgRv7AbNc2JudQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,,https://www.google.com/maps/place/?q=place_id:ChIJD4JnZOXlEGgRv7AbNc2JudQ
CLOSED_TEMPORARILY,"Bukit Cinta, 2, Burmeso, Kabupaten Mamberamo Raya, Papua 99376, Indonesia","{'location': {'lat': -2.292626, 'lng': 138.1000951}, 'viewport': {'northeast': {'lat': -2.291276170107277, 'lng': 138.1014449298928}, 'southwest': {'lat': -2.293975829892722, 'lng': 138.0987452701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"KELOLA KIOS. ""KIOS SEDERHANA""",,"[{'height': 1824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115449453290711886206"">A Google User</a>'], 'photo_reference': 'AUGGfZlHIXdkXY-6Pu9sdl4EagHnHieyvhL4fPQ1kiellTnGlWUQx09jYdQgF5eKr306UQj7o2NVWpNQqcOmCovBvK8i3FbVkSTWklvRn6CnEOb9_SUzr_DznJQoTOzbsZqLM7vzmC2MXgd_gA9h4WjmhBfhVs8e3Y2RJWpS16P0X_jOFtKT', 'width': 1572}]",ChIJObEAztOrEWgRYVYrNzolNZY,0.0,ChIJObEAztOrEWgRYVYrNzolNZY,"['travel_agency', 'point_of_interest', 'establishment']",0,True,"{'compound_code': 'P442+W2 Burmeso, Mamberamo Raya Regency, Papua, Indonesia', 'global_code': '6Q9WP442+W2'}",https://www.google.com/maps/place/?q=place_id:ChIJObEAztOrEWgRYVYrNzolNZY
CLOSED_TEMPORARILY,"VJJQ+PH2, Papasena II, Mamberamo Ulu, Mamberamo Raya Regency, Papua, Indonesia","{'location': {'lat': -3.1182377, 'lng': 138.6388879}, 'viewport': {'northeast': {'lat': -3.116887870107278, 'lng': 138.6402377298927}, 'southwest': {'lat': -3.119587529892722, 'lng': 138.6375380701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali dagare,,"[{'height': 2096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101986873311482247037"">A Google User</a>'], 'photo_reference': 'AUGGfZm1LeDt3CgurWABNbBLx-Ij1UlImEibB8jxx6NG4ab0X2D7pPdqu-Auj2Uq2t8zF2TS_03sKFmOU8FBj4LAZr81pai3rFD6w2RGMA11t-gdZdKencx4UaUyu91OcWlC44V7GgoMXW1lHwDVtSSG3g5uUSRXY5vAHcHshOVgTL3MU-gL', 'width': 2999}]",ChIJ80Hwt2-dFmgRe2W_xeCLSxA,3.0,ChIJ80Hwt2-dFmgRe2W_xeCLSxA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJ80Hwt2-dFmgRe2W_xeCLSxA
CLOSED_TEMPORARILY,"828R+P73, Yoke, Mamberamo Ilir, Mamberamo Raya Regency, Papua, Indonesia","{'location': {'lat': -1.6832318, 'lng': 138.0406759}, 'viewport': {'northeast': {'lat': -1.681881970107278, 'lng': 138.0420257298927}, 'southwest': {'lat': -1.684581629892722, 'lng': 138.0393260701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Kaprambai,,,ChIJz3EFsaXND2gRpUFYIc039yE,0.0,ChIJz3EFsaXND2gRpUFYIc039yE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJz3EFsaXND2gRpUFYIc039yE
CLOSED_TEMPORARILY,"Bukit Cinta, 2, Burmeso, Kabupaten Mamberamo Raya, Papua 99376, Indonesia","{'location': {'lat': -2.2925188, 'lng': 138.1001166}, 'viewport': {'northeast': {'lat': -2.291168970107278, 'lng': 138.1014664298927}, 'southwest': {'lat': -2.293868629892723, 'lng': 138.0987667701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"BUKA KIOS. ""KIOS KELONTONG""",,"[{'height': 1804, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112360758146907898938"">A Google User</a>'], 'photo_reference': 'AUGGfZmn65-WBLmc3_fRmGybrLXBGwKxy4-SGKa4ypIeNLySqWZFbDRx1TgtyyQvl9cRHko1LK_tLBJgUVN6pkYai2JrvlBuCKKbyQZz9T2xf6WQq6Z2NVq28ktEQd3jIwTk_2av4KTP3rv0KDDfc8JjPbCh8l9Y_Sw6bQIJn9vORUFf4CmH', 'width': 1588}]",ChIJP2d3dJ-rEWgRQocWY2_Y9DA,0.0,ChIJP2d3dJ-rEWgRQocWY2_Y9DA,"['travel_agency', 'point_of_interest', 'establishment']",0,True,"{'compound_code': 'P442+X2 Burmeso, Mamberamo Raya Regency, Papua, Indonesia', 'global_code': '6Q9WP442+X2'}",https://www.google.com/maps/place/?q=place_id:ChIJP2d3dJ-rEWgRQocWY2_Y9DA
