business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"C2CM+VJM, Cipicung, Culamega, Tasikmalaya Regency, West Java 46188, Indonesia","{'location': {'lat': -7.5771339, 'lng': 108.0332888}, 'viewport': {'northeast': {'lat': -7.575769470107277, 'lng': 108.0346682798927}, 'southwest': {'lat': -7.578469129892721, 'lng': 108.0319686201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omelin,ChIJ-9agZQAJZi4RWZl5nI2lK8E,0.0,ChIJ-9agZQAJZi4RWZl5nI2lK8E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-9agZQAJZi4RWZl5nI2lK8E
OPERATIONAL,"92VP+957, Cikuya, Culamega, Tasikmalaya Regency, West Java, Indonesia","{'location': {'lat': -7.604299600000001, 'lng': 108.0351751}, 'viewport': {'northeast': {'lat': -7.602929670107279, 'lng': 108.0365280798927}, 'southwest': {'lat': -7.605629329892722, 'lng': 108.0338284201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kp lengka jaya,ChIJ8xRESQAJZi4RTca8oVMD0c0,0.0,ChIJ8xRESQAJZi4RTca8oVMD0c0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8xRESQAJZi4RTca8oVMD0c0
OPERATIONAL,"kp ledar rt/rw 012/003 Dusun Cioga Desa, Mekarlaksana, Kec. Culamega, Kabupaten Tasikmalaya, Jawa Barat 46188, Indonesia","{'location': {'lat': -7.5970282, 'lng': 108.0706436}, 'viewport': {'northeast': {'lat': -7.593960399999999, 'lng': 108.0718205298927}, 'southwest': {'lat': -7.598050799999996, 'lng': 108.0691208701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Seeng,ChIJVTGuppTiZS4RarNsDP-hmUM,4.4,ChIJVTGuppTiZS4RarNsDP-hmUM,"['tourist_attraction', 'point_of_interest', 'establishment']",18,"[{'height': 2730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106013894672508514570"">Pindi Permana</a>'], 'photo_reference': 'AUGGfZn_QR9z8aaBjvEeeNzbpl4o3mGXLaZ_kfa66BYeOLxyhhLYJXocHVPPIbuQHOKb7tV3HRgDbHWGEZc-Zaxgspsj0brahWzyaYqLJCc5ztxvEphr86_-2p3WIaFlso2GgezFUal-SAVV09EYT-hFQYmg4j2CP0wlh9OyTJdVeErBOUvS', 'width': 4096}]","{'compound_code': 'C33C+57 Mekarlaksana, Tasikmalaya Regency, West Java, Indonesia', 'global_code': '6P4CC33C+57'}",,,https://www.google.com/maps/place/?q=place_id:ChIJVTGuppTiZS4RarNsDP-hmUM
OPERATIONAL,"C2FF+VP6, Cipicung, Culamega, Tasikmalaya Regency, West Java 46188, Indonesia","{'location': {'lat': -7.5753446, 'lng': 108.0242699}, 'viewport': {'northeast': {'lat': -7.573970170107279, 'lng': 108.0260743798927}, 'southwest': {'lat': -7.576669829892722, 'lng': 108.0233747201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun cape petmil,ChIJm2PHDEkJZi4RlCyBf_dpAms,0.0,ChIJm2PHDEkJZi4RlCyBf_dpAms,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJm2PHDEkJZi4RlCyBf_dpAms
OPERATIONAL,"925X+H3G, Bojongsari, Culamega, Tasikmalaya Regency, West Java 46188, Indonesia","{'location': {'lat': -7.6410687, 'lng': 108.0477067}, 'viewport': {'northeast': {'lat': -7.639571570107278, 'lng': 108.0491490298927}, 'southwest': {'lat': -7.642271229892722, 'lng': 108.0464493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Telu,ChIJiQ6D9OAJZi4ROl0U04WU17c,4.6,ChIJiQ6D9OAJZi4ROl0U04WU17c,"['tourist_attraction', 'point_of_interest', 'establishment']",19,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115052916648416670537"">Rahman Santalia</a>'], 'photo_reference': 'AUGGfZmd-w_wzQfrbNZ3DuTX4hcKTenEkucVaS11KLpKUHnT7MpmaM2wGuXqTTB8Wxstp8Fob3n5escuyLL2vKIWNYyKLO_B_b3RsG9e_lAeU58vIxBzVt8q_E-NeBcFT-4jCs_Rogz-M8cPEB_tOv3VBaA6MZ6mkCSev4D_IbYN5Wp8jAPy', 'width': 4032}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJiQ6D9OAJZi4ROl0U04WU17c
OPERATIONAL,"92CC+MJR, Unnamed Road, Bojongsari, Kec. Culamega, Kabupaten Tasikmalaya, Jawa Barat 46188, Indonesia","{'location': {'lat': -7.6282601, 'lng': 108.0215203}, 'viewport': {'northeast': {'lat': -7.624627850000001, 'lng': 108.0223288798927}, 'southwest': {'lat': -7.629470849999997, 'lng': 108.0196292201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah lega,ChIJGcostIQJZi4R8EUbeYaPuEM,5.0,ChIJGcostIQJZi4R8EUbeYaPuEM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 757, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117110829101453203669"">A Google User</a>'], 'photo_reference': 'AUGGfZm7ct1dGdiwvMwRTiKjxKDb8kaiwwfMm7WDt6bRe4QLIKSbjbWDuGxKHKTsY_Llg9qRC19wqNqhZOakT-F86BgAe_jA39NqMratB6Qop-XxNrHaKGDOJlig5ZpKRkm4idCR3EitaPVeIOEHfPgM_fhnxKC17AVzu564u1A0p-Gym6jC', 'width': 1600}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJGcostIQJZi4R8EUbeYaPuEM
OPERATIONAL,"C2GX+2R8, Cipicung, Culamega, Tasikmalaya Regency, West Java 46188, Indonesia","{'location': {'lat': -7.574966, 'lng': 108.049589}, 'viewport': {'northeast': {'lat': -7.572724249999998, 'lng': 108.05163495}, 'southwest': {'lat': -7.575713250000003, 'lng': 108.04345115}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Kelong,ChIJuei60_DjZS4RhYKXKCXD43g,2.0,ChIJuei60_DjZS4RhYKXKCXD43g,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106708446138921595250"">A Google User</a>'], 'photo_reference': 'AUGGfZmMI3lihhjEAphBz9CTm-_s1LA4BNK57Y9Pn9WyOs1iv_ABz96isX08xQnPDaWL6N-vs3q6lWSAU30lrEs1bFusDByuQ0ElshTch1jnMgOW-iOqJaJGhfyaUjmJ1irCxYVtoDIKZ0QlUPC7xKgKLANyrQaS5dFP6hXs5qLskzgkC1rJ', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJuei60_DjZS4RhYKXKCXD43g
OPERATIONAL,"C22M+P5, Cikuya, Culamega, Tasikmalaya Regency, West Java 46188, Indonesia","{'location': {'lat': -7.598220599999999, 'lng': 108.0329308}, 'viewport': {'northeast': {'lat': -7.596887620107278, 'lng': 108.0336721298927}, 'southwest': {'lat': -7.599587279892722, 'lng': 108.0309724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug lambu sindangsari,ChIJR22vR44JZi4RBKLk-DLvcUE,5.0,ChIJR22vR44JZi4RBKLk-DLvcUE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 654, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109750444259140104167"">A Google User</a>'], 'photo_reference': 'AUGGfZmj4p2e6uYJnvVRnGwuQcvl7z4LasBwET0CX2iGQfHlealueOEZi9Y2tGJtkogiCYLOtR7IGAkN2TZqVrmF_i272y8-Q20LC53ZXMLFDGG6Y167VHUJHAaOh1AjJDRLWRJ1g_BxN_SIM7v0vkqsZI68fhN4-0miFj10HQP64sXuuKoZ', 'width': 1274}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJR22vR44JZi4RBKLk-DLvcUE
OPERATIONAL,"C2GX+WH, Cipicung, Culamega, Tasikmalaya Regency, West Java, Indonesia","{'location': {'lat': -7.5727054, 'lng': 108.0489187}, 'viewport': {'northeast': {'lat': -7.57176677010728, 'lng': 108.0506299}, 'southwest': {'lat': -7.574466429892724, 'lng': 108.0437851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pamarkiran mikul kayu,ChIJOUiwX0zjZS4RPfhV_id-BAg,5.0,ChIJOUiwX0zjZS4RPfhV_id-BAg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOUiwX0zjZS4RPfhV_id-BAg
OPERATIONAL,"927X+6P2, Bojongsari, Culamega, Tasikmalaya Regency, West Java 46188, Indonesia","{'location': {'lat': -7.636983700000001, 'lng': 108.0492771}, 'viewport': {'northeast': {'lat': -7.635025620107278, 'lng': 108.0502150298927}, 'southwest': {'lat': -7.637725279892722, 'lng': 108.0475153701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Ngebul,ChIJS2uviwriZS4Rqqaa_QdM8e0,4.4,ChIJS2uviwriZS4Rqqaa_QdM8e0,"['tourist_attraction', 'point_of_interest', 'establishment']",75,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110113936074967842203"">Abd Amin</a>'], 'photo_reference': 'AUGGfZnPxSxYr5XU76fhXBkjg9sV_TiSTjRpyiBdQBvPRt00XJEHx185WVTWsl_yuBqfLF6eyuLdpNlVFA8ytMd1rOqBZ3jLUk229Cgtav5ciPsOrdCFAOzSSg6WazgW58X-rZt6q0LpJwSOZwhW6IPCTxf0m7gqDtpw5fux2eDs8VeaLbwf', 'width': 3264}]",,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJS2uviwriZS4Rqqaa_QdM8e0
