business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"563G+PFQ, Paselloreng, Gilireng, Wajo Regency, South Sulawesi 90993, Indonesia","{'location': {'lat': -3.8457528, 'lng': 120.2268524}, 'viewport': {'northeast': {'lat': -3.844403520107277, 'lng': 120.2282333798927}, 'southwest': {'lat': -3.847103179892721, 'lng': 120.2255337201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong Depan Masjid Al-Muhajirin,{'open_now': True},ChIJt8Gwa21_li0RICZRVZu3sp0,0.0,ChIJt8Gwa21_li0RICZRVZu3sp0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJt8Gwa21_li0RICZRVZu3sp0
OPERATIONAL,"564G+6Q, Paselloreng, Gilireng, Wajo Regency, South Sulawesi 90993, Indonesia","{'location': {'lat': -3.843837, 'lng': 120.2264575}, 'viewport': {'northeast': {'lat': -3.842421520107278, 'lng': 120.2280634798927}, 'southwest': {'lat': -3.845121179892722, 'lng': 120.2253638201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SaressangPance’e,{'open_now': True},ChIJX4G-WQB_li0RZtH5b65WR0Y,5.0,ChIJX4G-WQB_li0RZtH5b65WR0Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 639, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117484778898212839276"">A Google User</a>'], 'photo_reference': 'AUGGfZmbKN1Cy1a6CuMJ2TSVzs55cGZUNsGZ67PBk1QYYbapL5RdFxdGQfpIcYQxCU6ksJNoSOLUFCMisbH2cPfxxeJIp2kDhXydQ-SkAdwO10JWH9_TXRPD7z5dmIbsTuVq2POFphaC7NzX-x84Df1pxspkXrze7_fsuaYmRKudrEF5XhBd', 'width': 480}]",,https://www.google.com/maps/place/?q=place_id:ChIJX4G-WQB_li0RZtH5b65WR0Y
OPERATIONAL,"46G7+3R3, Maccongi, Arajang, Kec. Gilireng, Kabupaten Wajo, Sulawesi Selatan 90993, Indonesia","{'location': {'lat': -3.8748554, 'lng': 120.2145457}, 'viewport': {'northeast': {'lat': -3.873503420107278, 'lng': 120.2158482298928}, 'southwest': {'lat': -3.876203079892722, 'lng': 120.2131485701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Maccongi,{'open_now': True},ChIJyfYBHct5li0RPQyIWf-FUJU,5.0,ChIJyfYBHct5li0RPQyIWf-FUJU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105810268931344469517"">A Google User</a>'], 'photo_reference': 'AUGGfZmsdyPrndBzjF2o4O8J2eeK82LtH9CK5kuNxJuO-pMs-b-vPUy_lx1ffXlY50Y2DG5p2ORPWYrzj-vjZxmv3_9a50iMrkWJkhMXZiHuSOf5_LAlhf65tC2g9xkTsWRwWGCk3R0WITE212AwOSwNiHRdXsnFYZrjt1Im-vXRm94m-C97', 'width': 2413}]",,https://www.google.com/maps/place/?q=place_id:ChIJyfYBHct5li0RPQyIWf-FUJU
OPERATIONAL,"332V+32, Anabanua, Maniang Pajo, Wajo Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.949754499999999, 'lng': 120.0926489}, 'viewport': {'northeast': {'lat': -3.948518420107277, 'lng': 120.0944067298927}, 'southwest': {'lat': -3.951218079892721, 'lng': 120.0917070701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kenan property's,,ChIJf4iXRADZlS0R5I9hLHWLoxM,0.0,ChIJf4iXRADZlS0R5I9hLHWLoxM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100878640941885007617"">X Mugen</a>'], 'photo_reference': 'AUGGfZmu0lZJT2HBh9E-Dgy56coYPed5IOhTejdH_r1lOR2xmeoB7Mlgf9ugBm3lsIOaN0NSC5u9bG686t6SgfeqL5a_5Got26ZSmY0TrpSnhQF3ioxpRMceSzEg9RUtLaDhLZ6OP_nJQ7jMPdrSsqVQgXwhhvYj5PQvuU5OsBbVexK5hibO', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJf4iXRADZlS0R5I9hLHWLoxM
OPERATIONAL,"23RH+9Q, Anabanua, Maniang Pajo, Wajo Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.9590448, 'lng': 120.0794144}, 'viewport': {'northeast': {'lat': -3.957694970107278, 'lng': 120.0807642298927}, 'southwest': {'lat': -3.960394629892722, 'lng': 120.0780645701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LOMPO MASSALANRA,,ChIJVWdA7RzZlS0R7kIKekn_uuY,0.0,ChIJVWdA7RzZlS0R7kIKekn_uuY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJVWdA7RzZlS0R7kIKekn_uuY
OPERATIONAL,"332F+5PX, Anabanua, Maniang Pajo, Wajo Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.9495032, 'lng': 120.0743497}, 'viewport': {'northeast': {'lat': -3.948377620107278, 'lng': 120.0760684798927}, 'southwest': {'lat': -3.951077279892722, 'lng': 120.0733688201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LOMPO LABANGKAI,,ChIJTVXFssHXlS0RZSs_UM_-O1w,0.0,ChIJTVXFssHXlS0RZSs_UM_-O1w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104073239043097160685"">Saoradja Laporo</a>'], 'photo_reference': 'AUGGfZmKB2aVfwfmWn3Ie9mdob7nSMI4Lse3DMVp6C0DvKRNKP6tacQgYc2xOOv-ucKYKQL8LfRii6kYiC4uAhp_v8vBBS6Gdy6G2M9wUBTAmTv-xWs3qdj2Ec8sfE7eYKDv4QsWDUsl7A3kyFGIWjthN4QGpwXgj4w9r78I38RWwHHBLqT7', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJTVXFssHXlS0RZSs_UM_-O1w
OPERATIONAL,"35CP+34, Alausalo, Gilireng, Wajo Regency, South Sulawesi 90954, Indonesia","{'location': {'lat': -3.9306801, 'lng': 120.1848584}, 'viewport': {'northeast': {'lat': -3.929431120107278, 'lng': 120.1862125298927}, 'southwest': {'lat': -3.932130779892722, 'lng': 120.1835128701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,RatuBulbil,,ChIJpciCKMd5li0RcMBP7sBgUoo,0.0,ChIJpciCKMd5li0RcMBP7sBgUoo,"['park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJpciCKMd5li0RcMBP7sBgUoo
OPERATIONAL,"54RV+59J, Minangatellue, Desa Minangatellue, Lagading, Kec. Maniang Pajo, Kabupaten Wajo, Sulawesi Selatan 90954, Indonesia","{'location': {'lat': -3.8095498, 'lng': 120.1433965}, 'viewport': {'northeast': {'lat': -3.807696250000001, 'lng': 120.14665375}, 'southwest': {'lat': -3.81511045, 'lng': 120.14231075}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Minangatellue Waterfall,,ChIJAcKrnk7VlS0RNRcqycLt5TY,4.9,ChIJAcKrnk7VlS0RNRcqycLt5TY,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101257142320959731104"">Makmur Jaya</a>'], 'photo_reference': 'AUGGfZmC9AIDsGnQ-TZ8wdUxHsoO1-W7AiUAYUOW2NdYZO5QTGEFpT_m0U7Nfvyamu4Evx-cTOzSRsKbEozJsfUYjTmtruIbPMIz1HJlUorh5858FcyvnTD3jNv9L6FmUCE5PiKWq0YzKYt6c7U4zp64aEtek5p4x32Wf7Xz22_8JUZSR9v_', 'width': 3469}]",,https://www.google.com/maps/place/?q=place_id:ChIJAcKrnk7VlS0RNRcqycLt5TY
OPERATIONAL,"3325+MMH, Mattirowalie, Maniang Pajo, Wajo Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.9483158, 'lng': 120.0592435}, 'viewport': {'northeast': {'lat': -3.946840020107278, 'lng': 120.0606246798927}, 'southwest': {'lat': -3.949539679892721, 'lng': 120.0579250201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TIPPULU,,ChIJJ6HQ3q3RlS0R8CEvVIun6EY,0.0,ChIJJ6HQ3q3RlS0R8CEvVIun6EY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110602230251943739825"">Saoradja Laporo</a>'], 'photo_reference': 'AUGGfZmg30PnSBmxPIGBgjXWIlYpziIMSLxjAK8UNHeqYSW_VO2plUEHS0ZML1FogNduFpdEe7hk_4oRdPbBhFokHMXcxsWzJF7F61GNX4bNPDuLMCu2Ypv0m9suF_4jTodYQ8XBx6j9YyvBcAAj59b9q8Gv7PTfW8gLRHox3qPtNiZESOco', 'width': 4208}]",,https://www.google.com/maps/place/?q=place_id:ChIJJ6HQ3q3RlS0R8CEvVIun6EY
OPERATIONAL,"34G7+875, Lamata, Gilireng, Wajo Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.924239499999999, 'lng': 120.1132253}, 'viewport': {'northeast': {'lat': -3.922895920107278, 'lng': 120.1145901298927}, 'southwest': {'lat': -3.925595579892721, 'lng': 120.1118904701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kebun cina'e,,ChIJH89W9_XXlS0RuTEkv9aJB80,0.0,ChIJH89W9_XXlS0RuTEkv9aJB80,"['park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJH89W9_XXlS0RuTEkv9aJB80
