business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"3GJ9+3WV, Unnamed Road, Terlangu, Kec. Banyuasin III, Kab. Banyuasin, Sumatera Selatan 30953, Indonesia","{'location': {'lat': -2.9197667, 'lng': 104.5197817}, 'viewport': {'northeast': {'lat': -2.918440270107278, 'lng': 104.5211318798927}, 'southwest': {'lat': -2.921139929892723, 'lng': 104.5184322201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga kautsar,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116584749274240714099"">A Google User</a>'], 'photo_reference': 'AUGGfZmGZT7DqabL47kEmU12KoNz8y2r0N31pB9pUCZ-4cjfAucVqQR7n6EaOQv2yvNV-_OmqBW_tHaxTJhDMCX4vokjnAsUUxZJ7D3ExzeN4xl758GCKQqde8aGIWegVxR_zl-FUfxSY6Vv9BdVINtb3Wnl78PzB-5PN-9fYZu-S-MU346s', 'width': 4160}]",ChIJhX35KmMPOy4RgHZ4VUdwZI4,3.3,ChIJhX35KmMPOy4RgHZ4VUdwZI4,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,,,https://www.google.com/maps/place/?q=place_id:ChIJhX35KmMPOy4RgHZ4VUdwZI4
OPERATIONAL,"2VQF+WWR, Sungai Gerong, Banyuasin I, Banyuasin Regency, South Sumatra 30962, Indonesia","{'location': {'lat': -2.9601347, 'lng': 104.8747567}, 'viewport': {'northeast': {'lat': -2.958784870107278, 'lng': 104.8761065298927}, 'southwest': {'lat': -2.961484529892723, 'lng': 104.8734068701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Salah Nama,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103606683121103445131"">Ririn Lativa</a>'], 'photo_reference': 'AUGGfZkLUGYOHJsfDDqdKxVu0UazokFoSWiRA_paPbeqWxkVU7SwcMIeDNqdiqH37tFXES80mWr_8KoEdBkySp_3n0M_ywQt4fuJKk6NuKnriZyVCal4KqVTCRcq3CKMaYFt3iew4XhpKltm6x_NN9gQnn-8JLLRymEAVC3YOwwLF8N1tCQ_', 'width': 4618}]",ChIJUQ6u6Ut5Oy4RzDNAuYE8-uk,4.6,ChIJUQ6u6Ut5Oy4RzDNAuYE8-uk,"['tourist_attraction', 'point_of_interest', 'establishment']",48,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJUQ6u6Ut5Oy4RzDNAuYE8-uk
CLOSED_TEMPORARILY,"4C3G+F8, Pangkalan Balai, Banyuasin III, Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.8963461, 'lng': 104.4258562}, 'viewport': {'northeast': {'lat': -2.895501799999999, 'lng': 104.4273070798927}, 'southwest': {'lat': -2.898879, 'lng': 104.4246074201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Pinang Batara Sultan,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109405773583819471261"">Febby Rosyadi</a>'], 'photo_reference': 'AUGGfZkPpnHFnjMgFFzORopn3w_f3cbx7bbtFcT9X2cMN3F78zy0Bmq4gqSeZU9VU20eqFeAg-Z2yH1Ebl-EK7ilY_IcMqy00Kegq6hwcNtI4qRDPIIy_zNr9ByJX6-LmxXefng2X08vQ07XsuRJZKlhhczO7tDLLaxL94CBsxONiFqhgdrQ', 'width': 4208}]",ChIJ-X9uqa0FOy4Rm4YXEz2j548,5.0,ChIJ-X9uqa0FOy4Rm4YXEz2j548,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ-X9uqa0FOy4Rm4YXEz2j548
OPERATIONAL,"3JW9+Q6H, Air Batu, Talang Kelapa, Banyuasin Regency, South Sumatra 30961, Indonesia","{'location': {'lat': -2.9030701, 'lng': 104.6181109}, 'viewport': {'northeast': {'lat': -2.901861070107278, 'lng': 104.6195442798927}, 'southwest': {'lat': -2.904560729892722, 'lng': 104.6168446201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Buatan Air Batu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107568014855410150568"">Muhammad Makmun</a>'], 'photo_reference': 'AUGGfZldv_pCQ7JSkpc6Yhjw6kstMeXu9pXTVapLwj4c6kGP-4jhbSHlPQF5eSsi7GRIhzFFCgIMfZaFAb_Howz_Wz7Y5Xo5KITrU7neMJbpzlkkOQIkxoW5v3nE2sFMbELlJocRBLE6RFaY_JZ9Y4bWukEqCI04-bx4kwtmcbt3QJscZjG_', 'width': 4160}]",ChIJS4RvgIwMOy4R1aDMb2D-Ews,4.3,ChIJS4RvgIwMOy4R1aDMb2D-Ews,"['tourist_attraction', 'point_of_interest', 'establishment']",599,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJS4RvgIwMOy4R1aDMb2D-Ews
OPERATIONAL,"VWP6+243, Tanjung Merbu, Rambutan, Banyuasin Regency, South Sumatra 30967, Indonesia","{'location': {'lat': -3.114984, 'lng': 104.9102873}, 'viewport': {'northeast': {'lat': -3.114125820107278, 'lng': 104.9117641298927}, 'southwest': {'lat': -3.116825479892722, 'lng': 104.9090644701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Wisata Yasaman Cindo,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117504325512433465801"">A Google User</a>'], 'photo_reference': 'AUGGfZlESBBz5c8UkC0uQreIIqS2Ahe-lknbS63PIpQ1nZid1mpddLPFi4rd8QZOVKGOdH4gMJZNfsOXLySBk3JReUz-Fmx8u-heVwvPSUaEKPlunyfa0C6WhEDXZe3MDgKhp2zVBMCI8Ai1aTVmx7DgwbPvNAnPhvmpzLyysHqX70vkv7-D', 'width': 636}]",ChIJn5pzx3eFOy4RMWiPdRBFIhw,4.3,ChIJn5pzx3eFOy4RMWiPdRBFIhw,"['tourist_attraction', 'point_of_interest', 'establishment']",151,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJn5pzx3eFOy4RMWiPdRBFIhw
OPERATIONAL,"2VWM+QVM, Sungai Gerong, Banyuasin I, Banyuasin Regency, South Sumatra 30962, Indonesia","{'location': {'lat': -2.9530458, 'lng': 104.8846572}, 'viewport': {'northeast': {'lat': -2.951717070107278, 'lng': 104.8860347798927}, 'southwest': {'lat': -2.954416729892722, 'lng': 104.8833351201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sunset,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104906863689940382175"">A Google User</a>'], 'photo_reference': 'AUGGfZmPxvhXe4Ok87dToAhcxFxz-DRn9YXiiGV05w5_qJRECENxA6r_P4Azg_hmOau6PT1rtMmp_49pMUCiHsZDb6C10BwQ6zaT2W9c3hpEdWMjgSg07qAwVc2XOjgu_hH2f8YIaAWhEnOd33BjGyYYDuPJzPuFR_e8HSpNVCUhkmRcTTCS', 'width': 3264}]",ChIJbw0SYiZ5Oy4Rz9mw7OOo8TM,3.0,ChIJbw0SYiZ5Oy4Rz9mw7OOo8TM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJbw0SYiZ5Oy4Rz9mw7OOo8TM
OPERATIONAL,"84FP+WW Upt V, Jalur 20, Sidomuly, Kec. Muara Padang, Kab. Banyuasin, Sumatera Selatan, Indonesia","{'location': {'lat': -2.6751375, 'lng': 105.1373281}, 'viewport': {'northeast': {'lat': -2.673813170107278, 'lng': 105.1386744298927}, 'southwest': {'lat': -2.676512829892722, 'lng': 105.1359747701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hotel bintang 5,"[{'height': 4047, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102329174032852570759"">A Google User</a>'], 'photo_reference': 'AUGGfZkk9FUIpQeK1A_2eHMAj9mZyC5aBvywSh93PHye3STNkB2ZfTTIDhUHB3hYjCZnibf4mfU0kPmbckBr_IYNkrABqQeU6kIjMw9GOUJjOkiY32xiHMemVhAM6QTYomvTmiU5r0uQwSPPWYTAi-Dy6dDM41bRT4zGvyAOBYDBYopsN3Ub', 'width': 3120}]",ChIJVU-JCwCjPC4RD04A3nkMjeA,5.0,ChIJVU-JCwCjPC4RD04A3nkMjeA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJVU-JCwCjPC4RD04A3nkMjeA
OPERATIONAL,"Unnamed Road, Taja Jaya Raya II, Kec. Betung, Kab. Banyuasin, Sumatera Selatan 30958, Indonesia","{'location': {'lat': -2.806356, 'lng': 104.215744}, 'viewport': {'northeast': {'lat': -2.804894170107278, 'lng': 104.2172748298927}, 'southwest': {'lat': -2.807593829892722, 'lng': 104.2145751701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Selfie Putri Wisata,"[{'height': 2801, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103395372244867477162"">A Google User</a>'], 'photo_reference': 'AUGGfZmeKPKo7ahxVbaCinvlDESIOwleB-3C09rHL0OxCXLnyYB-8AFl9yWNM_-9ls3Hle6YRT1kxn45I_Y5F3XCqHPyA6my0yvf7yyQIughbURdC3SFVswexmhIeMSNDyeUxmvpiibpv-2jpB9-AArInaxkrHO2j0XeuT49DTk9TeQSPNSL', 'width': 3535}]",ChIJNbYlEPvjOi4RqPokUoVeJTk,4.3,ChIJNbYlEPvjOi4RqPokUoVeJTk,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,"{'compound_code': '56V8+F7 Taja Jaya Raya II, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P9656V8+F7'}",https://www.google.com/maps/place/?q=place_id:ChIJNbYlEPvjOi4RqPokUoVeJTk
OPERATIONAL,"Jl. Gubernur H. A Bastari No.2, Sungai Kedukan, Kec. Rambutan, Kab. Banyuasin, Sumatera Selatan 30967, Indonesia","{'location': {'lat': -3.0391145, 'lng': 104.7952389}, 'viewport': {'northeast': {'lat': -3.037746870107278, 'lng': 104.7966147798927}, 'southwest': {'lat': -3.040446529892722, 'lng': 104.7939151201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batas Palembang Banyuasin,,ChIJOeL2wgqdOy4RPnbRk6q43Tg,0.0,ChIJOeL2wgqdOy4RPnbRk6q43Tg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"{'compound_code': 'XQ6W+93 Sungai Kedukan, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P86XQ6W+93'}",https://www.google.com/maps/place/?q=place_id:ChIJOeL2wgqdOy4RPnbRk6q43Tg
OPERATIONAL,"4XJ4+MH, Tirta Sari, Banyuasin I, Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.8682603, 'lng': 104.9564427}, 'viewport': {'northeast': {'lat': -2.867102570107277, 'lng': 104.9587155}, 'southwest': {'lat': -2.869802229892722, 'lng': 104.9556851}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Lokasi tempat penangkapan,,ChIJ98d-hJ59Oy4RfkG61Nf4cJM,5.0,ChIJ98d-hJ59Oy4RfkG61Nf4cJM,"['park', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJ98d-hJ59Oy4RfkG61Nf4cJM
OPERATIONAL,"3FGR+R9J, Terlangu, Banyuasin III, Banyuasin Regency, South Sumatra 30953, Indonesia","{'location': {'lat': -2.9229246, 'lng': 104.4908957}, 'viewport': {'northeast': {'lat': -2.921611970107278, 'lng': 104.4924062298927}, 'southwest': {'lat': -2.924311629892722, 'lng': 104.4897065701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Monumen Front Langkan,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107443740062197016335"">Muhammad Qomar Imam Mudin</a>'], 'photo_reference': 'AUGGfZkRSpwz-WtZbbKqWeDmY5Z4FlPt5nxhAy3aqUViYj-2aOhCkCPJDfu22KxuBwh8TJFQa7VSwzT9Tez6Aj0l3h-JY5yJFP6VB7Wv1uutpMf_dYyyU9i15v1cYhgWUpI6CuzcuvQWvXGEmxhYo2zkYGfDb4uAkAj6bkqOTLqJtXM3Mxx3', 'width': 3264}]",ChIJW5oHvrQIOy4RHj0KbaxJwJQ,4.0,ChIJW5oHvrQIOy4RHj0KbaxJwJQ,"['point_of_interest', 'establishment']",61,{},,,https://www.google.com/maps/place/?q=place_id:ChIJW5oHvrQIOy4RHj0KbaxJwJQ
OPERATIONAL,"Jl. Palembang - Betung No.Km. 14, Sukamoro, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.9226025, 'lng': 104.6705739}, 'viewport': {'northeast': {'lat': -2.921285120107278, 'lng': 104.6718981298927}, 'southwest': {'lat': -2.923984779892723, 'lng': 104.6691984701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lake Land Mas,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113691849067007646289"">A Google User</a>'], 'photo_reference': 'AUGGfZl6po-ZY3HXNjwyCQfniIBoiJ_VMgn-m6WA_uYclR_DrrQUuqkzBK12TDxBX_zCFpEUCxsRhmP7uAQi4KlpNV7R4xy4piX9QUK_9S9KinImtoRZ3JpnQQx5jjGMuHoXuuNQNFCStVtfukXKmvepQq9l5LSvQSzBqRF_Bf2pqxxOISrY', 'width': 3000}]",ChIJuWhZ6V1zOy4R702dhsNZ8nw,4.1,ChIJuWhZ6V1zOy4R702dhsNZ8nw,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",1996,{'open_now': True},,"{'compound_code': '3MGC+X6 Sukamoro, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P963MGC+X6'}",https://www.google.com/maps/place/?q=place_id:ChIJuWhZ6V1zOy4R702dhsNZ8nw
OPERATIONAL,"MHP9+F7, Mulya Agung, Lalan, Musi Banyuasin Regency, South Sumatra, Indonesia","{'location': {'lat': -2.3138717, 'lng': 104.5681806}, 'viewport': {'northeast': {'lat': -2.3131665, 'lng': 104.572959}, 'southwest': {'lat': -2.315987299999999, 'lng': 104.5665878}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat tambat tongkang,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116843570161574374029"">gisella sure</a>'], 'photo_reference': 'AUGGfZn71gJRtfIwemSvhaTXnVCDmqFAM-mypuTugpo677ke-Uilu3MW5pgLU7fBGJIIt8PI7GabLx9dRTCShocMjbPTA5dDpVIZMyjoiB5JExg_J2Zq_urb5TxM9WM4qE97NM6zvv61dnME5vq9SEcd3Sr6IyrIPJ3yTKiaGwEoutWVm-Qm', 'width': 1920}]",ChIJI2NRdtfLJC4RsITRIiev5vA,4.0,ChIJI2NRdtfLJC4RsITRIiev5vA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJI2NRdtfLJC4RsITRIiev5vA
OPERATIONAL,"Sumber Mulya, Muara Telang, Banyuasin Regency, South Sumatra 30974, Indonesia","{'location': {'lat': -2.5951724, 'lng': 104.8952148}, 'viewport': {'northeast': {'lat': -2.593739970107278, 'lng': 104.8965579798927}, 'southwest': {'lat': -2.596439629892723, 'lng': 104.8938583201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Asmara,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106389197142762766354"">A Google User</a>'], 'photo_reference': 'AUGGfZmsFbhVfCAoUgpX9ZqckXxT4SkXPSVjj3jXZxhj0ApWioiGPjPL_wMsSEQpLwdd1FPYeMA5D0a8c3HtijjVtZEplstQ8LwLkvgbmbqOMb79OGxs5JCPklCXvX9pXJEqXajoSM43WI0L3dnWBZw8HjDfngyqGK87qL35k55wxwSqqy29', 'width': 3120}]",ChIJOaZjcLpbOy4RBoEH9z7M0WU,4.1,ChIJOaZjcLpbOy4RBoEH9z7M0WU,"['gym', 'point_of_interest', 'health', 'establishment']",54,,,"{'compound_code': 'CV3W+W3 Sumber Mulya, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P96CV3W+W3'}",https://www.google.com/maps/place/?q=place_id:ChIJOaZjcLpbOy4RBoEH9z7M0WU
OPERATIONAL,"XM75+PPR, Tanah Pilih, Banyuasin II, Banyuasin Regency, South Sumatra 30971, Indonesia","{'location': {'lat': -2.0356268, 'lng': 104.6592781}, 'viewport': {'northeast': {'lat': -2.034276970107277, 'lng': 104.6606279298927}, 'southwest': {'lat': -2.036976629892722, 'lng': 104.6579282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Nasional Sembilang,"[{'height': 381, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104819925511382618088"">A Google User</a>'], 'photo_reference': 'AUGGfZm8TYOOV1VLBuC4LHPtaWl5oZ4NtNcRzkdpJSwpJaPfQ0oj7uPQr8fXRmLRNeUsJdNjsLnthr2DtbVF-IK2D8MLFZKbmgl90kiRH45kdXjZ-DqhvMgoeaqnJIupO3usEslUmai5BclysOZ9UsxB_K5uskiqUiEWaHPFYiAZZxzhFjLh', 'width': 678}]",ChIJNTmWIhfrJC4Rqu_jCqKTCgo,4.4,ChIJNTmWIhfrJC4Rqu_jCqKTCgo,"['park', 'point_of_interest', 'establishment']",125,,,,https://www.google.com/maps/place/?q=place_id:ChIJNTmWIhfrJC4Rqu_jCqKTCgo
OPERATIONAL,"Unnamed Road, Tanah MAS, Kec. Talang Klp., Kab. Banyuasin, Sumatera Selatan 30961, Indonesia","{'location': {'lat': -2.8865103, 'lng': 104.7739207}, 'viewport': {'northeast': {'lat': -2.885068420107278, 'lng': 104.7752390798927}, 'southwest': {'lat': -2.887768079892723, 'lng': 104.7725394201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Bambu Pelangi Kenten,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112532721850439312095"">Retno Saputro</a>'], 'photo_reference': 'AUGGfZnbNGJPFg-iS_gcomcDQYrum7KRORHGlWp9nuq0DQOjO7WY7KCU5aMbvVf8S66njFtZIlwp92PS_kQ1UGTjeg8aa76FyErGxX738pZHxOWHj-A4UPbnQclkk3vsIlUoUj4dQVeuQMmE9xYLvZkdz6ZHxu1c7lcYlgtJpTxZeNC2OykH', 'width': 3000}]",ChIJDVslld9xOy4Rg6dshSSEUkc,4.4,ChIJDVslld9xOy4Rg6dshSSEUkc,"['tourist_attraction', 'point_of_interest', 'establishment']",803,{'open_now': True},,"{'compound_code': '4Q7F+9H Tanah MAS, Banyuasin Regency, South Sumatra, Indonesia', 'global_code': '6P964Q7F+9H'}",https://www.google.com/maps/place/?q=place_id:ChIJDVslld9xOy4Rg6dshSSEUkc
