business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,url
OPERATIONAL,"X65R+7X9, Werasari, Malausma, Majalengka Regency, West Java 45464, Indonesia","{'location': {'lat': -7.0418333, 'lng': 108.2425085}, 'viewport': {'northeast': {'lat': -7.036802999999999, 'lng': 108.24478685}, 'southwest': {'lat': -7.043512600000001, 'lng': 108.24173345}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batu Tapak,ChIJ_aA3MT45by4RQpcJeXICHDs,3.0,ChIJ_aA3MT45by4RQpcJeXICHDs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_aA3MT45by4RQpcJeXICHDs
OPERATIONAL,"X783+6QH, Banyusari, Malausma, Majalengka Regency, West Java 45464, Indonesia","{'location': {'lat': -7.0344346, 'lng': 108.2544827}, 'viewport': {'northeast': {'lat': -7.033175870107277, 'lng': 108.2560419298927}, 'southwest': {'lat': -7.035875529892721, 'lng': 108.2533422701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Situ Batu,ChIJSbcMvqg5by4R8HJb4dbv_7w,0.0,ChIJSbcMvqg5by4R8HJb4dbv_7w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSbcMvqg5by4R8HJb4dbv_7w
OPERATIONAL,"X7F9+5C2, Lebakwangi, Malausma, Majalengka Regency, West Java 45464, Indonesia","{'location': {'lat': -7.0271006, 'lng': 108.2685075}, 'viewport': {'northeast': {'lat': -7.025677570107277, 'lng': 108.27081105}, 'southwest': {'lat': -7.028377229892721, 'lng': 108.26773965}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung ka emam,ChIJ2cKjjU45by4RLE8jO18_kR8,5.0,ChIJ2cKjjU45by4RLE8jO18_kR8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 953, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104696883018186642925"">A Google User</a>'], 'photo_reference': 'AUGGfZmgu61doGsqFMmxFGJb9pmdTN6nSXWGsrQAWx7U43hmYQB03qe0iXOizGo59xXAV3GhvA277neMxUxbhcsE1Qc1VEPqeZlVrgW8GE7yUQOpLnMhpMhh4OkOAGSWs2yHQj6kPrDWkwNMIueWrnGAdaGe9Y9jSpnwwqMwYkbV5L_peHLZ', 'width': 715}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ2cKjjU45by4RLE8jO18_kR8
OPERATIONAL,"Lebakwangi, Malausma, Majalengka Regency, West Java 45464, Indonesia","{'location': {'lat': -7.029596199999999, 'lng': 108.2742323}, 'viewport': {'northeast': {'lat': -7.028312570107278, 'lng': 108.2756121298927}, 'southwest': {'lat': -7.031012229892721, 'lng': 108.2729124701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situ Desa Lebakwangi,ChIJv38V4h85by4R2iByy3CwcyA,4.4,ChIJv38V4h85by4R2iByy3CwcyA,"['tourist_attraction', 'point_of_interest', 'establishment']",48,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118220068406833066186"">A Google User</a>'], 'photo_reference': 'AUGGfZnG1u06SInq5V-QRqlqGDq9KCDnQTLmnTi7BvCIxBPurSxtZTuqQ7mtyzfcn7SBLRV6s5H1lFsJa1a1NdpyJePZuoQJ8BQpDzk3yNcUmw290SpT7KYnPQm-hzEn6iHG65xfd6RwPa4BHgxlrxtz-6cfidzutJLytm5lF5VMub9DRkYF', 'width': 4624}]",{'open_now': True},"{'compound_code': 'X7CF+5M Lebakwangi, Majalengka Regency, West Java, Indonesia', 'global_code': '6P4CX7CF+5M'}",,https://www.google.com/maps/place/?q=place_id:ChIJv38V4h85by4R2iByy3CwcyA
OPERATIONAL,"W6QQ+6Q5, Malausma, Majalengka Regency, West Java, Indonesia","{'location': {'lat': -7.0619875, 'lng': 108.2394934}, 'viewport': {'northeast': {'lat': -7.060637670107277, 'lng': 108.2408432298927}, 'southwest': {'lat': -7.063337329892721, 'lng': 108.2381435701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Peternakan ayam anugrah,ChIJAevT9cw5by4R2b_TK_pRlyU,5.0,ChIJAevT9cw5by4R2b_TK_pRlyU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100936168837113756589"">Muhammad Anugrah</a>'], 'photo_reference': 'AUGGfZkqhiGWjhGRdSRFUILWmQ7uW14DQdEs05RFj0afFUAmZ7n2XkHcZD6PLr1p54K6DgJqimr0FTOakXOKG-xfkHZyME24LPAP0joTuTivMHdUj7BzRPviM9gUAaDZnFDSEwPAK553N5g7-T-ORUYn86OW5vnOwXrnGlxGYE_Oe9p42oWT', 'width': 3187}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJAevT9cw5by4R2b_TK_pRlyU
OPERATIONAL,"W7W6+F2F, Jl. Babakan Tonggoh, Cimuncang, Kec. Malausma, Kabupaten Majalengka, Jawa Barat, Indonesia","{'location': {'lat': -7.053827, 'lng': 108.2600497}, 'viewport': {'northeast': {'lat': -7.052472520107278, 'lng': 108.2614026298927}, 'southwest': {'lat': -7.055172179892722, 'lng': 108.2587029701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situ beubeur,ChIJ0w64UwA5by4RHvzt6446EPQ,0.0,ChIJ0w64UwA5by4RHvzt6446EPQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0w64UwA5by4RHvzt6446EPQ
OPERATIONAL,"X6CF+3Q, Sukadana, Malausma, Majalengka Regency, West Java 45464, Indonesia","{'location': {'lat': -7.029766299999999, 'lng': 108.2244559}, 'viewport': {'northeast': {'lat': -7.028371370107276, 'lng': 108.2258670298927}, 'southwest': {'lat': -7.03107102989272, 'lng': 108.2231673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cilopang Mata Air Abadi,ChIJY1aK4k43by4RMHGwZyA6n5o,5.0,ChIJY1aK4k43by4RMHGwZyA6n5o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116986151385811177234"">oos anwas</a>'], 'photo_reference': 'AUGGfZkdCZUYTk9CdUw6RBHYjnrpw5IxjGuAHWPI-mMkoTO2UVIBWWRQkwqSGtklydsHJUwpMzNroTaT3e6trTxxu5RBl5f9yS5UCRW5wyOQ_23OQISAMBcKi1kVOBAbixOB590gy74B7-NdeN-BUL0lFTOcOMgfhZv0zvlqkwZlO9F1LB9w', 'width': 9248}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJY1aK4k43by4RMHGwZyA6n5o
OPERATIONAL,"Blok Cilangkap, Lebakwangi, Kec. Malausma, Kabupaten Majalengka, Jawa Barat 45464, Indonesia","{'location': {'lat': -7.021138199999999, 'lng': 108.2595664}, 'viewport': {'northeast': {'lat': -7.019784270107278, 'lng': 108.2609832298927}, 'southwest': {'lat': -7.022483929892722, 'lng': 108.2582835701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom Banyu Alami,ChIJ4-WmWiI7by4Ructc0y0NJtw,0.0,ChIJ4-WmWiI7by4Ructc0y0NJtw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100238106824431652596"">A Google User</a>'], 'photo_reference': 'AUGGfZlkNyuddPxX1VZBrB3WWtRho9hkM_lefrqvUWh9d4sChTKmzXIo1KLJOgJo_IRHcWlPC0w7tYJuSWAaFJ-VZ8tyHUCfyBhGtxgToN1sNnQZZ3qIQjti5-wU66c8bUZ1poBVxU4FmuPQ-b4NdZozwG6MaWc7j6zhz_QyZTVNEXnpuab2', 'width': 4160}]",{'open_now': False},"{'compound_code': 'X7H5+GR Lebakwangi, Majalengka Regency, West Java, Indonesia', 'global_code': '6P4CX7H5+GR'}",,https://www.google.com/maps/place/?q=place_id:ChIJ4-WmWiI7by4Ructc0y0NJtw
OPERATIONAL,"Werasari, Malausma, Majalengka Regency, West Java 45464, Indonesia","{'location': {'lat': -7.032860200000001, 'lng': 108.2267311}, 'viewport': {'northeast': {'lat': -7.031431470107278, 'lng': 108.2283539798927}, 'southwest': {'lat': -7.034131129892722, 'lng': 108.2256543201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Home industri (tauge),ChIJwRCKncQ3by4REIPqHV2cWJ8,5.0,ChIJwRCKncQ3by4REIPqHV2cWJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106364983761285517014"">A Google User</a>'], 'photo_reference': 'AUGGfZkY067o4o64MkAf304-zxZcLETLenPq94zw7LRIWoyNHna9Abk3E03dkwHYt6M1RhqLwcnR61sOpHe4V--zrQTH0fcMUNbwIJvlTmgko3qeyMR3WwbxE6DPPqPD22jbtTcu0K05hYR9zhULzVBZBaYTFadom1YdYViJPs3i_oiHAWFm', 'width': 1280}]",{'open_now': False},"{'compound_code': 'X68G+VM Werasari, Majalengka Regency, West Java, Indonesia', 'global_code': '6P4CX68G+VM'}",,https://www.google.com/maps/place/?q=place_id:ChIJwRCKncQ3by4REIPqHV2cWJ8
OPERATIONAL,"X675+52Q, Unnamed Road, Sukadana, Kec. Malausma, Kabupaten Majalengka, Jawa Barat 45464, Indonesia","{'location': {'lat': -7.037047599999999, 'lng': 108.2076106}, 'viewport': {'northeast': {'lat': -7.035873770107277, 'lng': 108.2092424298927}, 'southwest': {'lat': -7.038573429892721, 'lng': 108.2065427701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit RxCom,ChIJESPnhtc3by4R97ADWp7Jo1A,5.0,ChIJESPnhtc3by4R97ADWp7Jo1A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102626339566338506756"">andrea singgih</a>'], 'photo_reference': 'AUGGfZkHlbU6D7oGi_eSK0ms0Aeojttkb0xtCWPtn0_MvOIAe7jD8HG6U6P64NFai54AeFMCYqHvxI1myazikRVD3JUTNm6vYbqOVnPG1KBMq1gT8FOCkxSOPeRfTZl-9Oyt913lGyu-VrBFKaAbpKtO-zNnMp8S5ZtXsjZvY260SjkVyiV7', 'width': 1600}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJESPnhtc3by4R97ADWp7Jo1A
