business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"7644+8C, Sidoan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.2558517, 'lng': 120.2060562}, 'viewport': {'northeast': {'lat': 0.2572015298927222, 'lng': 120.2074060298927}, 'southwest': {'lat': 0.2545018701072778, 'lng': 120.2047063701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Area kakap,ChIJF45aV00LdjIRspW_l__JAQs,5.0,ChIJF45aV00LdjIRspW_l__JAQs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF45aV00LdjIRspW_l__JAQs
OPERATIONAL,"843G+GP, Sidoan, Tinombo, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.303865, 'lng': 120.126829}, 'viewport': {'northeast': {'lat': 0.3052148298927222, 'lng': 120.1281788298927}, 'southwest': {'lat': 0.3025151701072777, 'lng': 120.1254791701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun.Tundu,ChIJWzQ1dwDfdTIRpBddavHHo1g,0.0,ChIJWzQ1dwDfdTIRpBddavHHo1g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWzQ1dwDfdTIRpBddavHHo1g
OPERATIONAL,"8523+7C, West Sidoan, Tinombo, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.3006662, 'lng': 120.1535547}, 'viewport': {'northeast': {'lat': 0.3020160298927223, 'lng': 120.1549045298927}, 'southwest': {'lat': 0.2993163701072779, 'lng': 120.1522048701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Dusun sija,ChIJR5nYjJbfdTIR6WfvtDXm3P8,0.0,ChIJR5nYjJbfdTIR6WfvtDXm3P8,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJR5nYjJbfdTIR6WfvtDXm3P8
OPERATIONAL,"C72P+CQ5, Dusunan, Tinombo, Parigi Moutong Regency, Central Sulawesi 94476, Indonesia","{'location': {'lat': 0.4010235, 'lng': 120.2869828}, 'viewport': {'northeast': {'lat': 0.4019643298927222, 'lng': 120.291757}, 'southwest': {'lat': 0.3992646701072778, 'lng': 120.2853914}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KALULU PARADISE,ChIJLcU-e3h7djIRIOSNlXB6HTk,0.0,ChIJLcU-e3h7djIRIOSNlXB6HTk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJLcU-e3h7djIRIOSNlXB6HTk
OPERATIONAL,"Jl. Trans Sulawesi No.16, Bobalo, Kec. Tinombo, Kabupaten Parigi Moutong, Sulawesi Tengah 94476, Indonesia","{'location': {'lat': 0.4275629, 'lng': 120.3206194}, 'viewport': {'northeast': {'lat': 0.4297793, 'lng': 120.3214043798928}, 'southwest': {'lat': 0.4268241, 'lng': 120.3187047201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bobalo,ChIJCVf1bux7djIR9kBtE2QV0kg,5.0,ChIJCVf1bux7djIR9kBtE2QV0kg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116806915715541363732"">Enton Hartono</a>'], 'photo_reference': 'AUGGfZkLZiL3ISZ8mP2EOk1iA-Z-C4NkI3NgNHBzBgQihBA7OePjvvmjt5g6AfWgWd_n_o81LFkpv-t03sSFNu01wdFI1lNn146rAqKQpm93fs_agXfJedEs2ocGjyTC_VhUV6_6n1O1at2ss3VE1hT9x86XYR1XaEy-LXfc1wtTUez3l-Dr', 'width': 1080}]","{'compound_code': 'C8HC+26 Bobalo, Parigi Moutong Regency, Central Sulawesi, Indonesia', 'global_code': '6QG2C8HC+26'}",,,https://www.google.com/maps/place/?q=place_id:ChIJCVf1bux7djIR9kBtE2QV0kg
OPERATIONAL,"Tinombo, Parigi Moutong Regency, Central Sulawesi 94476, Indonesia","{'location': {'lat': 0.3918181, 'lng': 120.2905096}, 'viewport': {'northeast': {'lat': 0.3931902298927223, 'lng': 120.2918322298927}, 'southwest': {'lat': 0.3904905701072778, 'lng': 120.2891325701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai PELANGI,ChIJCaNB8qt7djIRT5pwHJ358N8,4.4,ChIJCaNB8qt7djIRT5pwHJ358N8,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110085766132456720358"">yeremia rahmat</a>'], 'photo_reference': 'AUGGfZl3Gm_Minc9cBDs-cD6iWRamEcXVLiS3l4Iegqq3tJtG41xJdNM4H63x7JDwcUG8hFbj6wQsQWbjPUTTkFNyR9OoKJh8xBrM78JbYmVqrg9Qhsau7LogIBwwr1I3tZMSesXp6taMK548RiZW06FAZgZlGO3VjAmtM_atHCvwCE8B2Dp', 'width': 2448}]","{'compound_code': '97RR+P6 Tinombo, Parigi Moutong Regency, Central Sulawesi, Indonesia', 'global_code': '6QG297RR+P6'}",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJCaNB8qt7djIRT5pwHJ358N8
OPERATIONAL,"Tinombo, Parigi Moutong Regency, Central Sulawesi 94475, Indonesia","{'location': {'lat': 0.3799603, 'lng': 120.2809552}, 'viewport': {'northeast': {'lat': 0.3821645499999999, 'lng': 120.2820716298927}, 'southwest': {'lat': 0.3792255499999999, 'lng': 120.2793719701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LOLARO RESORT,ChIJx0oPNi9xdjIRMEm25bUAjmc,4.4,ChIJx0oPNi9xdjIRMEm25bUAjmc,"['tourist_attraction', 'point_of_interest', 'establishment']",28,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107083651698949520149"">Fajar Adriyanto</a>'], 'photo_reference': 'AUGGfZkgAITTqWB9u4hz-rLti66qp5R0lJ-EsQRo0OpZ2tuUWR0zKZlCHycEJt3r7fB2pgZl-i4oecDD6IgzXnVZkt9rON4-XAxoq4G4rSSXP2dcZ1o9qNeZZgyNMXUxIOo0VzED32Q0B8CWm6lzxvR3vZSH13zku5hUOv6f_mdscvD6z6qM', 'width': 4608}]","{'compound_code': '97HJ+X9 Tinombo, Parigi Moutong Regency, Central Sulawesi, Indonesia', 'global_code': '6QG297HJ+X9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJx0oPNi9xdjIRMEm25bUAjmc
OPERATIONAL,"97X9+HC8, Lombok, Tinombo, Parigi Moutong Regency, Central Sulawesi 94475, Indonesia","{'location': {'lat': 0.39891, 'lng': 120.2685698}, 'viewport': {'northeast': {'lat': 0.4002646298927222, 'lng': 120.2699297298927}, 'southwest': {'lat': 0.3975649701072777, 'lng': 120.2672300701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Tadulako,ChIJmSq0TIN7djIRFqNhXm_zwXc,4.8,ChIJmSq0TIN7djIRFqNhXm_zwXc,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116266108638359459825"">anasofya astuty</a>'], 'photo_reference': 'AUGGfZnBLou5oX8EiNcEeHu-ABpCyKZGvPyMuUJE8A6WlZ1oc8trvkEFmH4oEAUAjgpbKEAns5RMW10hvaY9OMyhohbIjWnbbd2rKGHnC-XVFqHGkZL4xZttJHL7f8kMkC069fb7UTzhwvUpzgwg_Q18Ge2tZ04oDu3hp8NtRFqeE2YqkZ0F', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJmSq0TIN7djIRFqNhXm_zwXc
OPERATIONAL,"97HJ+R6C, Tinombo, Parigi Moutong Regency, Central Sulawesi 94475, Indonesia","{'location': {'lat': 0.379558, 'lng': 120.2805258}, 'viewport': {'northeast': {'lat': 0.3821296, 'lng': 120.2815973298927}, 'southwest': {'lat': 0.3787008000000001, 'lng': 120.2788976701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lolaro Tinombo,ChIJiYAwCt1xdjIRMab0AfWNVMo,4.4,ChIJiYAwCt1xdjIRMab0AfWNVMo,"['tourist_attraction', 'point_of_interest', 'establishment']",27,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116266108638359459825"">anasofya astuty</a>'], 'photo_reference': 'AUGGfZmjFuNHkpqkI-saZ4S-AAOPEf2WZppdfa8SoCEOx50J-3oyxudQukCwvKWV_lLMeB6-GHhM9VaWH13RnT3o3aGfRStwXkeL2JhfJs0bS3m31qwLciZdPSH-G85_wBv49EA5SYNvIbRCc9-D6MI_aAPuc8tV7pefNvVe-Z0MIR60UWgO', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJiYAwCt1xdjIRMab0AfWNVMo
CLOSED_TEMPORARILY,"97MG+X79, Jl. Trans Sulawesi, Bukit Asam, Kec. Tinombo, Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia","{'location': {'lat': 0.3849084, 'lng': 120.2757333}, 'viewport': {'northeast': {'lat': 0.3860684298927222, 'lng': 120.28212825}, 'southwest': {'lat': 0.3833687701072777, 'lng': 120.27360165}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lolaro Wahana,ChIJwaK9ejhxdjIRs8lIc4jqxzI,0.0,ChIJwaK9ejhxdjIRs8lIc4jqxzI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJwaK9ejhxdjIRs8lIc4jqxzI
CLOSED_TEMPORARILY,"97P9+9Q, Lombok, Tinombo, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.3859921, 'lng': 120.269415}, 'viewport': {'northeast': {'lat': 0.3873419298927223, 'lng': 120.2707648298927}, 'southwest': {'lat': 0.3846422701072778, 'lng': 120.2680651701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paralayang Lolaro,ChIJ4XyVCT5xdjIRaTkAXKFIcSI,3.0,ChIJ4XyVCT5xdjIRaTkAXKFIcSI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107528479549197929881"">A Google User</a>'], 'photo_reference': 'AUGGfZnResDMLV1japEXagk-XD3-OFOf7Yv4lru0jl-Xvwfm6JpepXkLyC70HNiIeZPyt8Ewln-z8_hEhe2D9LZ03mqhYRKHZo5y-0lMDs3Grv5CdybLwW1viWYBZyl5b0JNKJU_ljL6Zqycnk0FuyUPEh35J9E17lsQZni9vJomdNAXvGQP', 'width': 1920}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJ4XyVCT5xdjIRaTkAXKFIcSI
