business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"2422+27, Khatulistiwa, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 4.159999999999999e-05, 'lng': 120.1007158}, 'viewport': {'northeast': {'lat': 0.001390229892722216, 'lng': 120.1020912798927}, 'southwest': {'lat': -0.001309429892722216, 'lng': 120.0993916201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekuator tourism park siney,ChIJS4kQIIT_dTIRA44fL47hygI,0.0,ChIJS4kQIIT_dTIRA44fL47hygI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJS4kQIIT_dTIRA44fL47hygI
OPERATIONAL,"W3R8+W66, Tada, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.05772099999999999, 'lng': 120.0655109}, 'viewport': {'northeast': {'lat': -0.05640072010727776, 'lng': 120.0668123298927}, 'southwest': {'lat': -0.0591003798927222, 'lng': 120.0641126701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAIFUL IBRAHIM,ChIJtYDAagAHii0R3xGyGUalilE,0.0,ChIJtYDAagAHii0R3xGyGUalilE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJtYDAagAHii0R3xGyGUalilE
OPERATIONAL,"339H+WM, Maninili, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi 94475, Indonesia","{'location': {'lat': 0.0697911, 'lng': 120.0792032}, 'viewport': {'northeast': {'lat': 0.07114092989272221, 'lng': 120.0805530298927}, 'southwest': {'lat': 0.06844127010727777, 'lng': 120.0778533701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batu Ujan,ChIJ88Y-R8L9dTIRLVVLH6vpKqg,3.0,ChIJ88Y-R8L9dTIRLVVLH6vpKqg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107528479549197929881"">A Google User</a>'], 'photo_reference': 'AUGGfZl4sdOJGG9vLdCTcw3p_alBburmD-hdV1v9d0JCyFPLtWiUSVMtFTq0dxzQ5h0-oEIMl0qh-Y-fojEx_n6MlSB4c2i_IWhr_T3FBqaQwmPrnmjzalVG31qIA3pqjuIhmOCJwdno7qVO0tyAp-beGWiM6_WcDtC350NWTZawv5w4b1n9', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ88Y-R8L9dTIRLVVLH6vpKqg
OPERATIONAL,"2432+4FF, Khatulistiwa, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.0034963, 'lng': 120.1014843}, 'viewport': {'northeast': {'lat': 0.004899529892722217, 'lng': 120.1026927798927}, 'southwest': {'lat': 0.002199870107277785, 'lng': 120.0999931201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pantai khatulistiwa siney,ChIJzXd6m13_dTIRIirTr-FRAbI,3.2,ChIJzXd6m13_dTIRIirTr-FRAbI,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114748996064135486530"">jiman baru</a>'], 'photo_reference': 'AUGGfZl1lpah4WZQNKAFiu7iNWK3oJwlIuDC2b6ePhnuSMXnWJlYOEw8Fajl5L7rZmIMSvwvnCJvWW3zk9QppKPsLImuhGjf3_1BaLbP_bA929xR0CmZtM0usM6V75TTHfDUVkXCetDOYQgoi3z8FY1g18dKqczfZONlC8kZpZ0Al5em4S1k', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzXd6m13_dTIRIirTr-FRAbI
OPERATIONAL,"2432+4FF, Khatulistiwa, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.0028244, 'lng': 120.1011812}, 'viewport': {'northeast': {'lat': 0.004276979892722216, 'lng': 120.1024093798927}, 'southwest': {'lat': 0.001577320107277785, 'lng': 120.0997097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bambanipa Beach,ChIJ36e33jn_dTIRRwcp-AB1S38,4.5,ChIJ36e33jn_dTIRRwcp-AB1S38,"['tourist_attraction', 'point_of_interest', 'establishment']",24,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114748996064135486530"">jiman baru</a>'], 'photo_reference': 'AUGGfZlLmr7s8jVL2Mlq-snQYQIUOQEfTVbEoHr5BrGSGSsUZVWjl1i4O5ujJrDouZtm-gkc8PvjIeu3_YMpc_ezjsRMS5_vFzz5fZ1LciGsuceNjLsKJWGAk6jwGGR6DugSK4Q2K5G9TpZ1ZJJkC21_sbtHlZGCaI697P19PxCaed1PGkOb', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ36e33jn_dTIRRwcp-AB1S38
OPERATIONAL,"3425+WX6, Maninili, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.05229909999999999, 'lng': 120.1098828}, 'viewport': {'northeast': {'lat': 0.05312902989272221, 'lng': 120.1110809298928}, 'southwest': {'lat': 0.05042937010727779, 'lng': 120.1083812701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MANINILI BEACH RESORT,ChIJNUkOjM__dTIRCCl6LoY0Y-E,5.0,ChIJNUkOjM__dTIRCCl6LoY0Y-E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117971917120895038562"">Iswadi Daeng</a>'], 'photo_reference': 'AUGGfZmLGkM21CTJhXh2y6uES-T7iRc1d_bu96CV-fbbR_32LQu_lRABDRWjPyhYVLZpVVmxc7yYJoquQL0-UN4HtP5dAdMJBBXdnJTyO2eXvVz6qdo20oXM8WGMM62hCBDoZlK3bgAgaw05pfVqUYQD-AcEB9h4jAcUDNA1zFyq2M4KDNpW', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNUkOjM__dTIRCCl6LoY0Y-E
OPERATIONAL,"X3RX+4QP, Sinei, Tinombo Selatan, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.009663, 'lng': 120.0994421}, 'viewport': {'northeast': {'lat': -0.008297170107277783, 'lng': 120.1007381298927}, 'southwest': {'lat': -0.01099682989272222, 'lng': 120.0980384701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai mosing,ChIJZ-r1YkYBii0RzZAvBDea3Ts,4.3,ChIJZ-r1YkYBii0RzZAvBDea3Ts,"['tourist_attraction', 'point_of_interest', 'establishment']",80,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112379897795606904583"">A Google User</a>'], 'photo_reference': 'AUGGfZlXU4ATQoavUgU--ZJSA3cbIJHgEHRSEP6fXgDSkLMekSqLGJKhOr-WBvi4GfE2_ZAcSIMCj5kg7v92iT7g0xCHzrvQw1dXVkEGnu9nFsY5_SKxdc7YnFgeJINlzsDcudDavmsloGvfvEugEs0ElsVuuH4JCtJhOvxIUC2zq4eiwkVM', 'width': 3904}]",,,https://www.google.com/maps/place/?q=place_id:ChIJZ-r1YkYBii0RzZAvBDea3Ts
OPERATIONAL,"232V+6VV, Jl. Trans Sulawesi, Khatulistiwa, Kec. Tinombo Sel., Kabupaten Parigi Moutong, Sulawesi Tengah 94475, Indonesia","{'location': {'lat': 0.0006205, 'lng': 120.0946626}, 'viewport': {'northeast': {'lat': 0.001861579892722216, 'lng': 120.0960635798927}, 'southwest': {'lat': -0.0008380798927222157, 'lng': 120.0933639201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Tugu Khatulistiwa Sulawesi Tengah,ChIJdYjT72H_dTIRimL1vwZ7Zak,4.5,ChIJdYjT72H_dTIRimL1vwZ7Zak,"['tourist_attraction', 'point_of_interest', 'establishment']",306,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110776262589256193695"">Rais Widiyanto</a>'], 'photo_reference': 'AUGGfZnG6M_ujkIZZus6D3IPS8CIDgE2McoEYBk37ziqfOqUZXnSXKMllB5i3phErWQWsZzO30SoVScxKcA9NOUIiobye0WLtFUm-4fmRujrf4yT_QpauDnxJDFcL93nlp-gY61ILv4lYZyH5w6Sw9sdgGY6T9-Sssbvx1ZWvZWyUjui9MXb', 'width': 1080}]",{},,https://www.google.com/maps/place/?q=place_id:ChIJdYjT72H_dTIRimL1vwZ7Zak
OPERATIONAL,"W2HM+XF2, Jl. Trans Sulawesi, Posona, Kec. Kasimbar, Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia","{'location': {'lat': -0.0701189, 'lng': 120.0336438}, 'viewport': {'northeast': {'lat': -0.06877832010727777, 'lng': 120.0350235798928}, 'southwest': {'lat': -0.07147797989272221, 'lng': 120.0323239201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kompi,ChIJPXYj5ZUFii0RoZWO0t7Du-g,5.0,ChIJPXYj5ZUFii0RoZWO0t7Du-g,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJPXYj5ZUFii0RoZWO0t7Du-g
OPERATIONAL,"543M+8F, Malanggo, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.1532553, 'lng': 120.1337187}, 'viewport': {'northeast': {'lat': 0.15521385, 'lng': 120.1344379798927}, 'southwest': {'lat': 0.1473796500000001, 'lng': 120.1317383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Malanggo beach,ChIJM07ZOL7jdTIR3QPFF7EGi38,5.0,ChIJM07ZOL7jdTIR3QPFF7EGi38,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102107496890060194130"">A Google User</a>'], 'photo_reference': 'AUGGfZlLH_wpInkpJFo7lS0-ERf2mli_IGIVkO18o3d-1BStSK-1gVno3GPCrFnL3QqUibWwO-YBuVyEGxIdmnr-wzw-jTxeUTwzQTcxCA9kUa5cnL2cWIwDLYG1SvFK83E2t-5wxBivfZb9Vra3zSSKScbc8Ee_0RR0lEYkmuxg_92DqjI2', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJM07ZOL7jdTIR3QPFF7EGi38
