business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"FR87+G4, Santigi, Ongka Malino, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.4662777999999999, 'lng': 120.8127521}, 'viewport': {'northeast': {'lat': 0.4676276298927222, 'lng': 120.8141019298927}, 'southwest': {'lat': 0.4649279701072777, 'lng': 120.8114022701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandangan ongka,ChIJHeg2AQBVdjIRdTuelYMdYM0,0.0,ChIJHeg2AQBVdjIRdTuelYMdYM0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJHeg2AQBVdjIRdTuelYMdYM0
OPERATIONAL,"HQJ7+6XM, Jln.Transmigrasi, Dusun 4, Desa Persatuan Utara, Kec. Ongka Malino, Kabupaten Parigi Moutong, Sulawesi Tengah, Indonesia","{'location': {'lat': 0.5805800999999999, 'lng': 120.7649084}, 'viewport': {'northeast': {'lat': 0.5819538298927222, 'lng': 120.7662590298928}, 'southwest': {'lat': 0.5792541701072776, 'lng': 120.7635593701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Destinasi Wisata Lembah Despot,ChIJNXf35dj5djIR0FZd3aL-0aI,0.0,ChIJNXf35dj5djIR0FZd3aL-0aI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJNXf35dj5djIR0FZd3aL-0aI
OPERATIONAL,"FQ82+VJ, Malino, Ongka Malino, Parigi Moutong Regency, Central Sulawesi 94479, Indonesia","{'location': {'lat': 0.467245, 'lng': 120.751535}, 'viewport': {'northeast': {'lat': 0.4685271298927223, 'lng': 120.7528582298927}, 'southwest': {'lat': 0.4658274701072779, 'lng': 120.7501585701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangrove Malino,ChIJOfImc5VXdjIRbr98HAE8pBg,4.7,ChIJOfImc5VXdjIRbr98HAE8pBg,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115734169203123860238"">A Google User</a>'], 'photo_reference': 'AUGGfZk7OKwPztYsCK1Md3ftZ_ns5gRFJGFRj0Ozfu-qHuX_w1G6GE3qF_xE-1s06OiHn3ZBY9LMklzuDkXcPDz1dpC0gbbbBLlbcyII4MfbJwxpHw4M8lEXNyQwanXftmL2F9pDIx7BVKpOb_NM0eyLE-dKTSho69Ec6G3WcFzyIFjgETHR', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJOfImc5VXdjIRbr98HAE8pBg
OPERATIONAL,"FRC9+4W, Santigi, Ongka Malino, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.4702678, 'lng': 120.8198345}, 'viewport': {'northeast': {'lat': 0.4710626298927222, 'lng': 120.82509935}, 'southwest': {'lat': 0.4683629701072777, 'lng': 120.81807955}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak cam,ChIJWTL4XgBVdjIRolsds-WPNpI,0.0,ChIJWTL4XgBVdjIRolsds-WPNpI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJWTL4XgBVdjIRolsds-WPNpI
OPERATIONAL,"HQ44+X33, RT.Buluye/RW.Bosagon, Kayu Agung, Kec. Ongka Malino, Kabupaten Parigi Moutong, Sulawesi Tengah 94479, Indonesia","{'location': {'lat': 0.5582231, 'lng': 120.7550985}, 'viewport': {'northeast': {'lat': 0.5595829798927223, 'lng': 120.7564939798927}, 'southwest': {'lat': 0.5568833201072778, 'lng': 120.7537943201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Bosagon jaya,ChIJw4ZchNf5djIRn14-0hWLW0A,5.0,ChIJw4ZchNf5djIRn14-0hWLW0A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJw4ZchNf5djIRn14-0hWLW0A
OPERATIONAL,"FPJC+8J, Malino, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.4807551999999999, 'lng': 120.7216227}, 'viewport': {'northeast': {'lat': 0.4821050298927223, 'lng': 120.7229725298927}, 'southwest': {'lat': 0.4794053701072779, 'lng': 120.7202728701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kambing Tono,ChIJGe2QfupXdjIRI9yeyAyZKng,0.0,ChIJGe2QfupXdjIRI9yeyAyZKng,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGe2QfupXdjIRI9yeyAyZKng
OPERATIONAL,"HRJ3+PH4, Persatuan Sejati, Ongka Malino, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.5817607, 'lng': 120.8039474}, 'viewport': {'northeast': {'lat': 0.5831105298927223, 'lng': 120.8052972298928}, 'southwest': {'lat': 0.5804108701072779, 'lng': 120.8025975701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pamsimas KOBAR,ChIJIaYiSAD5djIR1tndMmkhemQ,0.0,ChIJIaYiSAD5djIR1tndMmkhemQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJIaYiSAD5djIR1tndMmkhemQ
OPERATIONAL,"GPXC+6J, Moubang, Mepanga, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.5480984, 'lng': 120.7215436}, 'viewport': {'northeast': {'lat': 0.5494803798927222, 'lng': 120.7229130298928}, 'southwest': {'lat': 0.5467807201072777, 'lng': 120.7202133701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DAM BAGI OLONTOGI,ChIJ2Z2Qjnz5djIR194mfmsLIsE,5.0,ChIJ2Z2Qjnz5djIR194mfmsLIsE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2Z2Qjnz5djIR194mfmsLIsE
OPERATIONAL,"GQ2M+RQ9, Ongka, Ongka Malino, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.5020359999999999, 'lng': 120.7845}, 'viewport': {'northeast': {'lat': 0.5033858298927222, 'lng': 120.7858498298927}, 'southwest': {'lat': 0.5006861701072778, 'lng': 120.7831501701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Darwis daeng siame,ChIJ1ai1xDBXdjIRAbAYai7p0zM,0.0,ChIJ1ai1xDBXdjIRAbAYai7p0zM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1ai1xDBXdjIRAbAYai7p0zM
CLOSED_TEMPORARILY,"GRM4+XP5, Desa persatuan utara kec, Persatuan Sejati, Kec. Ongka Malino, Kabupaten Parigi Moutong, Sulawesi Tengah 94479, Indonesia","{'location': {'lat': 0.5348411, 'lng': 120.8068355}, 'viewport': {'northeast': {'lat': 0.5361309798927222, 'lng': 120.8081762798927}, 'southwest': {'lat': 0.5334313201072777, 'lng': 120.8054766201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata jembatan despot,ChIJmUQDJ7j_djIRWaX6VlCrnHY,5.0,ChIJmUQDJ7j_djIRWaX6VlCrnHY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107693927939757902313"">A Google User</a>'], 'photo_reference': 'AUGGfZmL4rLICwZYWFlHgc1NCjUA1Ae8xnyyHLVtyQfFWV7MyiGuxGhKMHc9kdbU39Lk5b9k1FpQg0S82D61w02qFN0ZhNBEnkXDkPyTKbQITyRNRrQDcwpdWF8QBALqPcHISB-3kkE3kZcAX2kr-UOSJbsrRxDqO9uVpA0aCgLKOFd9sw-y', 'width': 768}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJmUQDJ7j_djIRWaX6VlCrnHY
CLOSED_TEMPORARILY,"JQGP+MMW, Karya Mandiri, Ongka Malino, Parigi Moutong Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.6267265, 'lng': 120.7867129}, 'viewport': {'northeast': {'lat': 0.628076329892722, 'lng': 120.7880627298927}, 'southwest': {'lat': 0.6253766701072776, 'lng': 120.7853630701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Bustamin,ChIJGSiMdB37djIRCAWa6BkMH6A,0.0,ChIJGSiMdB37djIRCAWa6BkMH6A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJGSiMdB37djIRCAWa6BkMH6A
