business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"4GW7+2P, Memahak Teboq, Long Hubung, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.1450152, 'lng': 115.5142571}, 'viewport': {'northeast': {'lat': 0.1463650298927222, 'lng': 115.5156069298927}, 'southwest': {'lat': 0.1436653701072778, 'lng': 115.5129072701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batoq Ba'ang,{'open_now': True},ChIJiRAhyXjlBzIRIRWskprAWg0,0,ChIJiRAhyXjlBzIRIRWskprAWg0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJiRAhyXjlBzIRIRWskprAWg0
OPERATIONAL,"39M2+RFQ, Lutan, Long Hubung, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.08458639999999999, 'lng': 115.3512365}, 'viewport': {'northeast': {'lat': 0.0859362298927222, 'lng': 115.3525863298927}, 'southwest': {'lat': 0.08323657010727777, 'lng': 115.3498866701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Bentian,,ChIJwbCebwDzBzIRin4TdUCoNhE,4,ChIJwbCebwDzBzIRin4TdUCoNhE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114396778257996217713"">A Google User</a>'], 'photo_reference': 'AUGGfZkaBgSB0pjJ8wK0gTZTnlWEjJ7DYs5WqXcWQVSm1_c7oO2UWGcTIjCyhs1Evb_L4IeTmnu4nxkJARIZfHA-mOsaIYQuNzt56KVnEcmdr1c-SgoeQLJYT4wqa9xPkz4_CKxUupzT95EDJcHX--mY5reto-tWTCkogLkM3JNmSIrUuv5s', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJwbCebwDzBzIRin4TdUCoNhE
OPERATIONAL,"4364+WMJ, Unnamed Road, Nyaribungan, Laham, Mahakam Ulu, Kalimantan Timur 75576, Indonesia","{'location': {'lat': 0.112339, 'lng': 115.056642}, 'viewport': {'northeast': {'lat': 0.1136888298927222, 'lng': 115.0579918298928}, 'southwest': {'lat': 0.1109891701072778, 'lng': 115.0552921701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Buraq,,ChIJ_zxq15qFBzIRNRVgk_IYHPw,5,ChIJ_zxq15qFBzIRNRVgk_IYHPw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110360361180867224842"">Rahmad Supri</a>'], 'photo_reference': 'AUGGfZl0pkjmxHoUi5hnmeyMpHDgIC1FzAvwFjiTkqHbkRSz6PTzV8r3zE97iWx1ErWKELVfwUxB8Z_iO4Luiz4IHvaW-Xrb-c1bb6l47QLPFz-HpSn4YmlGYeJf3EYtDjcrtIhj79SEdrBUUg0ygvhb6EtVstMbwr5cOzYQ4kPBMTUL1ctC', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_zxq15qFBzIRNRVgk_IYHPw
OPERATIONAL,"F7CJ+JF, Ujoh Bilang, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.4715625, 'lng': 115.2811875}, 'viewport': {'northeast': {'lat': 0.4729811500000001, 'lng': 115.28227925}, 'southwest': {'lat': 0.4673065499999999, 'lng': 115.27791225}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Dinding Long Melaham,,ChIJX2IBomK3BzIRV0xUAh1iCXQ,5,ChIJX2IBomK3BzIRV0xUAh1iCXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114274706605619893310"">Muhamad Adnan Kurnianto</a>'], 'photo_reference': 'AUGGfZl3Jp0yovfgiXnJJNV9tDMOJNvWYFUU_l_5hvDDe8PoMeLithNhbnQqLt7odVSudOKCsm1IngPrlyutroYdJ--dPUJFJPkCH8_ZfcoWHmeMCFM-5orfmxx03I1ASdbKuWenzwGXfx7woWThsa9F_bd2prwI9McsFMh0C-vGPSp-HoWF', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJX2IBomK3BzIRV0xUAh1iCXQ
OPERATIONAL,"H52X+8G, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5508566, 'lng': 115.1987998}, 'viewport': {'northeast': {'lat': 0.5547154999999999, 'lng': 115.2018142}, 'southwest': {'lat': 0.5495703000000001, 'lng': 115.197795}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kahang Hunge Buyang,,ChIJn0MKIMJLBjIRrge3qJSF8DA,5,ChIJn0MKIMJLBjIRrge3qJSF8DA,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106157140408932769814"">Bakri min</a>'], 'photo_reference': 'AUGGfZmABbK03_WQ54Cu_2ydt0FcUJ7SVao_GlyWHiXifat2Z270KIGwRiNGrbpOGXZ-q4obqJV-LnY-oEolOPaOo1mddfK2bkUc3KogbXcUn2buvPABnOYJuQcX_bHm51jAzTOvGfhIeK1f3b3wgc7ja8KGN8WlValbCBiju5-yCPNUPXcg', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJn0MKIMJLBjIRrge3qJSF8DA
OPERATIONAL,"M776+J2F, Batu Majang, Long Bagun, Mahakam Ulu Regency, East Kalimantan 75767, Indonesia","{'location': {'lat': 0.6640691, 'lng': 115.2600506}, 'viewport': {'northeast': {'lat': 0.6654189298927222, 'lng': 115.2614004298928}, 'southwest': {'lat': 0.6627192701072777, 'lng': 115.2587007701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Besar,{'open_now': True},ChIJDZjYHABJBjIRmmrUth1CJ98,0,ChIJDZjYHABJBjIRmmrUth1CJ98,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJDZjYHABJBjIRmmrUth1CJ98
OPERATIONAL,"7VRM+5CJ, Long Beleh Haloq, Kembang Janggut, Kutai Kartanegara Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.2904589, 'lng': 115.8835058}, 'viewport': {'northeast': {'lat': 0.2918087298927221, 'lng': 115.8848556298927}, 'southwest': {'lat': 0.2891090701072777, 'lng': 115.8821559701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sepan guang,,ChIJvcjp7p1tCDIRr-E-asy-hZk,0,ChIJvcjp7p1tCDIRr-E-asy-hZk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJvcjp7p1tCDIRr-E-asy-hZk
OPERATIONAL,"2G55+9H6, Kelian Luar, Long Iram, West Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.0084174, 'lng': 115.5088914}, 'viewport': {'northeast': {'lat': 0.009503779892722214, 'lng': 115.5101109798927}, 'southwest': {'lat': 0.006804120107277783, 'lng': 115.5074113201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jantur Tenginan Biha,,ChIJrZaeadj5BzIRmTxuDRvbcxU,4,ChIJrZaeadj5BzIRmTxuDRvbcxU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101722476229302061371"">A Google User</a>'], 'photo_reference': 'AUGGfZm4IlyN2jbpF0Plzs84cC5GtErBSiOZQoVF2t1tg_wRZQqEb2VnBlUiWTv2iqBUir-hMoQvGh8szrDA_7J7zbsW1qHz5j9kB390zz-BknoWZcjIEMGVrOa9Zjr_I5j6VmDjocTWMb82VQQaGlqQcmGNPh3zpk1yyqOxNcvB18rM8y_s', 'width': 2788}]",,https://www.google.com/maps/place/?q=place_id:ChIJrZaeadj5BzIRmTxuDRvbcxU
OPERATIONAL,"H49G+77, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5681875, 'lng': 115.1256875}, 'viewport': {'northeast': {'lat': 0.5696234798927221, 'lng': 115.1270496798927}, 'southwest': {'lat': 0.5669238201072776, 'lng': 115.1243500201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jantur Jangau,,ChIJUdKHGgtNBjIR20aQvRuD01w,5,ChIJUdKHGgtNBjIR20aQvRuD01w,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118163690344419982118"">richard.hukom</a>'], 'photo_reference': 'AUGGfZlj5K8N9YN-ntbbW7QMwEdxvSk5cRVbSWChnuua61W5jiK2cRVuJuLgE-UFTv04l5k-8SLsF5tl_OAgLLrI_W1sfndStuYMeMI1ER3a8ION1vzzUr-WzcSMakxpduCsNHy1TuYbBDZd6yfXNI10pMoN_blKgsCjJvfBrKdbji7yj4RG', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJUdKHGgtNBjIR20aQvRuD01w
CLOSED_TEMPORARILY,"6GPC+H7H, Matalibaq, Long Hubung, West Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.2364406, 'lng': 115.5207358}, 'viewport': {'northeast': {'lat': 0.2377904298927222, 'lng': 115.5220856298927}, 'southwest': {'lat': 0.2350907701072778, 'lng': 115.5193859701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung stelleng,,ChIJ2XtavQrnBzIRhcWStT5f1tk,0,ChIJ2XtavQrnBzIRhcWStT5f1tk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJ2XtavQrnBzIRhcWStT5f1tk
CLOSED_TEMPORARILY,"6FFH+GPC, Datah Bilang Ilir, Long Hubung, West Kutai Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.2238107, 'lng': 115.4792784}, 'viewport': {'northeast': {'lat': 0.2251605298927222, 'lng': 115.4806282298927}, 'southwest': {'lat': 0.2224608701072778, 'lng': 115.4779285701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelompok Tani Ayen Sulip A,,ChIJPUnqgc_nBzIRfzGBkg3MvVk,0,ChIJPUnqgc_nBzIRfzGBkg3MvVk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109564931892035840270"">A Google User</a>'], 'photo_reference': 'AUGGfZmCE6GijW6t76noHYYv5HQXNkELdWw0soKi7Am0KidiVhwf65pmVr0P7p3k9jDkiOJtF_LX1R4wcVZ7OHB_hvk_0RKWboR2GTe8t4QMk5fJYJpF42btIergsIkTptNfJC45sPcWzm7nWZW1g9n7JM5gyq_rNKd_IbaQUnun2Ox1ewE', 'width': 1080}]",True,https://www.google.com/maps/place/?q=place_id:ChIJPUnqgc_nBzIRfzGBkg3MvVk
