business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"H52X+8G, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5508566, 'lng': 115.1987998}, 'viewport': {'northeast': {'lat': 0.5547154999999999, 'lng': 115.2018142}, 'southwest': {'lat': 0.5495703000000001, 'lng': 115.197795}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kahang Hunge Buyang,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108589303804986248968"">innal</a>'], 'photo_reference': 'AUGGfZliVgXXworc3p-EKXYVVu9W0ituj9LyUSreX7YZuIH-2ATXzD0kb1cu1IQ48_RYddvpemszgxphbflgoaE_fJJbNmzaxDsGYtVori_hMbiMv97iKRrU_Lq8q6APk_L1GKKVpM_Ni7DD9YCbKBFueGdLA_UXU7nPfMfMYaTi7BFXtwJL', 'width': 2250}]",ChIJn0MKIMJLBjIRrge3qJSF8DA,5.0,ChIJn0MKIMJLBjIRrge3qJSF8DA,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJn0MKIMJLBjIRrge3qJSF8DA
OPERATIONAL,"4GW7+2P, Memahak Teboq, Long Hubung, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.1450152, 'lng': 115.5142571}, 'viewport': {'northeast': {'lat': 0.1463650298927222, 'lng': 115.5156069298927}, 'southwest': {'lat': 0.1436653701072778, 'lng': 115.5129072701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batoq Ba'ang,,ChIJiRAhyXjlBzIRIRWskprAWg0,0.0,ChIJiRAhyXjlBzIRIRWskprAWg0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJiRAhyXjlBzIRIRWskprAWg0
OPERATIONAL,"WRP8+3R, Long Tuyoq, Long Pahangai, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.9352486000000001, 'lng': 114.8171169}, 'viewport': {'northeast': {'lat': 0.9365984298927225, 'lng': 114.8184667298927}, 'southwest': {'lat': 0.9338987701072782, 'lng': 114.8157670701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepai River,,ChIJHazdOACJBjIR8Iem3bYQwY8,5.0,ChIJHazdOACJBjIR8Iem3bYQwY8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJHazdOACJBjIR8Iem3bYQwY8
OPERATIONAL,"F7CJ+JF, Ujoh Bilang, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.4715625, 'lng': 115.2811875}, 'viewport': {'northeast': {'lat': 0.4729811500000001, 'lng': 115.28227925}, 'southwest': {'lat': 0.4673065499999999, 'lng': 115.27791225}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Dinding Long Melaham,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115854061222221497884"">A Google User</a>'], 'photo_reference': 'AUGGfZkMDzHd7vUf03yjA7-4NkqO8fVQJRA8pjGmqNao1bFsgO6m-35mpAJN9fbz0OOVvrtyG3UDB4d4lvcXJDMb-b3EkiaAx0ZjHHd7igXF9GhtPGFm0E8p7sQazg5ay9Fh6Pznffj2qA8PnNmil6yE_frKun9IuESzDCqsQqC3lKGR4PCG', 'width': 720}]",ChIJX2IBomK3BzIRV0xUAh1iCXQ,5.0,ChIJX2IBomK3BzIRV0xUAh1iCXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,,https://www.google.com/maps/place/?q=place_id:ChIJX2IBomK3BzIRV0xUAh1iCXQ
OPERATIONAL,"M776+J2F, Batu Majang, Long Bagun, Mahakam Ulu Regency, East Kalimantan 75767, Indonesia","{'location': {'lat': 0.6640691, 'lng': 115.2600506}, 'viewport': {'northeast': {'lat': 0.6654189298927222, 'lng': 115.2614004298928}, 'southwest': {'lat': 0.6627192701072777, 'lng': 115.2587007701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Besar,,ChIJDZjYHABJBjIRmmrUth1CJ98,0.0,ChIJDZjYHABJBjIRmmrUth1CJ98,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJDZjYHABJBjIRmmrUth1CJ98
OPERATIONAL,"39M2+RFQ, Lutan, Long Hubung, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.08458639999999999, 'lng': 115.3512365}, 'viewport': {'northeast': {'lat': 0.0859362298927222, 'lng': 115.3525863298927}, 'southwest': {'lat': 0.08323657010727777, 'lng': 115.3498866701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Bentian,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114396778257996217713"">A Google User</a>'], 'photo_reference': 'AUGGfZmLRw9cLNJghC35XGYtuffhlZnd2Fw5IZZBTTvbi8kAGl9COfSkHYN6FOAdioXu7WvjOt-RMN_5yCQY2K1HmC3A9EXaqitCd7dJ_ED5PcX4zpTq3EflE0B18Dh6UCTTqgB74_33WGok2HpcEsUSXgZr2xBszZ8KPFjyVTdgKK7qdNnX', 'width': 3024}]",ChIJwbCebwDzBzIRin4TdUCoNhE,4.0,ChIJwbCebwDzBzIRin4TdUCoNhE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJwbCebwDzBzIRin4TdUCoNhE
OPERATIONAL,"H49G+77, Long Bagun Ulu, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.5681875, 'lng': 115.1256875}, 'viewport': {'northeast': {'lat': 0.5696234798927221, 'lng': 115.1270496798927}, 'southwest': {'lat': 0.5669238201072776, 'lng': 115.1243500201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jantur Jangau,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117660700283516593237"">SAPAR WADI</a>'], 'photo_reference': 'AUGGfZktZWqD2tgzk-StdBS8BHAHjK_PzTghxVEtA8WW1dkNJBSuiOQG9WEpMXjJXgIzIkuFkzqHYYZW3Sbj3RRlJl7a8lWkmkZOFljBv-JidBxfgxrn8AXiq9uwYLuhkZR7Ry543i558ZTRAEEMMs1xP8wvNk7HtlVmqyTNPK_2sihmloo6', 'width': 899}]",ChIJUdKHGgtNBjIR20aQvRuD01w,5.0,ChIJUdKHGgtNBjIR20aQvRuD01w,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJUdKHGgtNBjIR20aQvRuD01w
OPERATIONAL,"4364+WMJ, Unnamed Road, Nyaribungan, Laham, Mahakam Ulu, Kalimantan Timur 75576, Indonesia","{'location': {'lat': 0.112339, 'lng': 115.056642}, 'viewport': {'northeast': {'lat': 0.1136888298927222, 'lng': 115.0579918298928}, 'southwest': {'lat': 0.1109891701072778, 'lng': 115.0552921701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Buraq,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110360361180867224842"">Rahmad Supri</a>'], 'photo_reference': 'AUGGfZkueemcoH7ZIZQIaGJ4o2-GKWH292ou4jLTWgHjfjzvk_w8y-U8mWMVyUqNGLbTKBzcW_5drnjj3t4O7ijXGSUKs6Z3deLJRYjIE8r7vlRDDVZbTF1a680Pg_DnrB_2Ovmkfi84UFi2e3nMmOpqUgRkfQLdju8o7DT1yG4q83JPEkeX', 'width': 4032}]",ChIJ_zxq15qFBzIRNRVgk_IYHPw,5.0,ChIJ_zxq15qFBzIRNRVgk_IYHPw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJ_zxq15qFBzIRNRVgk_IYHPw
OPERATIONAL,"F7Q2+94, Ujoh Bilang, Long Bagun, Mahakam Ulu Regency, East Kalimantan, Indonesia","{'location': {'lat': 0.488426, 'lng': 115.250356}, 'viewport': {'northeast': {'lat': 0.4897758298927221, 'lng': 115.2517058298927}, 'southwest': {'lat': 0.4870761701072777, 'lng': 115.2490061701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Berburu,,ChIJi6NseAC1BzIRKVzCURim_co,0.0,ChIJi6NseAC1BzIRKVzCURim_co,"['park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJi6NseAC1BzIRKVzCURim_co
OPERATIONAL,"WR96+QXJ, Sungai Tepai, Long Tuyoq, Long Pahangai, Mahakam Ulu, Kalimantan Timur 75768, Indonesia","{'location': {'lat': 0.919459, 'lng': 114.8123984}, 'viewport': {'northeast': {'lat': 0.9208088298927222, 'lng': 114.8137482298927}, 'southwest': {'lat': 0.9181091701072779, 'lng': 114.8110485701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Tepai,,ChIJeXAFi1-JBjIRAGDB86WvbV0,0.0,ChIJeXAFi1-JBjIRAGDB86WvbV0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJeXAFi1-JBjIRAGDB86WvbV0
