business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"6565+XC3, Daleholu, Rote Selatan, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.7876054, 'lng': 123.15856}, 'viewport': {'northeast': {'lat': -10.78612352010728, 'lng': 123.16085875}, 'southwest': {'lat': -10.78882317989272, 'lng': 123.15779375}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Oe Kod'de,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115584512424857891360"">Dian Ubaidi</a>'], 'photo_reference': 'AUGGfZk2xe2YoRUeHOlPVwOwd3PrH_3Swz62kjiscIaCK2Uc9MeP6yGZCAHBNuRHp3JAG62tERYDjhYW23jpTsc7Iix3os3ALrgqf9QEyIMKvgHpK7HoCP9ZUyVV2QaXZovMnly-bPjBO3Hw5KCqPErNNrAjq28nAUR6bTYI0kxtMZNVeaNY', 'width': 1536}]",ChIJSWmDEBoqVywRUNH-rGo7XmA,4.0,ChIJSWmDEBoqVywRUNH-rGo7XmA,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,,https://www.google.com/maps/place/?q=place_id:ChIJSWmDEBoqVywRUNH-rGo7XmA
OPERATIONAL,"56FC+F78, Dodaek, Rote Selatan, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.826333, 'lng': 123.2206982}, 'viewport': {'northeast': {'lat': -10.82498317010728, 'lng': 123.2220480298927}, 'southwest': {'lat': -10.82768282989272, 'lng': 123.2193483701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oebi'ik,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112903317710597177599"">A Google User</a>'], 'photo_reference': 'AUGGfZkJ7vdgwWGOmmCEYlAbfmp_nLv-sFf2n_oAD0YLJx1Iui7bkjrNyhKD4V42m4bE4ki9hIh3yju7SDBq9QYTxOiWp5nVXeoP5W-tpmrMFQr5Pgr2jWnoESGFT1uEp7pmyMm56ljW8LOTJ7SpEalkFd0NdnPvpekIxL0523TtHlFYnNPt', 'width': 3120}]",ChIJAyvgxt0oVywRCrFurkPUXuA,4.6,ChIJAyvgxt0oVywRCrFurkPUXuA,"['tourist_attraction', 'point_of_interest', 'establishment']",14,,,,https://www.google.com/maps/place/?q=place_id:ChIJAyvgxt0oVywRCrFurkPUXuA
OPERATIONAL,"642W+FXP, Unnamed Road, Kolobolon, Kec. Lobalain, Kabupaten Rote Ndao, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.7987847, 'lng': 123.1474397}, 'viewport': {'northeast': {'lat': -10.79731117010728, 'lng': 123.1487192298927}, 'southwest': {'lat': -10.80001082989272, 'lng': 123.1460195701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Fakakain Oefamba Loleh Tuabuna,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117124371967934292520"">A Google User</a>'], 'photo_reference': 'AUGGfZl1-gDsL5mvSEYlm3rmV4VDzWDEvqNDEjMYLxGeHgwv27KDOrASAwIXDn3Grut6KZi0TRjvOEHUtGVsmkoborTivn0g-ceOnKNPCsLXYlY7eFx2pBHPjpT8TtzCxC1hsue4czAHtrBkIRn5W2zOA6uabxvqAXn94gpyvBIecW6ksaHE', 'width': 1920}]",ChIJM3HnsaIrVywRTuUuwW6khts,4.8,ChIJM3HnsaIrVywRTuUuwW6khts,"['tourist_attraction', 'point_of_interest', 'establishment']",21,,,,https://www.google.com/maps/place/?q=place_id:ChIJM3HnsaIrVywRTuUuwW6khts
OPERATIONAL,"757G+5F, Lidamanu, Rote Tengah, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.7371943, 'lng': 123.1752777}, 'viewport': {'northeast': {'lat': -10.73589437010728, 'lng': 123.1766541798927}, 'southwest': {'lat': -10.73859402989272, 'lng': 123.1739545201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Kaden,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104985851424418214636"">John Anthony</a>'], 'photo_reference': 'AUGGfZlT_Kgy3KcXuX2TXsVhwXX3phIwFypk1LKI-SPSdbTEs3-6b9kFotlj2IIu73JGoTm0pQnoyd_VuMp1sTupd2bgQFoCJbUzZBjM3h1Y4kB5mfnEiUlcAfNkn6isCDwoGHYEbfLnMnRmRMxnEwp8HHoGH8afoLBA7ennWAfX-aBW3MNi', 'width': 720}]",ChIJjWtnGwDXViwR_eVNYUGEyvk,0.0,ChIJjWtnGwDXViwR_eVNYUGEyvk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjWtnGwDXViwR_eVNYUGEyvk
CLOSED_TEMPORARILY,"557P+WH, Inaoe, Rote Selatan, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.8351705, 'lng': 123.1864179}, 'viewport': {'northeast': {'lat': -10.83317002010728, 'lng': 123.19232985}, 'southwest': {'lat': -10.83586967989272, 'lng': 123.18444725}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BASE POINT XXI,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104089469037435518311"">A Google User</a>'], 'photo_reference': 'AUGGfZlB5OH5BFQnvxhEzemqoAj5L-j9BdkCOpHYo4l4cD31l3PEduoy6aqcSdqkE8GNGmY09bdpB5xXfLcgQyJJ5HqRxjG5FoYTORsf53urs0JEmPivm6GC8938yIJGYeuENQRelk2so1e0K832SPSXeDnKa7BQJUTYH6Iz32kWlebVF-AT', 'width': 2448}]",ChIJtSVGAOspVywRokDN4_UkTFc,0.0,ChIJtSVGAOspVywRokDN4_UkTFc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJtSVGAOspVywRokDN4_UkTFc
OPERATIONAL,"746F+GHR, Lidamanu, Rote Tengah, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.7386421, 'lng': 123.1239049}, 'viewport': {'northeast': {'lat': -10.7354147, 'lng': 123.1249152298927}, 'southwest': {'lat': -10.7397179, 'lng': 123.1222155701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Kembar,,ChIJVXKkWADVViwRt1SQtqlcgmM,5.0,ChIJVXKkWADVViwRt1SQtqlcgmM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJVXKkWADVViwRt1SQtqlcgmM
CLOSED_TEMPORARILY,"56GC+89, Dodaek, Rote Selatan, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.8241335, 'lng': 123.2209296}, 'viewport': {'northeast': {'lat': -10.82278367010728, 'lng': 123.2222794298927}, 'southwest': {'lat': -10.82548332989272, 'lng': 123.2195797701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai slep,,ChIJ_xuHCkwpVywRvZItA_P4wk4,0.0,ChIJ_xuHCkwpVywRvZItA_P4wk4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ_xuHCkwpVywRvZItA_P4wk4
OPERATIONAL,"Unnamed Road, Kolobolon, Kec. Lobalain, Kabupaten Rote Ndao, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.7936345, 'lng': 123.1453221}, 'viewport': {'northeast': {'lat': -10.79223487010728, 'lng': 123.1470524798927}, 'southwest': {'lat': -10.79493452989272, 'lng': 123.1443528201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata buah Naga,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112809679640216761070"">Mbuik Ironnie</a>'], 'photo_reference': 'AUGGfZlo3uk5desCUgTUNXa9toaOYYfKCFcUlCjCzdHWkID08Rl4UYSRiPdmkiFa2NDE3cwT5N_0MfcTKFKKY58GXjZGNxyYD8W9iqj95hwUL_PlEAm0WAGAMn796S09pbrAZtNhfGFSL_9JP2dqdLOmrAHfHSKz6B0BKgfGYbJAKLBjKvMR', 'width': 4000}]",ChIJQxIR0rMrVywRHNafcA3QwMQ,4.7,ChIJQxIR0rMrVywRHNafcA3QwMQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,{'open_now': True},"{'compound_code': '644W+G4 Kolobolon, Rote Ndao Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5644W+G4'}",https://www.google.com/maps/place/?q=place_id:ChIJQxIR0rMrVywRHNafcA3QwMQ
OPERATIONAL,"5482+777, Desa, Dusun Oelangga, Bebalain, Kec. Lobalain, Kabupaten Rote Ndao, Indonesia","{'location': {'lat': -10.8343492, 'lng': 123.1006751}, 'viewport': {'northeast': {'lat': -10.83299937010728, 'lng': 123.1020249298927}, 'southwest': {'lat': -10.83569902989272, 'lng': 123.0993252701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oelangga,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117531065743149711182"">A Google User</a>'], 'photo_reference': 'AUGGfZkao-ro1KGSG-fVP057AlSHbU2uCWkGOWx8QCy-agaCb51-H-6ae6fKyoeh70qNX-YfbocqeMjvpamXSzEEFRbD0DzCNp8DSSkKcPkJxAF4s_oPslw5JL5eR7SKB3C1vHaoX_cLfKDViI4vhqOooksZvKJIyQkWGdAKcEPO66yl3_oD', 'width': 1040}]",ChIJjSUnIlkrVywR3p1ypaFUo30,4.8,ChIJjSUnIlkrVywR3p1ypaFUo30,"['tourist_attraction', 'point_of_interest', 'establishment']",24,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJjSUnIlkrVywR3p1ypaFUo30
OPERATIONAL,"54C3+2VQ, Suelain, Lobalain, Rote Ndao Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.8299217, 'lng': 123.1047233}, 'viewport': {'northeast': {'lat': -10.82857187010728, 'lng': 123.1060731298927}, 'southwest': {'lat': -10.83127152989272, 'lng': 123.1033734701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto Lautan Hindia yang biru,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104192287368312464812"">Bayu Messa</a>'], 'photo_reference': 'AUGGfZmhXYMBFru_I_cemGpU-30LcXERlMoT4oXTDEiHeCDEcNDxPDBAdZiy8C-Z0A0-9PkzT2uwe13Pn-qcvQze_7jUh4q5EUPfSTTZ8atqMUlqXfh-5_8naJLv1n1PjZNex1UU47Z7z3WkFQDOeTs4zO9foruFtuur8Z526fAzXPyJe4Nw', 'width': 4640}]",ChIJA6ClfHMrVywRuZPNPmrCA2A,5.0,ChIJA6ClfHMrVywRuZPNPmrCA2A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJA6ClfHMrVywRuZPNPmrCA2A
