business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"V3MP+H8R, Ampang Tulak Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1160199, 'lng': 101.085774}, 'viewport': {'northeast': {'lat': -2.114602770107278, 'lng': 101.0870521798927}, 'southwest': {'lat': -2.117302429892722, 'lng': 101.0843525201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,bendung,{'open_now': True},ChIJGxDj8zdtLS4R39Ww5aroxbM,0.0,ChIJGxDj8zdtLS4R39Ww5aroxbM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJGxDj8zdtLS4R39Ww5aroxbM
OPERATIONAL,"V6PQ+Q48, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1130848, 'lng': 101.2378338}, 'viewport': {'northeast': {'lat': -2.111164820107278, 'lng': 101.23881225}, 'southwest': {'lat': -2.113864479892722, 'lng': 101.23489845}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan balai-balai,,ChIJ5bOfRchzLS4R8LPkucJIraY,0.0,ChIJ5bOfRchzLS4R8LPkucJIraY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112722137335198530926"">A Google User</a>'], 'photo_reference': 'AUGGfZkyqEaxnUXAC22Rvn8vayFlauJJ5K7JjBYrS1IRo2rseqR9hmEVw4Imi7zjEGT0BB8UXMLtQLHH-1FcNNQE8VBR6pjZE-0cqe2Y1LHUlDHtpi-Cc9RcosQBRpjmMSL44RzOqT_g4rXoQ5AFJCs32YGLV8hi6jEz4cN1YDT2ZZGtSTUZ', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJ5bOfRchzLS4R8LPkucJIraY
OPERATIONAL,"RX8C+PW, Kubu Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1831973, 'lng': 100.972335}, 'viewport': {'northeast': {'lat': -2.181847470107277, 'lng': 100.9736848298927}, 'southwest': {'lat': -2.184547129892722, 'lng': 100.9709851701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lahan sawit,,ChIJ74aXZz5DLS4RrNebmlpSdm0,0.0,ChIJ74aXZz5DLS4RrNebmlpSdm0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ74aXZz5DLS4RrNebmlpSdm0
OPERATIONAL,"V4GP+M46, PENADAH, Tapan, Kec. Basa Ampek Balai Tapan, Kabupaten Pesisir Selatan, Sumatera Barat 25673, Indonesia","{'location': {'lat': -2.1227465, 'lng': 101.1363012}, 'viewport': {'northeast': {'lat': -2.121487820107278, 'lng': 101.1375583298927}, 'southwest': {'lat': -2.124187479892722, 'lng': 101.1348586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang Penedah,,ChIJCdHCRuRtLS4Ruw5a-0c5oAw,4.9,ChIJCdHCRuRtLS4Ruw5a-0c5oAw,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108182064651466377428"">Ahmad Nusirwan</a>'], 'photo_reference': 'AUGGfZlk9yzTVnBEyKCXJqxUT3HXXViXT5-3a66cAkLAEQINiEnpeIyB6LXwRs2j2KNEp4mYWVw1DznYl4Vqj-e2zwN3GHCQ-_ovXtFgrEuatnn8xOTALWzHnt7Yo0uSqLBLwcCioWznT8C1ktuNrwC-CbFqaEZiN-8_T0Cpi67ILKQa0scX', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJCdHCRuRtLS4Ruw5a-0c5oAw
OPERATIONAL,"V348+6C, Pasar Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia","{'location': {'lat': -2.1444263, 'lng': 101.0660236}, 'viewport': {'northeast': {'lat': -2.143076470107277, 'lng': 101.0673734298927}, 'southwest': {'lat': -2.145776129892722, 'lng': 101.0646737701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Healing ala-ala,,ChIJaaoicQxrLS4REs5IhqJC4eI,3.5,ChIJaaoicQxrLS4REs5IhqJC4eI,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105914304058966020756"">A Google User</a>'], 'photo_reference': 'AUGGfZky9BnTMgKsTSHU6JbFl7-lreHeXZTqPGDwYERNrMFDukDopt0dPWiwUlcCjugGEL2UZBbyMalTY6N-fD6VrzYjUOduonM8UxLr9tc-AuAuuNJA_BeEQ4BVmzTSMhMKZMfyrl166DVn-iEXsvhXN-n7o3aZfaAtNUeuTt-F8fMSJoCd', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJaaoicQxrLS4REs5IhqJC4eI
OPERATIONAL,"V6MM+29X, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia","{'location': {'lat': -2.1173838, 'lng': 101.233493}, 'viewport': {'northeast': {'lat': -2.116021270107277, 'lng': 101.2348122798927}, 'southwest': {'lat': -2.118720929892722, 'lng': 101.2321126201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun sako alami,,ChIJg57FauRzLS4R1eO7bXPD6nc,3.3,ChIJg57FauRzLS4R1eO7bXPD6nc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106004459288199730729"">Ipen M</a>'], 'photo_reference': 'AUGGfZmpoYwHCvAcD42a75KqciZeJPgiKwIIiaC1m6IggOmI1xnQ9y9ilg-WgU76ETgGOLx3kxSaZdBO5gsNfxrdGcCDPceVOocG_OoLtkxbGC78T2Yv5VqXTXFfSsQsIaHe3m2psvBG5nzJFZ-t-0s5UM0GECgDBGZIrPvieNMVaI1YVn8l', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJg57FauRzLS4R1eO7bXPD6nc
OPERATIONAL,"V455+23J, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1424193, 'lng': 101.1076451}, 'viewport': {'northeast': {'lat': -2.141069470107278, 'lng': 101.1089949298927}, 'southwest': {'lat': -2.143769129892722, 'lng': 101.1062952701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Gajah Nabita,{'open_now': True},ChIJ0xrsAG5tLS4RPx5G7L-JxOc,3.7,ChIJ0xrsAG5tLS4RPx5G7L-JxOc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106004459288199730729"">Ipen M</a>'], 'photo_reference': 'AUGGfZnJowUU5t7qxr-vyo1DbsAACPPg91PfeFcnOBRegSuivN0ZAILKD7cWE0b9rKMbiPruKy8DdC5Xga5MV8Iw3dnGah0Ja2DmtvpCNoC592jQkxA5b9g2n06ITfAg8O957OIbDy-Gdrvu0bdFU-BPgZDHxnJbFy-qYoPnmAU75OtJUIbc', 'width': 691}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0xrsAG5tLS4RPx5G7L-JxOc
OPERATIONAL,"V455+5C, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1424384, 'lng': 101.1080709}, 'viewport': {'northeast': {'lat': -2.141088570107278, 'lng': 101.1094207298927}, 'southwest': {'lat': -2.143788229892723, 'lng': 101.1067210701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata NABITA,{'open_now': True},ChIJjbkvrlJtLS4RNjhRuSlbuuk,4.5,ChIJjbkvrlJtLS4RNjhRuSlbuuk,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107053997939762486431"">kaka atala</a>'], 'photo_reference': 'AUGGfZkkcmkDTd8TKhZTuH_wb_-4E1jR_GSY_nAUFyMyw5nG-7vOcN8FoLHY-gsZSJ-pytNCE1b-lX_2n5eckDeUjTzMiCos3XxHItJKH0I1al_qWj1MmBOxbNny4fw1s2a33nOjV6S8ZJcp9zmgVfyFI_u_dRff09pNjZmqq50KxM-oVNFZ', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJjbkvrlJtLS4RNjhRuSlbuuk
OPERATIONAL,"V34W+JR, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.143452, 'lng': 101.097054}, 'viewport': {'northeast': {'lat': -2.142087320107278, 'lng': 101.0984168298927}, 'southwest': {'lat': -2.144786979892722, 'lng': 101.0957171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAPSAU BINJAI TAPAN,,ChIJByduQVRtLS4Rtpbbf9SLTWc,0.0,ChIJByduQVRtLS4Rtpbbf9SLTWc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJByduQVRtLS4Rtpbbf9SLTWc
OPERATIONAL,"V6G6+WJX Bar, Jalan Tapan - Sungai Penuh, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia","{'location': {'lat': -2.1226252, 'lng': 101.2115991}, 'viewport': {'northeast': {'lat': -2.121431870107277, 'lng': 101.2131386798927}, 'southwest': {'lat': -2.124131529892722, 'lng': 101.2104390201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Alami Sako Tapan,,ChIJiYuRFSNzLS4Rc-pYqG47VPw,4.8,ChIJiYuRFSNzLS4Rc-pYqG47VPw,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106484250746157401405"">Ardiansyah Ahmad</a>'], 'photo_reference': 'AUGGfZnY_uTYvLA2DTKiOIZVKeLaTrYylY5TbF0DydiBYkhwv6wZ7-wSQ7OKCx5c5pT_2nJbt4RqhWEb9G8ycT7yCIxtmUxj-h0F6KdxDyK1-DbPxI80XLrb9uKQxwdS2JGfrihdEXDcNFqiTTGlkJz4TdO0FoqrqHQRirpWD3ZT0-kjoYnR', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJiYuRFSNzLS4Rc-pYqG47VPw
