business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"V455+5C, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1424384, 'lng': 101.1080709}, 'viewport': {'northeast': {'lat': -2.141088570107278, 'lng': 101.1094207298927}, 'southwest': {'lat': -2.143788229892723, 'lng': 101.1067210701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata NABITA,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103374537833492733290"">A Google User</a>'], 'photo_reference': 'AUGGfZmg9Y0J75flXno9JJ_3P_miS7pNBLNdy2VtaL_O8N_W2VlRiOwjzbDT-twCpc_ZI71RhVFiFW90cydSnlCefevm6DHMvBco12qfsnhZInmu5df6J65gIzoRgF_A4zGDPOGhQua-cOfcks9raKYG3jNH_yQHLYAlH_4E-wRecf5BASRX', 'width': 4160}]",ChIJjbkvrlJtLS4RNjhRuSlbuuk,4.5,ChIJjbkvrlJtLS4RNjhRuSlbuuk,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,,https://www.google.com/maps/place/?q=place_id:ChIJjbkvrlJtLS4RNjhRuSlbuuk
OPERATIONAL,"V455+23J, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1424193, 'lng': 101.1076451}, 'viewport': {'northeast': {'lat': -2.141069470107278, 'lng': 101.1089949298927}, 'southwest': {'lat': -2.143769129892722, 'lng': 101.1062952701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Gajah Nabita,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108912934764905290036"">A Google User</a>'], 'photo_reference': 'AUGGfZn6iarGNaAyVgTUWYuDme8GMK5sl4G8vcCqb28zJFrRCurkpveh9muFjlDMbC99lEsqBxaYaH3eomFSVP-0dBSdAIOTKG7AaemMqB1SabKXryF0Srftfki1lGu_YiGdbXu3CjhtrY9QwygVffoUQQ09BqnFZXkVPAoY58qMS2izchWm', 'width': 3120}]",ChIJ0xrsAG5tLS4RPx5G7L-JxOc,3.7,ChIJ0xrsAG5tLS4RPx5G7L-JxOc,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,https://www.google.com/maps/place/?q=place_id:ChIJ0xrsAG5tLS4RPx5G7L-JxOc
OPERATIONAL,"V34W+JR, Binjai Tapan, Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.143452, 'lng': 101.097054}, 'viewport': {'northeast': {'lat': -2.142087320107278, 'lng': 101.0984168298927}, 'southwest': {'lat': -2.144786979892722, 'lng': 101.0957171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAPSAU BINJAI TAPAN,,,ChIJByduQVRtLS4Rtpbbf9SLTWc,0.0,ChIJByduQVRtLS4Rtpbbf9SLTWc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJByduQVRtLS4Rtpbbf9SLTWc
OPERATIONAL,"V4GP+M46, PENADAH, Tapan, Kec. Basa Ampek Balai Tapan, Kabupaten Pesisir Selatan, Sumatera Barat 25673, Indonesia","{'location': {'lat': -2.1227465, 'lng': 101.1363012}, 'viewport': {'northeast': {'lat': -2.121487820107278, 'lng': 101.1375583298927}, 'southwest': {'lat': -2.124187479892722, 'lng': 101.1348586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang Penedah,,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108182064651466377428"">Ahmad Nusirwan</a>'], 'photo_reference': 'AUGGfZmwbt-xoLtZom19AcHIyYxSOmmqTqAHffMuDwEFQcEr3zymcAaEH9rqcCzBAopt9EcJB5jlvP1VFWaWw7gFVX_JCd44wCTGptcwqehghI-xcOIqP6yoljbILL3aZJ2tYOTMjBGvSZwh5wO4IjpMeYcFF3zK6z_itLwGThiTO_YPr6pt', 'width': 4608}]",ChIJCdHCRuRtLS4Ruw5a-0c5oAw,4.9,ChIJCdHCRuRtLS4Ruw5a-0c5oAw,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,https://www.google.com/maps/place/?q=place_id:ChIJCdHCRuRtLS4Ruw5a-0c5oAw
OPERATIONAL,"V3MP+H8R, Ampang Tulak Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1160199, 'lng': 101.085774}, 'viewport': {'northeast': {'lat': -2.114602770107278, 'lng': 101.0870521798927}, 'southwest': {'lat': -2.117302429892722, 'lng': 101.0843525201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,bendung,{'open_now': True},,ChIJGxDj8zdtLS4R39Ww5aroxbM,0.0,ChIJGxDj8zdtLS4R39Ww5aroxbM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJGxDj8zdtLS4R39Ww5aroxbM
OPERATIONAL,"V348+6C, Pasar Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia","{'location': {'lat': -2.1444263, 'lng': 101.0660236}, 'viewport': {'northeast': {'lat': -2.143076470107277, 'lng': 101.0673734298927}, 'southwest': {'lat': -2.145776129892722, 'lng': 101.0646737701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Healing ala-ala,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105914304058966020756"">A Google User</a>'], 'photo_reference': 'AUGGfZkkVCIgn9pu3iXd0k7N9-MAnNoMgOETBjQBp7kBUhMT2P6HVdlBX2P6WgUu3tvhR3arIjuQxFJfwIpB5fFe_WGcaRAsXS4IzmDNQvE_DZYg_-U4jjvFn8HwyjoNKJyLkdhgKIh1zeEeN3_ruOe2ENH0HVY1P3CH1S2D7J4jsRRxLiq5', 'width': 1920}]",ChIJaaoicQxrLS4REs5IhqJC4eI,3.5,ChIJaaoicQxrLS4REs5IhqJC4eI,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,https://www.google.com/maps/place/?q=place_id:ChIJaaoicQxrLS4REs5IhqJC4eI
,"Ranah Ampek Hulu Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1410117, 'lng': 101.0945222}, 'viewport': {'northeast': {'lat': -2.081507, 'lng': 101.152833}, 'southwest': {'lat': -2.170738, 'lng': 101.081881}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ranah Ampek Hulu Tapan,,,ChIJb7WMzh9tLS4R62el6rYmnTI,,ChIJb7WMzh9tLS4R62el6rYmnTI,"['administrative_area_level_3', 'political']",,,https://www.google.com/maps/place/?q=place_id:ChIJb7WMzh9tLS4R62el6rYmnTI
OPERATIONAL,"R56H+GMG, Lunang Utara, Lunang, South Pesisir Regency, West Sumatra 25674, Indonesia","{'location': {'lat': -2.1886852, 'lng': 101.1792168}, 'viewport': {'northeast': {'lat': -2.187335370107278, 'lng': 101.1805666298927}, 'southwest': {'lat': -2.190035029892722, 'lng': 101.1778669701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang maghatih,,,ChIJ4207Nn9xLS4R508AAbR8HlQ,4.0,ChIJ4207Nn9xLS4R508AAbR8HlQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ4207Nn9xLS4R508AAbR8HlQ
OPERATIONAL,"V6G6+WJX Bar, Jalan Tapan - Sungai Penuh, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra 25673, Indonesia","{'location': {'lat': -2.1226252, 'lng': 101.2115991}, 'viewport': {'northeast': {'lat': -2.121431870107277, 'lng': 101.2131386798927}, 'southwest': {'lat': -2.124131529892722, 'lng': 101.2104390201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Alami Sako Tapan,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106484250746157401405"">Ardiansyah Ahmad</a>'], 'photo_reference': 'AUGGfZnoG9y6AID_SeNKBPnFdkhO7Wvc8-tdhiC3ixWTQNi1y7_ZJiwQ9W01qgKxEzSrpjViSpE3bB4HX-MBks23neW9TuJ4dZsi_fHsfvR8JBPJVp1FF-PM8Cvkym7hcYLNOLk3JbnEP428m5Z1luTYVgJqaqkdHq_TxEggsSh9wMThozPK', 'width': 4160}]",ChIJiYuRFSNzLS4Rc-pYqG47VPw,4.8,ChIJiYuRFSNzLS4Rc-pYqG47VPw,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,,https://www.google.com/maps/place/?q=place_id:ChIJiYuRFSNzLS4Rc-pYqG47VPw
OPERATIONAL,"V6PQ+Q48, Sungaigambir Sako Tapan, Basa Ampek Balai Tapan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -2.1130848, 'lng': 101.2378338}, 'viewport': {'northeast': {'lat': -2.111164820107278, 'lng': 101.23881225}, 'southwest': {'lat': -2.113864479892722, 'lng': 101.23489845}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan balai-balai,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112722137335198530926"">A Google User</a>'], 'photo_reference': 'AUGGfZm0dbWzoe_KxFp5TY5baDshYJsBM6fmiIlaZKdlZRdh-KZ0DCleEhhQsGlvF5uj5JvqbLjyCLwH9I_A7AulTbWMxN-rs4b2nUMQSDBI3IdhiUU0VuNKOczEb9byvDLpNFRPEbp7KCQ4cT699_asHvlVGfUwuq1TZvBLEsdU58bBV16I', 'width': 2448}]",ChIJ5bOfRchzLS4R8LPkucJIraY,0.0,ChIJ5bOfRchzLS4R8LPkucJIraY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ5bOfRchzLS4R8LPkucJIraY
