formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Deiyai Regency, Papua, Indonesia","{'location': {'lat': -4.097489299999999, 'lng': 136.4393054}, 'viewport': {'northeast': {'lat': -3.99224, 'lng': 136.730657}, 'southwest': {'lat': -4.319179, 'lng': 136.085661}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deiyai Regency,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114812759310997485475"">Frans Teddy Degei</a>'], 'photo_reference': 'AUGGfZnF1m1O8uVWrhg6RgWzuHHFnF4uD37vBlcVczgGRmh_-IyMGFRxM38VaxgndAoq7tv9Mo0O2SU1e0AKN9Y02CQUD3oN_tkpK16_cziLYty8-QHouWRCrnd2Cpk5F3bjjlwPgqr24uPCSPpMtYpIMEx8owAV8uX-vrIq_qkXotXGVJVs', 'width': 4160}]",ChIJc9MiIC0zImgRCEfG0whir9s,ChIJc9MiIC0zImgRCEfG0whir9s,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc9MiIC0zImgRCEfG0whir9s
"X675+FP3, Gakokebo, Tigi Barat, Deiyai Regency, Papua 98764, Indonesia","{'location': {'lat': -4.03636, 'lng': 136.2093058}, 'viewport': {'northeast': {'lat': -4.035070870107278, 'lng': 136.2106756798927}, 'southwest': {'lat': -4.037770529892722, 'lng': 136.2079760201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Momaikago,"[{'height': 573, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100604919450787088458"">A Google User</a>'], 'photo_reference': 'AUGGfZnid_Ym0TuDOAlbfWAdg0NLECiM-lpNm3MYjn4H5_0Okox5goYJJCwSWcE6rODWTr2av61zGS1XRAQ5yUEw0LT1oVzJW7tLOPLvP_1Ge88lubuAgaC65poxhCabKm6Y_lBDfXoBT2ue4FEQKH2xWPbKHhzKyiOLt2IYRQ1PgnQEIzZG', 'width': 860}]",ChIJmZ52sXUpImgRk5vhpIrNQNY,ChIJmZ52sXUpImgRk5vhpIrNQNY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.8,5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmZ52sXUpImgRk5vhpIrNQNY
"W7FQ+4WH, Yaba, Tigi, Deiyai Regency, Papua 98727, Indonesia","{'location': {'lat': -4.0771948, 'lng': 136.2898671}, 'viewport': {'northeast': {'lat': -4.076027320107277, 'lng': 136.2913846}, 'southwest': {'lat': -4.07872697989272, 'lng': 136.2853146}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Rekreasi Butuboya,,ChIJN1o2tOMvImgROv-4W2SnOXY,ChIJN1o2tOMvImgROv-4W2SnOXY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJN1o2tOMvImgROv-4W2SnOXY
"XJ25+M3, Damabagata, kaduwai, Deiyai Regency, Papua, Indonesia","{'location': {'lat': -4.0483125, 'lng': 136.6076875}, 'viewport': {'northeast': {'lat': -4.046962670107278, 'lng': 136.6090373298927}, 'southwest': {'lat': -4.049662329892722, 'lng': 136.6063376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kaduwai,,ChIJhxRdguVPImgRR-crfuP9xQU,ChIJhxRdguVPImgRR-crfuP9xQU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhxRdguVPImgRR-crfuP9xQU
"3979+M4Q, Aikai, Paniai Timur, Paniai Regency, Papua 98726, Indonesia","{'location': {'lat': -3.93578, 'lng': 136.3678455}, 'viewport': {'northeast': {'lat': -3.934147020107278, 'lng': 136.3716135}, 'southwest': {'lat': -3.936846679892722, 'lng': 136.3665895}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waumakagouda,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104775253348653129585"">A Google User</a>'], 'photo_reference': 'AUGGfZnky6q5rV7LgGTNZd1PNxNrv4MfwOqz68Wu3CHzYaTMfZFTckm-E8TLg7xwVOCqnf6ztnDRg6-ZkS4xlRoo6a1WhdhAJwUfacbRsz2PT9sUvBtaTm0I6Hw-spy8R5WMV3KKl4xZ93C3Awi2sl_rED4Vu-en1DDTJmazjYJ2vjXZ7PPB', 'width': 4160}]",ChIJoXqajvc9ImgRI7RNjslNAYg,ChIJoXqajvc9ImgRI7RNjslNAYg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJoXqajvc9ImgRI7RNjslNAYg
"X2VJ+QJH, Unnamed Road, Moanemani/ Ikebo, Kamu, Dogiyai Regency, Papua 98862, Indonesia","{'location': {'lat': -4.0055651, 'lng': 136.0316098}, 'viewport': {'northeast': {'lat': -4.00466295, 'lng': 136.0328498798927}, 'southwest': {'lat': -4.00827155, 'lng': 136.0301502201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Tetode,,ChIJ8_OU1HCRIWgRHc27YnQbFc4,ChIJ8_OU1HCRIWgRHc27YnQbFc4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ8_OU1HCRIWgRHc27YnQbFc4
"4FM6+H6F, Kampung OGEIDA, Distrik Ekadide, Kabupaten Paniai, Papua, Indonesia","{'location': {'lat': -3.8660649, 'lng': 136.4605516}, 'viewport': {'northeast': {'lat': -3.864714370107278, 'lng': 136.4619059798927}, 'southwest': {'lat': -3.867414029892722, 'lng': 136.4592063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG OGEIDA,,ChIJmUXg0C0VImgRojRE4CVuB7I,ChIJmUXg0C0VImgRojRE4CVuB7I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmUXg0C0VImgRojRE4CVuB7I
"PJXV+C86, Mulia Kencana, Kuala Kencana, Mimika Regency, Papua 99968, Indonesia","{'location': {'lat': -4.2514588, 'lng': 136.6432631}, 'viewport': {'northeast': {'lat': -4.250181670107279, 'lng': 136.6445804298928}, 'southwest': {'lat': -4.252881329892723, 'lng': 136.6418807701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kyura River,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114394714986082159156"">muhammad zamroni</a>'], 'photo_reference': 'AUGGfZk3Wzh7F1PNisqAflOSO_cuEgLZnHuhWYMrp0bglp3s1CcHpwyzI0-XE9orvUnzGwXrjM_oEPQlh5VfX7_IHfITW59K-xwyCo-JyXba8zMBrR6yLKAqrQH3MoqECvChgT9fqw75_DQYGrhDTOLoOI8mMqSQ8bbtMywD_fQ0BdgMSWWr', 'width': 4608}]",ChIJMWd7G72xI2gRJJGC566rPlc,ChIJMWd7G72xI2gRJJGC566rPlc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,52.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMWd7G72xI2gRJJGC566rPlc
"376H+8PW, Unnamed Road, Epou / Epobutu, Paniai Barat, Paniai Regency, Papua 98764, Indonesia","{'location': {'lat': -3.93913, 'lng': 136.279331}, 'viewport': {'northeast': {'lat': -3.937424570107278, 'lng': 136.2828719}, 'southwest': {'lat': -3.940124229892722, 'lng': 136.2781507}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wadoumide Deiyai,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753976352545924090"">Kristianus Ukago</a>'], 'photo_reference': 'AUGGfZkTGQENFC5vxoD52RlRoU7Egw6Q86CNkFVM968YAh1B_69RLtnUnK418bwn6-d91SGWhK92qYizEc5QmbK8qAE7IbCzIuFXLPTNygEMoEMggPUzwSmngohKDNRj01cO44xli4tKunZsWX4jIUkuNZLFgYxpm8Nn8-i17h_keal_9qbD', 'width': 4032}]",ChIJ2378DLIhImgRSzDKZtro_aE,ChIJ2378DLIhImgRSzDKZtro_aE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2378DLIhImgRSzDKZtro_aE
"38X9+446, Danau, Mogeya, Distrik Paniai Barat, Kabupaten Paniai, Papua 98715, Indonesia","{'location': {'lat': -3.9022222, 'lng': 136.3177778}, 'viewport': {'northeast': {'lat': -3.900872370107278, 'lng': 136.3191276298927}, 'southwest': {'lat': -3.903572029892722, 'lng': 136.3164279701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paniai Lake,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115304861082732148382"">Edwin Pamungkas</a>'], 'photo_reference': 'AUGGfZnVIc5SXzFnNrk_BZecLCsUHgutYFVVa6jj9zIVugOcFKa7_BKxBV_h24z4EbtvSFi78c1mc_UiR6lADYFbGhiRULEc8nAL5aJoTIqBurHRwhPlOcqPG97qdBbezmK1VdWeK1JtYLcXThkXfR9Scbs9O_MTGu3x_AOrUoB6RUcr1XgC', 'width': 4624}]",ChIJyaF06G8ZImgR5AVw62qHpnw,ChIJyaF06G8ZImgR5AVw62qHpnw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJyaF06G8ZImgR5AVw62qHpnw
