business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Umauta, Bola, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7143687, 'lng': 122.3092659}, 'viewport': {'northeast': {'lat': -8.713002220107278, 'lng': 122.3106375298927}, 'southwest': {'lat': -8.715701879892721, 'lng': 122.3079378701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sanggar Doka Tawa Tana - Desa Wisata Umauta,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107453429248440706200"">sinyo delta</a>'], 'photo_reference': 'AUGGfZnn7LkxNIMjKfZC3ceq-Yr5dJntXQVRfMZYBG60C2hzxtwOV_M1yfkvG92KP9nhsnwNbOjTAKXBVSz1emfSsojksvUnE9EBCzSOIZ42-YJxiHcYiKwvnoAPS7uf8t2fJIM6lWn0QmC4iLU023bSYG4IU4dTUMXoKv-s1Ni8CpaXfyoq', 'width': 3120}]",ChIJHUa9mQ0hrS0RxWe_MgYBq_Q,"{'compound_code': '78P5+7P Umauta, Sikka Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q3478P5+7P'}",4.5,ChIJHUa9mQ0hrS0RxWe_MgYBq_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",18,,https://www.google.com/maps/place/?q=place_id:ChIJHUa9mQ0hrS0RxWe_MgYBq_Q
OPERATIONAL,"Jl. Raya Kewapante Ohe, Kajowair, Kec. Hewokloang, Kabupaten Sikka, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.700733, 'lng': 122.3131865}, 'viewport': {'northeast': {'lat': -8.699407970107279, 'lng': 122.3144424298927}, 'southwest': {'lat': -8.702107629892723, 'lng': 122.3117427701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sanggar Budaya Tenun Bliran Sina - Watublapi,{'open_now': False},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101844050490016441861"">Asri Wijayanti</a>'], 'photo_reference': 'AUGGfZnv_jg-xbPiVQABd827IpJ3K_txY6NBQfHevm1TzZVTMF4dePFZfz2M5TrLmRWKeNDcUTQPUF9fQ6rbaNkYWbrkV-QTwRWtLIUD9dci82QefJwvqm5ka-R5ERxUctJoOAwKWsgyoYGPSaRVrSutFFn_ni6AvQlpKtJPTVgdLFVDQ5Dc', 'width': 1944}]",ChIJE55hIpsfrS0RIn2-f__qHcg,"{'compound_code': '78X7+P7 Kajowair, Sikka Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q3478X7+P7'}",4.7,ChIJE55hIpsfrS0RIn2-f__qHcg,"['tourist_attraction', 'point_of_interest', 'establishment']",69,,https://www.google.com/maps/place/?q=place_id:ChIJE55hIpsfrS0RIn2-f__qHcg
OPERATIONAL,"F34W+G8W, Kolisia, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5436389, 'lng': 122.0958344}, 'viewport': {'northeast': {'lat': -8.542164670107278, 'lng': 122.0972179298928}, 'southwest': {'lat': -8.544864329892722, 'lng': 122.0945182701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Bintang Kolisia,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103547635402736146273"">A Google User</a>'], 'photo_reference': 'AUGGfZlHSBLTa-SbnUVRE-NbYWwUN2K__M_pma9sAZYAL03F2sLDB5YEFZC-n6KfsdbSWVSNy8W_TLVUk-nRGp6r4E_8YrMetTBPsQSESvQ7gCb5C34if3ZTeB2xw3WiUgABocM1IWQTKnXmgcJ7SN4nyBi_tdPjvQJ4hz6lLh14ooOkBZbV', 'width': 2560}]",ChIJowJyEX4PrS0RSCPs4MPw4zM,,4.5,ChIJowJyEX4PrS0RSCPs4MPw4zM,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,https://www.google.com/maps/place/?q=place_id:ChIJowJyEX4PrS0RSCPs4MPw4zM
OPERATIONAL,"764M+4R3, Hokor, Bola, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7447266, 'lng': 122.2345576}, 'viewport': {'northeast': {'lat': -8.743376770107277, 'lng': 122.2359074298927}, 'southwest': {'lat': -8.746076429892721, 'lng': 122.2332077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watu Melur,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108984167709964897374"">A Google User</a>'], 'photo_reference': 'AUGGfZkp1c2SLRVoW6C-PwvZBPbJQQJwvNjCgbiFxtAkXpIdYzH3pB5McGlTaD23DRo9loSwkXCI8Fco46Mr_HefihZibW5AcO3eiL_Rro87OsJJIyX0C07R3Md9_8eO0Ox4JKbSkarAfUS2qIiLL1ov_IjJHPxJuwLjE_bbSqh5LA4v9tGA', 'width': 5184}]",ChIJo9pNyrMjrS0R3-pklP1cSy0,,5.0,ChIJo9pNyrMjrS0R3-pklP1cSy0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJo9pNyrMjrS0R3-pklP1cSy0
OPERATIONAL,"F3F7+VX2, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.525351299999999, 'lng': 122.0649058}, 'viewport': {'northeast': {'lat': -8.52356262010728, 'lng': 122.0658337298927}, 'southwest': {'lat': -8.526262279892723, 'lng': 122.0631340701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Tanjung Kolisia Ntt,{'open_now': True},"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108824508160224579482"">Aditya Hari Nugraha</a>'], 'photo_reference': 'AUGGfZkOlPLyNMIu5oR5USoLbMjXHkrHatHR8SXBQH7hTrr1cTUb9QLYRCxcQgEctWeDFuhoqp3ACS1V-HK2FhBKB1X0Llza5SHXHTDxppc4wZHT_2x-r5NLe9Woej5kdmpNrBvEUUfHHBgU7Oh0d-Qqq_LKHS6l2Z_R2n_bURXqKoknRfu1', 'width': 4208}]",ChIJ0VhhOzQMrS0RA0hYtyEkJIA,,4.7,ChIJ0VhhOzQMrS0RA0hYtyEkJIA,"['tourist_attraction', 'point_of_interest', 'establishment']",74,,https://www.google.com/maps/place/?q=place_id:ChIJ0VhhOzQMrS0RA0hYtyEkJIA
OPERATIONAL,"86HR+56, Tekaiku, Kangae, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6720153, 'lng': 122.2405916}, 'viewport': {'northeast': {'lat': -8.670840070107278, 'lng': 122.2418095798927}, 'southwest': {'lat': -8.673539729892722, 'lng': 122.2391099201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLIDOGON HILLS,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110334224184491311589"">A Google User</a>'], 'photo_reference': 'AUGGfZkeMIev0rNoRzhTgVdTWpKzAK27-G7Evag5mN55EKfDXGCLjPyFZ1bvaGFiBPhlmYaf-1xtMUsrm9kk-98DyAwCncVI2wZ0-LR2c5i55Hj9TSuQe_XIAUQb1p8JTSCSAgDNeoPx9E7aP0A-KcPiffU4eyq9l1BgPjKV4ePj8iqCg9sU', 'width': 4080}]",ChIJ86p6MwAZrS0R6UhKB8LT710,,5.0,ChIJ86p6MwAZrS0R6UhKB8LT710,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ86p6MwAZrS0R6UhKB8LT710
OPERATIONAL,"F3GC+7GH, Jalan Raya, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5243053, 'lng': 122.0713724}, 'viewport': {'northeast': {'lat': -8.52309627010728, 'lng': 122.0726674798927}, 'southwest': {'lat': -8.525795929892723, 'lng': 122.0699678201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kajuwulu Beach,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100441058539914282634"">Wedjo Vincent</a>'], 'photo_reference': 'AUGGfZk8I9nkA6Um8-AejPWDUzL2LSJN0XahFB-b2y9TUq0p2fhiTqFMziYn6NXlP2PU7U4rfG-gs_kS0TkB8tkAtFRXoHv5lAoAIKM0GJmITIj144QA0bWEVOqdRO-HlX02FpsGRs9xqUYYObbG1p0Jxeg-fg8BQ7Wn422fPULvd03n-B6k', 'width': 4160}]",ChIJaz3XDDIMrS0RWiZHzlrnEZ0,,4.5,ChIJaz3XDDIMrS0RWiZHzlrnEZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",133,1.0,https://www.google.com/maps/place/?q=place_id:ChIJaz3XDDIMrS0RWiZHzlrnEZ0
OPERATIONAL,"7X8C+9P, Detubinga, Tana Wawo, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.734036, 'lng': 121.97186}, 'viewport': {'northeast': {'lat': -8.73263672010728, 'lng': 121.9731438298927}, 'southwest': {'lat': -8.735336379892724, 'lng': 121.9704441701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANANUWA HILL,,,ChIJhQSHQQBBrS0RA2FpYWVIJCU,,5.0,ChIJhQSHQQBBrS0RA2FpYWVIJCU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJhQSHQQBBrS0RA2FpYWVIJCU
OPERATIONAL,"F3CQ+V8Q, Kolisia, Magepanda, Sikka Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.527795, 'lng': 122.0883729}, 'viewport': {'northeast': {'lat': -8.526445170107278, 'lng': 122.0897227298927}, 'southwest': {'lat': -8.529144829892722, 'lng': 122.0870230701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nusa Kutu,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105432342470204594050"">Aga Bluenight</a>'], 'photo_reference': 'AUGGfZlzexajVlLc3CToB4-GO5p0KNJaIHzRGyLXcTczegz3HEtDnsr5OTVe_fi9FT7vooh6C8eiom5EMrN995npkho6CGdK9_e7yKzoOLuIhqLuZhOWKDONJo0wR6UauihhMOkVvlW_yWSQ2Xpy4hbD1foQR1zQxpd8lyjbaYNwXDtj8Pks', 'width': 4624}]",ChIJUxkhGn4OrS0RrOeUMUwNTAs,,4.4,ChIJUxkhGn4OrS0RrOeUMUwNTAs,"['tourist_attraction', 'point_of_interest', 'establishment']",30,,https://www.google.com/maps/place/?q=place_id:ChIJUxkhGn4OrS0RrOeUMUwNTAs
OPERATIONAL,"Tiwusora, Lepembusu Kelisoke, Ende Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6549522, 'lng': 121.9501985}, 'viewport': {'northeast': {'lat': -8.65360237010728, 'lng': 121.9515483298927}, 'southwest': {'lat': -8.656302029892723, 'lng': 121.9488486701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tiwu Sora Or Lake Sora,{'open_now': True},"[{'height': 1077, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105109734595354936672"">Dens Jandet</a>'], 'photo_reference': 'AUGGfZkc5yoTPGDnHfQJTWW3-R9jjrzkjPHrU1PGO5GE41FjBlk9VEhxehZc-8Mh6EVzmZGjZvMaJdnO70ALWsPJpOFRgz-FTOXMXvoZuaMLHbu3HaYZtA8fr9yLHDOmlC6E35SCAzRcL5eTjrPhqpFXLXb8tZqb-j9K7gbWNkllbW_dXOEO', 'width': 1598}]",ChIJmYFX1YFsrS0RGQl-FBBeJic,"{'compound_code': '8XW2+23 Tiwusora, Ende Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q338XW2+23'}",4.0,ChIJmYFX1YFsrS0RGQl-FBBeJic,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,https://www.google.com/maps/place/?q=place_id:ChIJmYFX1YFsrS0RGQl-FBBeJic
