business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"BTN PASIR PUTIH, Lauru, Kec. Rumbia Tengah, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.7827943, 'lng': 122.0450301}, 'viewport': {'northeast': {'lat': -4.781456970107278, 'lng': 122.0464212298927}, 'southwest': {'lat': -4.784156629892722, 'lng': 122.0437215701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL NUSA PUTRA WALET,ChIJE0Luki7noi0RxiCm64BALqU,"{'compound_code': '628W+V2 Lauru, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q74628W+V2'}",0.0,ChIJE0Luki7noi0RxiCm64BALqU,"['lodging', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJE0Luki7noi0RxiCm64BALqU
OPERATIONAL,"Kompleks Pasar, Sikeli, Kabaena Bar., Kabupaten Bombana, Sulawesi Tenggara 93781, Indonesia","{'location': {'lat': -5.2647507, 'lng': 121.7963248}, 'viewport': {'northeast': {'lat': -5.263378670107278, 'lng': 121.7976661798927}, 'southwest': {'lat': -5.266078329892722, 'lng': 121.7949665201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Noer Hotel,ChIJbVqVsu9Poy0R7YeYyI4l_ok,"{'compound_code': 'PQPW+3G Sikeli, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q63PQPW+3G'}",4.9,ChIJbVqVsu9Poy0R7YeYyI4l_ok,"['lodging', 'point_of_interest', 'establishment']",34.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115630792501939523218"">A Google User</a>'], 'photo_reference': 'AUGGfZnK_VnNm0YO5DTlFfNDq6P_ZYB-zYB18nbK-5wID8Ka_oRsVV-eyvZnYdKCWgBrFfJNqFpU80qz-rECWSidxFhUhsINPoCMuYdbsZ1Nk0Wi1jTJYsfMnZaRSl5kiXXAb6WNDtkRKdxv57c9jqTNs7JUPzM4I3_AHOAW0JAoNZOY4w_s', 'width': 960}]",,https://www.google.com/maps/place/?q=place_id:ChIJbVqVsu9Poy0R7YeYyI4l_ok
OPERATIONAL,"9X5Q+4F6, Marga Jaya, Rarowatu Utara, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.6422056, 'lng': 121.9886393}, 'viewport': {'northeast': {'lat': -4.640857670107278, 'lng': 121.9900141298927}, 'southwest': {'lat': -4.643557329892722, 'lng': 121.9873144701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sultan 99,ChIJkYl75WLBoi0RNCegbqbZERs,,4.3,ChIJkYl75WLBoi0RNCegbqbZERs,"['lodging', 'point_of_interest', 'establishment']",20.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108070226212588498801"">A Google User</a>'], 'photo_reference': 'AUGGfZl4kRPP7aRETN7hacBMRptaqfsp91xiXUwKbI3GMekivB-JOb5QizpMkriAUlago7LGfnkdIYIflFrL54Y2fx3-XDFzjPs1s-uaJRebUEsggh7da2wSe1zTUt2hbxt7W-caJtHUyYGe7_J5QvWqRA_LkLWH2Sl4hhEdEHYl9Q_6KFIv', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJkYl75WLBoi0RNCegbqbZERs
OPERATIONAL,"Jl. Gereja (Depan Gedung DPRD Bombana), Kasipute, Rumbia, Kasipute, Kec. Rumbia, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.7752777, 'lng': 122.0496436}, 'viewport': {'northeast': {'lat': -4.773859220107278, 'lng': 122.0510307298927}, 'southwest': {'lat': -4.776558879892722, 'lng': 122.0483310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Persada Bombana,ChIJGZ_NSsPmoi0R0dpxof3ijBk,"{'compound_code': '62FX+VV Kasipute, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q7462FX+VV'}",4.3,ChIJGZ_NSsPmoi0R0dpxof3ijBk,"['lodging', 'point_of_interest', 'establishment']",76.0,"[{'height': 1374, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107047700338094410876"">A Google User</a>'], 'photo_reference': 'AUGGfZm6i1Jsv5Xk-R6pwBTbJY60XpDmaOqEULJApeQi3j7wKdJIXR3LZHGaN9ndNxqyT_6-oBjpIwAqNorl9MmU5dSYr1YMErbjmvDFHJ9rtJUZWYzFygewh4SlLAqnaJulWJ0UrKZAYsKKWnvrfTZE1HquiGf28AYzsVoVFpl9R-HvpKms', 'width': 2048}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJGZ_NSsPmoi0R0dpxof3ijBk
OPERATIONAL,"62MR+H42, Lampopala, Rumbia, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.7661069, 'lng': 122.0402577}, 'viewport': {'northeast': {'lat': -4.764692020107277, 'lng': 122.0415293298927}, 'southwest': {'lat': -4.767391679892721, 'lng': 122.0388296701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Grand Lampusui,ChIJU24ZW-Lmoi0RiMnxW3PpUKU,,4.0,ChIJU24ZW-Lmoi0RiMnxW3PpUKU,"['lodging', 'point_of_interest', 'establishment']",192.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106315774112059222113"">ito purnomo</a>'], 'photo_reference': 'AUGGfZkNpelqDtxIJoZ1Iafc0mPtxFazmeMds6Vahb9KRJuzwAy_iDk-ol7Z-O9PtXHrotRiATl6UQv0GeeygLw-2eOnWivyMf-b1kq33Qwu6T-d-wGJ3O-pXVzHewpi8smjTr3fMiF4ltK-Ke4OoKurOBDVrd9YTprVrLpFNP3PCKHckmi1', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJU24ZW-Lmoi0RiMnxW3PpUKU
OPERATIONAL,"PQPW+PFC, Sikeli, West Kabaena, Bombana Regency, South East Sulawesi 93781, Indonesia","{'location': {'lat': -5.263182899999999, 'lng': 121.7961375}, 'viewport': {'northeast': {'lat': -5.261912820107277, 'lng': 121.7975123798927}, 'southwest': {'lat': -5.264612479892721, 'lng': 121.7948127201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,INDOSTAR,ChIJMxmrXstPoy0RTvY4u3c4XdQ,,4.5,ChIJMxmrXstPoy0RTvY4u3c4XdQ,"['lodging', 'point_of_interest', 'establishment']",12.0,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101808478408062078332"">Octa Viana</a>'], 'photo_reference': 'AUGGfZlPE11PQQJoYpsmOG9CUSmArpEImjCxBQS4BS7nipNBgxOS1HITzr5pKR727slrhUoH-YVzXaHLWE_-UeUAL3kFKTfYS_EXDK99HzcYdHwLhAnxYABhaTGIpwk6VBqgv-z1qk1lRnkDc0OeOrwP2lswxbYWa4tF18sBDCP5h7wcdOCQ', 'width': 3264}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJMxmrXstPoy0RTvY4u3c4XdQ
OPERATIONAL,"jl. pattimura. lingkungan No.2, Lauru, Kec. Rumbia Tengah, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.775327400000001, 'lng': 122.0536126}, 'viewport': {'northeast': {'lat': -4.773966420107278, 'lng': 122.0550022798927}, 'southwest': {'lat': -4.776666079892722, 'lng': 122.0523026201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pandawa Bombana,ChIJxYiglsPmoi0R6glo8SDy2qU,"{'compound_code': '63F3+VC Lauru, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q7463F3+VC'}",4.1,ChIJxYiglsPmoi0R6glo8SDy2qU,"['lodging', 'point_of_interest', 'establishment']",79.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103191889025048294110"">A Google User</a>'], 'photo_reference': 'AUGGfZn54uPtmQkeIB8SZnhQV8heD7HIghJ7HJhVZsmjsoNd90XVE2PBpaQxyiVqQ5Ncnv1k1bTbFki0tzTDSOSavz5zTB8qtVgktEepvgF30zMh3kkfnzMzbepB_Irhm0ZxOQfDXlSlRUXXFmMA_VmhaNbkOH8HqV1A3V2zozaQ8yOU4My_', 'width': 1280}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJxYiglsPmoi0R6glo8SDy2qU
OPERATIONAL,"M2MW+J9G, Dongkala, Kabaena Timur, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -5.3158965, 'lng': 122.0459905}, 'viewport': {'northeast': {'lat': -5.314524320107278, 'lng': 122.0473511298927}, 'southwest': {'lat': -5.317223979892722, 'lng': 122.0446514701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Kawanua,ChIJgTzJUytnoy0RuHqf_d8gPVM,,4.3,ChIJgTzJUytnoy0RuHqf_d8gPVM,"['lodging', 'point_of_interest', 'establishment']",3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJgTzJUytnoy0RuHqf_d8gPVM
OPERATIONAL,"6394+H75, Kampung Baru, Rumbia Tengah, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.7811021, 'lng': 122.0557257}, 'viewport': {'northeast': {'lat': -4.779720720107277, 'lng': 122.0571536298927}, 'southwest': {'lat': -4.782420379892721, 'lng': 122.0544539701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Istana,ChIJEytjscjmoi0ReaLVv9koNUI,,3.6,ChIJEytjscjmoi0ReaLVv9koNUI,"['lodging', 'point_of_interest', 'establishment']",8.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103897083846066963811"">Prans Sandangan1973</a>'], 'photo_reference': 'AUGGfZnZmsoFDbQ98orRyiPY7cdRPZsg3Lg-MP1cuK3Zv8Iwj07kuLaw6d8O-bOq6NPjW5dkKWv3fFwzLbFGWvPMA1KiwxBC569--cqvfqdAvzlNYWYXr9iaHsqbH0F1rJCouPsTQJfKxsNxt9N23vA3fkECvsyQ1qdPIDXfb4eG4e1Z5uYp', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJEytjscjmoi0ReaLVv9koNUI
OPERATIONAL,"62GX+CQQ, Kasipute, Rumbia, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.7739154, 'lng': 122.0495101}, 'viewport': {'northeast': {'lat': -4.772578770107279, 'lng': 122.0508673298927}, 'southwest': {'lat': -4.775278429892722, 'lng': 122.0481676701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Oasis Hotel,ChIJG5WsK93moi0R98ykf-LykpM,,4.1,ChIJG5WsK93moi0R98ykf-LykpM,"['lodging', 'point_of_interest', 'establishment']",104.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101332241986489767708"">101332241986489767708</a>'], 'photo_reference': 'AUGGfZlGXdANFDjjDDcM8rNVLhdtxjUzlw1s5kVuSoM1GunnnWmOxUnTLVdTsVWioAQen74_f75xawdnnnnh9nXA2PhIaC2xrvH7yojeo2FP2tUoe57EG7gtUwhMV5Ai74jAGBPkL7PvhObAVEkpS5VQnlodFThcT1EHU-EBTgs5_xcSZCmd', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJG5WsK93moi0R98ykf-LykpM
