business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,url
OPERATIONAL,"GPPV+7XR, Lewirato, Mpunda, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4642661, 'lng': 118.7449028}, 'viewport': {'northeast': {'lat': -8.462830670107277, 'lng': 118.7462699798927}, 'southwest': {'lat': -8.46553032989272, 'lng': 118.7435703201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota bima,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107279115753107143275"">A Google User</a>'], 'photo_reference': 'AUGGfZlVDm768rV4EL2ndiCm8bGrWcWCX_95OJDBvP6o0NkyJ07W-jnWfaGr0jqJNyVXBOAj9V4SYktfuHffLWRQR-UhmVk6JMNWykVEbwhkODmHyh2KoXvSsNg1P3UHWxO91MsSQ5HygmwxLHB-acs6wKFJmvz-CZwcXJV7K2bWRO8o6-44', 'width': 3024}]",ChIJ28aSKPaLtS0R_F3MV0a6ntI,5.0,ChIJ28aSKPaLtS0R_F3MV0a6ntI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ28aSKPaLtS0R_F3MV0a6ntI
OPERATIONAL,"HP5W+P22, Jatiwangi, Asakota, Bima Regency, West Nusa Tenggara 84117, Indonesia","{'location': {'lat': -8.4403921, 'lng': 118.7454573}, 'viewport': {'northeast': {'lat': -8.439078820107278, 'lng': 118.7464405798927}, 'southwest': {'lat': -8.441778479892722, 'lng': 118.7437409201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Adzqai,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113537714576163743281"">A Google User</a>'], 'photo_reference': 'AUGGfZkAhoB_KngSSJHpSPShaGvo29whILgBuTYgFOLjmTAezoc0hHnHKkCFMDPzJuHhn4qmE-j2ikeHIuACiTPHS7D3OaapLzUzV6s8Sr0t5QxE0BYmHh1qye1HUWV38zqCYWvAp4vYIdQWeXN0G7klQu_KuUSmLmxj7AzS_zdp3niTC9Gi', 'width': 4000}]",ChIJ-3-1GPaLtS0RCySNJwmX4QQ,5.0,ChIJ-3-1GPaLtS0RCySNJwmX4QQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ-3-1GPaLtS0RCySNJwmX4QQ
OPERATIONAL,"GPQG+WX4, Dara, Mpunda, Bima Regency, West Nusa Tenggara 84118, Indonesia","{'location': {'lat': -8.4602271, 'lng': 118.7274442}, 'viewport': {'northeast': {'lat': -8.458870770107277, 'lng': 118.7287509798927}, 'southwest': {'lat': -8.46157042989272, 'lng': 118.7260513201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ncuhi Dara Kota Bima,,"[{'height': 614, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117374762511756695432"">Maryati Maryati</a>'], 'photo_reference': 'AUGGfZnBbMq3pcB63wFi3mAnBnr-i08rgfjmkVO3Zdt-etouX4uYpAqJVkY1BeFMJCxpFpuT67z7ljHlztR8rZHjGYb4hqHowX_9E8w6QgZ0NgBf8LFj5-LAXIjGfukei7kFpvbji8H9hCe4PQgOT7AcfZgAcKsIY53utBOtorcpDMVXDh_k', 'width': 552}]",ChIJq5vxE9GLtS0RrnXZByN3IW4,4.9,ChIJq5vxE9GLtS0RrnXZByN3IW4,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJq5vxE9GLtS0RrnXZByN3IW4
OPERATIONAL,"Jatibaru barat, Asakota, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4253723, 'lng': 118.7541483}, 'viewport': {'northeast': {'lat': -8.424022470107277, 'lng': 118.7554981298927}, 'southwest': {'lat': -8.42672212989272, 'lng': 118.7527984701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,OBJEK WISATA SUMUR TUA LANCO GAJAH,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115937486505182758297"">A Google User</a>'], 'photo_reference': 'AUGGfZkGaozMnILuVbpLJ1Q-D0OjTGubVrK7jEec2m5-0oLKRblMxeX913jRROOxu8x9CSrsfAOgjDXCNf2E8Kp18gKVUlQ6FVTUiXQDkqW8BOV68r8c0h2zR415_dv05UikRD4dgCB_AxYvqtd8tLo0ofF1QM8WCk4FWmuAF8IQPp6FwmWp', 'width': 4096}]",ChIJKb1F9SOLtS0R3eWMfK6tnAE,4.7,ChIJKb1F9SOLtS0R3eWMfK6tnAE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"{'compound_code': 'HQF3+VM Jatibaru, Bima Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3WHQF3+VM'}",,https://www.google.com/maps/place/?q=place_id:ChIJKb1F9SOLtS0R3eWMfK6tnAE
OPERATIONAL,"Jatibaru, Asakota, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.425599499999999, 'lng': 118.7689796}, 'viewport': {'northeast': {'lat': -8.424249670107276, 'lng': 118.7703294298927}, 'southwest': {'lat': -8.42694932989272, 'lng': 118.7676297701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Ademalembo,{'open_now': False},"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116857953399189834626"">A Google User</a>'], 'photo_reference': 'AUGGfZk9UuqrZA9uu8BMfzJQN5PGNlRjGfzdbT-wdLkMHEiy7n3HZ5qUXCdxukeIo6-AXPijrNzHO4O67olfQCag6qwMtb8Pd_x-pB39rbYAQimZceCqCsjL_7v2lEbLSPq8jsmUZY-tqiIUTG2ibNdxDiKLbLpwHZOT0dfVqsFowZ_r_x2R', 'width': 1600}]",ChIJO3q7GwCNtS0RNwv00ZbE0Tk,5.0,ChIJO3q7GwCNtS0RNwv00ZbE0Tk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'HQF9+QH Jatibaru, Bima Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3WHQF9+QH'}",,https://www.google.com/maps/place/?q=place_id:ChIJO3q7GwCNtS0RNwv00ZbE0Tk
OPERATIONAL,"HPHF+8G, Jatiwangi, Asakota, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4217018, 'lng': 118.7238571}, 'viewport': {'northeast': {'lat': -8.420634120107279, 'lng': 118.7252911798927}, 'southwest': {'lat': -8.423333779892722, 'lng': 118.7225915201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nggaro Abali Saleko,,,ChIJGwVzAU2LtS0RgCz6rLuMHf4,0.0,ChIJGwVzAU2LtS0RgCz6rLuMHf4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJGwVzAU2LtS0RgCz6rLuMHf4
OPERATIONAL,"HPCQ+WXX, Jatiwangi, Asakota, Bima Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.4276251, 'lng': 118.7399952}, 'viewport': {'northeast': {'lat': -8.426248370107276, 'lng': 118.7411295798927}, 'southwest': {'lat': -8.42894802989272, 'lng': 118.7384299201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nggaro T,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111804574693197220751"">A Google User</a>'], 'photo_reference': 'AUGGfZn4u2s0JGr-JIgqxnMWWR7diI2cpfQ1D_g1MzR7049djZ-jtLDjX1Kq0ji-6v9G0nsL8IWeqBMIAIYjyocMPtI3bqAh-2FcK1Uf-PJofZBfqzftJ4bU82MX4uEBnSvWMaFQjRDdTfK-A4sjP4IS0QtKSvyg4SyMiQEhJmoAbMlqjxNv', 'width': 2992}]",ChIJMamJ-m6LtS0RlfDYVhIV12s,3.0,ChIJMamJ-m6LtS0RlfDYVhIV12s,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJMamJ-m6LtS0RlfDYVhIV12s
OPERATIONAL,"HP7F+MV9, Jatiwangi, Asakota, Bima Regency, West Nusa Tenggara 84119, Indonesia","{'location': {'lat': -8.435827999999999, 'lng': 118.7247198}, 'viewport': {'northeast': {'lat': -8.43444612010728, 'lng': 118.7261763798927}, 'southwest': {'lat': -8.437145779892724, 'lng': 118.7234767201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Temba Seme H Mansjur Ham,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102964081002838599379"">Iskandar Zulkarnain</a>'], 'photo_reference': 'AUGGfZmkbSV3-H1ZyOCTqe0xx4tAh4Eai_EImqopmKy6P6cZc9Q27u82ufZK4xw0yZB6fW8uuPjIuT54vjyTC9OsWLC3PxRIqM598UnU_HTI3HGVKfKpmvHT7QwzUyh56am4bec4azYKCVb7Qs_A1fKrNho_-9zdBAQeN9OozdOeoq07nKbR', 'width': 4032}]",ChIJLwmi3CKLtS0RnFGNwddvbTo,0.0,ChIJLwmi3CKLtS0RnFGNwddvbTo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJLwmi3CKLtS0RnFGNwddvbTo
OPERATIONAL,"HP4V+4M6, Jatiwangi, Asakota, Bima Regency, West Nusa Tenggara 84117, Indonesia","{'location': {'lat': -8.4447081, 'lng': 118.7441437}, 'viewport': {'northeast': {'lat': -8.44335922010728, 'lng': 118.7454607298928}, 'southwest': {'lat': -8.446058879892723, 'lng': 118.7427610701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Jatiwangi Kota Bima,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110801192221899251588"">I Nyoman Temmy Supriyatna</a>'], 'photo_reference': 'AUGGfZkW9jca2iv65OpfGV2GNYXRynEDt3u8VM1Eccv6iv4e9OubsCMnQoXb0MUxLEOselYMjUw9W7VdArjrw8NXI8rJPuyA5fVvL6Sak0dxSLhMQ7LTFj8XVuKXX-Tn87pE_gfo328-bmVT1XAD0vF5ABh66u3Sy22KLW3xcAEWHLQEZaeZ', 'width': 4000}]",ChIJLQ_qQ5WLtS0R_sMIq7OU6H0,4.4,ChIJLQ_qQ5WLtS0R_sMIq7OU6H0,"['tourist_attraction', 'point_of_interest', 'establishment']",403,,,https://www.google.com/maps/place/?q=place_id:ChIJLQ_qQ5WLtS0R_sMIq7OU6H0
OPERATIONAL,"HP8F+6M9, Ule, Nusa Tenggara Bar., Indonesia","{'location': {'lat': -8.434457499999999, 'lng': 118.7242342}, 'viewport': {'northeast': {'lat': -8.433044720107276, 'lng': 118.7256708298927}, 'southwest': {'lat': -8.43574437989272, 'lng': 118.7229711701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalikuma EduCamp Library,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108800189836954606395"">Syahir Muhammad</a>'], 'photo_reference': 'AUGGfZnaOlbbMWuV5qlXFHZaA-MjSKV5AIXvM6mdMrpQ5chu_zJw50AWa3FvLByYzBuupkWWOo5tecicLYelBe2KvDbX5lcrcN_ium4zY8G03sOMstJrXqmDwTgUMB5D_KCv6roO6sc-Pq0rY5ldtQpwx7EUiADjEr5j5mrRqcSxZjOcH1xm', 'width': 3000}]",ChIJuWByqOqLtS0RzL3lEVKMVRc,5.0,ChIJuWByqOqLtS0RzL3lEVKMVRc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJuWByqOqLtS0RzL3lEVKMVRc
