business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"FX67+7F2, Jln.syeckh Abdul Mannan, salabose, Kabupaten Majene, Indonesia","{'location': {'lat': -3.5394374, 'lng': 118.9636345}, 'viewport': {'northeast': {'lat': -3.538070020107277, 'lng': 118.9649798298927}, 'southwest': {'lat': -3.540769679892722, 'lng': 118.9622801701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Baim,ChIJz-pLPgC_lC0RLrRm525PHQ8,0.0,ChIJz-pLPgC_lC0RLrRm525PHQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJz-pLPgC_lC0RLrRm525PHQ8
OPERATIONAL,"FX75+9VV, Lingkungan Panggalo Salabose, Pangali-Ali, Kec. Banggae, Kabupaten Majene, Sulawesi Barat 91411, Indonesia","{'location': {'lat': -3.536515, 'lng': 118.9596733}, 'viewport': {'northeast': {'lat': -3.535199520107277, 'lng': 118.9610238298927}, 'southwest': {'lat': -3.537899179892722, 'lng': 118.9583241701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Bukit Kappung Mammesa,ChIJ5XlEhba_lC0Re1ruNY_Waa4,5.0,ChIJ5XlEhba_lC0Re1ruNY_Waa4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106784070239240352713"">A Google User</a>'], 'photo_reference': 'AUGGfZktfKrRXedmLIyr1WAjhPn7Cfd2CzqwxfHTfOUN4bOR-HG3bnHiP4NXOJqn1_f_jxOxBYFOFuj3p5972YuBS9WbsM-OHJu05GHtDhKh8bbE4x5S-KKlnn9vVqJ8ovXLyzzP0HpJs3Jho-Z8hyCfC4FM13ectA7RHHX8tkhlNOA4cMmg', 'width': 960}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ5XlEhba_lC0Re1ruNY_Waa4
OPERATIONAL,"FX7F+2RG, Jl. Pettaroni, Labuang, Kec. Banggae Tim., Kabupaten Majene, Sulawesi Barat 91412, Indonesia","{'location': {'lat': -3.5374286, 'lng': 118.974586}, 'viewport': {'northeast': {'lat': -3.536071620107277, 'lng': 118.9759478298927}, 'southwest': {'lat': -3.538771279892722, 'lng': 118.9732481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pembuat minyak kelapa mandar,ChIJRX4aNr-_lC0RYUWmFwobQfw,4.2,ChIJRX4aNr-_lC0RYUWmFwobQfw,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRX4aNr-_lC0RYUWmFwobQfw
OPERATIONAL,"KOMP PASAR SENTRAL, Banggae, Kec. Pamboang, Kabupaten Majene, Sulawesi Barat, Indonesia","{'location': {'lat': -3.5387045, 'lng': 118.9692098}, 'viewport': {'northeast': {'lat': -3.537358020107278, 'lng': 118.9706690298927}, 'southwest': {'lat': -3.540057679892723, 'lng': 118.9679693701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PAMBOANG,ChIJAww6iQS_lC0RgjY6uikgFe4,0.0,ChIJAww6iQS_lC0RgjY6uikgFe4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'FX69+GM Banggae, Majene Regency, West Sulawesi, Indonesia', 'global_code': '6P8WFX69+GM'}",,,https://www.google.com/maps/place/?q=place_id:ChIJAww6iQS_lC0RgjY6uikgFe4
OPERATIONAL,"FXJ6+V6G salama passauan tallu, SImullu, Baruga, Kec. Banggae Tim., Kabupaten Majene, Sulawesi Barat 91411, Indonesia","{'location': {'lat': -3.5178212, 'lng': 118.9605699}, 'viewport': {'northeast': {'lat': -3.516440820107277, 'lng': 118.9619836798927}, 'southwest': {'lat': -3.519140479892722, 'lng': 118.9592840201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Zaidan cel,ChIJcRC5_Gi_lC0Remxy1AZw5pM,5.0,ChIJcRC5_Gi_lC0Remxy1AZw5pM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcRC5_Gi_lC0Remxy1AZw5pM
OPERATIONAL,"FX5F+C75, Labuang, Banggae Timur, Majene Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.541492, 'lng': 118.9732411}, 'viewport': {'northeast': {'lat': -3.540153570107277, 'lng': 118.9746309298927}, 'southwest': {'lat': -3.542853229892722, 'lng': 118.9719312701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leppe,ChIJQxxdMgC_lC0RuVVlM9DgRbo,0.0,ChIJQxxdMgC_lC0RuVVlM9DgRbo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQxxdMgC_lC0RuVVlM9DgRbo
OPERATIONAL,"CXVJ+JM2, Jl. Lettu Moh. Yamin, Baurung, Kec. Banggae Tim., Kabupaten Majene, Sulawesi Barat 91412, Indonesia","{'location': {'lat': -3.5555209, 'lng': 118.9806589}, 'viewport': {'northeast': {'lat': -3.554377720107277, 'lng': 118.9824370798928}, 'southwest': {'lat': -3.557077379892722, 'lng': 118.9797374201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot II (wisata selam &snorkeling),ChIJZ7EGG-C_lC0RYZ2Qn7p9xYQ,0.0,ChIJZ7EGG-C_lC0RYZ2Qn7p9xYQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ7EGG-C_lC0RYZ2Qn7p9xYQ
OPERATIONAL,"FX2H+535, Labuang, Banggae Timur, Majene Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.5496183, 'lng': 118.9777272}, 'viewport': {'northeast': {'lat': -3.548043820107277, 'lng': 118.9793997798927}, 'southwest': {'lat': -3.550743479892722, 'lng': 118.9767001201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bat-bat,ChIJWTlHSW6_lC0RrGlzkvn8Wa8,0.0,ChIJWTlHSW6_lC0RrGlzkvn8Wa8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115618926531363559703"">A Google User</a>'], 'photo_reference': 'AUGGfZnTZbWuiPSNuROYDLCcBVdWvAo93ojoYlsAGEDLQkpDO1CJd0QELCx_UvUIIfwgJ6HIhAoajdzg4OIaxk0lTSXLusACvyINY6hZ6M38CK5jKmG06petgPMQCK49Asyb02x2wQmBznX8LghI_mfZbzf0iuJRr_9_dJVFpquVwCBhniaw', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJWTlHSW6_lC0RrGlzkvn8Wa8
OPERATIONAL,"FX4C+QVF, Labuang, Banggae Timur, Majene Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.5430567, 'lng': 118.9721705}, 'viewport': {'northeast': {'lat': -3.541696120107277, 'lng': 118.9735236798927}, 'southwest': {'lat': -3.544395779892722, 'lng': 118.9708240201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Barane Kiri,ChIJ4YqQIQC_lC0RAfts183M5PU,0.0,ChIJ4YqQIQC_lC0RAfts183M5PU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4YqQIQC_lC0RAfts183M5PU
OPERATIONAL,"FWGQ+92, Baru, Banggae, Majene Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.5246008, 'lng': 118.9366961}, 'viewport': {'northeast': {'lat': -3.523250970107277, 'lng': 118.9380459298927}, 'southwest': {'lat': -3.525950629892722, 'lng': 118.9353462701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN PERCONTOHAN BHABINKAMTIBMAS,ChIJER17UwC5lC0RzNyHlboz-Mc,0.0,ChIJER17UwC5lC0RzNyHlboz-Mc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJER17UwC5lC0RzNyHlboz-Mc
