formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Mempawah Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.3897139, 'lng': 109.140438}, 'viewport': {'northeast': {'lat': 0.686066, 'lng': 109.383625}, 'southwest': {'lat': 0.0013451, 'lng': 108.020782}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mempawah Regency,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103184042797695549201"">stefanus stevan</a>'], 'photo_reference': 'AUGGfZnNN8Xd4UolyqWm0r2xXQ7AkqduaTapOiK0RLkBRfqJO906ffemB4UkF_F_IGzppWO0NgGFDguKmk4jdTGBFGAN45NP27vvVk_3Rq_fr7nrW82Mz5XI3vWl4pT0Mek2-mSKKEI5t3_xZIBI_7fqP2xpYrmb6X_VcDehfHo4dVZDY50p', 'width': 1080}]",ChIJI7UmXhpc4jERcShqoujljFY,ChIJI7UmXhpc4jERcShqoujljFY,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI7UmXhpc4jERcShqoujljFY
"Pasir, Mempawah Hilir, Mempawah Regency, West Kalimantan 78919, Indonesia","{'location': {'lat': 0.3968263, 'lng': 108.9462068}, 'viewport': {'northeast': {'lat': 0.3983754798927222, 'lng': 108.9475404298927}, 'southwest': {'lat': 0.3956758201072778, 'lng': 108.9448407701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mempawah Mangrove Park,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104049268119501608080"">purwantoaji dyanto</a>'], 'photo_reference': 'AUGGfZk9ekcLsURXO_RxOMSlgEdfFmNVyKVkIOC3AWCRpqTJq4nY4IkQ_E7_xmIH1nTjuWkbwZQsa58sy9352CCPhCWk9V_fMfJdExpUEhDMWiIZcyT4ceytIKKrY75wbposAmnoElirGY2zvoxAXZtbypV0fPjS2jmhDvXBSfN4Z9SCthsk', 'width': 4048}]",ChIJVVVVVYXv4jERbZyRsqiWB8c,ChIJVVVVVYXv4jERbZyRsqiWB8c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '9WWW+PF Pasir, Mempawah Regency, West Kalimantan, Indonesia', 'global_code': '6PGC9WWW+PF'}",4.3,1249.0,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVYXv4jERbZyRsqiWB8c
"CW2P+WXP, Pasir, Mempawah Hilir, Mempawah Regency, West Kalimantan 78919, Indonesia","{'location': {'lat': 0.4023297, 'lng': 108.9374558}, 'viewport': {'northeast': {'lat': 0.4036795298927222, 'lng': 108.9388056298927}, 'southwest': {'lat': 0.4009798701072777, 'lng': 108.9361059701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Penibong,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118173082118488868002"">lelek 888</a>'], 'photo_reference': 'AUGGfZmsb4Qbxf7ksbzGBYWinfw4m-pO4wNPkFpXhqcl-CocgiSGaEizSb1KPZseVurpF0mcfYIXR_PknSpa6TY-jUb6r1fqERgk9xtPpOniPSUmVOuASA6HbXI1VIQqDclnCwhrhbO6E8Ddki_5t9W8izgUziO-uUw79ibmyaWQoBfVausa', 'width': 4032}]",ChIJx1QbPe7w4jERq-NO3cbDN-0,ChIJx1QbPe7w4jERq-NO3cbDN-0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.5,61.0,https://www.google.com/maps/place/?q=place_id:ChIJx1QbPe7w4jERq-NO3cbDN-0
"H7H3+H6M, Jalan Gutok, Ansiap, Kec. Sadaniang, Kab. Mempawah, Kalimantan Barat, Indonesia","{'location': {'lat': 0.5789664, 'lng': 109.2530485}, 'viewport': {'northeast': {'lat': 0.5803275798927221, 'lng': 109.2543630798927}, 'southwest': {'lat': 0.5776279201072777, 'lng': 109.2516634201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mongker - Gutok,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105993713675409085191"">A Google User</a>'], 'photo_reference': 'AUGGfZkle43NeTWjkDx8tcsC7gAAfyzcsvkhLQdKKo9OGZ2HkAS5yTHrJ1LAxeu7TiXDIqXxd4zQickmsPAMBqy3LSA3aEQqtXX1N17WHiHJUfdXZshl3fm8UePb8LOGaI7mc_-bt9PLFG-d7lQgeO3SS9-i7zlNm6pkmXhWXEjDFsDm1ix7', 'width': 720}]",ChIJd_l4jlYh4zERDMGYKO59Ywg,ChIJd_l4jlYh4zERDMGYKO59Ywg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,2.0,https://www.google.com/maps/place/?q=place_id:ChIJd_l4jlYh4zERDMGYKO59Ywg
"9XC6+CCG, Terusan, Mempawah Hilir, Mempawah Regency, West Kalimantan 78912, Indonesia","{'location': {'lat': 0.3710603, 'lng': 108.9610894}, 'viewport': {'northeast': {'lat': 0.3723943298927223, 'lng': 108.9624490298927}, 'southwest': {'lat': 0.3696946701072777, 'lng': 108.9597493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Amantubillah Kesultanan Mempawah,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100832742532231113649"">Asyari kolo</a>'], 'photo_reference': 'AUGGfZl0UG4DXVruCGpWngYVNv8OJIOHjej1xWSZNwDIery4_sXuGCW0hHtTAqXO7dsi3BK_WKNlUlhINNysptorafOKxjtp1bfVrK0um54-TEcsPbFDJY3PQKvd4Ku5N5CpxgXDa5507KOPmeKEucHSZNDQ9Oga-qXYVa9gG1c_cu03bB2p', 'width': 4000}]",ChIJSYGCPpjx4jER-5ofvaqbM5A,ChIJSYGCPpjx4jER-5ofvaqbM5A,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.6,415.0,https://www.google.com/maps/place/?q=place_id:ChIJSYGCPpjx4jER-5ofvaqbM5A
"Tanjung, Mempawah Hilir, Mempawah Regency, West Kalimantan 78913, Indonesia","{'location': {'lat': 0.322716, 'lng': 108.9279719}, 'viewport': {'northeast': {'lat': 0.3240658298927222, 'lng': 108.9293217298927}, 'southwest': {'lat': 0.3213661701072777, 'lng': 108.9266220701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Mangrove Tanjung Burung,"[{'height': 2192, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115260970004325224358"">Ajie Arief</a>'], 'photo_reference': 'AUGGfZmNHY-VyQdITM7Q-prguxHgvpfSqFQhorz1wULbqymcZ3yZwQvstFeG8QZ5KjlGzZ94DQ2BWzFOdTKzdH1v0v2wTk4P070J9vVveV9h1N1T985rp68nGbSfyi2UC7mKS6GNTVK4LdjvU7shJgkNbH7DMIEigLxQ68sd4JbbILTjj2tj', 'width': 3896}]",ChIJGbD57tfz4jERgL52Mp4AONM,ChIJGbD57tfz4jERgL52Mp4AONM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '8WFH+35 Tanjung, Mempawah Regency, West Kalimantan, Indonesia', 'global_code': '6PGC8WFH+35'}",4.2,192.0,https://www.google.com/maps/place/?q=place_id:ChIJGbD57tfz4jERgL52Mp4AONM
"J774+9C2, Jl. Gutok, Ansiap, Kec. Sadaniang, Kab. Mempawah, Kalimantan Barat 79362, Indonesia","{'location': {'lat': 0.613379, 'lng': 109.2560167}, 'viewport': {'northeast': {'lat': 0.6147347798927222, 'lng': 109.2573744298927}, 'southwest': {'lat': 0.6120351201072777, 'lng': 109.2546747701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riapm pak mandam gutok,"[{'height': 1277, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106283669001462914378"">A Google User</a>'], 'photo_reference': 'AUGGfZkNgNKy8RPJOROJhJMMxDcJp4cSeH1kXP1GLnpELT0tOprnBcKhpvpmHgP8F9faq6atpg8V9vdppzVLoLP6kLUTSF5SFdlJXITpLPACY4bcDrS2OGQVz2zk_7PinOoJAH5gfOUkmTg3fdkynwl_CP3m3YcVAllaV5xvUGVgYC-XDI4y', 'width': 720}]",ChIJ1wmtlEMh4zER2uLUjAtn_yA,ChIJ1wmtlEMh4zER2uLUjAtn_yA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJ1wmtlEMh4zER2uLUjAtn_yA
"C39J+W47, Sejegi, East Mempawah, Mempawah Regency, West Kalimantan 78918, Indonesia","{'location': {'lat': 0.4197972, 'lng': 109.0803009}, 'viewport': {'northeast': {'lat': 0.4211470298927222, 'lng': 109.0816507298927}, 'southwest': {'lat': 0.4184473701072777, 'lng': 109.0789510701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DERMAGA DANAU TEBU,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117984090054167623119"">A Google User</a>'], 'photo_reference': 'AUGGfZmtdn1bBJoV4nY4WWi7JNPlXX5GvAhGHS1C0nWWiB7ZMKGPdHUO-WHb1Ie9-3PFrXKbJioDx6Mt6iFclJPrkpMwr1iVttFrKxvlRL11wDq_8jIUKTHubbu9D4vM3TZKcZ4ioxvGaIqHheLM8qDbAXJ-qth7xnyA2i9Y9E-ZhOzboUto', 'width': 1152}]",ChIJFexW-TLv4jERB9B9UlSX1_M,ChIJFexW-TLv4jERB9B9UlSX1_M,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJFexW-TLv4jERB9B9UlSX1_M
"7533+JJ, Peniraman, Sungai Pinyuh, Mempawah Regency, West Kalimantan 78353, Indonesia","{'location': {'lat': 0.2541063, 'lng': 109.1541183}, 'viewport': {'northeast': {'lat': 0.2554561298927223, 'lng': 109.1554681298927}, 'southwest': {'lat': 0.2527564701072778, 'lng': 109.1527684701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau biru,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101848354110510065532"">A Google User</a>'], 'photo_reference': 'AUGGfZmi01ixDzxkXq-bK09ALOBR8-bJySPBudOx8L2kFNn-iZ_ZeEYrEm66YheaqYxRidCvEiF7qli6VgJoivAzjTzXmvrPZ-j7pKgvSYE1JHgFrM5s3CBuH6xGcZC_Gk0tEa8NnnB37eqr63FVxYEyqVgV0JYUdlux3P_5IRhLgZAZiMcP', 'width': 2448}]",ChIJlRHL0haV4jERk3Wd_WXcEDw,ChIJlRHL0haV4jERk3Wd_WXcEDw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.4,10.0,https://www.google.com/maps/place/?q=place_id:ChIJlRHL0haV4jERk3Wd_WXcEDw
"73GQ+6G5, Pinyuh River, Sungai Pinyuh, Mempawah Regency, West Kalimantan 78353, Indonesia","{'location': {'lat': 0.275504, 'lng': 109.0888454}, 'viewport': {'northeast': {'lat': 0.2770902298927222, 'lng': 109.08978325}, 'southwest': {'lat': 0.2743905701072777, 'lng': 109.08603185}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Seliung,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102850988150408883190"">Dunia Baru</a>'], 'photo_reference': 'AUGGfZnhzVaEKy_wyQLEmu4E0IdQwuWEsv1TN1VdiAQhYSxnqDmT-FaVycTxPmjr8dE52QhkwzLit_sKmkNdoVSWrNLcLgDmdzq1_MFCxwA6ktetp5B1-Ep606fwB8bBpRVpknJWR4YQtneuXUbuF38g-ICQlAPl6gXRuwAFZZEgBOd9RqwY', 'width': 2736}]",ChIJBfOaE1eT4jERcq-gbUpcCeU,ChIJBfOaE1eT4jERcq-gbUpcCeU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.6,25.0,https://www.google.com/maps/place/?q=place_id:ChIJBfOaE1eT4jERcq-gbUpcCeU
