formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.3371694, 'lng': 99.05710889999999}, 'viewport': {'northeast': {'lat': 3.676405, 'lng': 99.3156889}, 'southwest': {'lat': 3.015482, 'lng': 98.7480719}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Serdang Bedagai Regency,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101250844845910357019"">A Google User</a>'], 'photo_reference': 'AUGGfZnEoY-M7TpdSEft15fiOSG3UYRbAieE4lc5qU8xdbwUe1eCX-Ipf0VTQp6Z0BNeDWjHbxe81P9fXtluPHptVf8X4Unrev0fpzZYhtM_I40Omx2v5L7Yjvgo31wdbJTyZkhtUF8LZEGe7Bk1wKtzzdG5iWpbdG_FFo-CspC5syHYsbUM', 'width': 3120}]",ChIJ79GA88hnMTAR_gT0aYOt4MY,ChIJ79GA88hnMTAR_gT0aYOt4MY,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ79GA88hnMTAR_gT0aYOt4MY
"Kwala Indah, Sei Suka, Batu Bara Regency, North Sumatra 21256, Indonesia","{'location': {'lat': 3.3472581, 'lng': 99.4804726}, 'viewport': {'northeast': {'lat': 3.348602129892722, 'lng': 99.48183947989271}, 'southwest': {'lat': 3.345902470107277, 'lng': 99.47913982010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Datuk Nature Tourism,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZk0CtTCn2a145sGNSP72Xjq0ibiYyyGvFlpfaGRMPvprrIRX9GR_T9_37Q2WrtXwJpLJBz-cEzx-txE4usxz8uvlEksd51Hr4Zy9Z2MfSZpdai7og1cstjmFkltOhsyxuLzSt4y2uJhFjv6cBUOid6Q8v_LwQRplr978v3Lh-82Qgsk', 'width': 2048}]",ChIJwRh-z73BMzARDakEMMs6ZVo,ChIJwRh-z73BMzARDakEMMs6ZVo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '8FWJ+W5 Kwala Indah, Batu Bara Regency, North Sumatra, Indonesia', 'global_code': '6MMX8FWJ+W5'}",3.9,1144.0,https://www.google.com/maps/place/?q=place_id:ChIJwRh-z73BMzARDakEMMs6ZVo
"Unnamed Road,, Buluh Duri, Kec. Sipispis, Kabupaten Serdang Bedagai, Sumatera Utara 20993, Indonesia","{'location': {'lat': 3.2004062, 'lng': 99.057619}, 'viewport': {'northeast': {'lat': 3.201788329892722, 'lng': 99.05903352989273}, 'southwest': {'lat': 3.199088670107277, 'lng': 99.05633387010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sipispis Arung Jeram,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109526648382539455381"">A Google User</a>'], 'photo_reference': 'AUGGfZk1DK-ycFa9c1NLF_Bv1sZVr394ELNaC7h1RdItHqXz9U87YssZJewagDw5IhGPTjaUNxxFqV4mnvwCUq2jtTEEH7jWPa4nJhjwN3Ux9-Ht-LgjEGG5jumPFcUi5HxKl_Kp9J2gQ6SxvcCYhYPVYiO_rCFOeyCK2nGK-Q0HF3vwkcDl', 'width': 4160}]",ChIJz7WJMS97MTAR_G6J8C-UVn0,ChIJz7WJMS97MTAR_G6J8C-UVn0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '6325+52 Buluh Duri, Serdang Bedagai Regency, North Sumatra, Indonesia', 'global_code': '6MMX6325+52'}",4.5,214.0,https://www.google.com/maps/place/?q=place_id:ChIJz7WJMS97MTAR_G6J8C-UVn0
"Desa, Buluh Duri, Kec. Sipispis, Kabupaten Serdang Bedagai, Sumatera Utara 20993, Indonesia","{'location': {'lat': 3.2032097, 'lng': 99.0586558}, 'viewport': {'northeast': {'lat': 3.204559529892722, 'lng': 99.06000562989273}, 'southwest': {'lat': 3.201859870107278, 'lng': 99.05730597010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ARUNG JERAM BAHBOLON ( BUMDES BUDUMA),"[{'height': 605, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100132548198974304717"">Karnadi Didi</a>'], 'photo_reference': 'AUGGfZnoASRrkTll_61sXXpVwtDUmBaDPbHnMJeaDDhEt0a8jKnFLIo3Chm5KRMJzq2bMwrVnyZI3475Cw188qPRYlqe2dudruz30aG-V1eUQIyQt7FKsTDmYYuP6Tu_A3KW4-cCb4kczk-4Ac4p1uL2tnym6K316oZOS1blFx58WVok0axp', 'width': 1280}]",ChIJTWPuXIJ7MTARSBmrNd0FWo4,ChIJTWPuXIJ7MTARSBmrNd0FWo4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '6335+7F Buluh Duri, Serdang Bedagai Regency, North Sumatra, Indonesia', 'global_code': '6MMX6335+7F'}",4.7,52.0,https://www.google.com/maps/place/?q=place_id:ChIJTWPuXIJ7MTARSBmrNd0FWo4
"5FQV+QWR, Kwala Gunung, Lima Puluh, Batu Bara Regency, North Sumatra 21255, Indonesia","{'location': {'lat': 3.1894768, 'lng': 99.4947799}, 'viewport': {'northeast': {'lat': 3.190922079892722, 'lng': 99.49620057989273}, 'southwest': {'lat': 3.188222420107278, 'lng': 99.49350092010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Kuala Gunung,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105310499428118996614"">A Google User</a>'], 'photo_reference': 'AUGGfZmggbGgXyMrWkmfexaN1nJ3W7SzgqLOesjRt3a90ZNTConyO9mrIlhqK_vOEmFuDxfHNPScGye1Uwxf339oBfQ3ZX07UHxCgd_nqRXtmd-71CxPqbQFsW0GgTQXjRAWIvavIHJtttQgcQcRPyXdaJ9zuptdYtqdpK4Rtvwe825E3GJN', 'width': 3264}]",ChIJw2C54yXJMzARRVVQQRgPFfs,ChIJw2C54yXJMzARRVVQQRgPFfs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.5,16.0,https://www.google.com/maps/place/?q=place_id:ChIJw2C54yXJMzARRVVQQRgPFfs
"Sumber Padi, Lima Puluh, Batu Bara Regency, North Sumatra 21255, Indonesia","{'location': {'lat': 3.1668152, 'lng': 99.44057439999999}, 'viewport': {'northeast': {'lat': 3.168228329892723, 'lng': 99.44198337989273}, 'southwest': {'lat': 3.165528670107278, 'lng': 99.43928372010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANDIAN AIR PANAS TELUK SIBAYAN,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100055741975853792975"">TUKANG JALAN JALAN</a>'], 'photo_reference': 'AUGGfZk8oiOFB-SNXFz6aAdLpQm6EaprxNQfPYcf-j0tNZUlLMMOrywLfNavGgnTHGmRV1PNdwnxbYaTQsTKWwseGD333-dySZ8huY8WsTWpzMtE8HRQNmYu4UEKoYRt-P5ikpCVm3P9xJp7jZet0glmPhnE2Ex8EgsQ6h06c25LkkF_YRoH', 'width': 3464}]",ChIJi0Sf1oLPMzARawSbNg0I3Z4,ChIJi0Sf1oLPMzARawSbNg0I3Z4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '5C8R+P6 Sumber Padi, Batu Bara Regency, North Sumatra, Indonesia', 'global_code': '6MMX5C8R+P6'}",4.3,556.0,https://www.google.com/maps/place/?q=place_id:ChIJi0Sf1oLPMzARawSbNg0I3Z4
"Jl. Lintas Sumatra No.KM 141, Perkebunan Sei Balai, Kec. Sei Balai, Kabupaten Batu Bara, Sumatera Utara 21253, Indonesia","{'location': {'lat': 3.1167788, 'lng': 99.58447059999999}, 'viewport': {'northeast': {'lat': 3.118113129892722, 'lng': 99.58583387989272}, 'southwest': {'lat': 3.115413470107277, 'lng': 99.58313422010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Singapore Land Waterpark Batu Bara,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113189768521108840873"">A Google User</a>'], 'photo_reference': 'AUGGfZkrSb95G8HQoFufBkNkRCHAfeLJKuCqx_ka_wbjhh-Skp_8Bfj3DaDNF2vYgSvz-ZoE2WO2IlisrwsFQ1IBxrcFBq5cTLUyYllYkQbYXcQybSGmLdf9YMcibqNE5h7sLCSzd8ZmaJuf1PlPMOcBmkiXe1Qf82Z45Emg2RZVFgv1chhA', 'width': 3264}]",ChIJie6Oecm1MzARnYQC9RFqnOA,ChIJie6Oecm1MzARnYQC9RFqnOA,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': '4H8M+PQ Perkebunan Sei Balai, Batu Bara Regency, North Sumatra, Indonesia', 'global_code': '6MMX4H8M+PQ'}",4.1,1890.0,https://www.google.com/maps/place/?q=place_id:ChIJie6Oecm1MzARnYQC9RFqnOA
"6347+88F, Buluh Duri, Sipispis, Serdang Bedagai Regency, North Sumatra 20993, Indonesia","{'location': {'lat': 3.2058084, 'lng': 99.06331130000001}, 'viewport': {'northeast': {'lat': 3.207288029892722, 'lng': 99.06432857989273}, 'southwest': {'lat': 3.204588370107277, 'lng': 99.0616289201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pemandian Batu Nongol,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100494766894155787290"">amin keys</a>'], 'photo_reference': 'AUGGfZlwXeERvCfnqApGp2dRD-HG30hLTaovdECS848VBbIrecD0MlKUMa1Kc4h6a7x-0oacfgIy0w-oNQk7GarB9-SExcg7AV3x1hJS5k87ib5Wa1Ad0xQwXuZRk243v-L0-NW14owKwtXZvnmEi0rJStCTkEq_eSQS_OeYlR9ybSsXbsTN', 'width': 4608}]",ChIJUwy20iV7MTARK5TODXR7ZG8,ChIJUwy20iV7MTARK5TODXR7ZG8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.1,237.0,https://www.google.com/maps/place/?q=place_id:ChIJUwy20iV7MTARK5TODXR7ZG8
"52RQ+6C, Buluh Duri, Sipispis, Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.1905768, 'lng': 99.03857769999999}, 'viewport': {'northeast': {'lat': 3.191926629892722, 'lng': 99.03992752989271}, 'southwest': {'lat': 3.189226970107277, 'lng': 99.03722787010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok seng,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117211135131295682830"">Abu Umar Fauzan</a>'], 'photo_reference': 'AUGGfZnhz4G33aAFSbJEA1uN9q8Tl_83gInyjqO9q5vctCIXrEEy4nwEEgq583nYsmr9Zh-UHi3H_aTwarZnmF7X1albKqlKnHawb6O1YirF2zx8r3SHKenpq6aX5SCnvgqwV5_XNqf4LbKr0cG2FUfg884SytjxbSYp_0RleRQ53Vp64ePf', 'width': 3264}]",ChIJMzRhLcl7MTARQNrVmYqhnbw,ChIJMzRhLcl7MTARQNrVmYqhnbw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJMzRhLcl7MTARQNrVmYqhnbw
"7CJX+G48, Lubuk Cuik, Lima Puluh, Batu Bara Regency, North Sumatra, Indonesia","{'location': {'lat': 3.28128, 'lng': 99.44782149999999}, 'viewport': {'northeast': {'lat': 3.282035529892722, 'lng': 99.45197290000002}, 'southwest': {'lat': 3.279335870107277, 'lng': 99.44643769999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk Cuik LUMBUNG CABE,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106024699818034465479"">Shandy Ahmad</a>'], 'photo_reference': 'AUGGfZlP6E_pJHRmTAjkEIZfRV8kqr2V-l7TIAY6A4I7EHnwzdqiixPAo4SQZ1Vg9EWWSmmCzr8OfGTKSeVzLFEkyQtbGBaq9Dmlcwcg-4KH2gYXUfRfmW6uAi7HfFO8guJQUAWeZ92F5mViJvqj5uL29p1eJNqGoh5aMaInuEOTB2VDfakS', 'width': 4000}]",ChIJ_VzqRdnFMzARKfH2SUgv2co,ChIJ_VzqRdnFMzARKfH2SUgv2co,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.6,5.0,https://www.google.com/maps/place/?q=place_id:ChIJ_VzqRdnFMzARKfH2SUgv2co
