business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Dusun Suko Rame No.RT. 16, Muhajirin, Kec. Jambi Luar Kota, Kabupaten Muaro Jambi, Jambi 36657, Indonesia","{'location': {'lat': -1.6897063, 'lng': 103.4538934}, 'viewport': {'northeast': {'lat': -1.6857076, 'lng': 103.4607871}, 'southwest': {'lat': -1.7017024, 'lng': 103.4515955}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Napal,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118131976551254545225"">Fajar Mayapada</a>'], 'photo_reference': 'AUGGfZmLx2dY9U07NQhlti7Ft1LiRieIbgy8Gs3qka2gxLM0JuBetCebexKm6WDSNHXmHaCrTbev-rHjHKmr8f3HAm7k2IWiWhybXcRv9caqzhqaQ92fIRDTsqm08IXdruPnlUeQSTggubCaAV4WHIrqpGxladfy6w8erOvuvhml_r4UObnN', 'width': 4000}]",ChIJB8CGU7x9Ly4RozxKSsNqRsY,"{'compound_code': '8F63+4H Muhajirin, Muaro Jambi Regency, Jambi, Indonesia', 'global_code': '6PC58F63+4H'}",4.2,ChIJB8CGU7x9Ly4RozxKSsNqRsY,"['tourist_attraction', 'point_of_interest', 'establishment']",136,,https://www.google.com/maps/place/?q=place_id:ChIJB8CGU7x9Ly4RozxKSsNqRsY
OPERATIONAL,"GJ54+3WG, RT.02, Jambi Tulo, Kec. Maro Sebo, Kabupaten Muaro Jambi, Jambi, Indonesia","{'location': {'lat': -1.4923121, 'lng': 103.6073332}, 'viewport': {'northeast': {'lat': -1.491071370107278, 'lng': 103.6128061}, 'southwest': {'lat': -1.493771029892722, 'lng': 103.6055089}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok kebun key,,,ChIJ4x4zEACLJS4RC7cMFFSkGXo,,0.0,ChIJ4x4zEACLJS4RC7cMFFSkGXo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ4x4zEACLJS4RC7cMFFSkGXo
OPERATIONAL,"Simpang Acai, Kb. IX, Kec. Sungai Gelam, Kabupaten Muaro Jambi, Jambi 36361, Indonesia","{'location': {'lat': -1.6689673, 'lng': 103.653916}, 'viewport': {'northeast': {'lat': -1.668238270107278, 'lng': 103.65522005}, 'southwest': {'lat': -1.670937929892722, 'lng': 103.64998425}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jambi Paradise,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101585620718478973869"">Feni Marlina</a>'], 'photo_reference': 'AUGGfZkDPkA77qb9NciRbXC4g-vZo2RHgzlyEWGrTAgS4kjD5EOmFFrcPufwjeDvmG2HC4CeXvlf_rV2pivqpHQ1PvidCZtYGsbYPu2WFo_eUPcPPEZeGjP5QU3JmiP4cLicillf8mEM3yeQOGzW3geuZ7bkQ-xlafeQbTmbutwld6Zhxfsu', 'width': 3120}]",ChIJs2ChljOEJS4RK315FfLfrI4,"{'compound_code': '8MJ3+CH Kebon IX, Muaro Jambi Regency, Jambi, Indonesia', 'global_code': '6PC58MJ3+CH'}",4.2,ChIJs2ChljOEJS4RK315FfLfrI4,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",3644,,https://www.google.com/maps/place/?q=place_id:ChIJs2ChljOEJS4RK315FfLfrI4
OPERATIONAL,"CJ87+2M5, Arab Melayu, Pelayangan, Jambi City, Jambi 36123, Indonesia","{'location': {'lat': -1.5849803, 'lng': 103.6142392}, 'viewport': {'northeast': {'lat': -1.583630470107278, 'lng': 103.6155890298927}, 'southwest': {'lat': -1.586330129892722, 'lng': 103.6128893701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gentala Arasy Tower,{'open_now': False},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115777475858513724871"">Khairul Anam</a>'], 'photo_reference': 'AUGGfZlZurAPzWZFBiXwec1CB2dFndaH6jm29wVmu1qp8UYZA1YsNa4V7djkcnMhclSBPBTW4SO4GVb2cJk7EmS_ycLd0QOqjf-mwyBZLMJwJWsw9XnieoRNyYUOJCr6d8C6kPqqm9DN4mRAZFFwbMjXwknBohiqmKB-IKUp-wDu5brLl7Uh', 'width': 3468}]",ChIJWzCWPyKJJS4RFe9u5TkQnWc,,4.5,ChIJWzCWPyKJJS4RFe9u5TkQnWc,"['tourist_attraction', 'park', 'museum', 'point_of_interest', 'establishment']",2610,,https://www.google.com/maps/place/?q=place_id:ChIJWzCWPyKJJS4RFe9u5TkQnWc
OPERATIONAL,"9MC4+397, Talang Bakung, Jambi Selatan, Jambi City, Jambi 36137, Indonesia","{'location': {'lat': -1.6298225, 'lng': 103.6559865}, 'viewport': {'northeast': {'lat': -1.628505220107278, 'lng': 103.6573111798927}, 'southwest': {'lat': -1.631204879892722, 'lng': 103.6546115201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tattoo Jambi Selatan,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109135459221152496876"">A Google User</a>'], 'photo_reference': 'AUGGfZlNzF1ZoZWnwP850dtsbk1fQaSLPHgEJc4A1HiPk8Kvcr7atkpKqja54j4QgvR079X1xvlc0_mGNUIXi9Vli4SSgRGUiC3XgjK24oJWcmLIPHL2ocE7-zlO9z-NMwStuPiHhg02buV13cPzxQDsGK1hJS1sRDZEUgRzO7crIt9vL5XW', 'width': 768}]",ChIJRaQO-ESFJS4Ri4fHwlIrMMU,,5.0,ChIJRaQO-ESFJS4Ri4fHwlIrMMU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJRaQO-ESFJS4Ri4fHwlIrMMU
OPERATIONAL,"GJ5J+45Q, Baru, Maro Sebo, Muaro Jambi Regency, Jambi 36382, Indonesia","{'location': {'lat': -1.4921661, 'lng': 103.6304833}, 'viewport': {'northeast': {'lat': -1.490784270107278, 'lng': 103.6317897798927}, 'southwest': {'lat': -1.493483929892722, 'lng': 103.6290901201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Lubuk Penyengat,{'open_now': False},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102509461137540329183"">A Google User</a>'], 'photo_reference': 'AUGGfZkWHORfW-oKGAerLJki3wYkaOI6YhXjVH-eD-jg_KO_qFOJ-_ppNaAqQRYItWlXfjHRSTSvcJUc2GxCLGglvgsgwNTTMciW4o5po63JgVFMZsrOoZHVOX5xLltTd9cJaezFAAyrRwQlVuT8QQjp100Hi7S_UiSljdtX_iS_MTgmugwI', 'width': 2048}]",ChIJhVVM2AyLJS4RMOCobgh-gq0,,4.1,ChIJhVVM2AyLJS4RMOCobgh-gq0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",37,,https://www.google.com/maps/place/?q=place_id:ChIJhVVM2AyLJS4RMOCobgh-gq0
OPERATIONAL,"CJ78+873, Kasang, East Jambi, Jambi City, Jambi 36123, Indonesia","{'location': {'lat': -1.586732, 'lng': 103.6156861}, 'viewport': {'northeast': {'lat': -1.585382170107278, 'lng': 103.6170359298927}, 'southwest': {'lat': -1.588081829892722, 'lng': 103.6143362701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Gentala Arasy,{'open_now': False},"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109932003530372394800"">Nurkholis 25</a>'], 'photo_reference': 'AUGGfZn9LxYE8HRx2CSnS0YG52r281DFk16a3uYXlqck3-pmP7f-jWH0wO3jOLLdkvQhFrLTYDBMeq3dFDrWJYN9jRUVJAWqfTeV7Iu_W3V0hA9rc-63bPyxOkRHA68jDYfImiwcqbxW_t55HPn5YE27TwubYYiu8rIt8QM3VlkfT8QaB60b', 'width': 3851}]",ChIJV7S4dyGJJS4RObNnntBIJqc,,4.5,ChIJV7S4dyGJJS4RObNnntBIJqc,"['tourist_attraction', 'point_of_interest', 'establishment']",7064,,https://www.google.com/maps/place/?q=place_id:ChIJV7S4dyGJJS4RObNnntBIJqc
OPERATIONAL,"8HH7+24V, Sungai Bertam, Jambi Luar Kota, Muaro Jambi Regency, Jambi 36361, Indonesia","{'location': {'lat': -1.6720887, 'lng': 103.5634033}, 'viewport': {'northeast': {'lat': -1.670812670107278, 'lng': 103.5648157298927}, 'southwest': {'lat': -1.673512329892722, 'lng': 103.5621160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Poktan Mayang Mandiri,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101253304513263442633"">A Google User</a>'], 'photo_reference': 'AUGGfZm3GdhK4HPhD90ztHyLbfZDGuNFuwHfLtb85fAbv17KG3Y9MsMBDcZg1Cs6rPQgWQWRH1ZGkuoJ1S7P33-kWAHanfZv9-mqTPLAVsrCvzQ9ODXLEPX2SpLGjfLA8vZtv47BAgIGFI9Yp3yRSuDUptzV0FYI8VuP_OZqXJGyaYvMinw7', 'width': 4000}]",ChIJf6Txp0iHJS4RgsOgZ1hOSjM,,0.0,ChIJf6Txp0iHJS4RgsOgZ1hOSjM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJf6Txp0iHJS4RgsOgZ1hOSjM
OPERATIONAL,"CGJR+7VH, Sembubuk, Jambi Luar Kota, Muaro Jambi Regency, Jambi 36361, Indonesia","{'location': {'lat': -1.569307, 'lng': 103.5422453}, 'viewport': {'northeast': {'lat': -1.567982770107278, 'lng': 103.5432699298927}, 'southwest': {'lat': -1.570682429892722, 'lng': 103.5405702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah abah rian,,,ChIJC0DHAwBjLy4RD0BhT337QCM,,0.0,ChIJC0DHAwBjLy4RD0BhT337QCM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJC0DHAwBjLy4RD0BhT337QCM
OPERATIONAL,"CFGR+PWR, Muaro Pijoan, Jambi Luar Kota, Muaro Jambi Regency, Jambi 36657, Indonesia","{'location': {'lat': -1.5731419, 'lng': 103.4922607}, 'viewport': {'northeast': {'lat': -1.5691813, 'lng': 103.4935388798927}, 'southwest': {'lat': -1.5744621, 'lng': 103.4908392201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Lubuk Guci Emas pale pale,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117807128714203579629"">A Google User</a>'], 'photo_reference': 'AUGGfZnSwCH2R8gL8R2mOE68YGv4LX5QVvA9Krb9BMCT0GCRrCSVYPc9sFp-iCVs8XQ7FMFIL747uz5yTv9krIfBfxRs407SgjfHYAEY0TkuL8l1iJVaW03CUJgqNY4H_lC9G5lRF-GrYxZjxnAb9XUf0_j-4c8yT7KYuwfDlJZPOxtTLJoF', 'width': 720}]",ChIJj8HVY6FjLy4RbS7LdamHriY,,4.7,ChIJj8HVY6FjLy4RbS7LdamHriY,"['tourist_attraction', 'point_of_interest', 'establishment']",11,,https://www.google.com/maps/place/?q=place_id:ChIJj8HVY6FjLy4RbS7LdamHriY
