business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url
OPERATIONAL,"Simpang Acai, Kb. IX, Kec. Sungai Gelam, Kabupaten Muaro Jambi, Jambi 36361, Indonesia","{'location': {'lat': -1.6689673, 'lng': 103.653916}, 'viewport': {'northeast': {'lat': -1.668238270107278, 'lng': 103.65522005}, 'southwest': {'lat': -1.670937929892722, 'lng': 103.64998425}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jambi Paradise,{'open_now': False},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101585620718478973869"">Feni Marlina</a>'], 'photo_reference': 'AUGGfZkSlnJnByQwIwg3ar7d-YCpmvjpIiz0-8P3ktZHhVtec50FOPUV199vKAYEAXBREW3pfMoJg4PKnrjtoHsisMAjT7b3DTmxOQdumGTcV29R2c-GkQUDi6OuweF26NsH7mqSZg6BwrrVcEDixQ7kP5-SDscdbXL_dqFarkIRwHwfZ2rs', 'width': 3120}]",ChIJs2ChljOEJS4RK315FfLfrI4,"{'compound_code': '8MJ3+CH Kebon IX, Muaro Jambi Regency, Jambi, Indonesia', 'global_code': '6PC58MJ3+CH'}",4.2,ChIJs2ChljOEJS4RK315FfLfrI4,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",3644,,https://www.google.com/maps/place/?q=place_id:ChIJs2ChljOEJS4RK315FfLfrI4
OPERATIONAL,"CJ87+2M5, Arab Melayu, Pelayangan, Jambi City, Jambi 36123, Indonesia","{'location': {'lat': -1.5849803, 'lng': 103.6142392}, 'viewport': {'northeast': {'lat': -1.583630470107278, 'lng': 103.6155890298927}, 'southwest': {'lat': -1.586330129892722, 'lng': 103.6128893701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gentala Arasy Tower,{'open_now': False},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115777475858513724871"">Khairul Anam</a>'], 'photo_reference': 'AUGGfZktoqr1HukpRaqRlnWYRJGH5cyovNH_Bqn75jPPWYqBgmP6SWCKoNFi_-Z1B9ZTU5UFiVP2JJvlY4b6WdSV4E2ZXOTgGZGvvniLZvGOWKctkh6U2wDERsZbauNLjP93JflHWtuiOrf3nhmjLY7n6XsXluL4SZ3Vjy1R9qfhP_JNesc8', 'width': 3468}]",ChIJWzCWPyKJJS4RFe9u5TkQnWc,,4.5,ChIJWzCWPyKJJS4RFe9u5TkQnWc,"['tourist_attraction', 'museum', 'park', 'point_of_interest', 'establishment']",2610,,https://www.google.com/maps/place/?q=place_id:ChIJWzCWPyKJJS4RFe9u5TkQnWc
OPERATIONAL,"CJ78+873, Kasang, East Jambi, Jambi City, Jambi 36123, Indonesia","{'location': {'lat': -1.586732, 'lng': 103.6156861}, 'viewport': {'northeast': {'lat': -1.585382170107278, 'lng': 103.6170359298927}, 'southwest': {'lat': -1.588081829892722, 'lng': 103.6143362701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Gentala Arasy,{'open_now': False},"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109932003530372394800"">Nurkholis 25</a>'], 'photo_reference': 'AUGGfZk37hgMLV8GSUAvb1dtssrmLHR00MsJ-oEangIRjM7R9RkBKAwIp1TgK0ADJBeolPTebG3UpTRU9C5feUMjaw1jsqTT2gAxgy8ZWdr-kpcjR7hBTrPI1PJvmhRk6hALFsKas5TKkPGqmjTeBUOAX9UB56BvgSg0h-3NPzLq3g2lXFHg', 'width': 3851}]",ChIJV7S4dyGJJS4RObNnntBIJqc,,4.5,ChIJV7S4dyGJJS4RObNnntBIJqc,"['tourist_attraction', 'point_of_interest', 'establishment']",7064,,https://www.google.com/maps/place/?q=place_id:ChIJV7S4dyGJJS4RObNnntBIJqc
OPERATIONAL,"GJ54+3WG, RT.02, Jambi Tulo, Kec. Maro Sebo, Kabupaten Muaro Jambi, Jambi, Indonesia","{'location': {'lat': -1.4923121, 'lng': 103.6073332}, 'viewport': {'northeast': {'lat': -1.491071370107278, 'lng': 103.6128061}, 'southwest': {'lat': -1.493771029892722, 'lng': 103.6055089}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok kebun key,,,ChIJ4x4zEACLJS4RC7cMFFSkGXo,,0.0,ChIJ4x4zEACLJS4RC7cMFFSkGXo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ4x4zEACLJS4RC7cMFFSkGXo
OPERATIONAL,"Lorong Kadet Legiman No.21, Legok, Kec. Telanaipura, Kota Jambi, Jambi 36124, Indonesia","{'location': {'lat': -1.5850441, 'lng': 103.6015235}, 'viewport': {'northeast': {'lat': -1.583608970107278, 'lng': 103.6028891298927}, 'southwest': {'lat': -1.586308629892722, 'lng': 103.6001894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Budaya - Herenhuis van Hassan Al Djoefrië,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114179286894475742687"">Yohana Marpaung</a>'], 'photo_reference': 'AUGGfZlJBj4f2L1in8OXhl6emP4QBMAE6CHtUlyRSQLRGF6mivq1hqt25mVrx6UF-y2eldYp83tnVIdKNTCJU_i8yVXXbZYyh4hQ0fD-JLYPx6D19X8Bdumn24yW0JpiEtAqOO2_zXvyyYdBVUBJCRsQsAO-UF0DVKQ8IcLXGmlBoJRkfgX3', 'width': 4032}]",ChIJ6Z2iNhuJJS4RkHcLnb1Fs7g,"{'compound_code': 'CJ72+XJ Legok, Jambi City, Jambi, Indonesia', 'global_code': '6PC5CJ72+XJ'}",4.5,ChIJ6Z2iNhuJJS4RkHcLnb1Fs7g,"['tourist_attraction', 'point_of_interest', 'establishment']",223,,https://www.google.com/maps/place/?q=place_id:ChIJ6Z2iNhuJJS4RkHcLnb1Fs7g
OPERATIONAL,"GJ4J+V4M, Baru, Maro Sebo, Muaro Jambi Regency, Jambi 36382, Indonesia","{'location': {'lat': -1.4927962, 'lng': 103.6302952}, 'viewport': {'northeast': {'lat': -1.491358320107278, 'lng': 103.6315170798927}, 'southwest': {'lat': -1.494057979892722, 'lng': 103.6288174201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ECOPARK Lubuk Penyengat,,,ChIJ2ZrJcZ2LJS4RCkOudUnYd8k,,0.0,ChIJ2ZrJcZ2LJS4RCkOudUnYd8k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ2ZrJcZ2LJS4RCkOudUnYd8k
OPERATIONAL,"lorong antu rengas, Lopak Alai, Ma. Jambi, Kabupaten Muaro Jambi, Jambi 36382, Indonesia","{'location': {'lat': -1.5552418, 'lng': 103.708645}, 'viewport': {'northeast': {'lat': -1.553728370107278, 'lng': 103.7100456298927}, 'southwest': {'lat': -1.556428029892722, 'lng': 103.7073459701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Sidomulyo H. Ahmad Saguh,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114232580798157534788"">A Google User</a>'], 'photo_reference': 'AUGGfZnHqpVPT1hKjLIiOuHINYKWbFje4J84nu9HrhMxVsNztK4Y37jOfscWi-mRkrwr-yJKYN5DKAoBwTcvWYYouG7tV3W6Kq0vBDQHzT8CaSnVAcz_DesezbosXa0tn_p-XNda899Ac7ePNlC59gEB8RtW0n1KEETplytalkGAGcr86vM_', 'width': 3456}]",ChIJfzenWp6PJS4RwUc283binzM,"{'compound_code': 'CPV5+WF Lopak Alai, Muaro Jambi Regency, Jambi, Indonesia', 'global_code': '6PC5CPV5+WF'}",0.0,ChIJfzenWp6PJS4RwUc283binzM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJfzenWp6PJS4RwUc283binzM
OPERATIONAL,"CGJR+7VH, Sembubuk, Jambi Luar Kota, Muaro Jambi Regency, Jambi 36361, Indonesia","{'location': {'lat': -1.569307, 'lng': 103.5422453}, 'viewport': {'northeast': {'lat': -1.567982770107278, 'lng': 103.5432699298927}, 'southwest': {'lat': -1.570682429892722, 'lng': 103.5405702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah abah rian,,,ChIJC0DHAwBjLy4RD0BhT337QCM,,0.0,ChIJC0DHAwBjLy4RD0BhT337QCM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJC0DHAwBjLy4RD0BhT337QCM
OPERATIONAL,"9Q22+58G, Gelam River, Sungai Gelam, Muaro Jambi Regency, Jambi, Indonesia","{'location': {'lat': -1.6495539, 'lng': 103.7508349}, 'viewport': {'northeast': {'lat': -1.64759395, 'lng': 103.7520745798927}, 'southwest': {'lat': -1.65543375, 'lng': 103.7493749201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,jembatan awas Buaya,,,ChIJWSeklFubJS4RkhpmbLYPaAU,,0.0,ChIJWSeklFubJS4RkhpmbLYPaAU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJWSeklFubJS4RkhpmbLYPaAU
OPERATIONAL,"Jl. Sultan Thaha No.15, Kasang, Kec. Jambi Tim., Kota Jambi, Jambi 36123, Indonesia","{'location': {'lat': -1.5879189, 'lng': 103.6172342}, 'viewport': {'northeast': {'lat': -1.586655320107278, 'lng': 103.6186425298927}, 'southwest': {'lat': -1.589354979892722, 'lng': 103.6159428701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanggo Rajo Park Jambi,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116729101086889935570"">Hartono Kafrawi</a>'], 'photo_reference': 'AUGGfZkvu9wlnzjuAZ1VHtEG9psCDXyXrq8BLgqX-CIjJW_pp6-59QvinLrX_MQ9isIW-tz0RFtsv-_-P1A9NX9BaBz4a133wx8cgr_VYzrZy8lFncDUBohMGLYPOacLpu-tpm0l1NvVbHdwFBbwKB9M5kGOm1Bc3Ay7j3KgndqSvHO5sifC', 'width': 4000}]",ChIJ0fSZqyaJJS4RBN4EEPGybLg,"{'compound_code': 'CJ68+RV Kasang, Jambi City, Jambi, Indonesia', 'global_code': '6PC5CJ68+RV'}",4.2,ChIJ0fSZqyaJJS4RBN4EEPGybLg,"['tourist_attraction', 'point_of_interest', 'establishment']",162,,https://www.google.com/maps/place/?q=place_id:ChIJ0fSZqyaJJS4RBN4EEPGybLg
