business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"JCG9+RW2, South Bontolangkasa, Bontonompo, Gowa Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.37298, 'lng': 119.4197653}, 'viewport': {'northeast': {'lat': -5.371721820107278, 'lng': 119.4209227798927}, 'southwest': {'lat': -5.374421479892722, 'lng': 119.4182231201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah kebun Durian/Rambutan Pannujuang,{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101634951960228069829"">A Google User</a>'], 'photo_reference': 'AUGGfZklGjFWwjg-qTiVMFvPGhqc7GZM44wRUdgRi66E-thUA5ACi3uXVfeaDUbzuukKFHHFf0LUE7ZUQWPX4ijVnphYMg3yhyttDysCGnZIAX1LF3DnyUiYVv19DGw7NbAtQY6YwKdFOmsVJivPd6_9T4o86V-I4IpKHAOdSViVvd5IHmvB', 'width': 1080}]",ChIJTZ4AnF7Zvi0RxZoSvnhV6Q4,5.0,ChIJTZ4AnF7Zvi0RxZoSvnhV6Q4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJTZ4AnF7Zvi0RxZoSvnhV6Q4
OPERATIONAL,"H9M7+6QV, Salajangki, Bontonompo Selatan, Gowa Regency, South Sulawesi 92153, Indonesia","{'location': {'lat': -5.4168993, 'lng': 119.3644307}, 'viewport': {'northeast': {'lat': -5.415112920107277, 'lng': 119.3660181798927}, 'southwest': {'lat': -5.417812579892721, 'lng': 119.3633185201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai MANGNGESU Desa Salajangki,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106668617880707040494"">A Google User</a>'], 'photo_reference': 'AUGGfZkCWgWv05jb-ajM9tvAFyNC1l-u0TI8h1J2NN1uxvXRuUsmvjDuw5gQxrWzAvrXQnHZbdRNJjGGKWlPxjNpWr6S60tGfc4dPRX7fWdcOaiIqPtUFx5UKRUVYFuxZzR3V5KDkaR8LNsXF_HickTdPRQt6qbNT4Q__An67jJl4aWgV2zb', 'width': 3024}]",ChIJowuhlU4mvy0R6FBp-e3ecPc,3.0,ChIJowuhlU4mvy0R6FBp-e3ecPc,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,https://www.google.com/maps/place/?q=place_id:ChIJowuhlU4mvy0R6FBp-e3ecPc
OPERATIONAL,"MC33+RCV, Kalebarembeng, Bontonompo, Gowa Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.3453805, 'lng': 119.4035513}, 'viewport': {'northeast': {'lat': -5.343659220107278, 'lng': 119.4048473798927}, 'southwest': {'lat': -5.346358879892722, 'lng': 119.4021477201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ibnu farm,,"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106890381328811454647"">A Google User</a>'], 'photo_reference': 'AUGGfZljcq0474kBaBlZ2F4_1gIyVCjoEsqlTE0TYCTokhy_cM6HYVGBqjt6KQM00B-iuiKhtcerlT0N46B0J3OtFA9zRzrtb1xANgLRlYr8BUHzhI_l0lNzL71Q-i8KPWAzmIriWAWfdgS0tgJ1kwOeYpyUCp9NLbEd2w_zf_zCtM4XjaDC', 'width': 899}]",ChIJR-kja-Uhvy0R-u5iWXBAk40,5.0,ChIJR-kja-Uhvy0R-u5iWXBAk40,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJR-kja-Uhvy0R-u5iWXBAk40
CLOSED_TEMPORARILY,"H9XF+Q9X, Salajangki, Bontonompo Selatan, Gowa Regency, South Sulawesi 92153, Indonesia","{'location': {'lat': -5.4004084, 'lng': 119.3733926}, 'viewport': {'northeast': {'lat': -5.399063270107278, 'lng': 119.3749251798927}, 'southwest': {'lat': -5.401762929892722, 'lng': 119.3722255201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Bontoanging,,,ChIJyz-qt6snvy0Rvq2AxZzM9zQ,0.0,ChIJyz-qt6snvy0Rvq2AxZzM9zQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJyz-qt6snvy0Rvq2AxZzM9zQ
OPERATIONAL,"MC3R+C8F, Jl. Borongtala, Tamallayang, Kec. Bontonompo, Kabupaten Gowa, Sulawesi Selatan 92153, Indonesia","{'location': {'lat': -5.3464394, 'lng': 119.440797}, 'viewport': {'northeast': {'lat': -5.345270320107278, 'lng': 119.4422120798928}, 'southwest': {'lat': -5.347969979892722, 'lng': 119.4395124201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Literasi Borongtala,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112414551101596120753"">Eri Wibowo</a>'], 'photo_reference': 'AUGGfZmrcQ24qwjt6faHISm8DNE0spTZp7b1AS1ijMiTL1AxhZfTlXAUJsJakd7h1iqgC2cQIIoago-Jx7Fs3TfE_N65KVVYKfncrTa2pSqGmxpg0btRxcKlHc3LPVPNBZSN9Sd4gitnDHOpK_9em0E36WDF47wpxDyVe_NvM9p0PrYilhBf', 'width': 2448}]",ChIJpbWLeUDfvi0RYRt6Z7YCTnw,5.0,ChIJpbWLeUDfvi0RYRt6Z7YCTnw,"['tourist_attraction', 'point_of_interest', 'establishment']",78,,,https://www.google.com/maps/place/?q=place_id:ChIJpbWLeUDfvi0RYRt6Z7YCTnw
OPERATIONAL,"Bontobaddo, Kalebarembeng, Kec. Bontonompo, Kabupaten Gowa, Sulawesi Selatan 92153, Indonesia","{'location': {'lat': -5.3422328, 'lng': 119.4132513}, 'viewport': {'northeast': {'lat': -5.340910820107277, 'lng': 119.4147513298927}, 'southwest': {'lat': -5.343610479892721, 'lng': 119.4120516701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMAN WISATA BUMDES BERKAH BERSAMA,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103699860739512236501"">A Google User</a>'], 'photo_reference': 'AUGGfZneKyEPKlnB0TcLcGj2SQOsFC9zb28uQwQKuiEqwS3WiYYqodB6p-QQqA0_CbEz7hksg7Zykkn-H2S6pRkKOZJlPBUm9wCtT84SmUlAtwhJrLf7C0Cwb53tFhRLStzy-r72BqRs5r108WhfS8-V9yyPpDmhwPLBqVuZQSwjStmEtdkb', 'width': 4160}]",ChIJqb_Yhikhvy0RpLjwZb-WHuM,4.8,ChIJqb_Yhikhvy0RpLjwZb-WHuM,"['tourist_attraction', 'point_of_interest', 'establishment']",11,,"{'compound_code': 'MC57+47 Kalebarembeng, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XMC57+47'}",https://www.google.com/maps/place/?q=place_id:ChIJqb_Yhikhvy0RpLjwZb-WHuM
OPERATIONAL,"MC6R+WCF, RT.01/RW.01, Tamallayang, Kec. Bontonompo, Kabupaten Gowa, Sulawesi Selatan 92153, Indonesia","{'location': {'lat': -5.3375151, 'lng': 119.4410285}, 'viewport': {'northeast': {'lat': -5.336098970107278, 'lng': 119.4424353798927}, 'southwest': {'lat': -5.338798629892722, 'lng': 119.4397357201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GOBON ADVENTURE,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104843453763987719662"">A Google User</a>'], 'photo_reference': 'AUGGfZm_64Taui3ghVAR5ZkaZEkvRiDCLfFZvF7a8ku0qfTNuTpwCOsipX_lAF5mk4Wtp6t74vxbfGYd0j4JD1J4uxTcidzcqcAdRHla05yuno642llUoTu6pQA0mq1zgpVm_hSwW6Txyg1ji5HUu2kT2JPuuTuRpmXtMwf70ksMFrZWaiEb', 'width': 4608}]",ChIJQ3EW8V_fvi0R9-5p-9W8R6Q,5.0,ChIJQ3EW8V_fvi0R9-5p-9W8R6Q,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJQ3EW8V_fvi0R9-5p-9W8R6Q
OPERATIONAL,"MC5P+22H, Tamallayang, Bontonompo, Gowa Regency, South Sulawesi 92153, Indonesia","{'location': {'lat': -5.3424407, 'lng': 119.4351134}, 'viewport': {'northeast': {'lat': -5.341091270107277, 'lng': 119.4364625298927}, 'southwest': {'lat': -5.343790929892721, 'lng': 119.4337628701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Denassa (Denassa Botanical Garden),{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103933576610878771819"">A Google User</a>'], 'photo_reference': 'AUGGfZmIABu-uuRq3-5-DKODEk1nddVfXig05HQboLrhTGKSEgXjlKQZ9jgt5IuFw0GADBHy83BwmCcghCL0tFGW_aKtxjBHxD8Jbqb7xyhM-7HpyGW4tRb9qKy3UbQPoAiHYJ3MHZuKXv9BLV4763idWRZjuuhnvpgiaQFN5FPy3lfbWu9N', 'width': 4032}]",ChIJNcuvJAHfvi0RfzDmrzLzQOA,4.9,ChIJNcuvJAHfvi0RfzDmrzLzQOA,"['tourist_attraction', 'point_of_interest', 'establishment']",450,,,https://www.google.com/maps/place/?q=place_id:ChIJNcuvJAHfvi0RfzDmrzLzQOA
OPERATIONAL,"Jl. Borongtala No.58 A, Tamallayang, Kec. Bontonompo, Kabupaten Gowa, Sulawesi Selatan 92153, Indonesia","{'location': {'lat': -5.3465581, 'lng': 119.4409863}, 'viewport': {'northeast': {'lat': -5.345299520107278, 'lng': 119.4423834798927}, 'southwest': {'lat': -5.347999179892722, 'lng': 119.4396838201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rumah Hijau Denassa (RHD),{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105365124187062832170"">Irya Mayasasmitha</a>'], 'photo_reference': 'AUGGfZmS1uRuZqaAIeKVDQMZpqIOx4SY_WFm36Tq7R6r1c7pKmZwRUCmHlFTxk6F5N7481KWRv4GefPcAsXeknmwrG3ejCUHieZUQoyXc0BJb1WjFnfivPglr5luRaUHmFbLVSL0s47npSLkiKkGIf_CrUH2iGaf5fAEgCgOctCAwnuBLfpE', 'width': 4608}]",ChIJcUTohz_fvi0RO8LpKcUmkGE,4.8,ChIJcUTohz_fvi0RO8LpKcUmkGE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",566,,"{'compound_code': 'MC3R+99 Tamallayang, Gowa Regency, South Sulawesi, Indonesia', 'global_code': '6P6XMC3R+99'}",https://www.google.com/maps/place/?q=place_id:ChIJcUTohz_fvi0RO8LpKcUmkGE
CLOSED_TEMPORARILY,"MC43+8QQ, Salekowa desa, Kalebarembeng, Kec. Bontonompo, Kabupaten Gowa, Sulawesi Selatan, Indonesia","{'location': {'lat': -5.3441985, 'lng': 119.4045684}, 'viewport': {'northeast': {'lat': -5.342843120107277, 'lng': 119.4059343798927}, 'southwest': {'lat': -5.345542779892721, 'lng': 119.4032347201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pembesaran nila ibnu,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106890381328811454647"">A Google User</a>'], 'photo_reference': 'AUGGfZlt5P727VLsParaHe0KSOYigrcMdsabDaA6z8UQsGuZ2PeYsHj5lyVnudrs5OvbOgJ5Ia3WgpcnBS6ajjvTKQRhWKztr8EZf7bMDgGOWa4e-Cx7fvENkPI9Mt0TXqpOZR51zYeg7MGk2oUmNcB_Ly5l0xHuVLPm4jpd2LZA0eQnA-yr', 'width': 4000}]",ChIJT5TE8eAhvy0RNme4bU5RbLQ,0.0,ChIJT5TE8eAhvy0RNme4bU5RbLQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJT5TE8eAhvy0RNme4bU5RbLQ
