business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jl. Teuku Umar No.1, Kedaton, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132, Indonesia","{'location': {'lat': -5.3817447, 'lng': 105.2598409}, 'viewport': {'northeast': {'lat': -5.380370420107279, 'lng': 105.2612828798927}, 'southwest': {'lat': -5.383070079892723, 'lng': 105.2585832201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Radisson Lampung Kedaton,"[{'height': 3888, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101426028593623505712"">A Google User</a>'], 'photo_reference': 'AUGGfZnYn5AMKy_2Iw9NWS3s7rlfQVLR_xfI_Ngu79GyPJFDW-FZaWT8xpf7HnY-wP4Y-Oy73nzJTTgTssgnsb_F8ma9C3w8PQtVwgsLZe_a9ByhOsmniQhLBnLWWW06ZwCvhBncn_K4tF-dxv5bt1xx0f7tyvmuLm-qiuqQb3hy9SE20pCX', 'width': 5184}]",ChIJKfOy7tvaQC4RKQmDXVT_kX4,"{'compound_code': 'J795+8W Kedaton, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J795+8W'}",4.7,ChIJKfOy7tvaQC4RKQmDXVT_kX4,"['lodging', 'point_of_interest', 'establishment']",4029,,,https://www.google.com/maps/place/?q=place_id:ChIJKfOy7tvaQC4RKQmDXVT_kX4
OPERATIONAL,"Jl. Nusantara No.80, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35136, Indonesia","{'location': {'lat': -5.3702793, 'lng': 105.2589922}, 'viewport': {'northeast': {'lat': -5.368942670107278, 'lng': 105.2603177798927}, 'southwest': {'lat': -5.371642329892722, 'lng': 105.2576181201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO Life 3365 Griya Nusantara Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109508730080938792022"">A Google User</a>'], 'photo_reference': 'AUGGfZnY5qXgaxQ5uaBwNc_cjMM6APVcMYG3Q5HbAZSTcsgawAB4-k_WD82SMnv98gaM3MAaRmyg-u1hO5nD9HQgim_kpj7SMYk7yNZyDTSaiQqYjf4Pw8Dmms-VGpKFinKg01sXhj011jFEyti5Lsv_OCRlo9iFqZ0-Q7I0R0MIIxLa_icu', 'width': 640}]",ChIJBabb14jbQC4RuARsCPOCXMs,"{'compound_code': 'J7H5+VH Labuhan Ratu, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J7H5+VH'}",4.4,ChIJBabb14jbQC4RuARsCPOCXMs,"['lodging', 'point_of_interest', 'establishment']",145,,,https://www.google.com/maps/place/?q=place_id:ChIJBabb14jbQC4RuARsCPOCXMs
OPERATIONAL,"Jl. Untung Suropati No.20, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35148, Indonesia","{'location': {'lat': -5.3758971, 'lng': 105.2496433}, 'viewport': {'northeast': {'lat': -5.374601720107277, 'lng': 105.2510614298927}, 'southwest': {'lat': -5.377301379892721, 'lng': 105.2483617701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel St Faustina Lampung by RedDoorz,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106534556774196313908"">STEFANUS ARYANTO</a>'], 'photo_reference': 'AUGGfZmh45bq31zAYL8_1XcgbB4Onvwpw06TqSVWfz34L0nXkogz45zqV5-NXDjXCbSwguSdHjiA1G7JnLgy0MvtVH50poBDgmWqgDgZbgfJYf7SS2MvkIyqme_Kbw-I7t1vKZUKzFpp8wC9yA18QTa6RsmBNMk4n_4E2ggS7Q_K6bHMtftH', 'width': 4000}]",ChIJeYAEmODFQC4R9Gp9atez2Ko,"{'compound_code': 'J6FX+JV Labuhan Ratu, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J6FX+JV'}",4.2,ChIJeYAEmODFQC4R9Gp9atez2Ko,"['lodging', 'point_of_interest', 'establishment']",47,,,https://www.google.com/maps/place/?q=place_id:ChIJeYAEmODFQC4R9Gp9atez2Ko
OPERATIONAL,"Jl. Pulau Morotai No.16B, Jagabaya III, Kec. Way Halim, Kota Bandar Lampung, Lampung 35133, Indonesia","{'location': {'lat': -5.4040294, 'lng': 105.2769389}, 'viewport': {'northeast': {'lat': -5.402677120107278, 'lng': 105.2783886798927}, 'southwest': {'lat': -5.405376779892721, 'lng': 105.2756890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Asoka Luxury Hotel,"[{'height': 3040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100204665051454982604"">yosia surya</a>'], 'photo_reference': 'AUGGfZmD7f5gK5GRZUG_MD63niOI5zMPy_1pRhh-u4axt1mNlREioNXyL86pHLAGEa0h4Rz7iCsUzfAkky9EOGOmcQfaNk8HIvon-OeDzInJXaba_dD9U3ZB2KUBowx9mYFmA2OguI0MoyX7XDAHSefcRdbV27fRmxtFnoOc-vml1v3jVJhG', 'width': 2512}]",ChIJKz_wLQnbQC4RzWiuPx1k1Xw,"{'compound_code': 'H7WG+9Q Jagabaya III, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67H7WG+9Q'}",4.2,ChIJKz_wLQnbQC4RzWiuPx1k1Xw,"['lodging', 'point_of_interest', 'establishment']",3213,,,https://www.google.com/maps/place/?q=place_id:ChIJKz_wLQnbQC4RzWiuPx1k1Xw
OPERATIONAL,"Jl. Sultan Agung No.06, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35142, Indonesia","{'location': {'lat': -5.378896999999999, 'lng': 105.2633934}, 'viewport': {'northeast': {'lat': -5.377629720107277, 'lng': 105.2647044298927}, 'southwest': {'lat': -5.380329379892721, 'lng': 105.2620047701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tango Hostel,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116431748134509132361"">Cipto Utomo</a>'], 'photo_reference': 'AUGGfZmA8YH03gPm9xmjc6A0d5TwowdlGp0UUC0Xz1VigaoPjWdZlqL2wAABbHsDccul6x3Zc7eWkyNrNrbhUWP2RzhcbIORZ2EtpqAK7HUlkWNcQzN3xU1qGEzWyTfqVO6f4ZhFhuP1DzkVJDVGuvCmuzDrP0eIKQnzmLBmvv5GZykUXBFM', 'width': 4032}]",ChIJ4_0ZrdnaQC4ReCP5uhgeb64,"{'compound_code': 'J7C7+C9 Labuhan Ratu, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J7C7+C9'}",4.2,ChIJ4_0ZrdnaQC4ReCP5uhgeb64,"['lodging', 'point_of_interest', 'establishment']",1146,,,https://www.google.com/maps/place/?q=place_id:ChIJ4_0ZrdnaQC4ReCP5uhgeb64
OPERATIONAL,"Jl. Dakwah No.Ujung, RT.09/RW/RW.LK.2, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132, Indonesia","{'location': {'lat': -5.375392, 'lng': 105.253599}, 'viewport': {'northeast': {'lat': -5.373998320107278, 'lng': 105.2549044298927}, 'southwest': {'lat': -5.376697979892722, 'lng': 105.2522047701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus Syariah near Mall Boemi Kedaton Lampung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100605567600215818743"">vidia aurrelle kareev</a>'], 'photo_reference': 'AUGGfZlXwXQPHEqVE6apU7t6-32T2-9dvLMTqbRBCJ_w_gZIKoqjaF0-hhInxaFg_qZY1_haxgFuOwSFd1BAxaI0A0OMgN8LjGSPOPZgeWjMva0cI4ucxUPR8FkBmoBO5ChQZ29CSlmhlVp8aRA2c0nsbUMFb0EEh71Z39HdDFr6nhvV57Ew', 'width': 3024}]",ChIJw1WUstfbQC4Rgh0_mbDlUOk,"{'compound_code': 'J7F3+VC Labuhan Ratu, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J7F3+VC'}",3.5,ChIJw1WUstfbQC4Rgh0_mbDlUOk,"['lodging', 'point_of_interest', 'establishment']",17,,,https://www.google.com/maps/place/?q=place_id:ChIJw1WUstfbQC4Rgh0_mbDlUOk
OPERATIONAL,"Jl. Pahlawan No.33, Surabaya, Kec. Kedaton, Kota Bandar Lampung, Lampung 35122, Indonesia","{'location': {'lat': -5.394802299999999, 'lng': 105.2634198}, 'viewport': {'northeast': {'lat': -5.393451770107277, 'lng': 105.2648093298927}, 'southwest': {'lat': -5.396151429892721, 'lng': 105.2621096701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MAHAN KEDATON HOTEL LAMPUNG,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111284836816578753298"">A Google User</a>'], 'photo_reference': 'AUGGfZmTgTVa5A_bofL0I8aQOhQYGh-lDl8VpgGxSsqcghq_bOvVRyHazQaBPyvVYoEfzuoi8DESZnOcEH4GcjgtdO1o02GnxsgHVSFjgbz5ciXh32y86bRikogbV2cmal3kYFh-1276zkuYwtNSkN9WwF7Vt9ZCx-M0pwdH2Zg-gBEoTHQy', 'width': 6000}]",ChIJjYc_1vjbQC4RYBvyGbsta1c,"{'compound_code': 'J747+39 Surabaya, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J747+39'}",4.5,ChIJjYc_1vjbQC4RYBvyGbsta1c,"['lodging', 'point_of_interest', 'establishment']",77,,,https://www.google.com/maps/place/?q=place_id:ChIJjYc_1vjbQC4RYBvyGbsta1c
OPERATIONAL,"Jalan Griya Utama No. 57, Way Halim Permai, Way Halim, Sukarame, Way Halim Permai, Kec. Way Halim, Kota Bandar Lampung, Lampung 35135, Indonesia","{'location': {'lat': -5.3839998, 'lng': 105.2783111}, 'viewport': {'northeast': {'lat': -5.382649570107278, 'lng': 105.2796411798927}, 'southwest': {'lat': -5.385349229892721, 'lng': 105.2769415201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kampoeng Bamboe Restoran,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118301796235887412148"">A Google User</a>'], 'photo_reference': 'AUGGfZmyg6YvWq5N0B0DSNQnvknpaW8-Bi_QXRowvLSe5QYuzBTgrMc1_AraX3kJuX-NirdfEdtbv5O7L4T7NtsRomEpAv-Gs6t7RnD05vJgSib1GI5wmLxgQv1vKXYDoDeeIm51Y03hcWeslN98yCXmGSIVdFsGwRYsbu7S4ptjje6dIcgi', 'width': 5184}]",ChIJ3QMiqCPbQC4RVNgCBmfkuMI,"{'compound_code': 'J78H+C8 Way Halim Permai, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J78H+C8'}",4.4,ChIJ3QMiqCPbQC4RVNgCBmfkuMI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2753,{'open_now': True},2.0,https://www.google.com/maps/place/?q=place_id:ChIJ3QMiqCPbQC4RVNgCBmfkuMI
OPERATIONAL,"Jl. Pelita Ujung RW No.10, RW.RT6 LK2, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35132, Indonesia","{'location': {'lat': -5.376684099999999, 'lng': 105.255061}, 'viewport': {'northeast': {'lat': -5.375262020107279, 'lng': 105.2564274298927}, 'southwest': {'lat': -5.377961679892723, 'lng': 105.2537277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Syariah near Universitas Bandar Lampung,,ChIJfSPpHdDaQC4R4O8NC0lLueA,"{'compound_code': 'J7F4+93 Labuhan Ratu, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J7F4+93'}",5.0,ChIJfSPpHdDaQC4R4O8NC0lLueA,"['lodging', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJfSPpHdDaQC4R4O8NC0lLueA
OPERATIONAL,"Jl. Pelita 2 No.31, RT., RW/RW.00, Labuhan Ratu, Kec. Kedaton, Kota Bandar Lampung, Lampung 35141, Indonesia","{'location': {'lat': -5.382115700000001, 'lng': 105.2523465}, 'viewport': {'northeast': {'lat': -5.380737920107278, 'lng': 105.2536909298927}, 'southwest': {'lat': -5.383437579892722, 'lng': 105.2509912701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 2979 Khalifa Residence Syariah,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111471723322409173654"">A Google User</a>'], 'photo_reference': 'AUGGfZmF5x3LURRNF2q2tlgaEbqlYxxjVeWELQkMNLuGsnH0AaIrz1vIHUemlc8wcoSfqyGgaw3atEW9983xCygyy5DaMOL3J9y4sdxuALfDiZ7Lr7OI3FMUqxqJQs1CnDQi1Wndbj_NnJQiJfNqwFSXBevJOpLLrvEoDFwpkTPvplg0EVNx', 'width': 640}]",ChIJy0acncTaQC4R4oJIOEZVoBg,"{'compound_code': 'J792+5W Labuhan Ratu, Bandar Lampung City, Lampung, Indonesia', 'global_code': '6P67J792+5W'}",3.2,ChIJy0acncTaQC4R4oJIOEZVoBg,"['lodging', 'point_of_interest', 'establishment']",80,,,https://www.google.com/maps/place/?q=place_id:ChIJy0acncTaQC4R4oJIOEZVoBg
