business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"87FW+Q44, Mauliru, Kambera, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6756075, 'lng': 120.2953148}, 'viewport': {'northeast': {'lat': -9.674695620107277, 'lng': 120.2968977298927}, 'southwest': {'lat': -9.677395279892721, 'lng': 120.2941980701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Persaudaraan,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118442300676890398327"">adhy xblood</a>'], 'photo_reference': 'AUGGfZlDgWqvTN5PJGo2q_OIWe98CC6vLQuAwL0JTktbgaRMlqu6HZnNudRgQI8gQyfI-08m_iYDe48qANgXpXda52W7ztKszLQQbW_VJZWgBMmuvV2aF020LeGUBHVR8GoKTFFRflERiuEWqDMcqjf__bL9b1NGHnbg70N8EDWg_0L7Gkky', 'width': 1280}]",ChIJLwsrNteETCwRRDUtIjmnzLs,4.6,ChIJLwsrNteETCwRRDUtIjmnzLs,"['tourist_attraction', 'point_of_interest', 'establishment']",268,,,,https://www.google.com/maps/place/?q=place_id:ChIJLwsrNteETCwRRDUtIjmnzLs
OPERATIONAL,"Bukit Tanau, Desa Tanau, Kec. Kambera, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.703785, 'lng': 120.2999195}, 'viewport': {'northeast': {'lat': -9.702443470107278, 'lng': 120.3012981298927}, 'southwest': {'lat': -9.705143129892722, 'lng': 120.2985984701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanau Hills,,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101322306920686954161"">Remond Jonathan</a>'], 'photo_reference': 'AUGGfZmhgnj-RHVjmWvTM69rVfDh6DOFAuZscclxIX2a9tx2JywEje56j6wxx1A7jhpnrAMxrW5I3pNC8a8kG_flGFiN0is9igFgLrMGaXnnXc_8h4WDzMHuAA0LfH2KHBjkPzla7-xgpteSC1YyL6vY6FW5KYX8Bkyq_ZMNHQqFAlpNQThA', 'width': 4160}]",ChIJd97XcwGFTCwR1o-0sP1cNWs,4.8,ChIJd97XcwGFTCwR1o-0sP1cNWs,"['tourist_attraction', 'point_of_interest', 'establishment']",424,"{'compound_code': '77WX+FX Mauliru, East Sumba Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q2277WX+FX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJd97XcwGFTCwR1o-0sP1cNWs
OPERATIONAL,"975M+73, Prailiu, Kambera, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6418389, 'lng': 120.2826732}, 'viewport': {'northeast': {'lat': -9.640428620107278, 'lng': 120.2840368298927}, 'southwest': {'lat': -9.643128279892721, 'lng': 120.2813371701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padadita pinggir pantai dekat batu payung,,,ChIJB6wMIgCbTCwR5-yPn_IlYyg,0.0,ChIJB6wMIgCbTCwR5-yPn_IlYyg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJB6wMIgCbTCwR5-yPn_IlYyg
OPERATIONAL,"Tanau Hills, Desa Tanau, Kec. Kambera, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.704553299999999, 'lng': 120.3003875}, 'viewport': {'northeast': {'lat': -9.703329070107278, 'lng': 120.3016518298927}, 'southwest': {'lat': -9.706028729892722, 'lng': 120.2989521701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pangginggi View Point,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113720620428969381458"">A Google User</a>'], 'photo_reference': 'AUGGfZkU8Z0HrqKTkZJYvS0pPorfB0Us0kABquJN-M5Oa8nvxqRnKw1-bYBzqUBoZrlNiZ9tC5uDO5unRM2UNaWqxpVfdj8vVOI6LWGWwCtHoJTYE1_zNbTMwOJzEQu4KgAfpPjqCimAmjXty0qBcXtxzDjh72_cp1ZpWNroc4LaSB5ibeNA', 'width': 3000}]",ChIJ25BIIwCFTCwROwT42rDG4bE,5.0,ChIJ25BIIwCFTCwROwT42rDG4bE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '78W2+55 Mauliru, East Sumba Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q2278W2+55'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ25BIIwCFTCwROwT42rDG4bE
OPERATIONAL,"87RG+CJ7, Prailiu, Kambera, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.658966000000001, 'lng': 120.2765517}, 'viewport': {'northeast': {'lat': -9.657607170107278, 'lng': 120.2778619798928}, 'southwest': {'lat': -9.660306829892722, 'lng': 120.2751623201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Raja Prailiu,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101093038077138945215"">Alfredo Yulianto</a>'], 'photo_reference': 'AUGGfZn9MvN6EyS5FSGXb1zCyXjJaAfdgqvdtquOZsAUJfgc5kQbXT5wBQJGBixpEzB-5sYR0YxpyIePsVoO-L5ZlfRWBnzkFsFVrJZ45o8nBPzQxr6f4G1JVnoWntAGos7U06fEMX5HLSF2zjDGgxH_4K2Gj1EkVpZRcQkf4fnA1xYdgEH8', 'width': 4608}]",ChIJiWg1OTibTCwR0CdEqUNMJxk,4.5,ChIJiWg1OTibTCwR0CdEqUNMJxk,"['tourist_attraction', 'point_of_interest', 'establishment']",457,,,,https://www.google.com/maps/place/?q=place_id:ChIJiWg1OTibTCwR0CdEqUNMJxk
OPERATIONAL,"87XJ+23X, Jl. Erlangga, Prailiu, Kec. Kambera, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.652387599999999, 'lng': 120.2802488}, 'viewport': {'northeast': {'lat': -9.651039570107278, 'lng': 120.2815998298927}, 'southwest': {'lat': -9.653739229892722, 'lng': 120.2789001701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GNR PADADITA,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109023834326413591110"">A Google User</a>'], 'photo_reference': 'AUGGfZk8-nh3dMp8ej3EOM0Vk8WIjNn3el6haAZFF0WkjKX8bZ-wKo17Nc0YouWilo6L3cKLWqRLwIllogMWFaO2e2jK0Zx9kgH-XpuUvemRRwoLt4qU2vdtgXZ9rxJQ_RO7W3lCk7BUEivyr7jteoOup-fgDfV27lh62mqpBBlkgINX4CfY', 'width': 1080}]",ChIJo2x_eY-bTCwRj0w7N_SyGig,5.0,ChIJo2x_eY-bTCwRj0w7N_SyGig,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJo2x_eY-bTCwRj0w7N_SyGig
OPERATIONAL,"975M+73, Prailiu, Kambera, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6418389, 'lng': 120.2826732}, 'viewport': {'northeast': {'lat': -9.640428620107278, 'lng': 120.2840368298927}, 'southwest': {'lat': -9.643128279892721, 'lng': 120.2813371701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pinggir pantai sebelah batu payung,,,ChIJp38ASACbTCwRfbENxi1SIew,0.0,ChIJp38ASACbTCwRfbENxi1SIew,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp38ASACbTCwRfbENxi1SIew
OPERATIONAL,"Bukit Tanau, Desa Tanau, Kec. Kambera, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.7066912, 'lng': 120.2989509}, 'viewport': {'northeast': {'lat': -9.705349370107278, 'lng': 120.3003557298927}, 'southwest': {'lat': -9.708049029892722, 'lng': 120.2976560701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Ruaka Bandil,{'open_now': True},,ChIJiwLaKQCFTCwR47YpdF6zN5Y,0.0,ChIJiwLaKQCFTCwR47YpdF6zN5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '77VX+8H Mauliru, East Sumba Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q2277VX+8H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJiwLaKQCFTCwR47YpdF6zN5Y
OPERATIONAL,"8743+JRP, Unnamed Road, Wangga, Kec. Kambera, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.6934419, 'lng': 120.2545703}, 'viewport': {'northeast': {'lat': -9.692207720107277, 'lng': 120.2558862298927}, 'southwest': {'lat': -9.69490737989272, 'lng': 120.2531865701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Praihowar Garden,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105925473887760639961"">Umbu Kapu</a>'], 'photo_reference': 'AUGGfZmApbdJyudAEAvmt6l44yC7sWMo9kgR5j6wIt0I_q29ccwA-eSOROJiJp3qkEuv506mZeJT8k1niY6Z9zEjSmi98jBTP9qGjTItJbTyQW_U9ryg47kTVASD0SGr81GdzTk41WhwWaP2bvgkkZX8AVerGgk2PE-Tg-5ifP4_f2equMt2', 'width': 1280}]",ChIJB_flxouFTCwRamHxpl9TxOo,4.3,ChIJB_flxouFTCwRamHxpl9TxOo,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,,https://www.google.com/maps/place/?q=place_id:ChIJB_flxouFTCwRamHxpl9TxOo
OPERATIONAL,"972M+2V5 Padadita, Jl. Erlangga, RT.12/RW.04, Kambaniru, Kec. Kambera, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.649987000000001, 'lng': 120.2847444}, 'viewport': {'northeast': {'lat': -9.648672820107278, 'lng': 120.2861118298928}, 'southwest': {'lat': -9.651372479892721, 'lng': 120.2834121701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aris Doko Sidi,,,ChIJr9mT5t6bTCwR77Xf1vUliw8,0.0,ChIJr9mT5t6bTCwR77Xf1vUliw8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr9mT5t6bTCwR77Xf1vUliw8
