business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"C4V2+52, Mondu, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5570477, 'lng': 120.1000409}, 'viewport': {'northeast': {'lat': -9.555614270107279, 'lng': 120.1016781298927}, 'southwest': {'lat': -9.558313929892723, 'lng': 120.0989784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FelgraTree,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104728246359089252670"">felgra yogatama</a>'], 'photo_reference': 'AUGGfZmlIcvNDqqSYkETx1cbCFKrovV91dRXhpUi2ClyrZ-n3Y6NPywyRM-tB9e-hIojySshispxLRB3yFadVimJ1TJDo6h4J3phWqZ-prqpYtYvSqfbvPAMMfupv8RSjS5cioV9wTzELgufV9nacUqEv5g9-sOYBeGxuYM_87McdFyGcdWQ', 'width': 2268}]",ChIJ2TXNTgBhSywR8VNkX8NPW2o,5.0,ChIJ2TXNTgBhSywR8VNkX8NPW2o,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2TXNTgBhSywR8VNkX8NPW2o
OPERATIONAL,"C3GR+367, Ndapayami, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.574836099999999, 'lng': 120.0905607}, 'viewport': {'northeast': {'lat': -9.573662820107277, 'lng': 120.09303315}, 'southwest': {'lat': -9.57636247989272, 'lng': 120.08973655}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tanggedu,"[{'height': 3803, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117875510197050574919"">Bayu Agung</a>'], 'photo_reference': 'AUGGfZkSto01wvDjk9VcbcfP0fP5Cs57TZJR2PpNKfSglV-1K8WvOHpRJPD0SqQ8rLtrdsLOZYqO_r39efoN7GuJaTyqcmxpiSdw9WLps-6m93i41rPrWr8xrzTv6_-XaKtbMBTgw5rcTgtszaJEX7BvBJQpyFN3aPlMvg1WZflOqFi89NI', 'width': 5704}]",ChIJ2RV6sRhhSywRhu3YSlPlrb0,4.8,ChIJ2RV6sRhhSywRhu3YSlPlrb0,"['tourist_attraction', 'point_of_interest', 'establishment']",585,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ2RV6sRhhSywRhu3YSlPlrb0
OPERATIONAL,"G47H+V72, Mondu, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4853683, 'lng': 120.1281417}, 'viewport': {'northeast': {'lat': -9.484450420107278, 'lng': 120.1295486798927}, 'southwest': {'lat': -9.487150079892722, 'lng': 120.1268490201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Puru kambera,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108268230578153380235"">Umbu Oskar Tamu Ama</a>'], 'photo_reference': 'AUGGfZk28300rAZpsAPHqGa0V9MZBTy439CDkWJUup3nEde4GIJoKueVV_25uR9emNkTQ_n-8RkVEzihAO2qDynrHWyf54HSMg94pAnmbmjjQUv2eDU_qXjd3PGgdK-zBhCfFaKOQbcHWYy009K0zQpWp1hkoS1wxQhKszixvJ279bDWGQY6', 'width': 2560}]",ChIJQaymuwlfSywRvazOKkTDTKA,4.6,ChIJQaymuwlfSywRvazOKkTDTKA,"['tourist_attraction', 'point_of_interest', 'establishment']",128,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJQaymuwlfSywRvazOKkTDTKA
OPERATIONAL,"967V+325, Temu, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6373506, 'lng': 120.2425992}, 'viewport': {'northeast': {'lat': -9.636247020107279, 'lng': 120.2440846298927}, 'southwest': {'lat': -9.638946679892722, 'lng': 120.2413849701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung AGAS wisata kuliner,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117607244671567804455"">A Google User</a>'], 'photo_reference': 'AUGGfZko8-vLtTANKCQUmk69peyOP7PHJwTOJaZMxxBBGMA2M1DWTSECQqm3X4IBNgyX2q13g9zRvHXjkBoPiiF-SuWEGFf5F3Et5aUGhiXflXg8tsKl27MJuflRjAy1728YdXBK7y6ntUOXPMwoIWrh4kZIbn1lHluUEoMarTknq6ZIEovX', 'width': 1440}]",ChIJA864HJOdTCwRJXD9c7Pytz0,4.4,ChIJA864HJOdTCwRJXD9c7Pytz0,"['tourist_attraction', 'point_of_interest', 'establishment']",32,,,,,https://www.google.com/maps/place/?q=place_id:ChIJA864HJOdTCwRJXD9c7Pytz0
OPERATIONAL,"85P4+28, Temu, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6649088, 'lng': 120.1558597}, 'viewport': {'northeast': {'lat': -9.663550920107278, 'lng': 120.1571990298927}, 'southwest': {'lat': -9.666250579892722, 'lng': 120.1544993701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Raksasa Tidur,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117795120584242491313"">ozama lah</a>'], 'photo_reference': 'AUGGfZm7M6l5iY67XwMhLvkjaRmYV106BRugVtdH6kyee9ZziGVVm-3g1AdGjgnjLsxAXqz0kuvjYAi4PjeHyq8telPuR-9Ffb6_p9KQt-8M47ztGZafXiuSDpEm5sxVN2zFhF3Ehxj4vWwxeBl9XvkAf0RuG6ku-d6wIruKJ_pJMrvnarXQ', 'width': 4000}]",ChIJrQhdKidjSywRECIFBN_yWew,4.8,ChIJrQhdKidjSywRECIFBN_yWew,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrQhdKidjSywRECIFBN_yWew
OPERATIONAL,"84C2+5G3, Makamenggit, Nggaha Oriangu, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.679601, 'lng': 120.1013109}, 'viewport': {'northeast': {'lat': -9.678251170107279, 'lng': 120.1026607298928}, 'southwest': {'lat': -9.680950829892723, 'lng': 120.0999610701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Wairinding,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109568910272190425775"">Imran Putra Sasak</a>'], 'photo_reference': 'AUGGfZmU--BVEL7fo9TYjQcrUaG8oRN0TSNeSs4z7wLGyZHq2LZjfAn9xYF9hsBM2FllnmEQnsgErLTRh7u_eDA5vHMEtMf_odLtHlt0EvWf_a2tW-OvrTh8vNtUfci0-U8ewUgmC3bukvA33Y7UKPuuGOfLjfiTItIRtvu2HyRbeWsYvmV-', 'width': 4000}]",ChIJoQDLNVh7SywREGvQ3at918U,4.8,ChIJoQDLNVh7SywREGvQ3at918U,"['tourist_attraction', 'point_of_interest', 'establishment']",96,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoQDLNVh7SywREGvQ3at918U
OPERATIONAL,"Unnamed Road, Mondu, Kec. Kanatang, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.5500803, 'lng': 120.114274}, 'viewport': {'northeast': {'lat': -9.548735120107278, 'lng': 120.1155922298927}, 'southwest': {'lat': -9.551434779892721, 'lng': 120.1128925701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Savana Puru Kambera,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114798039385984259638"">Ira Soesanto</a>'], 'photo_reference': 'AUGGfZn9M41c7JtcdkQagRVCoi7OOyJ49is5oLf1k6favurZJ8FaIT7Sa2enTv4XRuYvawChsK8BPBjXNm_8z7lXws_G2pUKv68-EtJUFggoupRvnpdKnnyMsejrAXTYu-WIz5Bsw77KlTey7re4xCkOerxt10_akQGvspLo3LoCOkmKOSgv', 'width': 4032}]",ChIJCQ2WCl9gSywRsrJJhfLCQ-I,4.6,ChIJCQ2WCl9gSywRsrJJhfLCQ-I,"['tourist_attraction', 'point_of_interest', 'establishment']",45,{'open_now': True},"{'compound_code': 'C4X7+XP Mondu, East Sumba Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q22C4X7+XP'}",,,https://www.google.com/maps/place/?q=place_id:ChIJCQ2WCl9gSywRsrJJhfLCQ-I
OPERATIONAL,"96CV+GHQ, Unnamed Road, Temu, Kec. Kanatang, Kabupaten Sumba Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.628665, 'lng': 120.2439793}, 'viewport': {'northeast': {'lat': -9.62734562010728, 'lng': 120.2452089798928}, 'southwest': {'lat': -9.630045279892723, 'lng': 120.2425093201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Temu Sumba Timur,"[{'height': 3969, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115075446520355528841"">Zul Qifly</a>'], 'photo_reference': 'AUGGfZkMzd-Z9Bwi3LwdFaYADS2QbOEp5eVDjgt7F6xw_iNmBavrfGtK1Aem1QEOjzs8dXN_1N_kWqs_o81Og5eb6v6Y6RRZ3N4cwwYCSu0FwgKpY8nF21XMJgYqEiKuFfu_wx1ab_-UAGRoGl2XNHzmaAstvpx6E7-ZuIDUQ5DDHkt1ParB', 'width': 5954}]",ChIJw9lWC-qdTCwRaPDRkT_kLHE,4.3,ChIJw9lWC-qdTCwRaPDRkT_kLHE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJw9lWC-qdTCwRaPDRkT_kLHE
OPERATIONAL,"G468+9F, Mondu, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4890375, 'lng': 120.1162143}, 'viewport': {'northeast': {'lat': -9.48764972010728, 'lng': 120.1175753298927}, 'southwest': {'lat': -9.490349379892724, 'lng': 120.1148756701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung adat Padadita,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZmfegH3oc0RcPP13aGsQypuKXdVvRQ744moKk0SCgn9sSx4FHFCedaOEkFOiQ0UZrxSB5wctIYlK6u1A83LEpMBNNK1NyoTaD4PnbV5PBURoKm9IkWWtntFCmJXwIgvICrJVM5wSCv8rjv7z5JEIQ6QMGUzYrs-zX56oYL-bimj0omW', 'width': 4608}]",ChIJHb3IgM1fSywRJqS6OeGCFHQ,4.5,ChIJHb3IgM1fSywRJqS6OeGCFHQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHb3IgM1fSywRJqS6OeGCFHQ
OPERATIONAL,"G5JC+2W, Hamba Praing, Kanatang, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.469986, 'lng': 120.1722617}, 'viewport': {'northeast': {'lat': -9.46887137010728, 'lng': 120.1738571798927}, 'southwest': {'lat': -9.471571029892724, 'lng': 120.1711575201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Mananga Marapu,"[{'height': 925, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107387225786937354691"">A Google User</a>'], 'photo_reference': 'AUGGfZmBjjVtWkhHXoPsGujADIJwtkaDLn7eYtIxNju5Oi3gR5cjs59-Zsn43ZH-O8Xx6ZgBqHt3mAbUXLU9ssH2AqfLsaEKkvefjSGvYRNT9mOEg8w6ZuBXi1co4sXFb6_1zWRCs61Rlr-wYWLXQ6T-fxdlGcG8GDcxt0lwGKbnwzZTsqKG', 'width': 1233}]",ChIJrwzdZgyhTCwRSMex-bHXGuw,4.0,ChIJrwzdZgyhTCwRSMex-bHXGuw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrwzdZgyhTCwRSMex-bHXGuw
