business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"73252, Taiwan, Tainan City, Baihe District, 號","{'location': {'lat': 23.3195324, 'lng': 120.4468885}, 'viewport': {'northeast': {'lat': 23.32074447989272, 'lng': 120.4482220798927}, 'southwest': {'lat': 23.31804482010728, 'lng': 120.4455224201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,台灣古鎮文化之都,{'open_now': False},ChIJzfvEe0-NbjQRjFw6uiKd8HA,"{'compound_code': '8C9W+RQ Liuxi Village, Baihe District, Tainan City', 'global_code': '7QM28C9W+RQ'}",5.0,ChIJzfvEe0-NbjQRjFw6uiKd8HA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJzfvEe0-NbjQRjFw6uiKd8HA
OPERATIONAL,Taiwan,"{'location': {'lat': 25.1942462, 'lng': 121.5609363}, 'viewport': {'northeast': {'lat': 25.30711255, 'lng': 121.70528005}, 'southwest': {'lat': 25.05702154999999, 'lng': 121.41936745}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Yangmingshan National Park,,ChIJS8fPJPitQjQRebDDT6PjC1w,"{'compound_code': '5HV6+M9 湖田里 Taipei City, Beitou District', 'global_code': '7QQ35HV6+M9'}",4.5,ChIJS8fPJPitQjQRebDDT6PjC1w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",24571,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112874052774177877247"">李嘉銘</a>'], 'photo_reference': 'AUGGfZk2xk7NrPptTWgy4aXYnVStjFQLVU4JMEc1MnbkH-45X4oT4ZxtC3U9C7ED_ShcxK0jUV6K_9Dms7OJdVB3WUHLS3GSWF9XHocWdd3X4lfqbYa_Ql8bOfJppvN395uu3dprog3qth2etc9PDObFX_tiF-ahZu0910M3G3zzYYcYV_A', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJS8fPJPitQjQRebDDT6PjC1w
OPERATIONAL,"100, Taiwan, Taipei City, Zhongzheng District","{'location': {'lat': 25.035502, 'lng': 121.5201832}, 'viewport': {'northeast': {'lat': 25.0398728, 'lng': 121.5252807}, 'southwest': {'lat': 25.0309464, 'lng': 121.5146195}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Chiang Kai-shek Memorial Hall,{'open_now': False},ChIJTamiuZ2pQjQRsmnfkkID6UM,"{'compound_code': '2GPC+63 Zhongzheng District, Taipei City', 'global_code': '7QQ32GPC+63'}",4.5,ChIJTamiuZ2pQjQRsmnfkkID6UM,"['tourist_attraction', 'point_of_interest', 'establishment']",71355,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114028531780960412706"">Vivien Yin</a>'], 'photo_reference': 'AUGGfZlXiHnZ_DbUL-XXByTE6CMZz1jFJzCfprg4a1DVYDjTyS-5gSKrb_96EnR9X1iSzH9GEWGP3s22nIpxOHUFQOya9lSv-IfkOmMMvlHGhBlsAOjm9gBwgrI5sFmm0xM94yTdmo7h1wwq1kd0EJJlEZw-6A0qcJxiYk8dhKut33pGmHQe', 'width': 3200}]",,https://www.google.com/maps/place/?q=place_id:ChIJTamiuZ2pQjQRsmnfkkID6UM
OPERATIONAL,"仁安里拱子溝 60 號, Guanxi Township, Hsinchu County, Taiwan 306","{'location': {'lat': 24.8252617, 'lng': 121.1806044}, 'viewport': {'northeast': {'lat': 24.82665382989272, 'lng': 121.1819671798927}, 'southwest': {'lat': 24.82395417010727, 'lng': 121.1792675201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leofoo Village Theme Park,{'open_now': False},ChIJV-Ai7AQ8aDQRU-Dpi0F7gUE,"{'compound_code': 'R5GJ+46 Guanxi Township, Hsinchu County', 'global_code': '7QP3R5GJ+46'}",4.6,ChIJV-Ai7AQ8aDQRU-Dpi0F7gUE,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",46252,"[{'height': 2783, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109309667051443875581"">朱進展</a>'], 'photo_reference': 'AUGGfZkPo_hkwpvXuU7DbfhvpNoYv-M__JOx776CCIUp842ZgNBpdzSvkIbsKinhB9TsmAGigzsKC-a375jUTTuvKfIHvOKr9rtBs3smJECh4_AEwCn4iAJJw2ob5og2bV0Xd85Ar_RtdxUA-zffkAnhQ1_sPXmWFSKr43XiI5PuHwPDdHY-', 'width': 4175}]",,https://www.google.com/maps/place/?q=place_id:ChIJV-Ai7AQ8aDQRU-Dpi0F7gUE
OPERATIONAL,"314, Taiwan, Hsinchu County, Beipu Township, 隘子7鄰20號","{'location': {'lat': 24.6988096, 'lng': 121.071096}, 'viewport': {'northeast': {'lat': 24.70015942989273, 'lng': 121.0724458298927}, 'southwest': {'lat': 24.69745977010728, 'lng': 121.0697461701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Green World Ecological Farm,{'open_now': False},ChIJE4DOdplIaDQRONNfLcJwi9A,"{'compound_code': 'M3XC+GC Beipu Township, Hsinchu County', 'global_code': '7QP3M3XC+GC'}",4.5,ChIJE4DOdplIaDQRONNfLcJwi9A,"['tourist_attraction', 'amusement_park', 'zoo', 'park', 'point_of_interest', 'establishment']",26999,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106664931766634912452"">Leo Tsai</a>'], 'photo_reference': 'AUGGfZmYJOskHqaHouQnhlpBjgKUlniB5gV32Jpu9ZmtO_swbp1lkMcuI5Keans02E23C920cIVhv2QM-UHLOHy7mymoX_GVnJ3pK2xp_7sG62waFnD-R4g06o_RA62TDVh8dScnnhf93GvdBSJvaYQ7Z37c-dG50cIEhT9i0jF3M4UQ7ahU', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJE4DOdplIaDQRONNfLcJwi9A
OPERATIONAL,"Zhongzheng Rd, Hengshan Township, Hsinchu County, Taiwan 312","{'location': {'lat': 24.7052146, 'lng': 121.1823397}, 'viewport': {'northeast': {'lat': 24.70659312989272, 'lng': 121.1837108298927}, 'southwest': {'lat': 24.70389347010728, 'lng': 121.1810111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Neiwan Old Street,{'open_now': False},ChIJ27GoR89AaDQR78D2c-yQhio,"{'compound_code': 'P54J+3W 內灣村 Hsinchu County, Hengshan Township', 'global_code': '7QP3P54J+3W'}",4.1,ChIJ27GoR89AaDQR78D2c-yQhio,"['tourist_attraction', 'point_of_interest', 'establishment']",39464,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115789556725317963247"">黃翠文</a>'], 'photo_reference': 'AUGGfZl8O1Rm3YBgBh4JZm_xtX-_J16tcSyY27QyYthyTMZuXUcK7iW8F915v4ZhqKCvBGMY7YAa25QkQ2DlODbcRC8lkkvNj6O6frjfoOYBzO_vjBVttPDzhBZ2vX-3bjMmbb7k0osHdo4gSrA6OtlwZC3MOH8pJOYfSyGuEMCx0RxO-eYM', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ27GoR89AaDQR78D2c-yQhio
OPERATIONAL,"Shimen District, New Taipei City, Taiwan 253","{'location': {'lat': 25.2924399, 'lng': 121.5447193}, 'viewport': {'northeast': {'lat': 25.29326752989272, 'lng': 121.5463359798927}, 'southwest': {'lat': 25.29056787010727, 'lng': 121.5436363201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Laomei Green Reef,{'open_now': True},ChIJ7UGTS9K1QjQRsjAjSS-NpSg,"{'compound_code': '7GRV+XV 老梅里 New Taipei City, Shimen District', 'global_code': '7QQ37GRV+XV'}",4.3,ChIJ7UGTS9K1QjQRsjAjSS-NpSg,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",13903,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105001373326677901103"">魏麗苹</a>'], 'photo_reference': 'AUGGfZmEVElDLkxWxTEvz66QJNI3-TC7bM47N4pHAHSjoirsTzqscFVF3fxeFY8tlL_KbdHnaT7tkciymAKakyccS_ExWk0tJ5uJk_Rq2Alb4Jmq720ROZzRgoW-W0Z1H4MgQ9rFV6UgEXLQBoI050Bh1R1yUzxfv46CIp6YrcHCyVwQntJh', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ7UGTS9K1QjQRsjAjSS-NpSg
OPERATIONAL,"Beipu St, Beipu Township, Hsinchu County, Taiwan 314","{'location': {'lat': 24.6998161, 'lng': 121.0572201}, 'viewport': {'northeast': {'lat': 24.70117292989272, 'lng': 121.0585699298927}, 'southwest': {'lat': 24.69847327010728, 'lng': 121.0558702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beipu Old Street,{'open_now': False},ChIJ_____09PaDQR8ZY0EY7i9Os,"{'compound_code': 'M3X4+WV Beipu Township, Hsinchu County', 'global_code': '7QP3M3X4+WV'}",4.1,ChIJ_____09PaDQR8ZY0EY7i9Os,"['tourist_attraction', 'point_of_interest', 'establishment']",31581,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113538313045642352133"">Nomad YC</a>'], 'photo_reference': 'AUGGfZmBimzCf22aDUtoTMloLJ2XBoOW0pt0pdIskpptP1sMq47h2fPeLSVzo3zgwrsZg5ZC208T_7zoQ_fskpxqSmuF9oScdbEskjPOxeLYdxa7oyh_M7hJVV6CYXsISxo1U4evCI8S_1-lUXZiel9-PONNAiaMJI3-oQelFYeEPHoIYKRL', 'width': 800}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_____09PaDQR8ZY0EY7i9Os
OPERATIONAL,"No. 1097, Section 1, Fuxing Rd, Daxi District, Taoyuan City, Taiwan 335","{'location': {'lat': 24.8421033, 'lng': 121.2992519}, 'viewport': {'northeast': {'lat': 24.84334027989272, 'lng': 121.3005605798927}, 'southwest': {'lat': 24.84064062010728, 'lng': 121.2978609201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cihu Mausoleum,{'open_now': False},ChIJ-Thwpa8XaDQRNURc_tM4KBY,"{'compound_code': 'R7RX+RP 福安里 Taoyuan City, Daxi District', 'global_code': '7QP3R7RX+RP'}",4.1,ChIJ-Thwpa8XaDQRNURc_tM4KBY,"['tourist_attraction', 'point_of_interest', 'establishment']",3838,"[{'height': 2752, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111520071333048433215"">A Google User</a>'], 'photo_reference': 'AUGGfZlFfKP64ebO8u5JqIqpKMYSdcThlSFIAMcP_2nyat3v5_UB6MfVz5645JDhvf23T4MT3jADyHW7CfRr8KrXMXE18ZsAY-VFO4uFxZZ_cDpzAmLfiOovlrW6O8FgirZ-8RJn3MHZJu_PatLQuMZ0W6-oyH2hV6d7m4de3uXldLUIvgUV', 'width': 5664}]",,https://www.google.com/maps/place/?q=place_id:ChIJ-Thwpa8XaDQRNURc_tM4KBY
OPERATIONAL,"Heping Rd, Daxi District, Taoyuan City, Taiwan 335","{'location': {'lat': 24.8851861, 'lng': 121.2874784}, 'viewport': {'northeast': {'lat': 24.8871941, 'lng': 121.29073135}, 'southwest': {'lat': 24.8836897, 'lng': 121.28405475}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Daxi Old Street,{'open_now': True},ChIJTcPsOCIYaDQRcgNlt8b8tp4,"{'compound_code': 'V7PP+3X 福仁里 Taoyuan City, Daxi District', 'global_code': '7QP3V7PP+3X'}",4.2,ChIJTcPsOCIYaDQRcgNlt8b8tp4,"['tourist_attraction', 'point_of_interest', 'establishment']",54363,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101957378672786604568"">陳金美</a>'], 'photo_reference': 'AUGGfZn_or7S_pRx3_6E6d50f4d4VZZ9cwR8uqrt8x9YL4H98F-zS8IROeM5aiGHzOkjiLhidzSK60J_J1Xfv2YNEkYNXvy_5_26bOG6NxkxXhpDm7N_iP1S-Mt0H880OVB3UkpSHvWLG2OtTjatqh47iRIxNUGnyFdKsMA0_ycPkXLwYGAr', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJTcPsOCIYaDQRcgNlt8b8tp4
