business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"5QQM+MV2, Umamanu, Lewa Tidahu, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.810869499999999, 'lng': 119.7846487}, 'viewport': {'northeast': {'lat': -9.809519670107276, 'lng': 119.7859985298928}, 'southwest': {'lat': -9.81221932989272, 'lng': 119.7832988701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kolam Jodoh Lewa Tidahu,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110989204918021973694"">Octa Ana milla</a>'], 'photo_reference': 'AUGGfZlqoliX0MRwjoT0UQv_HqMA7u30DcAzCkBlrFue82Sk1fanHooGm6SXDlUHlQenbxus_iTJtznFzyg1tqDngGoQ2s1Ggq_Way1uizPp01nEJTnl_XwnJMZPz2s4qj21sNe88SejcbFy2nGHMNwhojEPqeMH_juPn0ng9F7e5hLweVoe', 'width': 1080}]",ChIJtVG5bEwLSywR0P-yKQEHVHI,4.2,ChIJtVG5bEwLSywR0P-yKQEHVHI,"['tourist_attraction', 'point_of_interest', 'establishment']",56,,,https://www.google.com/maps/place/?q=place_id:ChIJtVG5bEwLSywR0P-yKQEHVHI
OPERATIONAL,"7RCR+M83, Lai Hawu, Lewa Tidahu, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7283565, 'lng': 119.8408088}, 'viewport': {'northeast': {'lat': -9.726969870107279, 'lng': 119.8421865298927}, 'southwest': {'lat': -9.729669529892723, 'lng': 119.8394868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Persawahan kambumoru,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117984631276631032508"">Bram Border</a>'], 'photo_reference': 'AUGGfZkThZOZTLvojQs4mZGsXaspC61ACj5lwYDkfzQcGlq4JZ55NHyy_n-jWytW5yWMZSMNraKz4uD_FLTdwmYqK96-RL6zdoeuF_njH0cCa8OOPwXNigT0oA8Tca7ADXnFI_ItDztrGb6Xelt1QXdPAuNg6lNvumkwJJrCc8q9mKj8NyiL', 'width': 4624}]",ChIJ78SM8uNzSywR3-Vrtjj5gHU,5.0,ChIJ78SM8uNzSywR3-Vrtjj5gHU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ78SM8uNzSywR3-Vrtjj5gHU
OPERATIONAL,"4PCV+QG, Mondu Lambi, Lewa Tidahu, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.8780859, 'lng': 119.7437859}, 'viewport': {'northeast': {'lat': -9.876736070107277, 'lng': 119.7451357298927}, 'southwest': {'lat': -9.879435729892721, 'lng': 119.7424360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tana Mucung,,ChIJaQFQN-YLSywRxuBftqP97p8,0.0,ChIJaQFQN-YLSywRxuBftqP97p8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJaQFQN-YLSywRxuBftqP97p8
OPERATIONAL,"5M3P+9P, Umamanu, Lewa Tidahu, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.846584499999999, 'lng': 119.6867551}, 'viewport': {'northeast': {'lat': -9.845234670107276, 'lng': 119.6881049298927}, 'southwest': {'lat': -9.84793432989272, 'lng': 119.6854052701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAI PANDANG BEACH,,ChIJU6RgGV8JSywRND-k1jpbq_o,5.0,ChIJU6RgGV8JSywRND-k1jpbq_o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJU6RgGV8JSywRND-k1jpbq_o
OPERATIONAL,"4QPJ+5M8, Mondu Lambi, Lewa Tidahu, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.864588399999999, 'lng': 119.7816982}, 'viewport': {'northeast': {'lat': -9.863269170107278, 'lng': 119.7830709298927}, 'southwest': {'lat': -9.865968829892722, 'lng': 119.7803712701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mondulambi Rista karwur,"[{'height': 561, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105833942951431304076"">A Google User</a>'], 'photo_reference': 'AUGGfZnc1sJ_q9Ak6fi-8sXozsW0wzvvLuT1Cl2vPuox53D1fEjyG_MqxfG4xniR0vLJW6hclBSzBEorXC0uhjwqb88O3CYuB4jbl5pXr2DWx3r7dqux0_jD-xee3-mVp4KbqzZwLaBzyNSVhA303qHHvMV2Bk1PT631LOzEA0du01itHndk', 'width': 577}]",ChIJof4cEIcLSywRtfZQ9sKQ9Eo,5.0,ChIJof4cEIcLSywRtfZQ9sKQ9Eo,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJof4cEIcLSywRtfZQ9sKQ9Eo
OPERATIONAL,"6VHM+VMV, Tanarara, Lewa, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.770265499999999, 'lng': 119.8841563}, 'viewport': {'northeast': {'lat': -9.768915670107276, 'lng': 119.8855061298927}, 'southwest': {'lat': -9.77161532989272, 'lng': 119.8828064701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Lapau,,ChIJozx82tlxSywRFNGmwhxII0E,3.0,ChIJozx82tlxSywRFNGmwhxII0E,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJozx82tlxSywRFNGmwhxII0E
OPERATIONAL,"7V3C+GQR, Tanarara, Lewa, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7461405, 'lng': 119.8718895}, 'viewport': {'northeast': {'lat': -9.744790670107278, 'lng': 119.8732393298928}, 'southwest': {'lat': -9.747490329892722, 'lng': 119.8705396701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Njawarai Anamaharai,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107315973094926864299"">endro remi praing</a>'], 'photo_reference': 'AUGGfZlBR5mxhEorzZr0obKfF00gdKflgvpYxznomAo_-ftKsthS_mwbFv0t0Qv5k64qFysnQBVjL1m60flncwwFCNfsI0jPslUGJJGYJVAtR-YTXHCDJZ3r758HBWdeuqnSvKzfq938WnnEISA3na4v8qTcwJF2sEhnpOT8IkYvNcYzi7D9', 'width': 3024}]",ChIJjQwE3_9zSywRvnZuaiLkrXQ,4.6,ChIJjQwE3_9zSywRvnZuaiLkrXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",12,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJjQwE3_9zSywRvnZuaiLkrXQ
OPERATIONAL,"7VPR+FF2, Lewapaku, Lewa, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7138551, 'lng': 119.8912659}, 'viewport': {'northeast': {'lat': -9.712475620107277, 'lng': 119.8926470798927}, 'southwest': {'lat': -9.715175279892721, 'lng': 119.8899474201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kamalaputih,,ChIJm9hmbABxSywRZL-644vfh1g,0.0,ChIJm9hmbABxSywRZL-644vfh1g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJm9hmbABxSywRZL-644vfh1g
OPERATIONAL,"7VJP+F55, Lewapaku, Lewa, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7188678, 'lng': 119.8854955}, 'viewport': {'northeast': {'lat': -9.717947820107279, 'lng': 119.8866512798927}, 'southwest': {'lat': -9.720647479892722, 'lng': 119.8839516201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HUTAN JATI MATAIYANG,,ChIJybJfCk5xSywRCzOTlpyG87I,3.0,ChIJybJfCk5xSywRCzOTlpyG87I,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJybJfCk5xSywRCzOTlpyG87I
OPERATIONAL,"7VJP+P8C, Lewapaku, Lewa, East Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7181763, 'lng': 119.8857597}, 'viewport': {'northeast': {'lat': -9.716193020107276, 'lng': 119.8867150798928}, 'southwest': {'lat': -9.71889267989272, 'lng': 119.8840154201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SUMBER MATA AIR MATAIYANG,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102323012093345068353"">A Google User</a>'], 'photo_reference': 'AUGGfZnFrTLUKQ7RcREFCULZ8VXgMEYrX0d6sDLQ4EKkfQHWShLVgv6n8ewZhcpqqRDq4Lr07idbacG_SFmVSVLYG3Q5es4UDgJhWpTn6E4dSAWX9T1NcvvUxLDN5eIkBYx1v-gKbser99v2dP0mLkDR_7U3RNisf697AIScglzdA2tTHS73', 'width': 3072}]",ChIJkSor0tlxSywRx3a6mHt1MPg,5.0,ChIJkSor0tlxSywRx3a6mHt1MPg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJkSor0tlxSywRx3a6mHt1MPg
