business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"Ds tapang, rt 006/000, Sidokerto, Kec. Plupuh, Indonesia","{'location': {'lat': -7.4808357, 'lng': 110.8821146}, 'viewport': {'northeast': {'lat': -7.47986885, 'lng': 110.8830098298927}, 'southwest': {'lat': -7.483736249999999, 'lng': 110.8803101701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Omahku,ChIJUx4OZwARei4RZXyRbJZkHUY,"{'compound_code': 'GV9J+MR Sidokerto, Sragen Regency, Central Java, Indonesia', 'global_code': '6P4GGV9J+MR'}",0.0,ChIJUx4OZwARei4RZXyRbJZkHUY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUx4OZwARei4RZXyRbJZkHUY
OPERATIONAL,"Bulurejo, Ngrombo, Plupuh, Sragen Regency, Central Java, Indonesia","{'location': {'lat': -7.407458399999999, 'lng': 110.8783169}, 'viewport': {'northeast': {'lat': -7.406010770107279, 'lng': 110.8796497298927}, 'southwest': {'lat': -7.408710429892722, 'lng': 110.8769500701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KP.TIRTO MOLYO,ChIJGT5Guh8Pei4RLgKHz9Xg0X8,"{'compound_code': 'HVVH+28 Ngrombo, Sragen Regency, Central Java, Indonesia', 'global_code': '6P4GHVVH+28'}",0.0,ChIJGT5Guh8Pei4RLgKHz9Xg0X8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109134716055366637527"">A Google User</a>'], 'photo_reference': 'AUGGfZm2mC--uPQY0kZAPF5Gh6DdMxqH55kGBda-V4rK-_Tns7V5lCdObqNB7o2GhG7LL60SgfYEh5llNnwoHEy0Us6zZPsPRRGm0ra4fwXXoWtvVJ7SwIsignw-QSVnQNX7955SOq0G5SFImmCJUaqkvd3BhQ-FfDELCHbNRrgbKrZzeuNo', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJGT5Guh8Pei4RLgKHz9Xg0X8
OPERATIONAL,"HV26+J93, Dusun 3, Manyarejo, Kec. Plupuh, Kabupaten Sragen, Jawa Tengah 57283, Indonesia","{'location': {'lat': -7.4482317, 'lng': 110.86207}, 'viewport': {'northeast': {'lat': -7.446930570107278, 'lng': 110.8634065798927}, 'southwest': {'lat': -7.449630229892722, 'lng': 110.8607069201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Joglo Mbah Tugi Brayat Krajan Sangiran,ChIJ7djvT_URei4RgTHS_101V68,,5.0,ChIJ7djvT_URei4RgTHS_101V68,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113392511346607310711"">A Google User</a>'], 'photo_reference': 'AUGGfZkW4EttWoLVEtJZ-Guvee3EbndCkt4U_zSRSjTy6dgkfnmuBVw_vFg8VUNE0uwQ1MSLp8-Qa8sJoS18e4aIeUiyREnxWdqlWgJIoH8PVhH8eFJ55pgxvoyd7u3LcIokSHcVK4liru6HVIsVpdDkkmAd2ipbXmeHSAnDW9yJrc4g74cZ', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ7djvT_URei4RgTHS_101V68
OPERATIONAL,"Dukuh Sawahan, Karungan, Plupuh, Sragen Regency, Central Java 57283, Indonesia","{'location': {'lat': -7.4155518, 'lng': 110.9085439}, 'viewport': {'northeast': {'lat': -7.414179420107278, 'lng': 110.9098987798927}, 'southwest': {'lat': -7.416879079892722, 'lng': 110.9071991201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar Wisata Bahulak Sragen,ChIJUxNw0o8Fei4R80Cx5vhDO50,"{'compound_code': 'HWM5+QC Karungan, Sragen Regency, Central Java, Indonesia', 'global_code': '6P4GHWM5+QC'}",4.8,ChIJUxNw0o8Fei4R80Cx5vhDO50,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': False},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110712725257013943920"">Loek Bigreds</a>'], 'photo_reference': 'AUGGfZkHBO7m0JqqPU0ixRAVVFKChJ58Jmo5izbMZ6F9x3A5zyWUr2goSP8-cydCtco6MEw0-2v_WIu5h_ZpLoGNuYZcfwZSSFqOHFC81NNJLx_xv1QPqZjhBe8pcMGxJ1Pg_VS-pU5pnUFcGIrswyWJ9QC_buA0uzmN24k-A7zuEXecO0If', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJUxNw0o8Fei4R80Cx5vhDO50
OPERATIONAL,"Pojok No.Rt 7, Dusun I, Dari, Kec. Plupuh, Kabupaten Sragen, Jawa Tengah 57283, Indonesia","{'location': {'lat': -7.433949800000001, 'lng': 110.8932021}, 'viewport': {'northeast': {'lat': -7.432603270107277, 'lng': 110.8945490798927}, 'southwest': {'lat': -7.435302929892721, 'lng': 110.8918494201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Berkah Bumi Sukowati 7,ChIJGQNqRmMPei4R7WVhgZ_CjlE,"{'compound_code': 'HV8V+C7 Dari, Sragen Regency, Central Java, Indonesia', 'global_code': '6P4GHV8V+C7'}",0.0,ChIJGQNqRmMPei4R7WVhgZ_CjlE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113537477088902688917"">A Google User</a>'], 'photo_reference': 'AUGGfZmtbNGluiuALT_HtNbYzowfhPTY7NgEi3yAIVfvaBPQhRRx7osfcvY_YzLNsKJ0KxpLTn4xZafdsy8wBvjzP2GzIDTswdAVM0wCmquOgtP8oioOIBM4Vu6_8nCUO4xZedCIusVMtdXQeyNnfKjm0dfdhYZOB0YM1jq8igLCUPTdlz-Y', 'width': 3472}]",,https://www.google.com/maps/place/?q=place_id:ChIJGQNqRmMPei4R7WVhgZ_CjlE
OPERATIONAL,"HVHQ+J37, Semoro, Dusun II, Sambirejo, Kec. Plupuh, Kabupaten Sragen, Jawa Tengah 57283, Indonesia","{'location': {'lat': -7.4204977, 'lng': 110.8877768}, 'viewport': {'northeast': {'lat': -7.419182070107277, 'lng': 110.8892780298927}, 'southwest': {'lat': -7.421881729892721, 'lng': 110.8865783701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kanal Dowo,ChIJta83wTAPei4R2Ao0orhnwFw,,3.1,ChIJta83wTAPei4R2Ao0orhnwFw,"['tourist_attraction', 'point_of_interest', 'establishment']",10,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106189267076018356511"">A Google User</a>'], 'photo_reference': 'AUGGfZk37Txq6ozgAVyNnNRdHe1VoYzocYayWdr68dkD6-0WCoLgWijYi9AuEC4sdupW_gGAFM6d7QxkZlyPbUtWS5y5Fw9BM03TEttgNU1CcYDuX22PcJDAKIgvNxZzMVGnnGFN6jOSK7Kus2Ez5AuK9uSfZjyOrK9PyV6ydzULtfaoW-8k', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJta83wTAPei4R2Ao0orhnwFw
OPERATIONAL,"HWMF+HPP Bandung, RT.16/RW.3, Bandung Asem, Gentanbanaran, Kec. Plupuh, Kabupaten Sragen, Jawa Tengah 57283, Indonesia","{'location': {'lat': -7.416069999999999, 'lng': 110.9243194}, 'viewport': {'northeast': {'lat': -7.414712270107279, 'lng': 110.9256724798927}, 'southwest': {'lat': -7.417411929892722, 'lng': 110.9229728201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Berkah Bumi Sukowati 3,ChIJQQtsve4Fei4RxWSNcNh5QJo,,4.7,ChIJQQtsve4Fei4RxWSNcNh5QJo,"['tourist_attraction', 'point_of_interest', 'establishment']",6,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103909180139643921077"">Adb Dbunk</a>'], 'photo_reference': 'AUGGfZng1f-3VzNn4Au5gdDE5DjxUhPGyDRhfxym_ySywedV0ze3_Z2doBc_4KpGKgYg2IivILKW_MdVIDwOM9IFZ7YMgtEOhjB96lOzrxPW7GkUWfh9EhSWqX3ySMoiUfPqhX5R4qWEoIyKXsW-kVrjJMJ3ujuXJzqwZdgoZgO_5tDrmvzp', 'width': 3472}]",,https://www.google.com/maps/place/?q=place_id:ChIJQQtsve4Fei4RxWSNcNh5QJo
OPERATIONAL,"HWJC+XMM, Bandung Asem, Gentanbanaran, Kec. Plupuh, Kabupaten Sragen, Jawa Tengah 57283, Indonesia","{'location': {'lat': -7.417206999999999, 'lng': 110.921717}, 'viewport': {'northeast': {'lat': -7.415842570107277, 'lng': 110.9230132798927}, 'southwest': {'lat': -7.418542229892721, 'lng': 110.9203136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah ayang,ChIJTwjbvikFei4R7Dli-rE3ObQ,,0.0,ChIJTwjbvikFei4R7Dli-rE3ObQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTwjbvikFei4R7Dli-rE3ObQ
OPERATIONAL,"Jalan Gemolong - Plupuh Dukuh Sidorejo RT.02, Kukungerit, Dusun 1, Jatibatur, Kec. Gemolong, Kabupaten Sragen, Jawa Tengah 57274, Indonesia","{'location': {'lat': -7.415637599999999, 'lng': 110.8542817}, 'viewport': {'northeast': {'lat': -7.414091720107278, 'lng': 110.8557109798927}, 'southwest': {'lat': -7.416791379892722, 'lng': 110.8530113201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sendang Kun Gerit,ChIJIcniTQ4Pei4ROgtoa46APgs,"{'compound_code': 'HVM3+PP Jatibatur, Sragen Regency, Central Java, Indonesia', 'global_code': '6P4GHVM3+PP'}",4.4,ChIJIcniTQ4Pei4ROgtoa46APgs,"['tourist_attraction', 'point_of_interest', 'establishment']",856,{'open_now': False},"[{'height': 3744, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117166137388352963681"">bekti sulasyono</a>'], 'photo_reference': 'AUGGfZkJI7jbMaLOh6rv8FAQpuC0yfW5GL2ac5u5i5YYoSOy4sCN3Dx6BRo0RH8Dk5s_AFeqg5ImaThljRxVLGVKBgpne41n4lq9kd-4GDe9vmNX24VMIheza-yH4x1HChbmwMLfIP4_JR2cRRSIQ8UN0Mp5V_59YexfkUIqN0uVx2pD5hBn', 'width': 5616}]",,https://www.google.com/maps/place/?q=place_id:ChIJIcniTQ4Pei4ROgtoa46APgs
OPERATIONAL,"HV27+G4G, Unnamed Road, Dusun 3, Manyarejo, Kec. Plupuh, Kabupaten Sragen, Jawa Tengah 57283, Indonesia","{'location': {'lat': -7.448688199999999, 'lng': 110.8628287}, 'viewport': {'northeast': {'lat': -7.447339120107277, 'lng': 110.8641698798927}, 'southwest': {'lat': -7.450038779892721, 'lng': 110.8614702201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PASAR BUDAYA KRAJAN DESA MANYAREJO,ChIJpeAPvQgRei4RTBi_gcWJPGY,,5.0,ChIJpeAPvQgRei4RTBi_gcWJPGY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113378650639457871015"">A Google User</a>'], 'photo_reference': 'AUGGfZkUO6k67d1_Kkt0Q81O0BzN_jPH3Ct6LLplahf1AgU9Ic2CHBjWA2L7h95gXBtrbdQ3O8ROHQuSmQWXqXEghhrgCOsP8RkcoapmhBcABx1ZuVVTX4CAIQTac41nyuDdirKj54yXu0-mMok3vcdw_MqX2v7OtMWwdUPgo4ZrSYz61Pqb', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJpeAPvQgRei4RTBi_gcWJPGY
