business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"FMJX+CFJ, Suka Banjar, Kota Agung Timur, Tanggamus Regency, Lampung 35384, Indonesia","{'location': {'lat': -5.5189148, 'lng': 104.6986476}, 'viewport': {'northeast': {'lat': -5.517564920107278, 'lng': 104.6999681798927}, 'southwest': {'lat': -5.520264579892721, 'lng': 104.6972685201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batu Kebau Pihabung,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108180245487251626124"">Daris Abdul Halim</a>'], 'photo_reference': 'AUGGfZkuQzM1PSeYN_oJPsS-OK0uudQv2nzlIZJg75RDaO4KqbGrs8ll9oUYAhTrZ_GqDSnU3NqWYTJmjjbQC2zBHQ1rlcyh46RuyKBrcbfisSagcJPhsi0SnGyRnJHgVTzv-CGvRxx0lwQyQTrcsdlYvRgZEsmAQz6MbJGKfNNVHSCc_MUK', 'width': 720}]",ChIJc7G64X8hRy4RWLzmJwEqDqk,4.4,ChIJc7G64X8hRy4RWLzmJwEqDqk,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJc7G64X8hRy4RWLzmJwEqDqk
OPERATIONAL,"GM4H+R7, Umbul Buah, Kota Agung Timur, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.4929947, 'lng': 104.6781867}, 'viewport': {'northeast': {'lat': -5.491455720107278, 'lng': 104.6800779}, 'southwest': {'lat': -5.494155379892722, 'lng': 104.6725131}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Air Jernih,{'open_now': True},,ChIJTzZqNgAhRy4RDxzvSvCo5bo,0.0,ChIJTzZqNgAhRy4RDxzvSvCo5bo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTzZqNgAhRy4RDxzvSvCo5bo
OPERATIONAL,"FJVQ+5G2, Bayur Katagung, Kec. Kota Agung, Kabupaten Tanggamus, Lampung 35384, Indonesia","{'location': {'lat': -5.5071017, 'lng': 104.6387517}, 'viewport': {'northeast': {'lat': -5.505249920107278, 'lng': 104.6404523298927}, 'southwest': {'lat': -5.507949579892721, 'lng': 104.6377526701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pantai Bayur, Kota Agung, Tanggamus Lampung",{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101131581752808702178"">lutfiana anisa</a>'], 'photo_reference': 'AUGGfZmYcMZjxKY-w7H1wKdiTnOw8Ha2vsg-NZFtZUs7t_fEa8GSQ43nO1jQoCTya8J2ojAxkKCZBql3pEI3idyw5nzLBuYgDIyer9fgdWlSzCVeP5U6E5tEtflLYhJJzMW2eAf0hQadOfdKTw5rhpQZgsGrxL5YmgpcjwIX7koDmOjM9-r8', 'width': 1200}]",ChIJ7STqaaAfRy4RS_SQ7kJsbgI,5.0,ChIJ7STqaaAfRy4RS_SQ7kJsbgI,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7STqaaAfRy4RS_SQ7kJsbgI
OPERATIONAL,"FJVP+WH2, Terbaya, Kota Agung, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.5052305, 'lng': 104.6363852}, 'viewport': {'northeast': {'lat': -5.503420220107277, 'lng': 104.6382711798927}, 'southwest': {'lat': -5.506119879892721, 'lng': 104.6355715201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Terbaya,{'open_now': True},"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110428645783078935513"">Tiwul 88</a>'], 'photo_reference': 'AUGGfZlWUUWkH_cUVhAW2VErIsipu4uVPO1fbvQcChWId_NnlBIWVS8IFUvTmjTtcHyEKNMZ8_FYsQ8X7uY6BwEkUCpxytdo-dhbSh3uDsTDxkYdc_IKwDdDwz4m6vhU_PddDMCJ4IzrpKsiXoxOQdxzTxygzZK1PTd41YM3TonixAXjEods', 'width': 5520}]",ChIJ_eEA758fRy4RnmoVvhljZ7M,4.0,ChIJ_eEA758fRy4RnmoVvhljZ7M,"['tourist_attraction', 'point_of_interest', 'establishment']",165.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_eEA758fRy4RnmoVvhljZ7M
OPERATIONAL,"FPG6+488, Pekon, Jl. Pantai Sukabanjar, Suka Banjar, Kec. Kota Agung Tim., Kabupaten Tanggamus, Lampung, Indonesia","{'location': {'lat': -5.5247142, 'lng': 104.7108327}, 'viewport': {'northeast': {'lat': -5.523389070107278, 'lng': 104.7121631798927}, 'southwest': {'lat': -5.526088729892722, 'lng': 104.7094635201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pahabung,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114266702030200820754"">A Google User</a>'], 'photo_reference': 'AUGGfZkJ3z96BTEdDulAJkn0YIcUpLKznCZ7ZQRLmc06po5v32qncgnwvfe-f-ze5K7sT7pqZ7A4TgrSGrNzqttyvzN8Lm-tVbdTY46TtU1lNE95-RmNNJzyQqGte_H2ii8m7eq4sO4jppS_ulT4o3wGWrmU0vqcXu9nq1R4u3GdFY5nYWwm', 'width': 4032}]",ChIJl_qJZIsgRy4RF-wge9TscEM,3.9,ChIJl_qJZIsgRy4RF-wge9TscEM,"['tourist_attraction', 'point_of_interest', 'establishment']",26.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJl_qJZIsgRy4RF-wge9TscEM
OPERATIONAL,"FJWM+QJ4, W Trans Sumatera Hwy, Terbaya, Kota Agung, Tanggamus Regency, Lampung 35384, Indonesia","{'location': {'lat': -5.5031117, 'lng': 104.6340817}, 'viewport': {'northeast': {'lat': -5.501483320107278, 'lng': 104.6355685798927}, 'southwest': {'lat': -5.504182979892722, 'lng': 104.6328689201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kota agung,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111406656637631298754"">Heriyu Sita</a>'], 'photo_reference': 'AUGGfZkzn7rZ_osWpc2Wz4rU7aMFaOI2Q-yNIHs0pWhw9agmdtNw0XxKJc-AltAp8jCnRUrM6rwfmG6yVotVpcNjWGPdwbwfxJWZEFYzCUvhDtyi4EQVz0NeIfIWTtfiM3ujM4Gmz46LKo2CT33PCuPeFDI-VDIbZFxCPeY1CE3YoGuumXw', 'width': 1024}]",ChIJrdvW31kfRy4RUXaRPD8ZlQ4,4.5,ChIJrdvW31kfRy4RUXaRPD8ZlQ4,"['tourist_attraction', 'point_of_interest', 'establishment']",74.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrdvW31kfRy4RUXaRPD8ZlQ4
OPERATIONAL,"FP6C+HMG, Suka Banjar, Kota Agung Barat, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.5385713, 'lng': 104.7217125}, 'viewport': {'northeast': {'lat': -5.537302370107279, 'lng': 104.7232365798927}, 'southwest': {'lat': -5.540002029892722, 'lng': 104.7205369201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Losari Dermaga Saka,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103311551843325874792"">A Google User</a>'], 'photo_reference': 'AUGGfZl5SdICCKfy4gA7sQN0wmi3s1LFXBAbzI8wBz4UX7XWTaxW6P-S_bVeKg-SKzEJ_QO9nXj1oM5h8FZ1wP4Lc8MkSJGdAByQBHS0Mh9xg895ybya6RGpdza7Cd-TMNpd5I1Glcik61D0h-Psha9yoCezzoxwFbgVTDbOz-ebsTmYqmAb', 'width': 4000}]",ChIJM-Par3YhRy4RFNKv7_apFXw,5.0,ChIJM-Par3YhRy4RFNKv7_apFXw,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJM-Par3YhRy4RFNKv7_apFXw
OPERATIONAL,"FP79+RR, Suka Banjar, Kota Agung Timur, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.535479, 'lng': 104.71953}, 'viewport': {'northeast': {'lat': -5.534083970107278, 'lng': 104.7209102798927}, 'southwest': {'lat': -5.536783629892722, 'lng': 104.7182106201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Raka,,,ChIJWWqrJwAhRy4RIwjvKk-V9mg,0.0,ChIJWWqrJwAhRy4RIwjvKk-V9mg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWWqrJwAhRy4RIwjvKk-V9mg
OPERATIONAL,"FMJW+P5, Suka Banjar, Kota Agung Timur, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.518136999999999, 'lng': 104.695377}, 'viewport': {'northeast': {'lat': -5.516816570107278, 'lng': 104.6967048798927}, 'southwest': {'lat': -5.519516229892722, 'lng': 104.6940052201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tairat 1,,,ChIJaw_aAykhRy4RuQQgFxmXCh4,4.0,ChIJaw_aAykhRy4RuQQgFxmXCh4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJaw_aAykhRy4RuQQgFxmXCh4
OPERATIONAL,"GPW4+4VC, Batu Keramat, Kota Agung Timur, Tanggamus Regency, Lampung 35384, Indonesia","{'location': {'lat': -5.454676699999999, 'lng': 104.7071483}, 'viewport': {'northeast': {'lat': -5.453079470107278, 'lng': 104.7085580798927}, 'southwest': {'lat': -5.455779129892722, 'lng': 104.7058584201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Voda,{'open_now': False},"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112857203127445227504"">A Google User</a>'], 'photo_reference': 'AUGGfZlv_OmddOKYzGPA8qH6jNO-zxlUdKUcOfTTpRjmtfv55_SOe9_nr1r-nsKBi0kutr7YHKRuaB84tmIhmHyq5H-4lGNJQbtrUw1il5kz57Nc7a16DwEYCMZZlSScCWrHmy3CgaWnbnjQCcxGv0WByCjsjBDX-vEhVcXSoWjdK-WdUoO-', 'width': 4160}]",ChIJFVtDWQAjRy4Rn-7GWF-UUkA,5.0,ChIJFVtDWQAjRy4Rn-7GWF-UUkA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJFVtDWQAjRy4Rn-7GWF-UUkA
