business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"GJ29+QJ5, Baros, Kota Agung, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.498123199999999, 'lng': 104.6191006}, 'viewport': {'northeast': {'lat': -5.496796520107278, 'lng': 104.6204418298927}, 'southwest': {'lat': -5.499496179892722, 'lng': 104.6177421701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RTH MUARA BEAUTIFUL GARDEN,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106255646142633084782"">Ryans Aditya Putra</a>'], 'photo_reference': 'AUGGfZlUgZvve4UZ_WiYib8SAY6F4I0-_YZ5AmaRZiXkHi4gZYb5uPFt3cuRlLyzOIHq1LHYoJ2O-N2ojCsWGVsbBdKe9C0AoXWk52aQWQSm17IQvxYHD-BzZbpg-HDUtbL5JYkUq9ULqx9AMBFVMxlx1BSPE3KuC3u4BnntrUnM5UABaUrz', 'width': 4096}]",ChIJr8pDcAQfRy4ROY9rbJTsx6I,4.2,ChIJr8pDcAQfRy4ROY9rbJTsx6I,"['tourist_attraction', 'point_of_interest', 'establishment']",505.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr8pDcAQfRy4ROY9rbJTsx6I
OPERATIONAL,"GJ29+P8J, Pantai Muara Indah, Kota Agung, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.4981712, 'lng': 104.6182745}, 'viewport': {'northeast': {'lat': -5.496821370107278, 'lng': 104.6196243298927}, 'southwest': {'lat': -5.499521029892722, 'lng': 104.6169246701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai muara indah kota agung,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111452761444119391911"">Riansyah Mulya Utama</a>'], 'photo_reference': 'AUGGfZlrGTXsyGxYgzEayitei-XgLvy1iEootPqsWVoWQBZpxrKk5ul-5xMgOpdUvcqeSc-ppUnCcoPm3z2MsmxLizGQGalrF7JKK1HAw1GjBaUUHdyjycy_5V6slMCOw2reOL2zwBNrGy1zRijlmtvJZtSEbC3XJENQlbY6iMmVXoJ-0yZT', 'width': 4032}]",ChIJN7j6iTEfRy4RHWqa3VJuaNc,4.0,ChIJN7j6iTEfRy4RHWqa3VJuaNc,"['tourist_attraction', 'point_of_interest', 'establishment']",183.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJN7j6iTEfRy4RHWqa3VJuaNc
OPERATIONAL,"FJVP+WH2, Terbaya, Kota Agung, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.5052305, 'lng': 104.6363852}, 'viewport': {'northeast': {'lat': -5.503420220107277, 'lng': 104.6382711798927}, 'southwest': {'lat': -5.506119879892721, 'lng': 104.6355715201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Terbaya,{'open_now': True},"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110428645783078935513"">Tiwul 88</a>'], 'photo_reference': 'AUGGfZkwS7rHUN0VcOjzDybiaRPvnU0az7Y7Hp02M_F-Z-E4EDrbO8yV3j5fEn1OjbIwWsP_XX7m933YbKnTcb3zvXIc2xDeAGeP4U2BIvvwRJNIPQwYiS3rh9KyypLN2YSO-IB_Bbys_V5fI0vgk_42LBas8VLYcVEymXoKJZVsX9F4maua', 'width': 5520}]",ChIJ_eEA758fRy4RnmoVvhljZ7M,4.0,ChIJ_eEA758fRy4RnmoVvhljZ7M,"['tourist_attraction', 'point_of_interest', 'establishment']",165.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_eEA758fRy4RnmoVvhljZ7M
OPERATIONAL,"Kedamaian, Kota Agung, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.469350299999999, 'lng': 104.6476269}, 'viewport': {'northeast': {'lat': -5.468015820107278, 'lng': 104.6490766298927}, 'southwest': {'lat': -5.470715479892722, 'lng': 104.6463769701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gotong Royong Pekon Benteng Jaya,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116839643380710794336"">A Google User</a>'], 'photo_reference': 'AUGGfZkUTX0VsSiULV28BS6OrTV-xHlNi5Ir6a2TpBl_BIBTcs2oKfMa7nkA7T2BumP_iKTNsjb62DSDvI1JMaSdYfOapAw1Wf3q0CZYnDm3aTJgp0oraNS4vDHgfMyL_MgdJJU1-uI2JNxarjqZvr-e8eyLBP8m-p4bJQr_3G9BySiGKz0', 'width': 2340}]",ChIJqftn038fRy4Rjpu4d7dtl3M,5.0,ChIJqftn038fRy4Rjpu4d7dtl3M,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"{'compound_code': 'GJJX+73 Kedamaian, Tanggamus Regency, Lampung, Indonesia', 'global_code': '6P66GJJX+73'}",,,https://www.google.com/maps/place/?q=place_id:ChIJqftn038fRy4Rjpu4d7dtl3M
OPERATIONAL,"FJWM+QJ4, W Trans Sumatera Hwy, Terbaya, Kota Agung, Tanggamus Regency, Lampung 35384, Indonesia","{'location': {'lat': -5.5031117, 'lng': 104.6340817}, 'viewport': {'northeast': {'lat': -5.501483320107278, 'lng': 104.6355685798927}, 'southwest': {'lat': -5.504182979892722, 'lng': 104.6328689201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kota agung,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106803959229554814733"">A Google User</a>'], 'photo_reference': 'AUGGfZnlQsBc6Vbv8EhH-ileQk76Yej8xrPdwJww3DNHiV9qxzGBqji_qmTh7zAFxz2Spi5ICsAIWVR6R_oTJ1CQLbt7ZXy_6WUC8auHmT8HkjW4RMk7cPlXcITDscyDzlyWf98zriBAE2rq0Wcs5u3X_uctbOtJabZhsGPQzA2GAo9eF-j5', 'width': 3000}]",ChIJrdvW31kfRy4RUXaRPD8ZlQ4,4.5,ChIJrdvW31kfRy4RUXaRPD8ZlQ4,"['tourist_attraction', 'point_of_interest', 'establishment']",74.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrdvW31kfRy4RUXaRPD8ZlQ4
OPERATIONAL,"GJ4F+XPJ, Kuripan, Kota Agung, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.4925104, 'lng': 104.6242804}, 'viewport': {'northeast': {'lat': -5.491061170107277, 'lng': 104.6256877298927}, 'southwest': {'lat': -5.493760829892721, 'lng': 104.6229880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai kota agung,{'open_now': True},"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117294324144982050687"">Noval Septian</a>'], 'photo_reference': 'AUGGfZmgCLun4OrgJrVfw7PKctv05iGsoJRdvTv0UK2qzHvIkKPLprtIp3OSxkIbrp1mbAvvGTUPnBOKleTfBn9fOsUOHzrTQOOe1AtEJsYvTXp0B8jm9B6APHyoqhpUm02M0S_bGa6zFnkL9zcBHfefoL8hTya_CK0pU_M__iqAHGxnZVmu', 'width': 4080}]",ChIJ760WxzEfRy4R9Mag8JGrrfc,5.0,ChIJ760WxzEfRy4R9Mag8JGrrfc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ760WxzEfRy4R9Mag8JGrrfc
OPERATIONAL,"FJXC+89M, Jl. Harapan, Ps. Madang, Kec. Kota Agung, Kabupaten Tanggamus, Lampung 35384, Indonesia","{'location': {'lat': -5.501672, 'lng': 104.6209359}, 'viewport': {'northeast': {'lat': -5.500306070107278, 'lng': 104.6222727298927}, 'southwest': {'lat': -5.503005729892722, 'lng': 104.6195730701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga 1 Kotaagung,,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113296361503506028432"">The Ferds</a>'], 'photo_reference': 'AUGGfZm3N1yZmWBzwoxPHpZX2i9xsvrWl6TVPaToDTO_HYpcKShFd3i5F3DqZVn87C8xm3eNnOPTq5XEUooseD5Y__kaIFwRCRnZ4FQcGPq-WCGedwsevxx3t2EbfLAXFnFbKbbhzwtyRQPJ1c4XJe70RLLfWMYLbF7ImR5UoaFFQkBMRc2N', 'width': 4624}]",ChIJF75WbMwfRy4RIO7tgmHaSEA,4.4,ChIJF75WbMwfRy4RIO7tgmHaSEA,"['tourist_attraction', 'point_of_interest', 'establishment']",32.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJF75WbMwfRy4RIO7tgmHaSEA
OPERATIONAL,"GJ5F+F6H, Jl. Ir. H. Juanda, Kuripan, Kec. Kota Agung, Kabupaten Tanggamus, Lampung 35384, Indonesia","{'location': {'lat': -5.491314, 'lng': 104.6231085}, 'viewport': {'northeast': {'lat': -5.490115920107279, 'lng': 104.6244243798927}, 'southwest': {'lat': -5.492815579892723, 'lng': 104.6217247201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota Agung,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107001104719429174631"">Reza Maha</a>'], 'photo_reference': 'AUGGfZnzAYZkz9_LZigefNfX7zJK_HnarT9B3_GDOab9bYSoNDOUxWlcuUhuNC_M2iuhsuwEb9DiZ4MUSWeJNdx5Yp6KBw-i-nGNwlb-GMB1YUD4PWPUOACjHMjsqtxsGpad_R9SWxOOxwLwQDTWvjrclF2VhOisUBAo3pBO1gk9Z8NodwYW', 'width': 4160}]",ChIJhYvnBxofRy4RlqzR3dv7Xpk,4.3,ChIJhYvnBxofRy4RlqzR3dv7Xpk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1338.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhYvnBxofRy4RlqzR3dv7Xpk
OPERATIONAL,"FJVQ+5G2, Bayur Katagung, Kec. Kota Agung, Kabupaten Tanggamus, Lampung 35384, Indonesia","{'location': {'lat': -5.5071017, 'lng': 104.6387517}, 'viewport': {'northeast': {'lat': -5.505249920107278, 'lng': 104.6404523298927}, 'southwest': {'lat': -5.507949579892721, 'lng': 104.6377526701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pantai Bayur, Kota Agung, Tanggamus Lampung",{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113228262213350997419"">sukron nasir</a>'], 'photo_reference': 'AUGGfZnIJek_JjqtOQ6Oq5OCj2cRZQbH2q0qgJxUo38hNzs1qtrRK8_VyPMQgwNIPWJ6b6JWUSQ48dWcK1iU0Rnj0CYD_D3n9HaLNFxaLu15QZKMLfVR60HSxHml-BekHeZcqw_lf31crAmLm9kvLiQ-PFPHEnEXbfVp_hiRv2e-nDu4mcNR', 'width': 3120}]",ChIJ7STqaaAfRy4RS_SQ7kJsbgI,5.0,ChIJ7STqaaAfRy4RS_SQ7kJsbgI,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7STqaaAfRy4RS_SQ7kJsbgI
OPERATIONAL,"GJJQ+X8P, Kelungu, Kota Agung, Tanggamus Regency, Lampung 35384, Indonesia","{'location': {'lat': -5.4675264, 'lng': 104.638331}, 'viewport': {'northeast': {'lat': -5.464505249999998, 'lng': 104.6390175298927}, 'southwest': {'lat': -5.468533449999999, 'lng': 104.6363178701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tapusan,{'open_now': True},"[{'height': 1667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103135711594394043823"">A Google User</a>'], 'photo_reference': 'AUGGfZkyvUzlU1C7mFVVVCsFE5Fu0hI4Om8q-aOcTo07ib-QbhiPzDkwm0hJn49S0-Fhrt_wRFSxc6Da1g-ItSFV08eoqHGLjDLvCvhgWonziOjcl8FXZZra_yA6kkXs8QvdG-6v5nJvV9ThM_xFYfzonS0UM3HuiqV2fiLJXHsfFFfXl5sK', 'width': 2500}]",ChIJcWNFNUofRy4ROo1BUXpRjGo,4.4,ChIJcWNFNUofRy4ROo1BUXpRjGo,"['tourist_attraction', 'point_of_interest', 'establishment']",34.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcWNFNUofRy4ROo1BUXpRjGo
