business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"HQW2+CJ9, Unnamed Road, Sukaraja, Gn. Alip, Kabupaten Tanggamus, Lampung 35378, Indonesia","{'location': {'lat': -5.4039719, 'lng': 104.7516205}, 'viewport': {'northeast': {'lat': -5.403009820107277, 'lng': 104.7530971798927}, 'southwest': {'lat': -5.405709479892721, 'lng': 104.7503975201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Way Bekhak 1,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116731784631320450744"">Aulia Annisa</a>'], 'photo_reference': 'AUGGfZmaGw1Riu-VeEu-OT__gw3KYyOm9rx7k-hh2sNbBHMLA4H4McmasuFa_H15lk_vWDdCwwvQIyzsAHzUW3gttnhsLaPFroUjWr9GyIe_kEAl4F9NxWJUa06sr6_ZFzqLo9Kyb4fMTdVXiJ0aZd_inTEtkuI-6HfdPH1sKF7ONRp5mha4', 'width': 2322}]",ChIJfR9TVSMjRy4Rych2fZ99SOo,4.5,ChIJfR9TVSMjRy4Rych2fZ99SOo,"['tourist_attraction', 'point_of_interest', 'establishment']",93,,,,,https://www.google.com/maps/place/?q=place_id:ChIJfR9TVSMjRy4Rych2fZ99SOo
OPERATIONAL,"HQW4+55P, W Trans Sumatera Hwy, Sukaraja, Gunung Alip, Tanggamus Regency, Lampung 35379, Indonesia","{'location': {'lat': -5.4045441, 'lng': 104.7554376}, 'viewport': {'northeast': {'lat': -5.403198770107277, 'lng': 104.7567549298927}, 'southwest': {'lat': -5.405898429892721, 'lng': 104.7540552701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah selvy,,ChIJY0WiOXwlRy4RnDfrsaLVDaQ,0.0,ChIJY0WiOXwlRy4RnDfrsaLVDaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY0WiOXwlRy4RnDfrsaLVDaQ
OPERATIONAL,"Jl. Hi Syairul Hakim, Banjar Agung, Gn. Alip, Kabupaten Tanggamus, Lampung 35379, Indonesia","{'location': {'lat': -5.3969292, 'lng': 104.7593485}, 'viewport': {'northeast': {'lat': -5.395607920107278, 'lng': 104.7606854298927}, 'southwest': {'lat': -5.398307579892721, 'lng': 104.7579857701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Madani anggur & resto,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109065310870582634466"">A Google User</a>'], 'photo_reference': 'AUGGfZmvpJzBYpPpRfb1GeX5LhleQ7eL-kKDpwdp8Ui109vZHcrcoxiClMt3GwnGbIZWXFFGzVtNfT_x2-eoxxt9EXLNER58KbtVVuhESIa2wwvSem4ECljK-zVxp-KhO89Bwtxf-7No7RA5BDkO6kLB_aivtcYURbsagqeMsasdJmEp4Mie', 'width': 3024}]",ChIJ8X1HgUIlRy4RsStFGsJfGqM,4.8,ChIJ8X1HgUIlRy4RsStFGsJfGqM,"['tourist_attraction', 'point_of_interest', 'establishment']",6,{'open_now': False},"{'compound_code': 'JQ35+6P Banjar Agung, Tanggamus Regency, Lampung, Indonesia', 'global_code': '6P66JQ35+6P'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ8X1HgUIlRy4RsStFGsJfGqM
OPERATIONAL,"HPRQ+82, Campang, Gisting, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.409157899999999, 'lng': 104.7375235}, 'viewport': {'northeast': {'lat': -5.408385699999999, 'lng': 104.7389753798927}, 'southwest': {'lat': -5.411474499999999, 'lng': 104.7362757201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BANTENG FARM,"[{'height': 2543, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107957063822707408582"">jon cimeng</a>'], 'photo_reference': 'AUGGfZmapDO3LCRSyKWsqXzIFurGKC1C-TnIThOHFDcVv4ESSzE5u7NBnOqC7xNx_r0OA9v_U9v6roXMCBeOb_xAu1i7uHaYypi88amnNowVnuGoGXNGDbHMzfhRyXErvdemnEOTLY_IPCfJ8ME1nR8bTNcRndYxv54hsHGQ5asfw8QX-ceI', 'width': 2543}]",ChIJO2_yLEAjRy4RYNWCgwzuokQ,5.0,ChIJO2_yLEAjRy4RYNWCgwzuokQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJO2_yLEAjRy4RYNWCgwzuokQ
OPERATIONAL,"HPJX+G5R, Banjarmanis, Gisting, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.4186466, 'lng': 104.7478943}, 'viewport': {'northeast': {'lat': -5.415657249999997, 'lng': 104.7491230298927}, 'southwest': {'lat': -5.419643050000001, 'lng': 104.7464233701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah kavling,,ChIJK2D3LokjRy4RThe8kWr3qno,5.0,ChIJK2D3LokjRy4RThe8kWr3qno,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK2D3LokjRy4RThe8kWr3qno
OPERATIONAL,"HPMQ+PQ6, Kutadalom, Kec. Gisting, Kabupaten Tanggamus, Lampung, Indonesia","{'location': {'lat': -5.4157227, 'lng': 104.7394014}, 'viewport': {'northeast': {'lat': -5.414398670107278, 'lng': 104.7407708298927}, 'southwest': {'lat': -5.417098329892722, 'lng': 104.7380711701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Banjar Manis - Kutadalom Bridge,"[{'height': 814, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113526184147646991166"">yudian apriza</a>'], 'photo_reference': 'AUGGfZmFMCAmLMkyLUTWgXL9VK3AnhoZM9tY3vgsyQ71s7mstUCgcI_L6jH1qcgAj0rqI2vWPx4XfF4qr5hBt1NLj2IEM3bLDF2cHrf5KVHncHJ9VAZM5vDVVZnhKxjCjTnQp2aXAgr78sAAV32MHNKg6xW6P137qpxK0to-NaqsxOg3JhqB', 'width': 718}]",ChIJoc2Bvk0jRy4R_fuYbteG8PM,0.0,ChIJoc2Bvk0jRy4R_fuYbteG8PM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoc2Bvk0jRy4R_fuYbteG8PM
OPERATIONAL,"GPXV+57H, Jl. Wira Karya, Gisting Atas, Kec. Gisting, Kabupaten Tanggamus, Lampung 35378, Indonesia","{'location': {'lat': -5.4520612, 'lng': 104.7432326}, 'viewport': {'northeast': {'lat': -5.450711370107278, 'lng': 104.7445824298927}, 'southwest': {'lat': -5.453411029892722, 'lng': 104.7418827701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wana Wisata Bukit Neba,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101052840757367981404"">Yusuf Fajar</a>'], 'photo_reference': 'AUGGfZlghj7ZGv2RRi5LkPqHdeVf-idS3-jo4rqQ73EjeCfF7FMg4CbjD5vGmwo9QkFScbsfdo8XX0giLcvDuqd67v8fnobAbREcMS4oAINvljQPpol3xI6mwLAQTpMNhYiv4RqW5uGObaa670z_nZyRVp6rvGVfYPSjzSOhur4DputsYSs8', 'width': 4608}]",ChIJuxwjch0jRy4R65_DV9-HIq0,4.3,ChIJuxwjch0jRy4R65_DV9-HIq0,"['tourist_attraction', 'point_of_interest', 'establishment']",53,{'open_now': True},,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJuxwjch0jRy4R65_DV9-HIq0
OPERATIONAL,"HPMR+W27, Jl. Tegalsari, Banjarmanis, Kec. Gisting, Kabupaten Tanggamus, Lampung 35378, Indonesia","{'location': {'lat': -5.4152033, 'lng': 104.7400548}, 'viewport': {'northeast': {'lat': -5.413826570107278, 'lng': 104.7414226798927}, 'southwest': {'lat': -5.416526229892722, 'lng': 104.7387230201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Tegalsari,,ChIJ9303MrUjRy4RDusGNdanSNw,0.0,ChIJ9303MrUjRy4RDusGNdanSNw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9303MrUjRy4RDusGNdanSNw
OPERATIONAL,"HP9H+F46, Gisting Atas, Gisting, Tanggamus Regency, Lampung 35378, Indonesia","{'location': {'lat': -5.431349399999999, 'lng': 104.7277562}, 'viewport': {'northeast': {'lat': -5.430027170107278, 'lng': 104.7290908298927}, 'southwest': {'lat': -5.432726829892721, 'lng': 104.7263911701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gisting Idaman Hill,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112077058181129238401"">A Google User</a>'], 'photo_reference': 'AUGGfZliNSlDj0OQ0EmPW61FIphqw7pz6RAryzVX6JC2OpdZs-4rLP8dO-bmyo4FgIgE_NWcXT-MOsqtcS7cvNwjmueYEteNZ_mSoYE7FNwe2882qubIRyfLwpFU1aRnHehnZAtDu10EhFkBPkc6vsAMH1_qH3C6f3GZik_1D6q3Hpt7hbDA', 'width': 4000}]",ChIJGzqZRr0jRy4RofA7vNMCLoU,4.4,ChIJGzqZRr0jRy4RofA7vNMCLoU,"['tourist_attraction', 'point_of_interest', 'establishment']",1217,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJGzqZRr0jRy4RofA7vNMCLoU
OPERATIONAL,"HPHG+F59, Gisting Bawah, Gisting, Tanggamus Regency, Lampung 35378, Indonesia","{'location': {'lat': -5.4213448, 'lng': 104.7254844}, 'viewport': {'northeast': {'lat': -5.420071370107278, 'lng': 104.7269132798927}, 'southwest': {'lat': -5.422771029892722, 'lng': 104.7242136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata DAM,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107489380716645857605"">Muhammad Arif Rofiudin</a>'], 'photo_reference': 'AUGGfZnsXI-joTlwht6GZq7d6r1fWqLd9vQL9sWgzM5slZdxQQ6oZLtNtod8PObyH-Ogxx6BPFUdDrOGFmV3xZ4Qs8euMEG872Fabz6AutPfRqiJANEkzYhyqevrp3D3hNSqJE2RCHLjZFAQBYomfSNDbFZAO_KbyRNpwocRA5B681OC5_hv', 'width': 3264}]",ChIJGzT6W58jRy4RjBKn23Wanzc,4.2,ChIJGzT6W58jRy4RjBKn23Wanzc,"['tourist_attraction', 'point_of_interest', 'establishment']",309,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJGzT6W58jRy4RjBKn23Wanzc
OPERATIONAL,"Jl dusun II A, RT./Rw/RW.001/002, Purwodadi, Kec. Gisting, Kabupaten Tanggamus, Lampung 35378, Indonesia","{'location': {'lat': -5.4484793, 'lng': 104.7375102}, 'viewport': {'northeast': {'lat': -5.447439320107277, 'lng': 104.73839085}, 'southwest': {'lat': -5.450138979892721, 'lng': 104.73486825}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AR tour & travel,"[{'height': 1432, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112337403094894167816"">A Google User</a>'], 'photo_reference': 'AUGGfZnx3DYKpyzHJ5bs2nmjf4kmmP398n-8BN9Vukgg3lcS9CGzfgi_rryxwHAF9DODwEl8FN-WKudtgEPXu7kt7QT7l8fmWzAntrUcF_gISQOy6KN344ON9S9XJEeuCYO0L0HcG9QgaS8QFZs34D0oF_AfN6GSxUAcFeLfeEki4BFCedq6', 'width': 1080}]",ChIJbxIE1hkjRy4RJ1VhTX3Q8sg,0.0,ChIJbxIE1hkjRy4RJ1VhTX3Q8sg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"{'compound_code': 'HP2Q+J2 Purwodadi, Tanggamus Regency, Lampung, Indonesia', 'global_code': '6P66HP2Q+J2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJbxIE1hkjRy4RJ1VhTX3Q8sg
