business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"HW8X+8CP, Bonto Lojong, Uluere, Bonto Lojong, Kec. Bantaeng, Kabupaten Bantaeng, Sulawesi Selatan 92451, Indonesia","{'location': {'lat': -5.434158399999999, 'lng': 119.9485917}, 'viewport': {'northeast': {'lat': -5.432853220107278, 'lng': 119.9500173298927}, 'southwest': {'lat': -5.435552879892722, 'lng': 119.9473176701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Ulu Ere Bantaeng,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117595655584257700133"">Nurul Ys</a>'], 'photo_reference': 'AUGGfZmeujUjcbsc51zIbYkpcn0v0i2eldEkRSY0MQydB3n_BTUwiEZe2YHs3-E5G1prT1nX21ictrqxeUbhvfSJ25KC8AuIbmjB-FrNlrDFRqu9mZNnoTykEYjh9OnDSHGIddJMz1-n2lqgGzt9YchkniYiWWLcsBpRXecyaeZd4jHpLYzL', 'width': 4160}]",ChIJqxH3Ikewvi0RyFFPq92VQHs,4.5,ChIJqxH3Ikewvi0RyFFPq92VQHs,"['tourist_attraction', 'point_of_interest', 'establishment']",37,,,https://www.google.com/maps/place/?q=place_id:ChIJqxH3Ikewvi0RyFFPq92VQHs
OPERATIONAL,"HW4W+FW, Bonto Lojong, Uluere, Bantaeng Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.443805999999999, 'lng': 119.947253}, 'viewport': {'northeast': {'lat': -5.442447920107279, 'lng': 119.9485915798927}, 'southwest': {'lat': -5.445147579892723, 'lng': 119.9458919201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung KBK,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103281992436378589927"">siti fathana azh zahra</a>'], 'photo_reference': 'AUGGfZmCwmg7zTMnvqVqR9os0VFIV_M5z4TaFS5MdMvvXDY8YoaRotg90mFggZ3hOQr0GARHUrc-tRvuGdQDYCg3Ezddc-m_e5lh4oHx8e4y3pIztj5WwXNCfp_9IhyAeamqcC7BSDrHmuTrJeS67quDDPN6GFu3_l3pwrtTboPBUfS3JLE1', 'width': 3468}]",ChIJnYiwRACxvi0RDLP2yen5hc0,4.0,ChIJnYiwRACxvi0RDLP2yen5hc0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJnYiwRACxvi0RDLP2yen5hc0
OPERATIONAL,"HWCP+75C, Bonto Lojong, Uluere, Bantaeng Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.429304699999999, 'lng': 119.9353912}, 'viewport': {'northeast': {'lat': -5.427928820107279, 'lng': 119.9366840298927}, 'southwest': {'lat': -5.430628479892722, 'lng': 119.9339843701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tower telkomsel,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105000515228086344331"">akbar regge</a>'], 'photo_reference': 'AUGGfZmrgN6l91boHM0HGb64t4oxY00TBPVVfB3CTFtOTjNxHEX7-zKQ9hK59jdgwnTm-f0-eKCwIK05wldbzhEpT4o4Q0s8yk3OBkInwhSjydRDejVBwPcbXp7YlUMAABiLQM9FvyYUKLS271M8czpGV1rbZDK5pMtrRepiehpEIsWrJTmV', 'width': 1632}]",ChIJ5dXQxuixvi0R0LuYPGJYv-U,5.0,ChIJ5dXQxuixvi0R0LuYPGJYv-U,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJ5dXQxuixvi0R0LuYPGJYv-U
OPERATIONAL,"HWFJ+CHC, Bonto Lojong, buakang paliang, lokasia, Kec. Uluere, Kabupaten Bantaeng, Sulawesi Selatan 92451, Indonesia","{'location': {'lat': -5.4264375, 'lng': 119.9313906}, 'viewport': {'northeast': {'lat': -5.425080920107278, 'lng': 119.9327283798928}, 'southwest': {'lat': -5.427780579892722, 'lng': 119.9300287201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Miftahul munir,,ChIJv2fzmsCxvi0RESxA6t7RrsI,0.0,ChIJv2fzmsCxvi0RESxA6t7RrsI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'HWFJ+CH Bonto Lojong, Bantaeng Regency, South Sulawesi, Indonesia', 'global_code': '6P6XHWFJ+CH'}",,https://www.google.com/maps/place/?q=place_id:ChIJv2fzmsCxvi0RESxA6t7RrsI
OPERATIONAL,"FVMP+W79, Bonto Rannu, Uluere, Bantaeng Regency, South Sulawesi 92451, Indonesia","{'location': {'lat': -5.5152138, 'lng': 119.885725}, 'viewport': {'northeast': {'lat': -5.514130920107278, 'lng': 119.8876410298927}, 'southwest': {'lat': -5.516830579892722, 'lng': 119.8849413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Talise,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107755636299533091053"">adhy rico</a>'], 'photo_reference': 'AUGGfZk9Rd1DHHtBX36HHVAlKAVPgQVOffvmo6c9FzXlyIbuSSqQDa7KoVLnng1_PLDauIyYgREOG9dJlrN5pQaCAl8zaudlGdT_nh4i1SB3B7cforCBY1MfHGOB772h0mjx86FkBWL8jaBlRl5EcLot7noCGMdbJ7I40JvXSSsjCvPXMboF', 'width': 4608}]",ChIJTT0A2gyzvi0RwGeJifgmTbA,5.0,ChIJTT0A2gyzvi0RwGeJifgmTbA,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJTT0A2gyzvi0RwGeJifgmTbA
OPERATIONAL,"GWH4+MWQ, Bonto Daeng, Uluere, Bantaeng Regency, South Sulawesi 92451, Indonesia","{'location': {'lat': -5.4707838, 'lng': 119.907351}, 'viewport': {'northeast': {'lat': -5.469375870107277, 'lng': 119.9087333298927}, 'southwest': {'lat': -5.472075529892721, 'lng': 119.9060336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekowisata Bonto Daeng,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101637780538537305120"">Moni Harmoni</a>'], 'photo_reference': 'AUGGfZkt3-yjX-8tflwMYVRtd7kmfI_HLLOFmmdexZ_0ZBJOmPtfQDeGFDlEi4Y5dkAzf26xOiaOR1kiRKocpfK9MtxVQXBtQFSPg6r8-A6eKtvXn8TS4VL9tqZ-lg19V5qx438NKzLen3f4gJDd_bUJZRfnJF9WlwppZ_6CU7dXP6fbc61c', 'width': 1908}]",ChIJv6j_D1Sxvi0RD8yJ-up4Lb0,5.0,ChIJv6j_D1Sxvi0RD8yJ-up4Lb0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJv6j_D1Sxvi0RD8yJ-up4Lb0
OPERATIONAL,"lokasia desa, Bonto Lojong, Kec. Uluere, Kabupaten Bantaeng, Sulawesi Selatan 92451, Indonesia","{'location': {'lat': -5.4303314, 'lng': 119.9264524}, 'viewport': {'northeast': {'lat': -5.428790120107278, 'lng': 119.9303713}, 'southwest': {'lat': -5.431489779892722, 'lng': 119.9251461}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Hutan Pinus Rombeng,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116152122656638156446"">Nur Josen</a>'], 'photo_reference': 'AUGGfZnawl72yJmS5qjavZL96dz3RW_sjtPdx4dt6rK1rZsUPJ4b65kjed62766mZveimTv6RS2PzVLCXUxH_RNn0gBNG_S3eVcM4lX3VRHxEkS-NOiwA6sp5Pk0UAPrXALPicDfXl8BdCEI2lX6O3QrFro9fWLvYhNR3aR2hGL_XwGFdcM6', 'width': 4000}]",ChIJ_9Zobraxvi0R4yVjfY6Zyew,4.5,ChIJ_9Zobraxvi0R4yVjfY6Zyew,"['tourist_attraction', 'point_of_interest', 'establishment']",226,"{'compound_code': 'HW9G+VH Bonto Lojong, Bantaeng Regency, South Sulawesi, Indonesia', 'global_code': '6P6XHW9G+VH'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ_9Zobraxvi0R4yVjfY6Zyew
OPERATIONAL,"HW9H+2XM, Jl. Poros Buakang Paliang, Bonto Lojong, Kec. Uluere, Kabupaten Bantaeng, Sulawesi Selatan 92451, Indonesia","{'location': {'lat': -5.4324068, 'lng': 119.9299195}, 'viewport': {'northeast': {'lat': -5.431087870107278, 'lng': 119.9313175798927}, 'southwest': {'lat': -5.433787529892721, 'lng': 119.9286179201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Bawang Merah Pak Ahmad,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114892359244675828066"">A Google User</a>'], 'photo_reference': 'AUGGfZliMDkAf5XTgkHao_TG5Nw_E8hZv86rthSB2KdsiQMTWCKFxN2FDHlHblHnDc1OZuM59XxtCspM0SaQgm3ofsX7iZRgz5O6tnAQxoXjG_pNbC1hgfGFkixGwXMiII87i7q7-GyPVQKBvByyhijoHF74u1uyTSYc3k4z93TMWmJm0n_f', 'width': 2592}]",ChIJnx_v1Wuxvi0R3HMMXb3wlzs,5.0,ChIJnx_v1Wuxvi0R3HMMXb3wlzs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJnx_v1Wuxvi0R3HMMXb3wlzs
OPERATIONAL,"Bonto Lojong, Uluere, Bantaeng Regency, South Sulawesi 92451, Indonesia","{'location': {'lat': -5.4434548, 'lng': 119.9552737}, 'viewport': {'northeast': {'lat': -5.442104970107278, 'lng': 119.9566235298927}, 'southwest': {'lat': -5.444804629892722, 'lng': 119.9539238701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah air terjung,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110925478134185979992"">A Google User</a>'], 'photo_reference': 'AUGGfZkmq_VnBKgxWXGsiduKn_H0rZNZRzHL7oMwykR_a8o7qTMrASzWezI-onU846LYE5y-V2fFQZ3sujDbwLQCYPJ8EICZJwZxnsGL_ZZ6ljcsMer6y9BmIbEsG0YLFuoJvJTMd3pMDKvxwCg64Bzi_CkMMfKj6Ij0a9ozFellbA5m1LXy', 'width': 4160}]",ChIJIVtU6c-xvi0RbEZ4SpFsBhs,0.0,ChIJIVtU6c-xvi0RbEZ4SpFsBhs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'HX44+J4 Bonto Lojong, Bantaeng Regency, South Sulawesi, Indonesia', 'global_code': '6P6XHX44+J4'}",,https://www.google.com/maps/place/?q=place_id:ChIJIVtU6c-xvi0RbEZ4SpFsBhs
OPERATIONAL,"HW9V+J3, Bonto Lojong, Uluere, Bantaeng Regency, South Sulawesi, Indonesia","{'location': {'lat': -5.4309569, 'lng': 119.9427277}, 'viewport': {'northeast': {'lat': -5.429616070107278, 'lng': 119.9441281798927}, 'southwest': {'lat': -5.432315729892722, 'lng': 119.9414285201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batu menangis,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102199515835484753165"">A Google User</a>'], 'photo_reference': 'AUGGfZkUcxyJIBMPpKOuMs7dMcxtVaZ8Zl_iXD8I9UMZv2BJo_Li9vZsJOB9kxTDSfcVHvGspW3Z2g0c-17-v7mOMCudimk4WcUdcNWdnUdJikRlHH9TogfiVJpy0R2-KS0SBhb0vbv76u4e3Gw8mzul-GfXXdwMxdvXBFHXrDKCdN1Uv9dH', 'width': 3120}]",ChIJxRJIXgCxvi0RAJ0ZgSp_9iY,5.0,ChIJxRJIXgCxvi0RAJ0ZgSp_9iY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJxRJIXgCxvi0RAJ0ZgSp_9iY
