business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"27CV+2W6, Balla Tumuka, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9799537, 'lng': 119.294758}, 'viewport': {'northeast': {'lat': -2.979045570107278, 'lng': 119.2964393298927}, 'southwest': {'lat': -2.981745229892722, 'lng': 119.2937396701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Buntu Mussa',{'open_now': True},"[{'height': 3492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113178689463257689064"">mursalim syam</a>'], 'photo_reference': 'AUGGfZmWFEWFf-S0q-ZhKaG5y-fZqzApv1to9Y0Ehpa2PpCRIo3rJcA6L40oKSjw_lKGeWrkQ1WHzT1oawuZTtQ8oGN9pCdc-wiG8qzWCjyeR0hvhExIyFYYzECbPPXArJRQE8cxyFqXLooPEDNFsg4cWg_YN0Ux_M0oAXu1aLr7NBySQSFW', 'width': 4656}]",ChIJQ8-va8wMky0Rg01FXIOBJhg,4.9,ChIJQ8-va8wMky0Rg01FXIOBJhg,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,https://www.google.com/maps/place/?q=place_id:ChIJQ8-va8wMky0Rg01FXIOBJhg
OPERATIONAL,"X8X9+RQF, Minanga,, Balla Bar., Kec. Balla, Kabupaten Mamasa, Sulawesi Barat 91366, Indonesia","{'location': {'lat': -3.0003767, 'lng': 119.3194056}, 'viewport': {'northeast': {'lat': -2.999066920107277, 'lng': 119.3207426798927}, 'southwest': {'lat': -3.001766579892722, 'lng': 119.3180430201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Tedong-tedong Minanga,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115752544142820498911"">Rusli L</a>'], 'photo_reference': 'AUGGfZlffJDmgi3mUeOgDOijq5TGFL3_PHAB1nV8Oc9IZNnaBwZpw60Osq5anKa9S5LQjVrfhrLBZndjfRN97Kb4C3LzO_DrFOa_iD7BjicP4eUCbuvt-tnQP6hl1xnN2UDZmd2QIC0nDsJD0TeW8HS5CJtwa06KtQpPNmvU92aBmcsBK88x', 'width': 4000}]",ChIJGZ6krWBzky0RSCXleyMG284,4.9,ChIJGZ6krWBzky0RSCXleyMG284,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,https://www.google.com/maps/place/?q=place_id:ChIJGZ6krWBzky0RSCXleyMG284
OPERATIONAL,"X8RH+W3X, Sepakuan, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -3.0079687, 'lng': 119.3286098}, 'viewport': {'northeast': {'lat': -3.006518520107278, 'lng': 119.3300310298927}, 'southwest': {'lat': -3.009218179892723, 'lng': 119.3273313701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANETE BILAK,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118368079806427088568"">A Google User</a>'], 'photo_reference': 'AUGGfZlB4FgVfMnbM6LIbJN9HLGH9oKHg3-S9x0K-UCgHLgOAKbmY9JHWwlBKHTC2gIBg4_MYMUTqOABNP9e62VXYNB57j-cY7su8ptjZkDFrmonfAoaY-AjTwWkFmlU1YHymnHeWB0RLLPKMCJ2KI7_KyzMar7Wf0fY6CenjFfFYKapbzza', 'width': 4160}]",ChIJi6_2hSx1ky0RAasLUupjiyg,5.0,ChIJi6_2hSx1ky0RAasLUupjiyg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJi6_2hSx1ky0RAasLUupjiyg
OPERATIONAL,"288G+577, Balla Satanetean, Balla, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9845756, 'lng': 119.3256768}, 'viewport': {'northeast': {'lat': -2.983259620107277, 'lng': 119.3270980298927}, 'southwest': {'lat': -2.985959279892722, 'lng': 119.3243983701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah adat tua Balla Kalua,,,ChIJOYgEXnV1ky0RhUNQpwK0RfY,0.0,ChIJOYgEXnV1ky0RhUNQpwK0RfY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJOYgEXnV1ky0RhUNQpwK0RfY
OPERATIONAL,"X8RG+5X5, Sepakuan, Balla, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.0092369, 'lng': 119.3284874}, 'viewport': {'northeast': {'lat': -3.007723070107278, 'lng': 119.3296425298927}, 'southwest': {'lat': -3.010422729892722, 'lng': 119.3269428701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembang,,,ChIJm_G7GAB1ky0RyNPQJRt9F78,0.0,ChIJm_G7GAB1ky0RyNPQJRt9F78,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJm_G7GAB1ky0RyNPQJRt9F78
OPERATIONAL,"X8VG+374, West Balla, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -3.0073677, 'lng': 119.3256935}, 'viewport': {'northeast': {'lat': -3.005913070107277, 'lng': 119.3268219298927}, 'southwest': {'lat': -3.008612729892722, 'lng': 119.3241222701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Milik Yudy saputra,,,ChIJC7_sO511ky0RVnLfmYCa2Sg,5.0,ChIJC7_sO511ky0RVnLfmYCa2Sg,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJC7_sO511ky0RVnLfmYCa2Sg
CLOSED_TEMPORARILY,"278W+RH, Pidara, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9829551, 'lng': 119.296489}, 'viewport': {'northeast': {'lat': -2.981588170107278, 'lng': 119.2979389798927}, 'southwest': {'lat': -2.984287829892723, 'lng': 119.2952393201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pa'baladoan,,,ChIJ5TnBwmsNky0RxcBZqWAGP8A,0.0,ChIJ5TnBwmsNky0RxcBZqWAGP8A,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJ5TnBwmsNky0RxcBZqWAGP8A
OPERATIONAL,"X8RH+G6W, Sepakuan, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -3.008559, 'lng': 119.3280562}, 'viewport': {'northeast': {'lat': -3.007202120107277, 'lng': 119.3293645798927}, 'southwest': {'lat': -3.009901779892722, 'lng': 119.3266649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah dm_raya,,,ChIJm1U7ZwB1ky0Rt7xi26VEr4k,0.0,ChIJm1U7ZwB1ky0Rt7xi26VEr4k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJm1U7ZwB1ky0Rt7xi26VEr4k
OPERATIONAL,"X8RH+G6W, Sepakuan, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -3.0087438, 'lng': 119.3289994}, 'viewport': {'northeast': {'lat': -3.007250370107278, 'lng': 119.3306105798927}, 'southwest': {'lat': -3.009950029892722, 'lng': 119.3279109201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata To pinus,,,ChIJh904egB1ky0RIkKUCzhNy-0,0.0,ChIJh904egB1ky0RIkKUCzhNy-0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJh904egB1ky0RIkKUCzhNy-0
,"Balla, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9971903, 'lng': 119.3395538}, 'viewport': {'northeast': {'lat': -2.986279, 'lng': 119.34731}, 'southwest': {'lat': -3.004868, 'lng': 119.3333529}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balla,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107964274197412137158"">A Google User</a>'], 'photo_reference': 'AUGGfZlOcWa9qegJwpVJ5cdGlKSh3mq5MhSFxcgC97xqnEN7PdoRSoEiaD0zCQV8FLKbhrXdKyZTm1Sd0-D895-T8T1Vf5iuw9JrtBQwHM844R-KEZfp89KxBKErCCPEumGr4irGMIYFRtMGUUnsTObJtpwIDLMMO6wy8JXS55LOvP4VP50', 'width': 1080}]",ChIJS7ztb7x0ky0R0It2KqLRv24,,ChIJS7ztb7x0ky0R0It2KqLRv24,"['administrative_area_level_4', 'political']",,,,https://www.google.com/maps/place/?q=place_id:ChIJS7ztb7x0ky0R0It2KqLRv24
OPERATIONAL,"X8VG+9J6, Sepakuan, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -3.0070747, 'lng': 119.3263986}, 'viewport': {'northeast': {'lat': -3.005776670107278, 'lng': 119.3278811298927}, 'southwest': {'lat': -3.008476329892722, 'lng': 119.3251814701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah 1 Deril,,,ChIJJVkcEwB1ky0R14PCJlax22Q,0.0,ChIJJVkcEwB1ky0R14PCJlax22Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJVkcEwB1ky0R14PCJlax22Q
OPERATIONAL,"X8RH+W3X, Sepakuan, Balla, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -3.0074607, 'lng': 119.3284227}, 'viewport': {'northeast': {'lat': -3.006073970107277, 'lng': 119.3298108298927}, 'southwest': {'lat': -3.008773629892722, 'lng': 119.3271111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tower To Pena',,,ChIJm0GiawB1ky0Rxz3_5REZ7d8,0.0,ChIJm0GiawB1ky0Rxz3_5REZ7d8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJm0GiawB1ky0Rxz3_5REZ7d8
CLOSED_TEMPORARILY,"28P8+GQ, Balla Satanetean, Balla, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9636906, 'lng': 119.3168798}, 'viewport': {'northeast': {'lat': -2.962210400000001, 'lng': 119.3179375}, 'southwest': {'lat': -2.968131199999999, 'lng': 119.3137067}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AIR TERJUN TAMBUK MANUK,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100086807668769513176"">A Google User</a>'], 'photo_reference': 'AUGGfZmy1oX8i0K8rWI2inT59aiet7PllVhWgLf6Gif-eZ9_eWzuAjXzdefy8LNKKnZYJIL7wtN4K7GP7ZxIsnR9INjEFr-Fo-nA1n4sap6qNOeZFQnZlEnIG9c7NDrDgNSxK4NLFFKaprzSPOLexUw9ND876O7-Lh09HOzQQ4uwMdR4PF6F', 'width': 3456}]",ChIJf_GsXRYNky0RFadphnCS8lM,0.0,ChIJf_GsXRYNky0RFadphnCS8lM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJf_GsXRYNky0RFadphnCS8lM
