business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"66WP+CCF, Tabulahan, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.7539348, 'lng': 119.2360494}, 'viewport': {'northeast': {'lat': -2.752410820107277, 'lng': 119.2374313798928}, 'southwest': {'lat': -2.755110479892722, 'lng': 119.2347317201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tabulahan,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103129972015510739354"">A Google User</a>'], 'photo_reference': 'AUGGfZmAFSVfn9VwK9psKMNwgYpeQUsnmg9l8DdPq4abNUGL1iI8B333ymxWEkL-PD6BtknCOv1psbTQhEE6zRSDGlC7iiL34k5No6DCmRbmSZ1zK_IlF4WcCzIsCGLzDKoypUDsyaKpqN3WA-Bv2RagZ9e7LrQuf-3SApg1TdEy12C2OQ8', 'width': 720}]",ChIJ5-rIWgADky0RiTIKZOYNK3s,5.0,ChIJ5-rIWgADky0RiTIKZOYNK3s,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ5-rIWgADky0RiTIKZOYNK3s
OPERATIONAL,"8579+7R5, Lakahang, Tabulahan, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.6868724, 'lng': 119.1696047}, 'viewport': {'northeast': {'lat': -2.685522570107278, 'lng': 119.1709545298928}, 'southwest': {'lat': -2.688222229892723, 'lng': 119.1682548701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak tantolem,,ChIJM1mENwDjki0RcufrtnJiMTk,0.0,ChIJM1mENwDjki0RcufrtnJiMTk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJM1mENwDjki0RcufrtnJiMTk
OPERATIONAL,"7687+7V9, Periangan, Tabulahan, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.7343345, 'lng': 119.2147236}, 'viewport': {'northeast': {'lat': -2.733281220107277, 'lng': 119.2158709798928}, 'southwest': {'lat': -2.735980879892722, 'lng': 119.2131713201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMPAKURRA,,ChIJq8VJegAdky0R9EsMVE2yb_0,0.0,ChIJq8VJegAdky0R9EsMVE2yb_0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJq8VJegAdky0R9EsMVE2yb_0
OPERATIONAL,"767F+FQ, Periangan, Tabulahan, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.7350824, 'lng': 119.2238816}, 'viewport': {'northeast': {'lat': -2.733732570107278, 'lng': 119.2252314298927}, 'southwest': {'lat': -2.736432229892723, 'lng': 119.2225317701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun TAMELLAUTU,,ChIJW2r5IgAdky0RMeq3vXiGYg4,0.0,ChIJW2r5IgAdky0RMeq3vXiGYg4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJW2r5IgAdky0RMeq3vXiGYg4
OPERATIONAL,"767F+FQ, Periangan, Tabulahan, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.7363399, 'lng': 119.2244137}, 'viewport': {'northeast': {'lat': -2.734673850000001, 'lng': 119.2254857798927}, 'southwest': {'lat': -2.74133805, 'lng': 119.2227861201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjin Tapeduri,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100494713847845864714"">januarto marrabang</a>'], 'photo_reference': 'AUGGfZm3rJXiC9ZDpZKZdDuF81obpemm66yH_6_WxgAzg2HovMH4CYl3Maj3jvOLUjw_63vKxwmhHCOCFazYVkryAilCqj9ZM5XzMSYl0TBLPRh969Yv1cmAMZGoK56ZwOtgAMz-FuhDklx78qOOvOYG0ATK9tYa3cMyXAiWVFnV_IT2zuig', 'width': 2340}]",ChIJyz8ZgE8dky0R8dfxJNrb1XM,0.0,ChIJyz8ZgE8dky0R8dfxJNrb1XM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJyz8ZgE8dky0R8dfxJNrb1XM
OPERATIONAL,"65H8+Q94, Kecpalliabu, Malatiro, Kec. Tabulahan, Kabupaten Mamasa, Sulawesi Barat 91373, Indonesia","{'location': {'lat': -2.7706095, 'lng': 119.1659449}, 'viewport': {'northeast': {'lat': -2.769775570107278, 'lng': 119.17100695}, 'southwest': {'lat': -2.772475229892723, 'lng': 119.16425755}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Airterjun podiba,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110642338889648590012"">Ariyadi Arief</a>'], 'photo_reference': 'AUGGfZlvE3ZUkzX40Pao6tY20Q55RvofMo7BkrepvXP1yu2frb8mVtlPYBe9YOfx2ifqAkQCpEuMSNn9QM7KWEU9wTj1sv5aCSBR5cMkOTCy_v7LQK_gDRMGUY3wG5RvEITe4kfeKJkMrjjxP3IAeFF3gSaqvqLGAM73vwtvLxw8foAXSX6T', 'width': 3024}]",ChIJM-dBOZkdky0RTgvPBNUWmDQ,4.8,ChIJM-dBOZkdky0RTgvPBNUWmDQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJM-dBOZkdky0RTgvPBNUWmDQ
CLOSED_TEMPORARILY,"84CC+8P7, Burana, Tabulahan, Mamasa Regency, West Sulawesi 91372, Indonesia","{'location': {'lat': -2.6792157, 'lng': 119.1217974}, 'viewport': {'northeast': {'lat': -2.677865870107277, 'lng': 119.1231472298928}, 'southwest': {'lat': -2.680565529892722, 'lng': 119.1204475701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Tanete Tapasinim,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117084197218211827725"">A Google User</a>'], 'photo_reference': 'AUGGfZkecIOgETxT-AEqE5Cv9Njbl0tlxoj4XpuNXCr_dNQgGR89LEaI2IGNFxS96-rdSLQShQ99KgNq9sr2CFUTBNe7z4byGaEKWbmF4cgSNUvFdCkrsSnwToBEFpiLOO073ws_Aj2usYsubzCByqJ64KVJvEWqF8GwXRN2QRwnlzJRdAR7', 'width': 1920}]",ChIJ7_Eg6arhki0RjWAMYy66bQQ,5.0,ChIJ7_Eg6arhki0RjWAMYy66bQQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,https://www.google.com/maps/place/?q=place_id:ChIJ7_Eg6arhki0RjWAMYy66bQQ
OPERATIONAL,"56JC+Q54, Ranteberan, Buntu Malangka, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.8181135, 'lng': 119.2204548}, 'viewport': {'northeast': {'lat': -2.816763670107278, 'lng': 119.2218046298927}, 'southwest': {'lat': -2.819463329892723, 'lng': 119.2191049701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun maksahuham,,ChIJr2FicgAbky0RjE-YGnvVp9w,0.0,ChIJr2FicgAbky0RjE-YGnvVp9w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJr2FicgAbky0RjE-YGnvVp9w
OPERATIONAL,"763C+95, Tabulahan, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.7465923, 'lng': 119.2204993}, 'viewport': {'northeast': {'lat': -2.745242470107278, 'lng': 119.2218491298928}, 'southwest': {'lat': -2.747942129892722, 'lng': 119.2191494701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Buntu Bulo,,ChIJtzZEEKkdky0R9WsyzevrMAY,0.0,ChIJtzZEEKkdky0R9WsyzevrMAY,"['park', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJtzZEEKkdky0R9WsyzevrMAY
CLOSED_TEMPORARILY,"6534+8RX, Malatiro, Tabulahan, Mamasa Regency, West Sulawesi 91373, Indonesia","{'location': {'lat': -2.796629, 'lng': 119.15711}, 'viewport': {'northeast': {'lat': -2.795196020107277, 'lng': 119.1584453298927}, 'southwest': {'lat': -2.797895679892722, 'lng': 119.1557456701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Malatiro,,ChIJ4aNYWW0bky0RalWPGYicmRo,0.0,ChIJ4aNYWW0bky0RalWPGYicmRo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ4aNYWW0bky0RalWPGYicmRo
