business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"5H3V+9GH, Fulolo Lalai, HiliSerangkai, Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.1534234, 'lng': 97.5938707}, 'viewport': {'northeast': {'lat': 1.154744479892722, 'lng': 97.59529972989273}, 'southwest': {'lat': 1.152044820107278, 'lng': 97.59260007010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah william,ChIJX034COYJJjARm5g7Yt08UU8,0.0,ChIJX034COYJJjARm5g7Yt08UU8,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJX034COYJJjARm5g7Yt08UU8
OPERATIONAL,"5H94+CHP, Hiliwaele II, Botomuzoi, Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.1686258, 'lng': 97.5565048}, 'viewport': {'northeast': {'lat': 1.169989429892722, 'lng': 97.55785692989272}, 'southwest': {'lat': 1.167289770107278, 'lng': 97.55515727010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Fidel,ChIJW9zGojEJJjARFQhvDmKAU50,5.0,ChIJW9zGojEJJjARFQhvDmKAU50,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110809011540701217790"">A Google User</a>'], 'photo_reference': 'AUGGfZkzCFYZgN0QcnPr8_GthW5yXbJhx-2NZ31Oej5RYW6dslPl5dKgKeGnEikJI-7MMk-9tz4cMIX2PaYg2aXXJN6VaEXW6ZK92r6pepxSFJr8dBGzXpsEqygxN_Z-CH403mvUBQ2vbURjBQ8rVrmjZWT4m1br5nUenO1EknmCFii9NyQ2', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJW9zGojEJJjARFQhvDmKAU50
OPERATIONAL,"3MQ9+R92 dusun 2, Sisobahili, Kec. Gido, Kabupaten Nias, Sumatera Utara 22871, Indonesia","{'location': {'lat': 1.0895077, 'lng': 97.66837559999999}, 'viewport': {'northeast': {'lat': 1.090857529892722, 'lng': 97.66972542989271}, 'southwest': {'lat': 1.088157870107278, 'lng': 97.66702577010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah a/i krister hulu,ChIJR5a9JgAFJjARAKosMf7T2oY,0.0,ChIJR5a9JgAFJjARAKosMf7T2oY,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJR5a9JgAFJjARAKosMf7T2oY
OPERATIONAL,"3RWJ+QP3, Bozihona, Idanogawo, Nias Regency, North Sumatra, Indonesia","{'location': {'lat': 1.0968875, 'lng': 97.8317969}, 'viewport': {'northeast': {'lat': 1.098273529892722, 'lng': 97.83325292989274}, 'southwest': {'lat': 1.095573870107278, 'lng': 97.83055327010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Best camp MJ Bozihona Beach,ChIJsyvnIgCpKDARF0E8Zc1geTA,0.0,ChIJsyvnIgCpKDARF0E8Zc1geTA,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJsyvnIgCpKDARF0E8Zc1geTA
OPERATIONAL,"Onolimbu, Lahomi, West Nias Regency, North Sumatra 22863, Indonesia","{'location': {'lat': 0.9949840000000001, 'lng': 97.50577369999999}, 'viewport': {'northeast': {'lat': 0.9966490798927221, 'lng': 97.50661722989271}, 'southwest': {'lat': 0.9939494201072778, 'lng': 97.50391757010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,barang,ChIJYxILzbUTJjARFLrWiNLTsyM,0.0,ChIJYxILzbUTJjARFLrWiNLTsyM,"['lodging', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'XGV4+X8 Onolimbu, West Nias Regency, North Sumatra, Indonesia', 'global_code': '6MGVXGV4+X8'}",,https://www.google.com/maps/place/?q=place_id:ChIJYxILzbUTJjARFLrWiNLTsyM
OPERATIONAL,"2RX2+35X, Unnamed Road, Maliwaa, Kecamatan Idanogawo, Kabupaten Nias, Sumatera Utara 22872, Indonesia","{'location': {'lat': 1.0477267, 'lng': 97.8004733}, 'viewport': {'northeast': {'lat': 1.049142479892722, 'lng': 97.80192437989271}, 'southwest': {'lat': 1.046442820107278, 'lng': 97.79922472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,A.rinda ndruru,ChIJ_zr2j8ynKDAR0U52mTgWbtY,5.0,ChIJ_zr2j8ynKDAR0U52mTgWbtY,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112285741510660191230"">A Google User</a>'], 'photo_reference': 'AUGGfZkHW7-f0vYueCOGZkqtHLl0fSChFQkWXWovML7QF44qt04GRE5uVCddnkJBV3s8Ou_vyc9dxXZFXgnQrHkEzrxwCMc7fMJ42Y8ekPEGBq80DRDaR4oJBughTEokBRMcPeA9Sy_-H8HeTuwQVnWEDPSSFx8oF3yGz1SdQ55r2e8lvizE', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_zr2j8ynKDAR0U52mTgWbtY
OPERATIONAL,"Jl. Raya Pelud Binaka No.120, Siwalu Banua II, Kec. GunungSitoli Idanoi, Kota Gunungsitoli, Sumatera Utara, Indonesia","{'location': {'lat': 1.1889997, 'lng': 97.6793514}, 'viewport': {'northeast': {'lat': 1.190431929892722, 'lng': 97.68079122989272}, 'southwest': {'lat': 1.187732270107278, 'lng': 97.67809157010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ama Grace Larosa,ChIJSeRB1qIHJjARVH8PtShH8AA,5.0,ChIJSeRB1qIHJjARVH8PtShH8AA,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115028215587739467971"">A Google User</a>'], 'photo_reference': 'AUGGfZkd2ZV34suYgVGE88wry2x_-sdXSVAtCqvm1zCMUrRMRF9bwK5z9YWXSuheMTJV9EORbiZNwbqQlNYEGuUwLFt8a2zTJxu0ZDmK0nQ8ygNObcvVWYAuwQFn0fn0JqiD0SKO42uhExGpTbhs6BwPpKJxm3jkFHzksXIzlWqnwpTAdtPH', 'width': 3264}]","{'compound_code': '5MQH+HP Siwalu Banua II, Gunungsitoli City, North Sumatra, Indonesia', 'global_code': '6MHV5MQH+HP'}",,https://www.google.com/maps/place/?q=place_id:ChIJSeRB1qIHJjARVH8PtShH8AA
OPERATIONAL,"5P52+MW3, Jl. Raya Pelud Binaka, Umbu, Kec. Gido, Kabupaten Nias, Sumatera Utara, Indonesia","{'location': {'lat': 1.1591357, 'lng': 97.7023116}, 'viewport': {'northeast': {'lat': 1.160590429892722, 'lng': 97.70355497989273}, 'southwest': {'lat': 1.157890770107278, 'lng': 97.70085532010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kosan Ina Teti,ChIJxTiMN7oBJjARDs0nwr8QDDM,4.0,ChIJxTiMN7oBJjARDs0nwr8QDDM,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118243704185654582982"">A Google User</a>'], 'photo_reference': 'AUGGfZkfWesHpb3xg_Pd6D8q6Nw1jOEmxNEeazf_XnQ4wiAASIBq-0hVjvyOw8YQF0ZA5QFLzBAGhOT_UB5RtIsQXn2L1rmKIjStOYd-W4S74x66-GDNb1iLdhB0Febil0MMNxYm1p3IKVSSyfDgrrjlk9Y8wQqWydFdQcMxvfqJBRvJnFZE', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJxTiMN7oBJjARDs0nwr8QDDM
OPERATIONAL,"XFRV+QC8, Onolimbu, Lahomi, West Nias Regency, North Sumatra 22864, Indonesia","{'location': {'lat': 0.9919108000000001, 'lng': 97.4935794}, 'viewport': {'northeast': {'lat': 0.993259529892722, 'lng': 97.49495872989272}, 'southwest': {'lat': 0.9905598701072778, 'lng': 97.49225907010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gres,ChIJ0ydLpSYTJjAR035YtT-KBnE,0.0,ChIJ0ydLpSYTJjAR035YtT-KBnE,"['lodging', 'point_of_interest', 'establishment']",0,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ0ydLpSYTJjAR035YtT-KBnE
OPERATIONAL,"7JJ6+9W5, Pasar Gunung Sitoli, Gunungsitoli, Gunungsitoli City, North Sumatra, Indonesia","{'location': {'lat': 1.2808747, 'lng': 97.61229290000001}, 'viewport': {'northeast': {'lat': 1.282105879892722, 'lng': 97.61366167989273}, 'southwest': {'lat': 1.279406220107278, 'lng': 97.61096202010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ama Lestari Zai,ChIJHWGxDp77JTARqJM6i-jB5K8,0.0,ChIJHWGxDp77JTARqJM6i-jB5K8,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJHWGxDp77JTARqJM6i-jB5K8
