business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,url
OPERATIONAL,"53FF+5QG, Krajan Lor, Wonojoyo, Kec. Gurah, Kabupaten Kediri, Jawa Timur 64181, Indonesia","{'location': {'lat': -7.8270691, 'lng': 112.0744643}, 'viewport': {'northeast': {'lat': -7.826117670107278, 'lng': 112.0756759798927}, 'southwest': {'lat': -7.828817329892722, 'lng': 112.0729763201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,taman wono patirtan baruklinthing,ChIJz-L7JrBZeC4RUXcI9PDkeV4,0.0,ChIJz-L7JrBZeC4RUXcI9PDkeV4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJz-L7JrBZeC4RUXcI9PDkeV4
OPERATIONAL,"Jl. Sriwijaya No.59a, Jagalan, Kec. Kota, Kota Kediri, Jawa Timur 64129, Indonesia","{'location': {'lat': -7.8196711, 'lng': 112.0152621}, 'viewport': {'northeast': {'lat': -7.818362870107277, 'lng': 112.0166072298927}, 'southwest': {'lat': -7.821062529892721, 'lng': 112.0139075701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,spot hunting ka kediri,ChIJC_OxEgBXeC4RO7AzjYtC6No,0.0,ChIJC_OxEgBXeC4RO7AzjYtC6No,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': '52J8+44 Jagalan, Kota Kediri, East Java, Indonesia', 'global_code': '6P4J52J8+44'}",,,https://www.google.com/maps/place/?q=place_id:ChIJC_OxEgBXeC4RO7AzjYtC6No
OPERATIONAL,"539P+G6C, Turus, Kec. Gurah, Kabupaten Kediri, Jawa Timur 64181, Indonesia","{'location': {'lat': -7.831177200000001, 'lng': 112.0855085}, 'viewport': {'northeast': {'lat': -7.829819670107276, 'lng': 112.0868356798927}, 'southwest': {'lat': -7.83251932989272, 'lng': 112.0841360201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ngenter Kali,ChIJMRbD8FJYeC4REA6Ya1X6zSE,3.7,ChIJMRbD8FJYeC4REA6Ya1X6zSE,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMRbD8FJYeC4REA6Ya1X6zSE
OPERATIONAL,"5XQQ+V5F, Jl. Mastrip, Sukorame, Kec. Mojoroto, Kota Kediri, Jawa Timur 64114, Indonesia","{'location': {'lat': -7.810160199999999, 'lng': 111.9876106}, 'viewport': {'northeast': {'lat': -7.809145570107278, 'lng': 111.9888882798927}, 'southwest': {'lat': -7.811845229892722, 'lng': 111.9861886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cucu Bonsai,ChIJG2QG-AxXeC4RrFysseqSWYE,5.0,ChIJG2QG-AxXeC4RrFysseqSWYE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG2QG-AxXeC4RrFysseqSWYE
OPERATIONAL,"523X+F8J, Jamsaren, Pesantren, Kota Kediri, East Java 64132, Indonesia","{'location': {'lat': -7.8462836, 'lng': 112.0482801}, 'viewport': {'northeast': {'lat': -7.844920620107278, 'lng': 112.0495932298927}, 'southwest': {'lat': -7.847620279892721, 'lng': 112.0468935701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali banir,ChIJjQ9MY7RZeC4RFcOWatOQkec,0.0,ChIJjQ9MY7RZeC4RFcOWatOQkec,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjQ9MY7RZeC4RFcOWatOQkec
OPERATIONAL,"sonoerjo.Depan rumah makan Inak inak, Jl. Wilis Mukti I, Campurejo, Kec. Mojoroto, Kota Kediri, Jawa Timur, Indonesia","{'location': {'lat': -7.816544, 'lng': 111.9888788}, 'viewport': {'northeast': {'lat': -7.81518362010728, 'lng': 111.9901988298927}, 'southwest': {'lat': -7.817883279892723, 'lng': 111.9874991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah hantu Aseli,ChIJpWc2LgBXeC4RQsd3hgSLg-A,0.0,ChIJpWc2LgBXeC4RQsd3hgSLg-A,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpWc2LgBXeC4RQsd3hgSLg-A
OPERATIONAL,"52XV+99H, Katang, Sukorejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.801556100000001, 'lng': 112.043476}, 'viewport': {'northeast': {'lat': -7.800212720107278, 'lng': 112.0448454798927}, 'southwest': {'lat': -7.802912379892722, 'lng': 112.0421458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tempat senja,ChIJr8nXNQBXeC4RpzFgGoocGZ4,0.0,ChIJr8nXNQBXeC4RpzFgGoocGZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr8nXNQBXeC4RpzFgGoocGZ4
OPERATIONAL,"5XWG+RX6, Unnamed Road, Hutan, Kec. Mojoroto, Kota Kediri, Jawa Timur 64114, Indonesia","{'location': {'lat': -7.802954, 'lng': 111.977384}, 'viewport': {'northeast': {'lat': -7.801604170107276, 'lng': 111.9787338298927}, 'southwest': {'lat': -7.80430382989272, 'lng': 111.9760341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Captive Deer Brigif,ChIJ8bRLPshWeC4RNpwbARZfV3k,4.6,ChIJ8bRLPshWeC4RNpwbARZfV3k,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",1841.0,,{'open_now': False},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107148286792229707534"">Riska aveiro</a>'], 'photo_reference': 'AUGGfZmBQ-yYUTx3xcBsds5d5v7O65cwXDaDs8i90n_d7njj2Jn5BJNit-yU0tZIdhE5rh6wOG-Ix4b8EZri2jN4mHmKNylIAamGVpGre6G83YFvsOvvTH6aj_JSI6wcA44ohtcNfnNruR8CUuhFgwqOKWCMJwydtOfjt-pJPJRpk_3coOTk', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJ8bRLPshWeC4RNpwbARZfV3k
OPERATIONAL,"6245+2F5, Unnamed Road, Semampir, Kec. Kota, Kabupaten Kediri, Jawa Timur 64121, Indonesia","{'location': {'lat': -7.7949831, 'lng': 112.0087376}, 'viewport': {'northeast': {'lat': -7.79360687010728, 'lng': 112.0100905298927}, 'southwest': {'lat': -7.796306529892724, 'lng': 112.0073908701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG DOLANAN SEMAMPIR,ChIJp7qVC-dXeC4RFFFq7AJP0VI,4.8,ChIJp7qVC-dXeC4RFFFq7AJP0VI,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"{'compound_code': '6245+2F Semampir, Kota Kediri, East Java, Indonesia', 'global_code': '6P4J6245+2F'}",{'open_now': False},"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113532329760203782139"">Rantie Hariani</a>'], 'photo_reference': 'AUGGfZnnnqCkQNdH50BJiTv8pNfCAPlGZMcv7g-eYmrY_EJtc9UKTTGgtKbITWDLcATyutMS7J7-jpXxUj2c9ZyqluSGrIzKyviCo3guM9LJ9dTR-6kXQtzCpMkQLXqOWXWMYE3Soa8jJdWLmLF4x8AX2WJiMg6XM_Sv52A3THp7iiPJxrzc', 'width': 1040}]",https://www.google.com/maps/place/?q=place_id:ChIJp7qVC-dXeC4RFFFq7AJP0VI
OPERATIONAL,"628C+R9F, Putih, Kec. Gampengrejo, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.7829262, 'lng': 112.0209288}, 'viewport': {'northeast': {'lat': -7.781572870107277, 'lng': 112.0222577798927}, 'southwest': {'lat': -7.784272529892721, 'lng': 112.0195581201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUBUK TANI PUTIH 3,ChIJT1sBCwBReC4Rsypkm_Xjui0,5.0,ChIJT1sBCwBReC4Rsypkm_Xjui0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJT1sBCwBReC4Rsypkm_Xjui0
