business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,url
OPERATIONAL,"Jl. Tegalan No.38, Ngasem, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 62154, Indonesia","{'location': {'lat': -7.794308000000001, 'lng': 112.0434458}, 'viewport': {'northeast': {'lat': -7.792940420107277, 'lng': 112.0448043798927}, 'southwest': {'lat': -7.795640079892721, 'lng': 112.0421047201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Koi Fish,ChIJWY312m9XeC4RZHlsz_BLFi4,"{'compound_code': '624V+79 Ngasem, Kediri Regency, East Java, Indonesia', 'global_code': '6P4J624V+79'}",0.0,ChIJWY312m9XeC4RZHlsz_BLFi4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJWY312m9XeC4RZHlsz_BLFi4
OPERATIONAL,"52XV+99H, Katang, Sukorejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.801556100000001, 'lng': 112.043476}, 'viewport': {'northeast': {'lat': -7.800212720107278, 'lng': 112.0448454798927}, 'southwest': {'lat': -7.802912379892722, 'lng': 112.0421458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tempat senja,ChIJr8nXNQBXeC4RpzFgGoocGZ4,,0.0,ChIJr8nXNQBXeC4RpzFgGoocGZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJr8nXNQBXeC4RpzFgGoocGZ4
OPERATIONAL,"53M5+VXH, Jl. Kota Kediri, Tugurejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.815324099999999, 'lng': 112.0599903}, 'viewport': {'northeast': {'lat': -7.813972020107278, 'lng': 112.0613357298927}, 'southwest': {'lat': -7.816671679892722, 'lng': 112.0586360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu 9 Simpang Lima Gumul,ChIJS1fCq01ZeC4RWGhhs1kD5gg,,5.0,ChIJS1fCq01ZeC4RWGhhs1kD5gg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103048929357422064622"">amin jaya</a>'], 'photo_reference': 'AUGGfZkMi0TBwU1Hn17xh2id3yPJkj8CjarCvSwRgZW0zcq8s-ryypjhg4dVOg5X-scO5E4F7ygvhk1r9PrTg3vDBQWirjUunJAUGBZFXOdtsuzMYBeYfv_rl-119dIdFmuZlIZCRHpOt9cQeSOUIwovZEVA8Uyal8RT5KYSy-TXAEc8v2LV', 'width': 3456}]",https://www.google.com/maps/place/?q=place_id:ChIJS1fCq01ZeC4RWGhhs1kD5gg
OPERATIONAL,"Ruko Baru Alun-Alun, Jl. Pamenang, Ngasem, Kec. Ngasem, Kabupaten Kediri, Jawa Timur, Indonesia","{'location': {'lat': -7.796514299999999, 'lng': 112.0487837}, 'viewport': {'northeast': {'lat': -7.795239670107277, 'lng': 112.0501896298927}, 'southwest': {'lat': -7.797939329892721, 'lng': 112.0474899701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alun-Alun Ruko Baru Ngasem,ChIJBda6SxhZeC4RJx7aCbyL6Wc,"{'compound_code': '623X+9G Ngasem, Kediri Regency, East Java, Indonesia', 'global_code': '6P4J623X+9G'}",4.7,ChIJBda6SxhZeC4RJx7aCbyL6Wc,"['tourist_attraction', 'point_of_interest', 'establishment']",9,{'open_now': True},"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106619177789580951833"">Gatra Mail</a>'], 'photo_reference': 'AUGGfZmi0J4q9V88iJlj4aknjoDhct7dhL3aUxa9LCztiYHYeQ6oXw59tyKTBB3k50EosssZB1LUzNu47k-fWCzzvivbvvYQGTMaPTw3oPU9vvUEdIAhLBt0QxCZY6TNr04xxRewuVwtSVX92-EA3qA0yxutwb8a7t8t0letCd_Za1Wr3oj4', 'width': 9248}]",https://www.google.com/maps/place/?q=place_id:ChIJBda6SxhZeC4RJx7aCbyL6Wc
OPERATIONAL,"53M8+Q3R, Joho, Sumberejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur, Indonesia","{'location': {'lat': -7.815524399999999, 'lng': 112.0651531}, 'viewport': {'northeast': {'lat': -7.814166170107279, 'lng': 112.0665056798927}, 'southwest': {'lat': -7.816865829892722, 'lng': 112.0638060201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LOKALISASI DADAPAN,ChIJXw3N7DVZeC4RMzB8LQ1R1D0,,5.0,ChIJXw3N7DVZeC4RMzB8LQ1R1D0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 693, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105732706145199309754"">A Google User</a>'], 'photo_reference': 'AUGGfZl8juSuB2gyAftBS4U7IC1k47OHl0QntOlKto-7J3FoLZRE374gVxlwE-pYgCGFtMdCrLSYVlhDcXMqslbF-w40ktJEq4FGxa_vhlgmnasZoOt_WfLFhSMC5fzVU_9xXGmuOkF6UCR6i77ucLAFEucqxp3YzCAnxyuMhfQZkhZ07zrQ', 'width': 460}]",https://www.google.com/maps/place/?q=place_id:ChIJXw3N7DVZeC4RMzB8LQ1R1D0
OPERATIONAL,"53M6+PQ5, Gerbang Utama Monumen SLG, Simpang Lima Gumul - KEDIRI, Jl. Raya Kediri - Plosoklaten, Tugurejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.8157469, 'lng': 112.0619889}, 'viewport': {'northeast': {'lat': -7.814342270107279, 'lng': 112.0632128798927}, 'southwest': {'lat': -7.817041929892723, 'lng': 112.0605132201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tagline ""KEDIRI BERBUDAYA""",ChIJh6TZoYhZeC4Rdm_po5oow6M,,0.0,ChIJh6TZoYhZeC4Rdm_po5oow6M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113284182343332493427"">Erwit Pribadi</a>'], 'photo_reference': 'AUGGfZk4whHFhviv0JjVm-r6OMuCfcs86QekiGssjrgY4rxxl2_c3bkQ__GOfCNOdwMYANyhncSczAtF1RrrsQahDtTNKt1gC7WuivHN-UTm6XEwlhqXBA-zAAYn1dhSFR8OArebwgaSwHLA3cL5aOrwprnpyuErPGHQB6of0gU4jM7WXmQm', 'width': 1476}]",https://www.google.com/maps/place/?q=place_id:ChIJh6TZoYhZeC4Rdm_po5oow6M
OPERATIONAL,"53G8+9J2, Tugurejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.8241615, 'lng': 112.0656132}, 'viewport': {'northeast': {'lat': -7.822944020107279, 'lng': 112.0669058798927}, 'southwest': {'lat': -7.825643679892723, 'lng': 112.0642062201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KUB KANALAN BABA'AN LESTARI,ChIJsSXurCZZeC4R0d1wXxeM3jM,,0.0,ChIJsSXurCZZeC4R0d1wXxeM3jM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJsSXurCZZeC4R0d1wXxeM3jM
OPERATIONAL,"52MV+WHQ, Jl. Kilisuci, Doko, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.815169900000001, 'lng': 112.0439514}, 'viewport': {'northeast': {'lat': -7.813833770107276, 'lng': 112.0452393798927}, 'southwest': {'lat': -7.816533429892719, 'lng': 112.0425397201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kp berkah lele,ChIJN5SKXwBXeC4R9NwgoM5z4tA,,5.0,ChIJN5SKXwBXeC4R9NwgoM5z4tA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109705338340679908068"">A Google User</a>'], 'photo_reference': 'AUGGfZkDO82t_abbBCY5i7Tqa29Q8muiuVADvJW8fdzcdv9pBIocClWpApTMN3m-a-I1ccmFQf8Bp6uCUXXZpjgIXtqDVKxQGnh09zXQmtxVc02iX3v6d-aADJh2jKSlWVoT1j0ujHZ6-SpMk0yecDqb_y7wTK9Db9ySh56Af4nJFDqQ6xEw', 'width': 4624}]",https://www.google.com/maps/place/?q=place_id:ChIJN5SKXwBXeC4R9NwgoM5z4tA
OPERATIONAL,"52WP+XW5, Tepus, Sukorejo, Kec. Ngasem, Kabupaten Kediri, Jawa Timur 64182, Indonesia","{'location': {'lat': -7.802613699999999, 'lng': 112.0373671}, 'viewport': {'northeast': {'lat': -7.801262520107278, 'lng': 112.0387129298927}, 'southwest': {'lat': -7.803962179892721, 'lng': 112.0360132701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sawah,ChIJJ2bEcV9XeC4Rr3KMUK5d01A,,0.0,ChIJJ2bEcV9XeC4Rr3KMUK5d01A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJJ2bEcV9XeC4Rr3KMUK5d01A
OPERATIONAL,"Jalan Jenderal Ahmad Yani No.123, Banjaran, Kec. Kota, Kabupaten Kediri, Jawa Timur 64129, Indonesia","{'location': {'lat': -7.816437499999999, 'lng': 112.0297484}, 'viewport': {'northeast': {'lat': -7.815113420107277, 'lng': 112.0310876298927}, 'southwest': {'lat': -7.817813079892721, 'lng': 112.0283879701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Tirtoyoso,ChIJkY_r4mtXeC4RcEi3IuoEv8M,"{'compound_code': '52MH+CV Banjaran, Kota Kediri, East Java, Indonesia', 'global_code': '6P4J52MH+CV'}",4.3,ChIJkY_r4mtXeC4RcEi3IuoEv8M,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3363,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103743846880047565971"">M. Shalihuddin</a>'], 'photo_reference': 'AUGGfZluH_RwygXWgHkoZC4pZWhl9jrW7WydyhxYAf0e3vQnMWuq6kLoZmd_FMa1aknnhnTJ8iviCgD1ALftT_AJR_3ss5RDEPP8pdmZRR0JHekqXt6O2i9P_XSWq6mWt-rJAXqIyd2JU-fUtBjdZcoIxR_sc8xz0T9bawTNh9sPrFEj1yWX', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJkY_r4mtXeC4RcEi3IuoEv8M
