business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jalan Raya Riung Labuan, Klambu, Kec. Riung, Kabupaten Ngada, Nusa Tenggara Tim. 86419, Indonesia","{'location': {'lat': -8.367567, 'lng': 120.9547949}, 'viewport': {'northeast': {'lat': -8.365914270107277, 'lng': 120.9564736298927}, 'southwest': {'lat': -8.368613929892721, 'lng': 120.9537739701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Loca Lobo Lodges , Riung","[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115569351736595251758"">A Google User</a>'], 'photo_reference': 'AUGGfZkt2bEFCsyRzdn9LbV07PMkcsqVLXRCYTzLAP2_l2lxAfWNTDqLlG5djcLtliSFDZG1pdFDani_NA2PsavPnBok-hw1-eLMSZ0kGVbDWXxW8rwky18I-DVCdNcgv3kJ83_-O3k0oNSOFS3jZVn0X-rzbKqu_wPZNBMdLkMVks4uV9wa', 'width': 4000}]",ChIJy8LjX09Tsi0ReKF3xnbnpnE,"{'compound_code': 'JXJ3+XW Sambinasi, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q32JXJ3+XW'}",5.0,ChIJy8LjX09Tsi0ReKF3xnbnpnE,"['lodging', 'point_of_interest', 'establishment']",16,,,https://www.google.com/maps/place/?q=place_id:ChIJy8LjX09Tsi0ReKF3xnbnpnE
OPERATIONAL,"Jl.Pantai, Lengkosambi Bar., Kec. Riung, Flores-NTT, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.4363879, 'lng': 121.1247171}, 'viewport': {'northeast': {'lat': -8.43517132010728, 'lng': 121.1260729798927}, 'southwest': {'lat': -8.437870979892724, 'lng': 121.1233733201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Erma Lenkosamby Barat Riung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102780909887558106500"">A Google User</a>'], 'photo_reference': 'AUGGfZlA5tozDvh7SzdUcijrOOwVQ2IIc-zNtg_i8N6QPLpmKFCVs2ZcqaWQ5gy4byMUz0o-Ie9WxO3y-n179b-aayfRxtCyZdi8OKCApzw9YNM-3pS_51TQfH3a1hnvMGlWCTUTZcza-26D-O-JF6cVofDTWQUYk6tvZ9c3hU7TE5jTHcA8', 'width': 3024}]",ChIJ_-NUhz9Zsi0RpBYLaEbWXi0,"{'compound_code': 'H47F+CV West Lengkosambi, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H47F+CV'}",4.9,ChIJ_-NUhz9Zsi0RpBYLaEbWXi0,"['lodging', 'point_of_interest', 'establishment']",13,,,https://www.google.com/maps/place/?q=place_id:ChIJ_-NUhz9Zsi0RpBYLaEbWXi0
OPERATIONAL,"H2JG+3PC, Nangamese, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.419832099999999, 'lng': 121.0268196}, 'viewport': {'northeast': {'lat': -8.418506970107279, 'lng': 121.0282639798927}, 'southwest': {'lat': -8.421206629892723, 'lng': 121.0255643201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riung TigaEmpatTujuh Guesthouse,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106683162777050170160"">daniwari widiyanto</a>'], 'photo_reference': 'AUGGfZl4qomRpueDdH0lbR0BI3t1FxgdXykEn9f-5v-jgeOzvWg2NxqhJpH70r-JFLBu3ZjyIXf9oko1zPsozam25UslN_E_zxCNO9voVsUOb-MyUAYbpOBojYBHq0JYIi41pnLNmMMG3zLjdr8oZLbV1FWclnXj7euL3-bhcU66mhjA5Rhq', 'width': 4032}]",ChIJO2U8N4dRsi0RzgXtF6DPEGw,,4.9,ChIJO2U8N4dRsi0RzgXtF6DPEGw,"['lodging', 'point_of_interest', 'establishment']",18,,,https://www.google.com/maps/place/?q=place_id:ChIJO2U8N4dRsi0RzgXtF6DPEGw
OPERATIONAL,"Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4183789, 'lng': 121.0278509}, 'viewport': {'northeast': {'lat': -8.416963820107279, 'lng': 121.0290499798927}, 'southwest': {'lat': -8.419663479892723, 'lng': 121.0263503201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sangrila Mentos Riung,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111536677131737317615"">111536677131737317615</a>'], 'photo_reference': 'AUGGfZnv9X1VTmBeUOuxBMGmizFsO1GY8GrfQjRtFCJGPp2aO4NIniyC_qgG_0wRGxc-HpjGkzQw4Rqd6mmYGKfl9Q7_iIJ7pfuejBGdOqAuHJ8RIhTwQSQ9g2SbpiMI47-Mw137kZOHpXC7OsiSNbDn0ox0kU-pff302AqEf0XMmLI_kUde', 'width': 3648}]",ChIJ-eiwK5RRsi0RxdIkZ4fkjUU,"{'compound_code': 'H2JH+J4 Central Benteng, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2JH+J4'}",4.9,ChIJ-eiwK5RRsi0RxdIkZ4fkjUU,"['lodging', 'point_of_interest', 'establishment']",77,,,https://www.google.com/maps/place/?q=place_id:ChIJ-eiwK5RRsi0RxdIkZ4fkjUU
OPERATIONAL,"Bajawa, Jl. Trans Flores, Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4261562, 'lng': 121.0252731}, 'viewport': {'northeast': {'lat': -8.424824770107278, 'lng': 121.0267169298927}, 'southwest': {'lat': -8.427524429892722, 'lng': 121.0240172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riung Guest House,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100335817822573333749"">A Google User</a>'], 'photo_reference': 'AUGGfZkkfMXmk_ltEnVS41EmwwurOdFicWPo9mSvsNRu_t5bMmKWce0VCdzJmmhPOFHXaW-3u5jfWuAcGzaOXavden3vW_08MXD_sjJD0OHo_SZcsFBF1WQwYXx_XER2ACW7yHM8eT1gR1kVJ0s_YTYBhDdbSnsHTgFZt2ZhbV4ZsD3qcQSM', 'width': 2560}]",ChIJj_F_aVtXsi0RAXvpIIozKhE,"{'compound_code': 'H2FG+G4 Central Benteng, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2FG+G4'}",4.7,ChIJj_F_aVtXsi0RAXvpIIozKhE,"['lodging', 'point_of_interest', 'establishment']",112,,,https://www.google.com/maps/place/?q=place_id:ChIJj_F_aVtXsi0RAXvpIIozKhE
OPERATIONAL,"Pasar Riung, Nangamese, Ngada, Kabupaten Ngada, Nusa Tenggara Tim. 86413, Indonesia","{'location': {'lat': -8.4216979, 'lng': 121.0276}, 'viewport': {'northeast': {'lat': -8.420346920107278, 'lng': 121.0289722298927}, 'southwest': {'lat': -8.423046579892722, 'lng': 121.0262725701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Bintang Wisata Riung,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114942818230693097520"">Patrix Djaga</a>'], 'photo_reference': 'AUGGfZnH4peAaggWZGU_lPjGgIuWxFgSY-w2IhNzYaYHJRwfaT9p4vWbarYMgNV2aE2JIfw0MtPnA0xeIkJmBF6YNcz8c7pemcd6t1VzWDhp9k-daFx7gqSRv3AeIFXy4_Tt3zq1r_nZr0K2w9p43ox0ydFjtjofdQbNt_H4-gCBD08U4XWe', 'width': 5296}]",ChIJ52hXyyhRsi0RDsfQEq4BJLU,"{'compound_code': 'H2HH+82 Nangamese, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2HH+82'}",3.9,ChIJ52hXyyhRsi0RDsfQEq4BJLU,"['lodging', 'point_of_interest', 'establishment']",50,,,https://www.google.com/maps/place/?q=place_id:ChIJ52hXyyhRsi0RDsfQEq4BJLU
OPERATIONAL,"H2FF+95M, Central Benteng, Riung, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.426535399999999, 'lng': 121.0229454}, 'viewport': {'northeast': {'lat': -8.425225620107277, 'lng': 121.0243787298927}, 'southwest': {'lat': -8.42792527989272, 'lng': 121.0216790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lalong Terong Guest House,"[{'height': 2131, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110886871758529464479"">A Google User</a>'], 'photo_reference': 'AUGGfZmLl5EbVOAG3MCjJcWHLxFvS0zUqswiNdEMZkM2TFlWOQqGIIuDBWa5U3rtizuwA7geMvugLUv7CfqU9zcUXXSyY-PwB-L9iMLXR-ISZfBnEBVmh3jPShzNQV-vZw8sB3VHT0xulY3m-7f_U31lzeG7HUJynl_ybsQk-ATa7dhCnNgd', 'width': 1080}]",ChIJD-oiCvNRsi0R6STME0BQ7Fc,,5.0,ChIJD-oiCvNRsi0R6STME0BQ7Fc,"['lodging', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJD-oiCvNRsi0R6STME0BQ7Fc
OPERATIONAL,"Nirvana Road, Nangamese, Kec. Riung, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.418464499999999, 'lng': 121.0292924}, 'viewport': {'northeast': {'lat': -8.417126020107279, 'lng': 121.0306881298927}, 'southwest': {'lat': -8.419825679892723, 'lng': 121.0279884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nirvana Bungalows RIUNG / Nirvana RIUNG,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109296188414268093897"">Muhammad Nuryasin</a>'], 'photo_reference': 'AUGGfZkQr6YgC99RXAF-46AXJT0rR3-WXqtTK8eXcZhF8M27z7UhFWSOh_BBaCwE3puKa4xsECbQodyYdx98VK5wnMZTWL1wGtTDYQJiAmUUAGemnznVBoqsUvePXSOCXdqltGG4fkHoUivCcmpc_TazP5VkS8hu8sPW8T7uokr_JhwNvF7K', 'width': 4000}]",ChIJ_zItXCZRsi0RlsNSGcGzys4,"{'compound_code': 'H2JH+JP Nangamese, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33H2JH+JP'}",4.5,ChIJ_zItXCZRsi0RlsNSGcGzys4,"['lodging', 'point_of_interest', 'establishment']",156,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_zItXCZRsi0RlsNSGcGzys4
OPERATIONAL,"H2HG+CWC Pondok SVD, Nangamese, Kec. Riung, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.4213939, 'lng': 121.027268}, 'viewport': {'northeast': {'lat': -8.420109970107278, 'lng': 121.0286016798927}, 'southwest': {'lat': -8.422809629892722, 'lng': 121.0259020201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok SVD Riung,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109259274385044549766"">oskar tage</a>'], 'photo_reference': 'AUGGfZlNHbb-JCNPhJCLAqb91AyEHPeQzFw0pn-GfKTsmLN_pGnb6vvzAtytnXfHVXg3P3NjPjUKupKhYQFlfdU8LgFCoA7iqJPYVf__FyuU7ygK9HsK1OlrqG06WrFIjyQyyWJ0_pCkvuxGa79PSp-wT0rBginsXUOe-IGpbcEbhjJIWU6z', 'width': 2464}]",ChIJS8O7TS9Rsi0R4S8VYG2CErk,,3.9,ChIJS8O7TS9Rsi0R4S8VYG2CErk,"['lodging', 'point_of_interest', 'establishment']",69,,,https://www.google.com/maps/place/?q=place_id:ChIJS8O7TS9Rsi0R4S8VYG2CErk
OPERATIONAL,"Golo Lijun, Elar, East Manggarai Regency, East Nusa Tenggara 86584, Indonesia","{'location': {'lat': -8.378093999999999, 'lng': 120.9025395}, 'viewport': {'northeast': {'lat': -8.376774520107277, 'lng': 120.9038398298927}, 'southwest': {'lat': -8.379474179892721, 'lng': 120.9011401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"4 Pohon Ecolodge — ""Les 4 Arbres"" Flores Indonesia","[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106225726250452084260"">A Google User</a>'], 'photo_reference': 'AUGGfZm0qGe523T6lsQ8uqUgl00q5C_Wa0gDrn7UVOG2nugd93zfkVkdcnMhSuw5aHqcISb4Ao7JF4GgOC9RtsM_HrQiAe4TI6F9hsZcsAqqCNlx4i3M11EElRhnKE1ZgPTnTNc-GGgYGbILBt1IpriyZ0VvZ3a4HQqh47cdF-a4EIFyc59Z', 'width': 3264}]",ChIJVVVVVZVSsi0R5n2fc0IEm9M,"{'compound_code': 'JWC3+Q2 Golo Lijun, East Manggarai Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q32JWC3+Q2'}",4.9,ChIJVVVVVZVSsi0R5n2fc0IEm9M,"['lodging', 'point_of_interest', 'establishment']",86,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVZVSsi0R5n2fc0IEm9M
