business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"WFJ4+XV, Pinaesaan, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9324059999999998, 'lng': 124.457164}, 'viewport': {'northeast': {'lat': 0.9335103298927222, 'lng': 124.4580292298927}, 'southwest': {'lat': 0.9308106701072779, 'lng': 124.4553295701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Watu Nietakan Tompasobaru,ChIJqZimNwADfjIRAFfgtA4-H3o,0.0,ChIJqZimNwADfjIRAFfgtA4-H3o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqZimNwADfjIRAFfgtA4-H3o
OPERATIONAL,"WFM3+3RW, Pinaesaan, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9327369, 'lng': 124.4545912}, 'viewport': {'northeast': {'lat': 0.9343546298927221, 'lng': 124.4564233298927}, 'southwest': {'lat': 0.9316549701072778, 'lng': 124.4537236701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watu Tiwa Toar Lumimuut,ChIJKwgkONcDfjIRUgq2LxgYdso,4.4,ChIJKwgkONcDfjIRUgq2LxgYdso,"['tourist_attraction', 'point_of_interest', 'establishment']",8,{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108532851096183014926"">Joshua Alpina</a>'], 'photo_reference': 'AUGGfZmM8Zv_VXd-x-9oGOk0hSpsxJCWFjl-rillaqfASNiJRkPvz95EiWa7uDXKuWHzp750m1z9v5JhZtvUJsQEFniQ2wRI9Glt1r6ytg-yA1e71C4L7rMC_DEhoXpTpaAOmzf1ybWdxhNF998lIuNxM-QXJ6A4x_SShxSc1K0ICm0tTLTZ', 'width': 640}]",,,https://www.google.com/maps/place/?q=place_id:ChIJKwgkONcDfjIRUgq2LxgYdso
OPERATIONAL,"WFCM+QX, Karowa, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9219783, 'lng': 124.4849608}, 'viewport': {'northeast': {'lat': 0.9233281298927221, 'lng': 124.4863106298927}, 'southwest': {'lat': 0.9206284701072779, 'lng': 124.4836109701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Farms Toipu,ChIJPTOXxR8DfjIR2RYgAkhUTus,0.0,ChIJPTOXxR8DfjIR2RYgAkhUTus,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPTOXxR8DfjIR2RYgAkhUTus
OPERATIONAL,"XG2M+7GJ, Liandok, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9507197, 'lng': 124.5337626}, 'viewport': {'northeast': {'lat': 0.9520695298927219, 'lng': 124.5351124298927}, 'southwest': {'lat': 0.9493698701072776, 'lng': 124.5324127701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perkebunan kolagan,ChIJ-dbKDsargDIRUDuQm45vqmI,5.0,ChIJ-dbKDsargDIRUDuQm45vqmI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-dbKDsargDIRUDuQm45vqmI
OPERATIONAL,"WFPJ+6C, Torout, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9355455, 'lng': 124.4810361}, 'viewport': {'northeast': {'lat': 0.9368627798927222, 'lng': 124.4823805798927}, 'southwest': {'lat': 0.9341631201072779, 'lng': 124.4796809201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Boulevard Torout. (jembatan karowa),ChIJHdoRPnoDfjIRuujq4bgojzo,5.0,ChIJHdoRPnoDfjIRuujq4bgojzo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110448151752297075043"">A Google User</a>'], 'photo_reference': 'AUGGfZnSGJFdh7a_I1cJi0zzv8_4LGaPNOAQer4AGK82hET_Rm-Ip4sNEepGlPYSnpOEiNJcQD7mavW6-7sHuDIv1_yw3W6P9k_D_oTwso3NHqmGn1zB6wqkcFcz5pI2kUixwgS1d_og_s1LWSmjNHKKiXaCMGid5hCuf_WJ_O7lj4NtO9DQ', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJHdoRPnoDfjIRuujq4bgojzo
OPERATIONAL,"WF46+HC3, Lowian, Maesaan, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9063958999999998, 'lng': 124.4610567}, 'viewport': {'northeast': {'lat': 0.907745479892722, 'lng': 124.4623987298927}, 'southwest': {'lat': 0.9050458201072777, 'lng': 124.4596990701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong Aprabel,ChIJ7dfkrpMDfjIR_sojyKlIsgg,5.0,ChIJ7dfkrpMDfjIR_sojyKlIsgg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7dfkrpMDfjIR_sojyKlIsgg
OPERATIONAL,"XFJQ+GMC, Poopo, Ranoyapo, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9813031999999999, 'lng': 124.4891278}, 'viewport': {'northeast': {'lat': 0.98642735, 'lng': 124.49050785}, 'southwest': {'lat': 0.9795951499999994, 'lng': 124.48498765}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANGIAN GARDEN,ChIJRcE-egABfjIRNzYAHT7GcN4,0.0,ChIJRcE-egABfjIRNzYAHT7GcN4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRcE-egABfjIRNzYAHT7GcN4
CLOSED_TEMPORARILY,"WF5P+GH7, Karowa, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9087911999999999, 'lng': 124.4864102}, 'viewport': {'northeast': {'lat': 0.9101749798927222, 'lng': 124.4876191798927}, 'southwest': {'lat': 0.9074753201072779, 'lng': 124.4849195201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AREA PERKEMAHAN,ChIJ79H4RpADfjIRQ3Iv4V6rcxk,0.0,ChIJ79H4RpADfjIRQ3Iv4V6rcxk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ79H4RpADfjIRQ3Iv4V6rcxk
CLOSED_TEMPORARILY,"WGMQ+HG, Liandok, Tompaso Baru, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9339375000000001, 'lng': 124.5388125}, 'viewport': {'northeast': {'lat': 0.9406128000000001, 'lng': 124.5398856298927}, 'southwest': {'lat': 0.9317124000000002, 'lng': 124.5371859701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Liandok BJM,ChIJQZK7kAupgDIRY0Z6D-qpE04,1.0,ChIJQZK7kAupgDIRY0Z6D-qpE04,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJQZK7kAupgDIRY0Z6D-qpE04
CLOSED_TEMPORARILY,"Kinaweruan, Maesaan, South Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8845811, 'lng': 124.4855442}, 'viewport': {'northeast': {'lat': 0.8864857298927221, 'lng': 124.4864562298927}, 'southwest': {'lat': 0.8837860701072777, 'lng': 124.4837565701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Obyek Wisata ""GEMSTONE"" Kinaweruan",ChIJD3XALywDfjIRBQs5D_iymwk,5.0,ChIJD3XALywDfjIRBQs5D_iymwk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110769525472111951151"">A Google User</a>'], 'photo_reference': 'AUGGfZllQsXCJqSp1qLYKJA3SYNbCaknhy2rCbtiAEukjnyP7hch7HGcnSP8XoJ413qgbXjhGuLI5SCr2hp1eBo38Ku5aGN8aRSZrV5d4Zl77ugXDB6XpPlWmzV_ORmfwJNdE4TYNIeCCPiNUFZN9cqRHrWJPD8-kJMw3T3Fg_1OIUPXIQWN', 'width': 4000}]",True,"{'compound_code': 'VFMP+R6 Kinaweruan, South Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QG6VFMP+R6'}",https://www.google.com/maps/place/?q=place_id:ChIJD3XALywDfjIRBQs5D_iymwk
