business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,url
OPERATIONAL,"XPP2+C64, RT.05/RW.01, Barambai Kolam Kanan, Kec. Barambai, Kabupaten Barito Kuala, Kalimantan Selatan, Indonesia","{'location': {'lat': -3.0139832, 'lng': 114.7005825}, 'viewport': {'northeast': {'lat': -3.012700970107278, 'lng': 114.7019781798927}, 'southwest': {'lat': -3.015400629892722, 'lng': 114.6992785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Watashi Ozi,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104036678203812160195"">A Google User</a>'], 'photo_reference': 'AUGGfZmtCFuznedZyoabJoLewEYcbLBLfOAWSBQZMr_MNVy4je5LU0QU10GItOZuun2JxOs54_cGnX-uYQK4D8e9itXPQc_zbmVii_tuUxjtTKg-HxWtqDWOzf3Nn6iuNMK23V9GTzMQFCsrTbaY_iWudHt_KcQ1Up9y_93-ssfFUoAmExp0', 'width': 1080}]",ChIJTWIuPmZF5C0RXSlMzmYpb7E,5.0,ChIJTWIuPmZF5C0RXSlMzmYpb7E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJTWIuPmZF5C0RXSlMzmYpb7E
OPERATIONAL,"QP6V+Q5M, Bahandang, Jejangkit, Barito Kuala Regency, South Kalimantan 70653, Indonesia","{'location': {'lat': -3.2380287, 'lng': 114.7429327}, 'viewport': {'northeast': {'lat': -3.236758220107277, 'lng': 114.7443132298927}, 'southwest': {'lat': -3.239457879892722, 'lng': 114.7416135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kenderaan Isro Tepatak,,ChIJmRwYVwAx5C0RdhQCZQYYZp0,5.0,ChIJmRwYVwAx5C0RdhQCZQYYZp0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJmRwYVwAx5C0RdhQCZQYYZp0
OPERATIONAL,"Jln Anjir Talaran km 10, Antar Raya, Kec. Marabahan, Kabupaten Barito Kuala, Kalimantan Selatan 70511, Indonesia","{'location': {'lat': -2.881335, 'lng': 114.69742}, 'viewport': {'northeast': {'lat': -2.880012320107278, 'lng': 114.6988192798927}, 'southwest': {'lat': -2.882711979892723, 'lng': 114.6961196201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wiraswasta,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116487334678068896084"">A Google User</a>'], 'photo_reference': 'AUGGfZnTxAak7M_ZpXQURfCtNtfYIbhFg2fhH6ldx5hWyeY4mXEfFFdWecoBsL39nPe-MuWHz1WJXujmxaQvWT-Q-gtl--PBS2VCtL9VzvSdHd39l8V2gNhfqd0IfSNz8llt7PmLZuIzF9WPkRcyNkS5s4kqXmcGti8la8kuDlqkg8JUjK5x', 'width': 3120}]",ChIJJXJj0WRZ5C0RuVflmUw0z-o,5.0,ChIJJXJj0WRZ5C0RuVflmUw0z-o,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"{'compound_code': '4M9W+FX Antar Raya, Barito Kuala Regency, South Kalimantan, Indonesia', 'global_code': '6P9P4M9W+FX'}",,https://www.google.com/maps/place/?q=place_id:ChIJJXJj0WRZ5C0RuVflmUw0z-o
OPERATIONAL,"XQG8+QR7, Bantuil, Cerbon, Barito Kuala Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.0230938, 'lng': 114.7670487}, 'viewport': {'northeast': {'lat': -3.01995295, 'lng': 114.7686378798927}, 'southwest': {'lat': -3.024140749999999, 'lng': 114.7659382201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sinar Mantai,"[{'height': 4064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118254354912508382925"">muhamd fithri</a>'], 'photo_reference': 'AUGGfZkQqv2yguqkW-0Hb2qqoAqzZd3cv5gzCcFKKOm7scsKWSQ_iE9Rpe_CeKiGJqi_CkxzJLWBCkDHkFVHkjpXJvnQ7jbplS5MrzlHlPje1kvNmG65nlSCcffId2IO8f4UZFsbEW3w-xgIJHUCBkozmriLFdYlUxz5X9Q1i2GRwAdu6Pdf', 'width': 3048}]",ChIJ91OkUhdP5C0RY9nuyNbY1cA,5.0,ChIJ91OkUhdP5C0RY9nuyNbY1cA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJ91OkUhdP5C0RY9nuyNbY1cA
OPERATIONAL,"WP3M+M5, Sungai Sahurai, Rantau Badauh, Barito Kuala Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.0958341, 'lng': 114.7328958}, 'viewport': {'northeast': {'lat': -3.094534120107277, 'lng': 114.7341922298927}, 'southwest': {'lat': -3.097233779892722, 'lng': 114.7314925701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camping kebun karet,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101099850233678149615"">A Google User</a>'], 'photo_reference': 'AUGGfZk8l1r0qpyzELPxX2WqBymvkmiIm_aji4tukPYh2vbNQYUKxARVgf2WPff3oniZ74YVqYetASnMwd_eLQmIA9YAUPm3py1MFvBgyY-gZXmAhET2YwUGQb3WNDQaLz4TwYYMuR7IqbbsD9C3czaBWr01ep0tr8pCplSu7dFVwE1VXOS6', 'width': 4032}]",ChIJKeVQiZhJ5C0RUukWGls-y8o,5.0,ChIJKeVQiZhJ5C0RUukWGls-y8o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJKeVQiZhJ5C0RUukWGls-y8o
OPERATIONAL,"PHP9+HHQ, Unnamed Road, Berangas, Alalak, Barito Kuala Regency, South Kalimantan 70126, Indonesia","{'location': {'lat': -3.2635548, 'lng': 114.5689083}, 'viewport': {'northeast': {'lat': -3.262216920107278, 'lng': 114.5702486798927}, 'southwest': {'lat': -3.264916579892723, 'lng': 114.5675490201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah yahya,,ChIJiTKxgFcj5C0RBy36fL8iXoM,3.7,ChIJiTKxgFcj5C0RBy36fL8iXoM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJiTKxgFcj5C0RBy36fL8iXoM
OPERATIONAL,"QHM5+W32 Taman Wisata Alam Pulau Bakut, Marabahan Baru, Kec. Anjir Muara, Kabupaten Barito Kuala, Kalimantan Selatan 70582, Indonesia","{'location': {'lat': -3.2160722, 'lng': 114.5575725}, 'viewport': {'northeast': {'lat': -3.2129774, 'lng': 114.55840745}, 'southwest': {'lat': -3.217103799999999, 'lng': 114.55506765}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Bakut,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106156396469365555109"">faisal nafis</a>'], 'photo_reference': 'AUGGfZka2Q-lRCAnSHijadl7W0Hvb5MCwuO0e2D2iODLw7sGRnvcHTtZu34bp-Mfr-A9XUlDFRZCgbYypkzXQaCH1JyeAiU8u0C5K4g7CxFc7HU0WwJwP_F3m3avVBMRqqktrw8vWSrKYNfwtEZuy1kISxwpQDsb7tjXtJYu8SQVCEJ5ZdvO', 'width': 3456}]",ChIJi1N8CYI95C0Re_6vD1H_nw4,0.0,ChIJi1N8CYI95C0Re_6vD1H_nw4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'QHM5+H2 Marabahan Baru, Barito Kuala Regency, South Kalimantan, Indonesia', 'global_code': '6P8PQHM5+H2'}",,https://www.google.com/maps/place/?q=place_id:ChIJi1N8CYI95C0Re_6vD1H_nw4
OPERATIONAL,"PGXM+959, Berangas Barat, Alalak, Barito Kuala Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.2515793, 'lng': 114.5329984}, 'viewport': {'northeast': {'lat': -3.249768620107278, 'lng': 114.5343226298927}, 'southwest': {'lat': -3.252468279892722, 'lng': 114.5316229701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai peliwan berangas,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101570033644268286964"">A Google User</a>'], 'photo_reference': 'AUGGfZk6fRQPBBz3yVKhu6zuBNyS6S23y1FT8Q6sTlhPBnOghR5eN63xMFAn3byfPpD8tLPT1oozAdVwVyRHbiO6BzwTgpgkV8kmINuUMJTMjYjd04pc0BiXrko-k9Dn2AlJPQq5QWSjd_uvwFXUy0fjiJLrGuxFQYdRlK6KBq7xJ7uOITls', 'width': 1885}]",ChIJV4BZXXI95C0R26Ipa8i0ZAw,0.0,ChIJV4BZXXI95C0R26Ipa8i0ZAw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJV4BZXXI95C0R26Ipa8i0ZAw
OPERATIONAL,"QP84+77V, Tatah Alayung, Mandastana, Barito Kuala Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.2342499, 'lng': 114.7056864}, 'viewport': {'northeast': {'lat': -3.232867920107278, 'lng': 114.7071195298927}, 'southwest': {'lat': -3.235567579892722, 'lng': 114.7044198701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Abah Arif/pehumaan Uji,,ChIJCSu6VQA75C0RoleE7nskH88,3.5,ChIJCSu6VQA75C0RoleE7nskH88,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJCSu6VQA75C0RoleE7nskH88
OPERATIONAL,"WP83+8HP, Jl. Banjarmasin - Marabahan, Sungai Gampa Asahi, Kec. Rantau Badauh, Kabupaten Barito Kuala, Kalimantan Selatan 70562, Indonesia","{'location': {'lat': -3.0836246, 'lng': 114.7048777}, 'viewport': {'northeast': {'lat': -3.082205620107278, 'lng': 114.7057709798927}, 'southwest': {'lat': -3.084905279892722, 'lng': 114.7030713201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Jeruk Al-Ikhan,,ChIJJ_feXABH5C0RTZhnJK6LerI,0.0,ChIJJ_feXABH5C0RTZhnJK6LerI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJJ_feXABH5C0RTZhnJK6LerI
