formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"North Buton Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.702342400000001, 'lng': 123.0338767}, 'viewport': {'northeast': {'lat': -4.366798, 'lng': 123.2139531}, 'southwest': {'lat': -5.1483009, 'lng': 122.827586}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,North Buton Regency,"[{'height': 569, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114799712495084090649"">Sirat Laode</a>'], 'photo_reference': 'AUGGfZnJJZXjN900pQdUfL-NtPghqMRkUwwbGGKzmwVbidOqHwgwdfvHgts3U7Aojofx55G4levR9ZbOSzCTHMXZY_o3kv_q53d_LfuojcYwV0pQKpVHWlGGm88toBihIMod7kD_oEx7VMIjqEQsPFkQSxyAUk8ZCIsRqQquO2lE2i39eqjL', 'width': 569}]",ChIJT6BARLgroi0RuNlNMRX_KNI,ChIJT6BARLgroi0RuNlNMRX_KNI,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJT6BARLgroi0RuNlNMRX_KNI
"VX98+23M, Mata, North Buton Regency, South East Sulawesi, Indonesia","{'location': {'lat': -5.132411200000001, 'lng': 122.9651856}, 'viewport': {'northeast': {'lat': -5.131061370107279, 'lng': 122.9665354298927}, 'southwest': {'lat': -5.133761029892723, 'lng': 122.9638357701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Kapala,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103010875738969232516"">A Google User</a>'], 'photo_reference': 'AUGGfZk6AqIGu4VLNT29JlmsWE0lr9RXFyeLjHTYqBYjR73CleYXNolLP4t7zLtqs3d8L39n5DFHAmUfbgO8cl_udxSLgVM4Zc8JHx0ineHwurS0zd0HDWZ6PK9OjQM1AY15XXIlhQ9NWrn2OIapwX6y4KILCYDbbcvTX0EXxA3W41vlUrjW', 'width': 1280}]",ChIJ5zxNo5Lnoy0RDs_5brsogKw,ChIJ5zxNo5Lnoy0RDs_5brsogKw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ5zxNo5Lnoy0RDs_5brsogKw
"Waondo Wolio, Kapontori, Buton Regency, South East Sulawesi 93755, Indonesia","{'location': {'lat': -5.1518698, 'lng': 122.8511958}, 'viewport': {'northeast': {'lat': -5.150519970107278, 'lng': 122.8525456298927}, 'southwest': {'lat': -5.153219629892722, 'lng': 122.8498459701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kandawu Ndawuna,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112646227504742892112"">Arief Alergy</a>'], 'photo_reference': 'AUGGfZmDqhabL3iFXcz_qa2jIj2ZUjA4EP2ljmJJjdi1NqtSc4yo5uMc-DKyKS3Dqa8Hi-MDy1-aSNfp8pR1_QPUT8RPsHo2NegQaRd65jUONa1rw-EgE7L6h6ccrKQb6d7NxfbxDi0ORnUa83aviUWeAVUYlG0U9eCz4pUe3gJ1MSWKUBM', 'width': 4000}]",ChIJHbV00R3poy0Rwr3iVP1nyJA,ChIJHbV00R3poy0Rwr3iVP1nyJA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,52.0,"{'compound_code': 'RVX2+7F Waondo Wolio, Buton Regency, South East Sulawesi, Indonesia', 'global_code': '6Q64RVX2+7F'}",,https://www.google.com/maps/place/?q=place_id:ChIJHbV00R3poy0Rwr3iVP1nyJA
"Pantai Batauga, Unnamed Road, Masiri, Batauga, Kabupaten Buton, Sulawesi Tenggara 93752, Indonesia","{'location': {'lat': -5.6113195, 'lng': 122.599571}, 'viewport': {'northeast': {'lat': -5.6002149, 'lng': 122.6155784}, 'southwest': {'lat': -5.622423899999999, 'lng': 122.5835636}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batauga,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115675819460435677831"">A Google User</a>'], 'photo_reference': 'AUGGfZn_QOMrWoGqY-6ugJ3rSwn3FnFiqbiNPQLGSlsV7JCuE4_OUAkaWj-iKccUw9gEOCBqxpf1NqElbM_bMjfe6e8TZzigMhmSR0XmOzADognDvPoasNlepVsD0IZWf8SuRSkN7EEUokL5FIzflLkwOJAn-0Z7iYwiVFfW2zJn63JNpts9', 'width': 2592}]",ChIJF1ddCsZupC0RRG0thEkos2g,ChIJF1ddCsZupC0RRG0thEkos2g,"['natural_feature', 'establishment']",OPERATIONAL,,4.0,59.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF1ddCsZupC0RRG0thEkos2g
"P649+488, Mopaano, Lasalimu Selatan, Buton Regency, South East Sulawesi 93756, Indonesia","{'location': {'lat': -5.294703600000001, 'lng': 123.2183352}, 'viewport': {'northeast': {'lat': -5.293353770107278, 'lng': 123.2196850298927}, 'southwest': {'lat': -5.296053429892722, 'lng': 123.2169853701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Belah,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111205798500881546131"">A Google User</a>'], 'photo_reference': 'AUGGfZkKdX9_Y64UEL675gn35nd4Jah7yz5i35YpPQTjmPqCRQYxPB_flaRnnhN3S32796Ltj8CkQqwZpqaPphUP45KCGtnLZroyODetaWXEBnPbM16L1F4_3MkNtYvDsTyvjiSsXxrXB3QcpLd5LtbYllcC8N2cb4K_BE5zRAjF779vG1Oz', 'width': 768}]",ChIJiby9wIBRoS0RxeQEReaKqm8,ChIJiby9wIBRoS0RxeQEReaKqm8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,8.0,,,https://www.google.com/maps/place/?q=place_id:ChIJiby9wIBRoS0RxeQEReaKqm8
"8J5M+R36, Desa, Lampanairi, Batauga, Kabupaten Buton, Sulawesi Tenggara 93752, Indonesia","{'location': {'lat': -5.6904501, 'lng': 122.6326253}, 'viewport': {'northeast': {'lat': -5.689023070107279, 'lng': 122.6339625798928}, 'southwest': {'lat': -5.691722729892723, 'lng': 122.6312629201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Jodoh,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117944320956501963148"">Shabyr Shabyr</a>'], 'photo_reference': 'AUGGfZmQRPUWC0xK2g7yHcPrFX1h_ChZzPZ7MWzLe1lClwyWMaNeiXR6GlnHe2Jv3odRZOKfPYtPwl_ot70nbJBL036N-a8V4tUrFpvEYCCeQ18_R--TSSji9ZqE6_STWOyVvk4Vf2gZZW4YqZpBJ5hMOuO7AQNpUU8Z51BGs-MK8acwfmtc', 'width': 6936}]",ChIJXcAXXLRrpC0RYxvLQkW4okw,ChIJXcAXXLRrpC0RYxvLQkW4okw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,7.0,,,https://www.google.com/maps/place/?q=place_id:ChIJXcAXXLRrpC0RYxvLQkW4okw
"JJRQ+V25, Baruta Analalaki, Sangia Wambulu, Buton Regency, South East Sulawesi, Indonesia","{'location': {'lat': -5.3578746, 'lng': 122.6376004}, 'viewport': {'northeast': {'lat': -5.356397570107277, 'lng': 122.6388771798927}, 'southwest': {'lat': -5.359097229892721, 'lng': 122.6361775201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan selat buton,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118079996559128155888"">amin safar kamal</a>'], 'photo_reference': 'AUGGfZkK5z_Ck0BLMUGVBEiN9Zb3UfGDJvTJtdb_1h5p_AHj7fVzZx5j3-C1iw_VunE2YD7bNJ1AxJNPhKHEepm-GCZC-KoPFLehCus9EnSfg-sUu1uprOZmPcTfwNO1drFYcjv24RR550uLQX_85RWfMr07BevqqGMG1yE1q1ddOw4ew1gL', 'width': 4608}]",ChIJN-L1VhqLoy0Rxz-sgAbfQRA,ChIJN-L1VhqLoy0Rxz-sgAbfQRA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.2,10.0,,,https://www.google.com/maps/place/?q=place_id:ChIJN-L1VhqLoy0Rxz-sgAbfQRA
"MJVV+74Q, Desa, Dusun Uncume, Rahia, Kec. Gu, Kabupaten Buton Tengah, Sulawesi Tenggara, Indonesia","{'location': {'lat': -5.3067777, 'lng': 122.6428585}, 'viewport': {'northeast': {'lat': -5.305785070107278, 'lng': 122.6440614298927}, 'southwest': {'lat': -5.308484729892722, 'lng': 122.6413617701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kotaeono Cave,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100289417086031405625"">fahd mungkin</a>'], 'photo_reference': 'AUGGfZmDFUKPdMMV5miBaYVc4M-Vx7BsF8_s5DmDp9Tm7S28VYy19TOIBLJ3m5iiCH28bFmKMRJCrckzRuvbfWmoA60lMOIhbBV5BRQ79eOTFbsixSZCPwJD9_l5722wKsYGJ2gvuks1rk8ZmtxYQCKkKB0Sis0KvoNYbJSP_Bcdo8ADVyAG', 'width': 3120}]",ChIJtxpB2NqNoy0RWcDwyyRKqkY,ChIJtxpB2NqNoy0RWcDwyyRKqkY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.7,45.0,,,https://www.google.com/maps/place/?q=place_id:ChIJtxpB2NqNoy0RWcDwyyRKqkY
"8MHJ+W22, Jl. Poros Batauga, Bangun, Kec. Sampolawa, Kabupaten Buton, Sulawesi Tenggara, Indonesia","{'location': {'lat': -5.6702479, 'lng': 122.6800303}, 'viewport': {'northeast': {'lat': -5.668843620107277, 'lng': 122.6810885798928}, 'southwest': {'lat': -5.671543279892721, 'lng': 122.6783889201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Permandian Watiginanda kampidi,"[{'height': 3191, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115106540510603305007"">Hidayah Junior</a>'], 'photo_reference': 'AUGGfZmhFM4b5XH7BHzTX09Cd5v8cbffputYMrERst_oORHSVytBGeGQzIATGD0-F490z54P66D7dDMmyoSXkywddAlyb7FDXniz4MgKtVGzqi630w5a3D7Q_GUh0toakX3TPxtGOKCKjSRAnNZ_WnLKK3s4hu6GhQZbCC_6FGn972A53zvO', 'width': 5673}]",ChIJ5fqnwPxrpC0RlHvqmeiGclM,ChIJ5fqnwPxrpC0RlHvqmeiGclM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ5fqnwPxrpC0RlHvqmeiGclM
"FH6Q+68C, Lawela, Batauga, Buton Regency, South East Sulawesi 93752, Indonesia","{'location': {'lat': -5.5394463, 'lng': 122.5882528}, 'viewport': {'northeast': {'lat': -5.538140320107278, 'lng': 122.5895916298927}, 'southwest': {'lat': -5.540839979892722, 'lng': 122.5868919701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,TUGU BUTON SELATAN,"[{'height': 2998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102957115678409304300"">A Google User</a>'], 'photo_reference': 'AUGGfZmyaf73nXJY0O_DixzhIjycZXc2Cl3us8t3R1MYonwgoP0z8FAy7Eh7-tM9hRv5JBXcP7XWM0mOXh62TLetywCM7u6r5kPIGEdFi1z6bJHd_l0FMqtTlPLh_g_H70A0FisNW2lTzrXdTtGRRY9WdKNkjmLrlHynm7bJayjcKcYJ19g', 'width': 3998}]",ChIJLXpzdc5xpC0R3CEqAI3NGnc,ChIJLXpzdc5xpC0R3CEqAI3NGnc,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,28.0,,,https://www.google.com/maps/place/?q=place_id:ChIJLXpzdc5xpC0R3CEqAI3NGnc
