business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"G8PV+V9X, Entiyebo, Depapre, Jayapura Regency, Papua 99353, Indonesia","{'location': {'lat': -2.4628208, 'lng': 140.3434674}, 'viewport': {'northeast': {'lat': -2.461508770107278, 'lng': 140.3447879298927}, 'southwest': {'lat': -2.464208429892722, 'lng': 140.3420882701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Suwae Resort,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100991368389725498033"">A Google User</a>'], 'photo_reference': 'AUGGfZmaxARuyloBwCECTUc4XneQm89I97NPaY-qKF0ap4R9Xt0xT-lVb5hB_RbDQHyFj3JUSQc8CzdJdoKBirHtwBowcyV4uN4Gz1We0H2eACCUI9OEdspFbHEOMq1VAvs-wzYbmEUNI_jIedDZlTqhVVdk_ZxEuTnGr85NVAy0DfE4UgZI', 'width': 4608}]",ChIJY78Or_TdbGgRqnaZZ0MNzxA,4.2,ChIJY78Or_TdbGgRqnaZZ0MNzxA,"['lodging', 'point_of_interest', 'establishment']",13,,,,https://www.google.com/maps/place/?q=place_id:ChIJY78Or_TdbGgRqnaZZ0MNzxA
OPERATIONAL,"Jl. Raya Kemiri No.282, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.563897, 'lng': 140.5014445}, 'viewport': {'northeast': {'lat': -2.562291520107277, 'lng': 140.5028767298927}, 'southwest': {'lat': -2.564991179892722, 'lng': 140.5001770701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,GRAND ALLISON HOTEL,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115416131632517817217"">Agus Susilo</a>'], 'photo_reference': 'AUGGfZn6JsKgPROwn9tnQGaGEXDin-gRyyLofkMJ9e71s5u9C9mSbc7EuSGg9Xc2zuGp3tqNrAtltyfaZwCP-YGLasqO9vDsAA7EMZTjudFoDhEM97ack11uptlFtbQUi57bLmPu6Kpv3jDdnT6KpW7slM-kgji4m_0zC4m9CO5ypY5nj1nN', 'width': 4160}]",ChIJT6IlH7JYbGgRZsEv2UN-R6c,3.9,ChIJT6IlH7JYbGgRZsEv2UN-R6c,"['lodging', 'point_of_interest', 'establishment']",1053,{'open_now': True},"{'compound_code': 'CGP2+CH Hinekombe, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CGP2+CH'}",,https://www.google.com/maps/place/?q=place_id:ChIJT6IlH7JYbGgRZsEv2UN-R6c
OPERATIONAL,"CFWP+HX4, Hinekombe, Sentani, Jayapura Regency, Papua 99352, Indonesia","{'location': {'lat': -2.553603, 'lng': 140.4874583}, 'viewport': {'northeast': {'lat': -2.552198720107277, 'lng': 140.4887849798927}, 'southwest': {'lat': -2.554898379892722, 'lng': 140.4860853201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kemiri,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101285136382329421107"">Ian Fiandt</a>'], 'photo_reference': 'AUGGfZlZ-4fNjQB94OPvM3zeBQHBhvSIPuDfJ95fx1u1wEHo71YCEmO2TAU8-H-odW455GeIrL46EK0hICYPYApAhi3VskZcQOA-Ssn4Zz58q9L9mqGFwTF_FANGBT8mpAWJc_XyD1y5-lExMtV-08EOYt3jbDznTJQsHNbAnlOvTuSMSzQd', 'width': 3120}]",ChIJiaEXU0_ubGgR25xCINPmtjg,3.6,ChIJiaEXU0_ubGgR25xCINPmtjg,"['lodging', 'point_of_interest', 'establishment']",45,,,,https://www.google.com/maps/place/?q=place_id:ChIJiaEXU0_ubGgR25xCINPmtjg
OPERATIONAL,"Jalan, Sentani Kota, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5717113, 'lng': 140.5355341}, 'viewport': {'northeast': {'lat': -2.570389820107278, 'lng': 140.5370864298928}, 'southwest': {'lat': -2.573089479892722, 'lng': 140.5343867701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SUNI GARDEN LAKE HOTEL & RESORT managed by PARKSIDE,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101329092904323316358"">A Google User</a>'], 'photo_reference': 'AUGGfZlC91_gmM_xlwxA-3u8ikCAnFyW5Ga7_eSNnyQ0Nl3gbbtPvLy7mmaUKTEZl8MEHKKe6liEl3NUhgYgbYkfK8PbfKR37G9BaGnf9ALlB_6P6gXMueY8hl0QFMOGw7fdz38o5AOCeQNJ5QB0f8ehVt38Vs2yux0H5UOm_qTh4rxn-_ns', 'width': 1280}]",ChIJ9bo4L1zxbGgR8dM1EEp6_Bg,4.5,ChIJ9bo4L1zxbGgR8dM1EEp6_Bg,"['lodging', 'point_of_interest', 'establishment']",977,,"{'compound_code': 'CGHP+86 Sentani Kota, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CGHP+86'}",,https://www.google.com/maps/place/?q=place_id:ChIJ9bo4L1zxbGgR8dM1EEp6_Bg
OPERATIONAL,"Jl. Raya Kemiri No.79, Sentani Kota, Kec. Sentani, Kabupaten Jayapura, Papua 99352, Indonesia","{'location': {'lat': -2.5652833, 'lng': 140.5133165}, 'viewport': {'northeast': {'lat': -2.563983420107278, 'lng': 140.5146613798927}, 'southwest': {'lat': -2.566683079892722, 'lng': 140.5119617201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Horex Hotel Sentani,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110654841252109229592"">A Google User</a>'], 'photo_reference': 'AUGGfZnOpLVDW_z9p9IcsOc8R-tpOw3t_veSf5LpzF6r-U1KVZ10ZJP7dN3_Mis7Omf_syuxFuuPB7Oph1lX2fzTzjcZbpqdMwGvZ7Hv8nqprRYn3Eu-gDwpS4RSo-Zo3ApnWKJHcYnQC0boL7iUtxFsxxnk25KQBwsC72tyo8LShADt5FpV', 'width': 4032}]",ChIJFxRrIR7ubGgRZV_YlNfTuRU,4.3,ChIJFxRrIR7ubGgRZV_YlNfTuRU,"['lodging', 'point_of_interest', 'establishment']",1109,,"{'compound_code': 'CGM7+V8 Sentani Kota, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CGM7+V8'}",,https://www.google.com/maps/place/?q=place_id:ChIJFxRrIR7ubGgRZV_YlNfTuRU
OPERATIONAL,"Jl. Raya Airport Sentani, Sentani Kota, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5699317, 'lng': 140.5305705}, 'viewport': {'northeast': {'lat': -2.568499170107278, 'lng': 140.5319218798927}, 'southwest': {'lat': -2.571198829892722, 'lng': 140.5292222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Elohim Hotel Sentani,"[{'height': 1827, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104439367045708056357"">Kiki Wisneki</a>'], 'photo_reference': 'AUGGfZlsLS5ccH9X5Ph4v0esWSkKa11tJpvE6xu0gOaEExqj_O-okPM1dC1RAyt3jtyQ32lMpPkACyXHhwOQLRBm-mEM6xdkNmJ69bdlo6W8NRtDZeQCwkAoroevR5zpg3Pv4iJ77URYHp5kc9UnCuupLK0X-jKMu0VZafYS9h531v7z0Pnb', 'width': 3209}]",ChIJoXW0FCXxbGgRjxSk8-hE5ys,4.4,ChIJoXW0FCXxbGgRjxSk8-hE5ys,"['lodging', 'point_of_interest', 'establishment']",78,,"{'compound_code': 'CGJJ+26 Sentani Kota, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CGJJ+26'}",,https://www.google.com/maps/place/?q=place_id:ChIJoXW0FCXxbGgRjxSk8-hE5ys
OPERATIONAL,"C63J+FV2, besum, Karya Bumi, Nimboran Tim. / Namblong, Kabupaten Jayapura, Papua 99361, Indonesia","{'location': {'lat': -2.5963502, 'lng': 140.232151}, 'viewport': {'northeast': {'lat': -2.595045570107278, 'lng': 140.2335139298928}, 'southwest': {'lat': -2.597745229892722, 'lng': 140.2308142701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warung Makan JATENG,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113008861021974531444"">A Google User</a>'], 'photo_reference': 'AUGGfZkYgeOUe4qZcV5AUjLvlRxKVd9gOE2MOPHBfnX-oUnT_n9j88iVbCguo8mLKNl9Y5126QkwsObh-AqYQcPFhKEds4EBP-nUClkq0hHCGEr4izJE_54zWo5oKLqrvSBSxM7aul_YxiBDI2KuzLLwq3lxoRAVGOPPYJ4rKMYjCMbjamow', 'width': 4128}]",ChIJjfEmVvzGbGgRaK2aq_oUcck,3.3,ChIJjfEmVvzGbGgRaK2aq_oUcck,"['restaurant', 'food', 'point_of_interest', 'establishment']",12,,,2.0,https://www.google.com/maps/place/?q=place_id:ChIJjfEmVvzGbGgRaK2aq_oUcck
OPERATIONAL,"JL. Kelurahan No. 2, Sentani, Sentani Kota, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5658392, 'lng': 140.512888}, 'viewport': {'northeast': {'lat': -2.564552570107277, 'lng': 140.5142329798927}, 'southwest': {'lat': -2.567252229892722, 'lng': 140.5115333201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Rasen Jayapura,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109067352277841570835"">thomas alva edison Pepuho</a>'], 'photo_reference': 'AUGGfZlIZHSkz-jBziDH6Y1UbcVlrp2Yt4oLNxbSE01GBC9Xm8zVOmc_fAiHJxe5G0o70zeI1mMlL3u06b5r3ouQGU1wb5bm-gWEntb4kXsMZk23CHFSWigBLEnOsCVzj70GffCC4xz1N2ktUZEvuzdQSg3v_iJ-SL43OLRCAhDJo__IQRi8', 'width': 4032}]",ChIJM01xeP_xbGgR4gvABnZSix8,3.6,ChIJM01xeP_xbGgR4gvABnZSix8,"['lodging', 'point_of_interest', 'establishment']",331,,"{'compound_code': 'CGM7+J5 Sentani Kota, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CGM7+J5'}",,https://www.google.com/maps/place/?q=place_id:ChIJM01xeP_xbGgR4gvABnZSix8
OPERATIONAL,"Jl. Raya Kemiri No.79a, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5643383, 'lng': 140.5138438}, 'viewport': {'northeast': {'lat': -2.563518870107277, 'lng': 140.5150793298927}, 'southwest': {'lat': -2.566218529892722, 'lng': 140.5123796701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Horison Express Sentani,"[{'height': 3603, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117304673337920031347"">A Google User</a>'], 'photo_reference': 'AUGGfZlkvCVFY9RTyxnjN3_BSd9tNL67zgTrCQhZ1oIcphU-6NH-TAkafFAeozAYOt3wkYRJGClf7A6sCxPrtE2YD0q5fcrk8p2ZVeQ9uAER2O_wvYEAzX5lCPKQMEQDfzW9qcNxmeVrsazZS5nzR53lVNE3s8JtMTF5oOy11rPihD0zQeQr', 'width': 5404}]",ChIJZ7kAOhbubGgRCBWtu1OygSQ,4.5,ChIJZ7kAOhbubGgRCBWtu1OygSQ,"['lodging', 'point_of_interest', 'establishment']",158,,"{'compound_code': 'CGP7+7G Hinekombe, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CGP7+7G'}",,https://www.google.com/maps/place/?q=place_id:ChIJZ7kAOhbubGgRCBWtu1OygSQ
OPERATIONAL,"CGPV+RPF, Jl. Hawai Sentani, Sentani Kota, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.562933, 'lng': 140.544294}, 'viewport': {'northeast': {'lat': -2.561558770107277, 'lng': 140.5456631298927}, 'southwest': {'lat': -2.564258429892722, 'lng': 140.5429634701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ELOHIM HOTEL SENTANI,,ChIJtQQeTL3xbGgRNEHMFpCJU5A,0.0,ChIJtQQeTL3xbGgRNEHMFpCJU5A,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJtQQeTL3xbGgRNEHMFpCJU5A
