business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"XHQ9+Q2X, Maleber, Mandalajaya, Kec. Kuningan, Kabupaten Kuningan, Jawa Barat 45574, Indonesia","{'location': {'lat': -7.010486299999999, 'lng': 108.5676247}, 'viewport': {'northeast': {'lat': -7.009196870107279, 'lng': 108.5689493298927}, 'southwest': {'lat': -7.011896529892723, 'lng': 108.5662496701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Ciporang Maleber,{'open_now': True},"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115002081506114004717"">A Google User</a>'], 'photo_reference': 'AUGGfZkt9g994C4rLBVJqiQgKuyQy1RFkibWCD-dmiFr0YdGrXwzRUm7RAie9FUAdVZwGqtlh3H4ZagrVufjtRLrGtZ3OBs_zdt4icjBnNvcqKujDahQFVLyzKET1Yp_B9uffSLWksXd62x6W_tu-NRjPdO_omD4ssOb8fusfRZ4fefjhOgi', 'width': 3464}]",ChIJXQvBCKsTby4RJjgzLgQVJ_0,4.4,ChIJXQvBCKsTby4RJjgzLgQVJ_0,"['tourist_attraction', 'point_of_interest', 'establishment']",309,,,https://www.google.com/maps/place/?q=place_id:ChIJXQvBCKsTby4RJjgzLgQVJ_0
OPERATIONAL,"WH3M+CG, Giriwaringin, Maleber, Kuningan Regency, West Java, Indonesia","{'location': {'lat': -7.0962454, 'lng': 108.5835611}, 'viewport': {'northeast': {'lat': -7.094884520107277, 'lng': 108.5849149798927}, 'southwest': {'lat': -7.097584179892721, 'lng': 108.5822153201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan jalan dusun Ciceuri - BULAKLEUGA,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111073625054051904239"">A Google User</a>'], 'photo_reference': 'AUGGfZn5ciDSjPZkmrl4q9xLyzOKK9D1Vbqs2Rtyo-md-6of7Jh5K0BRA29ky0S44hs3bdnMAHfn1vPCDZtQDixy9cYIGGzsFvEo39Ql-wFoT6SHwtWqgnHOiO8M_IAYBSuNc6uhzgRJMamRZQAKur_zHUrifnE0hJiVCTLUh0q8uHiS4LfY', 'width': 2448}]",ChIJ4wZOJuttby4RXuxn3JVyCXk,5.0,ChIJ4wZOJuttby4RXuxn3JVyCXk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJ4wZOJuttby4RXuxn3JVyCXk
OPERATIONAL,"XH69+9W, Karangtengah, Maleber, Kuningan Regency, West Java, Indonesia","{'location': {'lat': -7.0391113, 'lng': 108.5698393}, 'viewport': {'northeast': {'lat': -7.0383792, 'lng': 108.5722678}, 'southwest': {'lat': -7.041307600000001, 'lng': 108.5690298}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Ewo Bagian Selatan,,,ChIJFQqHe5ITby4RPaREs1FxB_4,0.0,ChIJFQqHe5ITby4RPaREs1FxB_4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJFQqHe5ITby4RPaREs1FxB_4
OPERATIONAL,"XH69+9W, Karangtengah, Maleber, Kuningan Regency, West Java, Indonesia","{'location': {'lat': -7.0384445, 'lng': 108.5694869}, 'viewport': {'northeast': {'lat': -7.037412349999999, 'lng': 108.5725463}, 'southwest': {'lat': -7.04154095, 'lng': 108.5684671}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Spensangi,,,ChIJsWiHICITby4Rm7r1UmUqfSE,0.0,ChIJsWiHICITby4Rm7r1UmUqfSE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJsWiHICITby4Rm7r1UmUqfSE
OPERATIONAL,"WHG2+W5X, Cipakem, Maleber, Kuningan Regency, West Java 45575, Indonesia","{'location': {'lat': -7.0726404, 'lng': 108.5504799}, 'viewport': {'northeast': {'lat': -7.067981700000002, 'lng': 108.5519513298927}, 'southwest': {'lat': -7.074193299999998, 'lng': 108.5492516701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Ciwalahir,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116612753435575883267"">A Google User</a>'], 'photo_reference': 'AUGGfZlNlwqQOR4IUWMdHLWcSXzqS2xtfRlm7w-SaBpGnsd0owewW9oN-e83bekQwgE8f1W8FA-V_8oKZX4N6DLge1Gnj7hifgXOODTcTWa51s9Hlsar2LWY3EBWPaBmr6lqW88MbdcEoRoAUZd2s4LT3hv1A1y8nPSbhHeybnva-XaJrk04', 'width': 3016}]",ChIJQwCEYZltby4ROWABhWm69XY,4.0,ChIJQwCEYZltby4ROWABhWm69XY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJQwCEYZltby4ROWABhWm69XY
OPERATIONAL,"XH6J+WM2, Mekarsari, Maleber, Kuningan Regency, West Java 45575, Indonesia","{'location': {'lat': -7.0377389, 'lng': 108.5816458}, 'viewport': {'northeast': {'lat': -7.036531570107278, 'lng': 108.5830580798927}, 'southwest': {'lat': -7.039231229892722, 'lng': 108.5803584201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Spensangi,,,ChIJndHIrSQTby4Rt_RwuUudx9M,0.0,ChIJndHIrSQTby4Rt_RwuUudx9M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJndHIrSQTby4Rt_RwuUudx9M
OPERATIONAL,"XH7J+75M, Buniasih, Maleber, Kuningan Regency, West Java, Indonesia","{'location': {'lat': -7.0367875, 'lng': 108.5804219}, 'viewport': {'northeast': {'lat': -7.035154220107279, 'lng': 108.5819117798927}, 'southwest': {'lat': -7.037853879892722, 'lng': 108.5792121201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Sulang,,,ChIJZbF0QHUTby4Rdt93Gighn8o,0.0,ChIJZbF0QHUTby4Rdt93Gighn8o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJZbF0QHUTby4Rdt93Gighn8o
OPERATIONAL,"XH6F+G48, Karangtengah, Maleber, Kuningan Regency, West Java 45575, Indonesia","{'location': {'lat': -7.0387043, 'lng': 108.5728423}, 'viewport': {'northeast': {'lat': -7.037734720107278, 'lng': 108.5743829298927}, 'southwest': {'lat': -7.040434379892722, 'lng': 108.5716832701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Ewo,,,ChIJYZVrc0YTby4RbGDpruKUq1s,0.0,ChIJYZVrc0YTby4RbGDpruKUq1s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJYZVrc0YTby4RbGDpruKUq1s
OPERATIONAL,"WGGX+WQ, Cipakem, Maleber, Kuningan Regency, West Java 45575, Indonesia","{'location': {'lat': -7.072646499999999, 'lng': 108.5493891}, 'viewport': {'northeast': {'lat': -7.067929300000001, 'lng': 108.5513368298927}, 'southwest': {'lat': -7.074218899999999, 'lng': 108.5486371701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Cacing Purba / Leuwi Aza,,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116612753435575883267"">A Google User</a>'], 'photo_reference': 'AUGGfZnP25ZCE3YCZswYdlttXizJuPHuNm_a4D-gwpVRMYPwNDloL3JBSgHoskffAtm17UeCevwKQe6IpqgIDLLx_xXAD2ATCMgczBgww6bw2a7_Q6Fhk6k5GmCXpVFFgtuheBDcf2doStKL5UvkmROXghQ2FKq3sWgWOtnYMXjGvmiRdwKC', 'width': 4032}]",ChIJzblZSPptby4RCy3uCH048ak,4.0,ChIJzblZSPptby4RCy3uCH048ak,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJzblZSPptby4RCy3uCH048ak
OPERATIONAL,"WGGX+GG, Cipakem, Maleber, Kuningan Regency, West Java 45575, Indonesia","{'location': {'lat': -7.073647999999999, 'lng': 108.5487708}, 'viewport': {'northeast': {'lat': -7.071642949999998, 'lng': 108.5501881798927}, 'southwest': {'lat': -7.07966315, 'lng': 108.5474885201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cibudah,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116612753435575883267"">A Google User</a>'], 'photo_reference': 'AUGGfZkgfKz7UorqoD602Mk4FybAa4adBo8iIbTRLjIjif7Enj1-T9kxUwSdK1bjLPivXxknmGo3BUkhHCuFkP2ktAvBxjrUbj2x_YIY8teNjhf0-nGFPYf308jDH8po9DYkBISTx_gYbkDy0SzAICs5-ZDy1tXKJmkAfF65US6rvGk8I6Ce', 'width': 3016}]",ChIJFVpegpZtby4RkFu7Ul-1loo,4.0,ChIJFVpegpZtby4RkFu7Ul-1loo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJFVpegpZtby4RkFu7Ul-1loo
