business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"6JPF+WHV, Secang Barat, Kalisari, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.7626498, 'lng': 113.6239123}, 'viewport': {'northeast': {'lat': -7.761787899999999, 'lng': 113.62887565}, 'southwest': {'lat': -7.765235499999999, 'lng': 113.62225785}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Telempong,"[{'height': 4512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106863659861646708553"">Joseph Van De Cla</a>'], 'photo_reference': 'AUGGfZnVHIgYAMJBDuziFdgZvRwrTIYPbLPsmxvR9ROhnNXUvRZw2HwenbudmR2F0_TXCGaI9vjrKTL3X1ic8yGzzcw8lzjYLLNFZjCLWrcPpI0ib9GSa4JCTadUm3PqvyGsr7PvI7AqXDtgT6b-S1nIfN9ZFofRXqvuu66d992PFXmhNWK8', 'width': 3000}]",ChIJpwqg4DEd1y0RVi5Uvf1g5_A,4.7,ChIJpwqg4DEd1y0RVi5Uvf1g5_A,"['tourist_attraction', 'point_of_interest', 'establishment']",19,,,,https://www.google.com/maps/place/?q=place_id:ChIJpwqg4DEd1y0RVi5Uvf1g5_A
OPERATIONAL,"Krajan, Telempong, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.749572, 'lng': 113.6234402}, 'viewport': {'northeast': {'lat': -7.747961670107278, 'lng': 113.6244629298927}, 'southwest': {'lat': -7.750661329892722, 'lng': 113.6217632701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Benkel online +tambal ban,,ChIJrakEAQUd1y0RRWpJdygfGOY,0.0,ChIJrakEAQUd1y0RRWpJdygfGOY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '7J2F+59 Telempong, Situbondo Regency, East Java, Indonesia', 'global_code': '6P4M7J2F+59'}",,,https://www.google.com/maps/place/?q=place_id:ChIJrakEAQUd1y0RRWpJdygfGOY
OPERATIONAL,"7JGX+7CF, Tampora, Kalianget, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.7243232, 'lng': 113.64855}, 'viewport': {'northeast': {'lat': -7.722984520107278, 'lng': 113.6496619798927}, 'southwest': {'lat': -7.725684179892722, 'lng': 113.6469623201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tampora Beach,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116916728993492248944"">Wahana Djalu Prasetya</a>'], 'photo_reference': 'AUGGfZki08RWkQaCcDW_k-QLs5bnHKQKvvgDUBo2ShdJb5h01A6aHFELdQUL15o44QTY69tJ4KpZMWa7Px5voPu-0nAYlxPXDAnqJ_pXfAMFnaZ9v4qsGnxZ4eKvQBtaxrV3Cp4GLxeED9I5i2d-lxyG46E6ijb4keStAtxmBL3sQpiIJvWI', 'width': 4160}]",ChIJVVVVVdEd1y0R8r9fyRONzds,4.3,ChIJVVVVVdEd1y0R8r9fyRONzds,"['tourist_attraction', 'point_of_interest', 'establishment']",1168,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVdEd1y0R8r9fyRONzds
OPERATIONAL,"7JG6+Q44, Bungor, Banyuglugur, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.723114299999999, 'lng': 113.610386}, 'viewport': {'northeast': {'lat': -7.721762870107277, 'lng': 113.6117377298927}, 'southwest': {'lat': -7.724462529892721, 'lng': 113.6090380701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Capt. H,,ChIJGcyZgQwd1y0R9rsXS_M_gIg,0.0,ChIJGcyZgQwd1y0R9rsXS_M_gIg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGcyZgQwd1y0R9rsXS_M_gIg
OPERATIONAL,"7J83+PP, Bungor, Banyuglugur, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur, Indonesia","{'location': {'lat': -7.7332318, 'lng': 113.6043489}, 'viewport': {'northeast': {'lat': -7.729031200000002, 'lng': 113.6059381}, 'southwest': {'lat': -7.734632, 'lng': 113.5995813}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUNUNG AYU,,ChIJnYVVF6Ud1y0R004z8q1TX4g,0.0,ChIJnYVVF6Ud1y0R004z8q1TX4g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJnYVVF6Ud1y0R004z8q1TX4g
OPERATIONAL,"Beruh, Tepos, Banyuglugur, Situbondo Regency, East Java 68359, Indonesia","{'location': {'lat': -7.771115600000001, 'lng': 113.6091675}, 'viewport': {'northeast': {'lat': -7.769672899999999, 'lng': 113.61342}, 'southwest': {'lat': -7.775443699999999, 'lng': 113.60775}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun goa gubut,,ChIJ7_v0Yj4d1y0R9p2u9rcYsCk,0.0,ChIJ7_v0Yj4d1y0R9p2u9rcYsCk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '6JH5+HM Tepos, Situbondo Regency, East Java, Indonesia', 'global_code': '6P4M6JH5+HM'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ7_v0Yj4d1y0R9p2u9rcYsCk
OPERATIONAL,"7JFV+3QQ, Tampora, Kalianget, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.727277999999999, 'lng': 113.6444788}, 'viewport': {'northeast': {'lat': -7.725961220107278, 'lng': 113.6458581298927}, 'southwest': {'lat': -7.728660879892722, 'lng': 113.6431584701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wana bakti,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117966965613809154296"">kusno supriyadi</a>'], 'photo_reference': 'AUGGfZnQuWVRk-qM5fKMxlTJPAhf-dtAtQGBYfvxXVyfLXFPPerocdjRuNg6QL4NXhj8brwC5pPVQhCQAngjr7p06hj3GEyoPY6cqAH2ArN9bmi2J19ak7boy6DB5MDHStu-oqwVG-bZ5dkUYfmFDgSmLzXjE_qBacwLiKsMDfOrEupo1Lee', 'width': 2610}]",ChIJYaCjs14d1y0RdiZeqjrOPHo,5.0,ChIJYaCjs14d1y0RdiZeqjrOPHo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJYaCjs14d1y0RdiZeqjrOPHo
OPERATIONAL,"7MF2+642, Unnamed Road, Tampora, Kalianget, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.726996899999999, 'lng': 113.650274}, 'viewport': {'northeast': {'lat': -7.725576320107278, 'lng': 113.6512973298927}, 'southwest': {'lat': -7.728275979892722, 'lng': 113.6485976701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Babe (Banyu Bening),"[{'height': 3265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116157562414769851638"">A Google User</a>'], 'photo_reference': 'AUGGfZlBIuw25X-ulBYeyzAocG_IufCYmFi_YE3gNyZxaxnxdxmlpoLKLpxhc3_VnbHgSjmnA6tM-3Td0aRcAxthH6yFljqb1h_czZ7VQjnCOm8TkME4iEdzzC01KbYu8qWmQ8XkmnBF5g17vHr5DJXepN5oWfA9FuB2KnuXN5JgZHpTX9-S', 'width': 4898}]",ChIJnZEcJwQd1y0RufcONq3-ksk,4.5,ChIJnZEcJwQd1y0RufcONq3-ksk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJnZEcJwQd1y0RufcONq3-ksk
OPERATIONAL,"7M8F+HP7, Karang Malang, Kalianget, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68359, Indonesia","{'location': {'lat': -7.7335899, 'lng': 113.6743101}, 'viewport': {'northeast': {'lat': -7.732219120107279, 'lng': 113.6756362298927}, 'southwest': {'lat': -7.734918779892722, 'lng': 113.6729365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Pemancingan RAJAWALI FISH,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111593832370971908791"">A Google User</a>'], 'photo_reference': 'AUGGfZnir9LKAZLf6bxPEZ4xN_y9U0qFWFuAILDb-YzkApf7aD20f599iP42Jh7VqEf4uHWNmoWEE1M5IciszMfFyBhrQ1cJhlVJKJFlzZNFBnWVk0M88BQa0RFG-3CvqZ9NBBDBWPo-YcFrUoUJwnZ4C_wbyyxbvDiorL_VS2Zk2jnMBS8M', 'width': 8000}]",ChIJD77xDAAf1y0Ri4szMF2GOV0,5.0,ChIJD77xDAAf1y0Ri4szMF2GOV0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJD77xDAAf1y0Ri4szMF2GOV0
OPERATIONAL,"6JC2+MJ8 Puncak Legen Park, Krajan, Selobanteng, Kec. Banyuglugur, Kabupaten Situbondo, Jawa Timur 68358, Indonesia","{'location': {'lat': -7.7783465, 'lng': 113.6015822}, 'viewport': {'northeast': {'lat': -7.776988270107276, 'lng': 113.6023754798927}, 'southwest': {'lat': -7.77968792989272, 'lng': 113.5996758201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Legen Park,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116157562414769851638"">A Google User</a>'], 'photo_reference': 'AUGGfZlr46nAdPcMAvPxlmJkBwA8PO1MOQdwYxNy6a5qJe1heIpmEQtAINPey7QCgVN31oh2R_LFINawShk6XrygMHK8T81NL5ika1_3NyWjw7O7hOwc2yVIFm1O-2CVF-fCuVqbg_HZxLCmZrOtuBL0E5z-rmBIwSRfO8Lg7vKbpdxRu17l', 'width': 4000}]",ChIJjzOkLjId1y0RJ3iUvFcq5CQ,3.9,ChIJjzOkLjId1y0RJ3iUvFcq5CQ,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJjzOkLjId1y0RJ3iUvFcq5CQ
