formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"74FH+3Q, Kahale, Kodi Balaghar, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Pantai sembunyi,ChIJA5vWChztSiwRAMb1xqxYDw4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-9.7273701,119.1294038,0,1,0,0,0
"9295+J58, Unnamed Road, Wainyapu, Kec. Kodi Balaghar, Kabupaten Sumba Barat Daya, Nusa Tenggara Tim., Indonesia",SITUS KAMPUNG WAINYAPU,ChIJzTttOJSVSiwRHop9o7Sn2P4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 315, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110399213192789449976"">A Google User</a>'], 'photo_reference': 'AUGGfZne4qwasf_bcDclKg9BMZNiKLPohZuSD2PJHe_RG5qsVAHydPu0CfQpFG1lyHsvmtDUtlHFG0rB_Dl3N7nzDhRFIPMNytPitjOqkplZ_yEGTGuP5v5-JviuuL5RoO3G7GoBPAHQCoPOmWtqLWw6kWxophf6W-XZPCF88DaI5U7hkKq8', 'width': 590}]",-9.6309553,119.0079624,0,0,0,0,0
"92F3+369, Umbu Ngedo, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Ratenggaro Traditional Village,ChIJaep9aNS_SiwRfib-FrPntMA,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",527.0,"[{'height': 4330, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105309212622186766855"">Sofyan Komarudin</a>'], 'photo_reference': 'AUGGfZlAJcE-RTl7wtb9h_wRPqAss5CZbhRGTxrS20R0b8YF_LtJirfI6cDOv0VszgKIfegRUwmny7Dv3AsBpLczBqOGGLIdY-TYY1MPK8oDJEG_dr5_6qwDAzMa-xP4BxHtooGjFN1OChX1BenK5XgSdCwhV2As5ojaCB_lmv31MDY_DpXJ', 'width': 5773}]",-9.627338800000002,119.0031009,0,0,0,0,0
"Umbu Ngedo, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Pantai Ratenggaro,ChIJYS5MCtW_SiwRqFudWSp9M9Q,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",250.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110160579061576055188"">SIMON HAZARIKA</a>'], 'photo_reference': 'AUGGfZmrNDVVQw-U7XRZCYVOUhs6udb1SUVE5C-Cjg_NxUyVHC4PRfLiUqHr2tH_PholCi7hFiSD97nzuzbJQBdvngk3nLWjMPtOSjE4iblzJtdiwh6ISa9vTtj89k7bfMQlPWvdOs4QlQ3M2tIRL0msS7Kq2G4aETswn9Ges3jlkdRoED73', 'width': 4608}]",-9.6298283,119.0027695,0,1,0,0,0
"74P3+FRC, Kahale, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Pantai Watu Malandong,ChIJT-Wohm_sSiwRRpYr-Q6jLXw,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",101.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118017377399156346113"">A Google User</a>'], 'photo_reference': 'AUGGfZm4ktwXFRyly1z-An5r9lUUWix0VHfpZmOx7TXlRKnwWzMH35oSEloXjvVbaNCI_TNcs6MpYzHHZryNzKQYZUYBaX8CT7WhClvWfqI_Rk8EausD6YvAlEuCbwon67Pr-4-G_NpN6lo0OLxD9bwquzKuLtp8LBBMBjnzX8lUP6ckKuQg', 'width': 3840}]",-9.7138059,119.1045183,0,1,0,0,0
"73MR+WHR, Panenggo Ede, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Mareha Cape,ChIJ2TS1FYbsSiwRK5_OLVguB-c,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",68.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116599405452282578081"">Simon Rajagukguk</a>'], 'photo_reference': 'AUGGfZnrETjCFWlUWQF5TcVnVeprCXPahknX2_TM10_1PUqoJ8xwHwW1TK48qF-Vuwk1sL_Ho32VAmKiUdu2J6num9pYIAQ_rJ5tk7v2MNh_ygxtrnpn-cTHHsM2TzePqrQnpvcZsaX8loXoeaeXNQTGAXGL3bAd3nh-OdYdelyrkRyxF04y', 'width': 4032}]",-9.7151272,119.0913899,0,0,0,0,0
"9XRV+5GX, Lete Loko, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Paranobaroro Traditional Village,ChIJ08Dw1Eu-SiwRbrJmmvMterU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100586370567453266952"">Richard Nuska</a>'], 'photo_reference': 'AUGGfZmaAcp3Fgp7tDANgxKr1XTGoaAn6i0EKztNB_M17GOrE4rpaP8Pf5wKuyPz0q2YOtR62Vg8-EwAq0kQCZjVdTZKmDGszOBEM4nkgI_GgXNsbfCpIycS_7JqHeHJaui6-6gW_cSYpCoECZ7iELOfLnDIP1aLOJkB92A8YKEfKTbJTDEZ', 'width': 3024}]",-9.609508,118.9938486,0,0,0,0,0
"8329+476, Panenggo Ede, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Mbawana Beach,ChIJAdqv5l3rSiwRVCh-uFt1ffA,4.7,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",284.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101007592065918179382"">Drimon Nelo</a>'], 'photo_reference': 'AUGGfZlafbLCamwyC1GmIhrvhb6KhKZMUAkB9A6UEAZ9fNbcomlXvp24XE1VdKJKuUdWKSgIIrOQIHAvHFLMmf_w0hfSGijyBhdDdnyCky_pSspCHISAjBSvS9UXeeU78pNUKLy9l8SmApwldfIdRq_iY-NKYJlsYuHF7kwycOCFNOILB00e', 'width': 4000}]",-9.6997131,119.0681311,0,1,1,0,0
"9294+435, Wainyapu, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Pantai Wainyapu,ChIJb3qvCn6VSiwR04UTs3LvTs8,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111898162144086469133"">Laely Hidayati</a>'], 'photo_reference': 'AUGGfZmSYuwy5rknTQVqUtE4uELWR0-SwwnJMd6jfSIWbgiNXuSD93yD2IHZShnWjkOubWnEx5UmbLvgjYtMN7oS3SVWEjG4IV14MgNgBDGUhTOhzmTLI8TK9umoqPcjLJX7GchgLBN_1cL1LfliZiwzq8A6Xc-9KjnDHTHMZLP4nR-6u3fY', 'width': 3264}]",-9.6322448,119.0052239,0,1,0,0,0
"C39G+QX9, Mata Kapore, Kodi Bangedo, Southwest Sumba Regency, East Nusa Tenggara, Indonesia",Kelompok Tani HALATO,ChIJZ4ZaboDBSiwRygcvsfFDiqI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115496152618236623294"">A Google User</a>'], 'photo_reference': 'AUGGfZlhIVW5dT_mn_sB-uVdTV3GylCeFy_ul5ypiNaFN6chQ4tIkA6PvGrzuPIJVyDFinFlmn7X-2ACR_o5wFVaooTY4aLEJPIWrRMvN-He1gG1toigQlFo6YUgLaMN6wQ9X5uzs0pOGSIcvWZo3CrBFUSirYCZG5qzGkfgQqyzyxaM2_wG', 'width': 4000}]",-9.5807231,119.0774581,0,0,0,0,0
