formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"7F5Q+6X, Lemoambo, Kusambi, Muna Regency, South East Sulawesi, Indonesia",LEMOAMBO,ChIJdUA_DQBRoi0RXiEZtl6KAY0,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.741921,122.489918
"7FXH+MX, Katela, Kabupaten Muna, Sulawesi Tenggara, Indonesia",PULAU KATELA,ChIJeZy6kTdRoi0RXqebC97auaM,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115813452410088417321"">A Google User</a>'], 'photo_reference': 'AUGGfZl3tAM0uSch8GJhgzuv3n37SpB4Gxup9gWOtoTT6rGdEY_ywuOQnLqDuBwWBgp9VgSOWYKYi48oox9HhkCBrWSzeRIZdN4pRoLI-9mCEayYnMmNVCOQDjRdZJeRKRRu1QPzh_GyIwkj4XB2GxS7w9TYWc80cyPvPUL-f1zaVvLeGbxw', 'width': 3120}]",-4.7008594,122.4799056
"8FFH+RF, Katela, Kabupaten Muna, Sulawesi Tenggara, Indonesia",Tempat mancing,ChIJRbM5Afpboi0R8iRDpLhHN48,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-4.6753811,122.4786876
"6J4W+P5R, Wakadia, Watopute, Muna Regency, South East Sulawesi, Indonesia",Bukit La Saidu,ChIJy7cidSNLoi0RhPNf7XWQZWc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 876, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100623867779469368631"">A Google User</a>'], 'photo_reference': 'AUGGfZlZl1Y6Qd3ec7jOv5SHkkgqVnY1q4CysMQ6nVkqK8sINxhin1wBGBRtp0fPNYa29jx16H1UZx7Csd6gXIYNrNlR4XbPwAtkRzo2b6lWtb0rbahYS4ugm5_Ia5TUGdiTVFsVNv7iVvpE-70P8fKYJsqdtbHco6GXRu80PwLH57Zkhi3P', 'width': 588}]",-4.7931317,122.6453755
"5JVV+3VP, Dana, Watopute, Muna Regency, South East Sulawesi, Indonesia",Mata Air Tumbulahatombi,ChIJ30CkewBLoi0RPRL9NmWLQJw,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.8072789,122.6447001
"8M5P+6J4, Labone, Lasalepa, Muna Regency, South East Sulawesi 93654, Indonesia",Permadian Mata Air Lambiku,ChIJlcy31PJJoi0RzNuUwgJwNjs,3.6,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018169693969987187"">Sahrul Laode</a>'], 'photo_reference': 'AUGGfZkKgac95_so6kJyuG7lhoYW3iq0kZrt7TRluzGJfk0A8NNGVjDfs5Wt8yDbYLGpI2MKc-tfe6v8YbplWUchZpYwge7EV6Ed8LTCFYy6DuW0lUb6paTYlKDkqky0EU0Z8d_r-zXgM2sOYzfL_KpjmXtCeeS8URFhn0jSTOUqpeR5xnJ3', 'width': 1920}]",-4.691989899999999,122.6865763
"8C4P+2M, Tiga, Muna Regency, South East Sulawesi, Indonesia",Pasi laroki,ChIJkzhnpOFZoi0R4FtJc-5YvmE,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-4.6949089,122.4366282
"69X9+R8M, Tondasi, North Tiworo, Muna Regency, South East Sulawesi, Indonesia",Tracking Mangrove Tondasi,ChIJ5w4QeWdXoi0R-MOBMeEdqAw,3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100738772649656648256"">Akha</a>'], 'photo_reference': 'AUGGfZmmoj2mmNV4P0MCia3ho0ORpJXh1OWOMARwh1iq23zL_ZI8RRnbxSfQXVMUD4trZfP1eFIElqOax67dr_Qbcu5iH8OcM55nFzflDiCD84RsZleqb-vVwQwdY10E99pnwHS5L68EgDWETxVDWo36qjj92TwO90gKhy8JgwpBB1XgDwZE', 'width': 4000}]",-4.7504189,122.3683013
"5FXF+M3, Kampobalano, Sawerigadi, Muna Regency, South East Sulawesi, Indonesia",Sungai Ros Laworo,ChIJE9CjSABToi0RLYf1yatKHDE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-4.800758900000001,122.4726831
"6F62+HC, Laworo, Tiworo Kepulauan, Muna Regency, South East Sulawesi, Indonesia",Sungai Kalia - Lia,ChIJ-0UMEQBToi0RLFgR8NhhKIQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111409814243535010427"">Muslimin Zulkifli</a>'], 'photo_reference': 'AUGGfZkS4dqgqieT7m1py5X9tar_-4UrCwKo5b7UFHheX66KDfIYvGjoQfWsGGTVE4543spnbsG2maTlUxjOLJax3G98bLyqSQKjGyzgNoWS20xoMbDJNl8nJFfP5b--_40Li88AR25uZyaW2zfwIrRGnvyB78aWfEor5KKsB_xJWS1xHcbe', 'width': 2448}]",-4.788575,122.451022
