formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"55QH+8J7, Jl. Desa, Gajah Mati, Kec. Babat Supat, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia",Embung senja,ChIJQ2BuKm37Oi4RsIbayL9GzHA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113289875410285538034"">Syauqiy Ridho Robbi</a>'], 'photo_reference': 'AUGGfZnCyyM_K1kQdekCbceRoAY_IeKtLENZVPgGf-hzpFEJxaRmXAiq60j-vDHhh0vmAFEnduWPcQN0Ob0H6s2VEO52Gki-MOuuN6TNPLJf83jZYR25cUZiRG1AcWaqdszgenSYhnpvRDVmVZCTixKDdM7lsIa7L_SEf_NOXxYdn3Cc8JD-', 'width': 1848}]",-2.8117031,104.1790614
"9729+XMG, Tenggulang Baru, Babat Supat, Musi Banyuasin Regency, South Sumatra 30959, Indonesia",RUMAH SAIFUL ANWAR(RAGIL),ChIJo0QupNvfOi4R1jc3I1vMjm8,5.0,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",2.0,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102201522412233735934"">Anwar Kece</a>'], 'photo_reference': 'AUGGfZkNX3aBKiq3ujAe_mCFfRZ9z9vamSfk5fgQVk3oFa4tdR2XOfsMROofyvUC7y-8G_7wrSGPFhG38ycA5sonDXrRMmHcMJI-6ok1KmARG5AMq8yrhq5ZzAKOPzVpNRDpEWELMDGlPlELXHCZjHzzGkZCcO61XJMUIZ3_uZhFnSHJRXUU', 'width': 8000}]",-2.6482593,104.270163
"Jl. Simpang Siku - Keluang Km. 2,5 Dusun VI, Pinang Banjar, Kec. Sungai Lilin, Kabupaten Musi Banyuasin, Sumatera Selatan 30755, Indonesia",Wisata Kampung Sawah Banjar Harum Syuarganing Bumi,ChIJNwL-7abFOi4RL7_kDZN8P5k,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114704905480687036500"">A Google User</a>'], 'photo_reference': 'AUGGfZlw2V9EET7I7DttR14u6_GQw77-uTARX7hm35v_jpa9aDi88xauZDRKeTg9Axykhp-DzhePuIyIdANJ9gXMwTBrDYvndYEHu2NE-DZd2sbpSFqciTatkJ2AOk5_nGwM6QJrYd8Qvjm0F2nII_UpmsiW2Of8jPtetRE5QGqnmIWBht9h', 'width': 1280}]",-2.6164246,104.0783779
"3582+VP8, Teluk Kijing II, Lais, Musi Banyuasin Regency, South Sumatra 30757, Indonesia",Kebun giofebrian,ChIJvaG0B4P5Oi4R-gTywhy--w4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-2.9328271,104.1518155
"93P8+4W, Lilin River, Sungai Lilin, Musi Banyuasin Regency, South Sumatra, Indonesia",Wisata kampung sawit,ChIJbYgAbADFOi4Rog6dIXEzS0Q,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109576724607161460836"">A Google User</a>'], 'photo_reference': 'AUGGfZk28Pia4EhAN3dDXU__AJYXzVtey71nqcmIGPL9VaTpJsfM61bGpzQflBnzRWl249VweZCkA7kOqpLkI3L13Tyx3JcBGkui39vySw0Nch_PvMpryTKeMEqTrV2gqNP_GXJrIVU3Evp8BDX3xRod7aVkdojVLv_l9yDHmMi7fL5Yd9U', 'width': 3120}]",-2.614674,104.067254
"Serasan Jaya, Sekayu, Musi Banyuasin Regency, South Sumatra 30711, Indonesia",Waterfront Sekayu,ChIJaWvRldyNOi4RWpYh-hRCqlU,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",771.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106839637205802821244"">ADE IRAWAN</a>'], 'photo_reference': 'AUGGfZk_Hq8X3JiYilsTaKovqLmK_SEIsppRHdMC8YeMhQqiZrp70PEsD0tjqmSJB_o1nbDJ3hCv4eqsnajF3wgcE1p1KQDZTWMJFlpmLYEq9THGEXZCZuUR9js_YzqtOApXyRDiqYvS12X3I7G6L4euBtKQicowW5mtnCSt3srQCiD0DJfW', 'width': 4608}]",-2.8758635,103.8316168
"Tegal Mulyo, Keluang, Musi Banyuasin Regency, South Sumatra, Indonesia",Wisata Tirto Mulyo Desa Tegal Mulyo,ChIJkVnJ3qDFOi4RiWhxS2g4Gb8,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",41.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115237854706113624375"">A Google User</a>'], 'photo_reference': 'AUGGfZlVB5VlSPHCzXE7mQHO55MYxqSbsH5__lWYWHnzFoNPjpaoCoyVTXB2IEYbjeM9sDGXwqpEOgut_Ehn3HYbpnpzZGghvO2-EHhdHFbMLsjlAP58Pv1Xz0KPpK3jljOjZPSMALM-J7Za0_FxvgOKdbb87wiHsUumxViA4nO0dAqvRnHE', 'width': 4160}]",-2.6218728,104.0039822
"5RPH+RR, Mekar Jaya, Bayung Lencir, Musi Banyuasin Regency, South Sumatra, Indonesia",Spotmancing betok,ChIJob7Tpcx1JS4RbrgIGufB7_w,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118339011067883244321"">A Google User</a>'], 'photo_reference': 'AUGGfZmyqHGCRP90RqXx-gIjfw_0lJxSoJQjgV0kT6fA0zaM8DHRo3-v6v4U72BAl7k0ptt1bUrwr6fs1f8xHowVqYZwMSBp1cmjCWBR-1ocmP2jpnsEBgtmqbF7WdL6j2_xn3IOrHlZOgjixK3nf9yHuijLqHY2FZ_7Y-3k2M-gcpHd2HaG', 'width': 900}]",-1.8129974,103.8295592
"3M34+XJ, Senawar Jaya, Bayung Lencir, Musi Banyuasin Regency, South Sumatra 30756, Indonesia",Kebun pinang percontohan,ChIJJxXm8iRlJS4Rj4YqVWFF8cg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110625690148501870932"">Nurmalik Hasan</a>'], 'photo_reference': 'AUGGfZlhNCIuY_4i6v6ir2ENmLFX30XVx9mJZyxweB9R6p9LUcG-IKbWbvaUWXdYO4PavwIcpVqApUjUKppXHkW1mXiaCPOrSM2I7zbfzkA_iBSvylEpGljt45h45Y7lYOKXQn9Qn1oLi0appNOl2kFVWl5pHlLHFc6Gq-2Cq78sAroBDLaZ', 'width': 3120}]",-1.945115,103.6565017
"WPWG+MPC, Mendis Jaya, Bayung Lencir, Musi Banyuasin Regency, South Sumatra, Indonesia",Rumah Edo Syahputra,ChIJ8SALHQlnJS4RcgBNvaO0Y4c,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110885987325987617734"">Edho Saputra</a>'], 'photo_reference': 'AUGGfZkM_hPZFmwDBig3ueCdar4jsyw8ZfULDZPPPU_H_Icc9oL09eG9tfoqMLtMPgk2AdyXrG8nWqixThckJdQMl-nwLisSIQfvtrAnDwgGvFhidqZz5yV5UIoKPjGLO6q0iuVhZ75HKZ80DRT7ExlF7p12SDI6UF124cw0GwisMjk4O4U', 'width': 4160}]",-2.0533045,103.7267398
