formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"GCPH+233, Jl. Prapanca, Mergelo, Mentikan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur, Indonesia",Taman Prapanca,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106362287887428594130"">A Google User</a>'], 'photo_reference': 'AUGGfZnqJvGhZyXP7xjTQ8tG0trnJi9HJHMTNs-BMAH6lyrrNHY2Ka0mTNMj3cy13Fn5jfXI0Z8-ujbPXPzld9bvp85tnlkF6HouMFjmgMNcpY-VS22omCGcGCLgEk2c9zFVZ48W_SkJHhgSLqxPi6G3EjKaRN_J00UVyVnZtaFjCSU84akP', 'width': 4208}]",ChIJp1zRFNMTeC4ROPNy2VG_s5o,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,-7.465003599999999,112.4277223
"GC8V+JH6, Mergelo, Meri, Kec. Magersari, Kota Mojokerto, Jawa Timur 61315, Indonesia",Wisata kuliner kuwung sehat kel.meri,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111583838422156485508"">A Google User</a>'], 'photo_reference': 'AUGGfZkS4xZuh6G0lYCpY7cajq86xKU83L6h-tzZPN0PBhBH5VKQNRcyhAuRRs9Z5r74pkepZrp5PBXPRME65reki7m6swvUgUTN7AGw1EZHG5pmnqY1u1BO04j8KI2ojrwKGwg2bQzPs1Xm2SeNmg5YiCm9Uycy2un3fv0jS7ZM0Bx9B0c', 'width': 1920}]",ChIJExJoedsNeC4Rc_tkKWmlzg4,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-7.483455299999999,112.4438845
"Mergelo, Magersari, Mojokerto City, East Java, Indonesia",Mojokerto Central Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101186449787341572758"">Aries Adi</a>'], 'photo_reference': 'AUGGfZmfSYYESbNxeRJVzk9SDKVOfG0DGT_K8xRL3lhr1-tQTJ1LzAE-gcRBLpvt85Ir31upki3hHpNy1G3Pqts8elwNBXLvCPywecPNE4fNDdg04AJXVEqxhtVcmUHIxX2AzqsYZctADLi_7uWRD0-hxCLt0pKsvxtmXp9X3vh6-JSenAzb', 'width': 4032}]",ChIJhd5dHfUNeC4RrdP-1QKXq_c,4.5,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",20391.0,-7.4631303,112.4319503
"Jl. Surodinawan Baru II No.38, Mergelo, Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61328, Indonesia",Ketidur Street Point,"[{'height': 4320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100985264963586283197"">A Google User</a>'], 'photo_reference': 'AUGGfZndYIuNxW_rU1Cpt49HlRnhmpKXQu9aflT6GTE-IpyQUzv-dNsLyPUa2CTt5INzSB4lIQL7GZjMM9l2UUx0VBsAqH770EVcaXfAnLpCE52Ys_2shuofqy6qDR5FKawondVNxUAQo__tO2SNYFnQs_QRKaNZrhszhSuwbo_eyzr1wb6F', 'width': 3456}]",ChIJW73269oTeC4R8YKnz_NXrh0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.4843259,112.4201459
"GCHR+R36, Mergelo, Balongsari, Magersari, Mojokerto City, East Java, Indonesia",Spot a1,,ChIJe8GY5KoNeC4RJtQyuUmb2UE,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-7.4704718,112.4402273
"Griya Permata Meri Blok E5 No 99X, Mergelo, Kranggan, Kec. Magersari, Kota Mojokerto, Jawa Timur 61315, Indonesia",Mancing maniak pakde,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104465967261095341347"">A Google User</a>'], 'photo_reference': 'AUGGfZm6_lZKBXfVmast-BFW7KahCeqijZC4k60nI8s8pkf9rrdWwCGq2abxR-zmDYJ3Pb-OmZmmuYMeuFBQpd0zd5-jfxwaXGvVE8TykA8HZ7awPqEv76h1bjf1TASHp6-Sljv39lzZozJL03s4w8d8wmh74iVGuA824Yq8Djh4GLYR5n1J', 'width': 3096}]",ChIJx3Y5_4QNeC4RaXl_wqbFH-Q,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-7.478955,112.4438386
"Jembatan Miji-Ngaglik, Ngaglik Gg. 3 No.44, Mergelo, Miji, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61321, Indonesia",Jembatan panggerman,,ChIJ-dJ-BA4NeC4RI7lC3SsR6Jw,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-7.474774399999998,112.4379055
"GCH8+QH, Mergelo, Pulorejo, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur, Indonesia",Jalan Alternatif BC-Rejoto,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107504931775367625093"">Alex Efendy</a>'], 'photo_reference': 'AUGGfZljm992nMS4yGJ72ubmoicW4qpvec-gCtck7cBBRystoR5LB2vOogjjio7kKHSkbthKZZIB04d4puOEw2c0fG7pKxeWXONOCJucr_voIjl-32HsohWB9ePIU36BUWKCqX_iKdiKq5kYeJW3VBXWDTB-y0Im-7CG8ygj2dX7EvLaBzfy', 'width': 3264}]",ChIJBbyB2YwTeC4RucdkmEi9NLY,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-7.4705373,112.4164398
"Jalan R.A Kartini, Mergelo, Kauman, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61382, Indonesia",Museum Gubug Wayang Mojokerto,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112039504119369402539"">Wahyu Rizky</a>'], 'photo_reference': 'AUGGfZkivoNO__txjeofbn87VFYCT3CmGjjmnqkiv_8_o5Fc_kG-OPYA6mB7f0lIJazZZ1ncp7y00yMUjStofoi6HQ05CC5xrxwF8aRJn6QwG3kkw-VQ1yY_erbU5l4n4VNvtFnMVW-NOMt5rlAG2Dcia4ssZ_ma0_EzaBg7lK6sr3CZsL-s', 'width': 4160}]",ChIJDfkUaS4LeC4R2LEKzUhsChQ,4.7,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",426.0,-7.465697699999999,112.4301774
"Jl. Ketidur No.3, RT.08/RW.02, Mergelo, Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61328, Indonesia",Kebun KWT Srikandi Jaya 13,"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103367686048389489907"">A Google User</a>'], 'photo_reference': 'AUGGfZnvyTJRazbey3outIDXUGkJsn54RJUp1smalxoHCf3x_OaKsJ2DBOM4SnEVZMi0nUKMKY2_6u2AZC0mGbNGtgGBwA54Nt2RvdFGZ36Z4NYCq6LgId0AXFhwjfEVcumbWtN5BKXSRAD2FHR7BxXLsqaOZp3LJS3C5cltc155Egb-f9pE', 'width': 1125}]",ChIJX1gLmKUTeC4RU9s1c5qIz5Y,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,-7.484072399999999,112.4175093
