formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"39GC+C4R, Enarotali, Kogekotu, Paniai Regency, Papua 98726, Indonesia",Bobaigo,"[{'height': 2398, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102401185008739626130"">Andri Wirawan</a>'], 'photo_reference': 'AUGGfZlrNQwAEzGvkrBlzmFXo13g19lDIxVq5g12DIdsjj7K2I34vClMFnFG_dZVovf0ZhepJYRFonLXImvHcFYdEJ-1UVpbTAhL42KbZNifA4fuc54TMdV7wCSaFtseTbm0chlTmCEvVD7bKcU-CIlQ4tjR-21t4fIim87ODeqXX0OMSRD2', 'width': 3525}]",ChIJvU_Dj_49ImgRsEhda9eiwYY,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,-3.923886,136.3702558,0,0,0,0,0
"3979+M4Q, Aikai, Paniai Timur, Paniai Regency, Papua 98726, Indonesia",Waumakagouda,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104775253348653129585"">A Google User</a>'], 'photo_reference': 'AUGGfZkCxqF_M-hUa8G64FwtHFqItFfrGiHKyLtxkzKZXmyX9DQAQ1cy7anQMAFu7MyVs6zmM3IQvBXy-74qI8w7CfPkNe4FE8Pyxop5ueweHGyoUui_LwpT3wR0mVBRhu8SuwdknavxM0XxMvph0qCsLAr9cbhLK2uiouIR4S4HtsVMcVjU', 'width': 4160}]",ChIJoXqajvc9ImgRI7RNjslNAYg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.93578,136.3678455,0,0,0,0,0
"38X9+446, Danau, Mogeya, Distrik Paniai Barat, Kabupaten Paniai, Papua 98715, Indonesia",Paniai Lake,"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115304861082732148382"">Edwin Pamungkas</a>'], 'photo_reference': 'AUGGfZmI7-fsQwDoAbA-t2TtmNAEvN3Vo4gaykcI9ztFR2u8dzNVMIHY_fQK8qTUmNfPUTisKQAw1IE4diwI67gG5tjsG_gvXZv52crXQTDf98dJ9izuM-TuGox5AYZcOHNiqzUtnsrmB9JgtmrnNas6S-1leOlO5P9hLfhT2SVzbXmI-A6l', 'width': 4624}]",ChIJyaF06G8ZImgR5AVw62qHpnw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-3.9022222,136.3177778,0,1,0,0,0
"4FM6+H6F, Kampung OGEIDA, Distrik Ekadide, Kabupaten Paniai, Papua, Indonesia",KAMPUNG OGEIDA,,ChIJmUXg0C0VImgRojRE4CVuB7I,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-3.8660649,136.4605516,0,0,0,0,0
"W7FQ+4WH, Yaba, Tigi, Deiyai Regency, Papua 98727, Indonesia",Tempat Rekreasi Butuboya,,ChIJN1o2tOMvImgROv-4W2SnOXY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-4.0771948,136.2898671,0,0,0,0,0
"376H+8PW, Unnamed Road, Epou / Epobutu, Paniai Barat, Paniai Regency, Papua 98764, Indonesia",Wadoumide Deiyai,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104753976352545924090"">Kristianus Ukago</a>'], 'photo_reference': 'AUGGfZmVbQczl_eiGocExtou93tntepNJnYVjDMHsNZb9Y7aCnbLdjp1YYfH6oQeNU3tQVUAdSHZNgTSuZVZrg13WRrVEJJVj0AMjBzy2DYsOcqLefPFgiPDs7bgG_ZY_dymJbBGAM2e-BPsMMxdRkg4PeldcdvR7YS1gGMLGdu7ACQVv93F', 'width': 4032}]",ChIJ2378DLIhImgRSzDKZtro_aE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,-3.93913,136.279331,0,0,0,0,0
"X36C+Q37 Grasberg Mine, Dogomo, Dumadama, Paniai Regency, Papua 98972, Indonesia",Idenberg Lake,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116593616567836170881"">A Google User</a>'], 'photo_reference': 'AUGGfZkOLZAdvQDiUslUo-UFz-zgKlfn9Fi7mLeXWB_v4nDvLRkm2V-UiPE8h7Gh13GtRekIn8SmUFfSwXRmLEF0VixvrHma-Yaf1rAZ6mtSnjL_8mV1o1G5nsMeolBlXSEEjEKuzWHqHxUI0dMfCL9QCDDEU4lIK0rMlDg8LN9XFocCgkNA', 'width': 750}]",ChIJedml_DrpImgRRxUEHiNUNJA,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,-4.0380971,137.0701836,0,1,0,0,0
"XJ25+M3, Damabagata, kaduwai, Deiyai Regency, Papua, Indonesia",Air Terjun Kaduwai,,ChIJhxRdguVPImgRR-crfuP9xQU,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-4.0483125,136.6076875,0,0,0,0,0
"X675+FP3, Gakokebo, Tigi Barat, Deiyai Regency, Papua 98764, Indonesia",Tanjung Momaikago,"[{'height': 450, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100604919450787088458"">A Google User</a>'], 'photo_reference': 'AUGGfZlAf4D-z_kgy1T-tsBDITRXgt6_OXbR5u1m8yFc9-K1MwXZw5yBBbOimz4mmV9lZUKt-Q21hWW4bacybIE39K4XfssT6c2Ss3gL0Qmu3YTSuEeHyR0uD9vgb0WOxSkj9dqlZp4vzhSlXnETgQwi7OQf1OT-0XRJ9mzQ3InQQYImYUKp', 'width': 750}]",ChIJmZ52sXUpImgRk5vhpIrNQNY,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-4.03636,136.2093058,0,0,0,0,0
"X465+G46, Arwandop, Tembagapura, Mimika Regency, Papua 98972, Indonesia",Museum Tambang PT Freeport Indonesia,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110934582936818970853"">Marchellinus Demas</a>'], 'photo_reference': 'AUGGfZkBX0yLSMmy1hnJg17dgcgaRI58o2vrTYjtPwn3J6JtuKZUigo7Jaeq2fOWFg2yp-vkhP7mxOLO4kU8vnPSdgv2GKsMw-42MY-YoteE2qw2cQuyFyTFlalf2l6nKvO_HmZphqqoaFJ8gDFBSEHuUMOO8CnqEGX8_rUswFvVcd-XiB17', 'width': 4032}]",ChIJIaAnBz3oImgR131oHm8p0-o,4.6,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",218.0,-4.0387078,137.1077783,1,0,0,0,0
