formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Srabah No.54, Srabah, Karanganom, Kec. Kauman, Kabupaten Tulungagung, Jawa Timur 66261, Indonesia",DOKAR Dreamland,ChIJxSSbA6sCeS4R4JyL7CoYhoc,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",873.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100951054408911003040"">Diyah Risnanda</a>'], 'photo_reference': 'AUGGfZlFjH6UNQ97NXPE-J_jlwDB9Y8eb2EVcnMKIQUtt8ceoSE5wZmWNFZfAdtT6NRtf_2rtRkN9jgtYiFh9ow2fWD64WRKbAytMyfh7mrEC7Rq-wdwg7Zgnuh-lY2INKjOwznQ-NGwE1udi4CAo9plSST9MgKGWvoLKzFfFnqe7C18dKDL', 'width': 3264}]",-8.043501599999999,111.8538315,0,0,0,0,0
"Area Kebun, Sanggrahan, Boyolangu, Tulungagung Regency, East Java 66235, Indonesia",Goa Selomangleng,ChIJi3WMLmPheC4RfiSCNyJ3YK0,4.2,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",151.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101376279346103823246"">Ilyas Tegar Sasmito</a>'], 'photo_reference': 'AUGGfZlrqdKbb65DNzD6Ru6xEY621YNsoYd6g5ukc66g_poHZhm_JJOqZBLYHSgax10veuvQmBaDFbq-rUEDwiiMFmKOiex7GSr9vw_OByH7bYsz2eRAEcXdSdvMFFthQTT7MbAi6sqUXqxlhc89GyzEOfH0HCjzbb7vbp3795YMZJaYbdHL', 'width': 4000}]",-8.1276414,111.9169273,0,0,1,0,0
"Area Gn., Tanggung, Campurdarat, Tulungagung Regency, East Java 66272, Indonesia",Gunung Joko Budheg/G. Cikrak,ChIJd3ygiHfheC4RlMfeXB4y4Jw,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",315.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100130383154495268565"">Fauzi Dwi</a>'], 'photo_reference': 'AUGGfZmj4WQPXIhj-riYHYZPpX0rnFzmsDyujAwXNmo4fkVaSmJnL-UCqz7Rm6ymsX5IQqM_oAKyhgan3cf6UQpoHDzuboHlMhxnHJfbi3KSnucqoeQXN9zK2xGVQyfr8dOUsUJ3VIa8x33GcXSCELiEYHf5px-iXRNzR-uVs-D5NRKD_uh3', 'width': 6016}]",-8.1356901,111.9067879,0,1,0,0,0
"Dsn.krajan rt 2 rw 2, Klumpit, Suwaru, Kec. Bandung, Kabupaten Tulungagung, Jawa Timur 66275, Indonesia",Kampung disel,ChIJ7VtZ5fsfeS4RgNg5gInUUck,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107862122371051814069"">A Google User</a>'], 'photo_reference': 'AUGGfZmCnxa2u-F5EgCScjf9oOrtFRZ1Z9-dklWnUzC3LV3EvmxZ7dSNsmQW1f-ePCXN8-c6o8jtzF15sX2POxFSLS_Tjv0oPA0xkHSbJechzIDy9aVhvS4593evBI7Dw2rxLt-g98U72voI9hQPvnzflH5vzM99c1ksyRbyTPrRKhB1wD-r', 'width': 4128}]",-8.1756432,111.7795869,0,0,0,0,0
"RPQJ+2MF, Bantengan, Bandung, Jeruk, Bantengan, Tulungagung, Kabupaten Tulungagung, Jawa Timur 66274, Indonesia",Jeruk Permai,ChIJH24qzRYZeS4RpdsHxwmZ7kM,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103880861663986329898"">A Google User</a>'], 'photo_reference': 'AUGGfZlvuLUbjoDTlbAym6bI0Bwy_CM6DxWCl4lAKPe1XXePoGWjYo9NWVMhhj0HNDfU52x-YEKKAXEkqB13TPRHrGe2VwwyqTDA5C658T0WHhBcx3jBlaYZqg0RTG1v-ugf5ojD9GrHfBiFkdxQzQbdIuLm1POA0Z064p7MiZx-3UUrd8xo', 'width': 960}]",-8.1624348,111.7316714,0,0,0,0,0
"Jl. Serabah, RT 01/RW 05, Karanganom, Kauman, Srabah, Karanganom, Kec. Kauman, Kabupaten Tulungagung, Jawa Timur 66261, Indonesia",Tani Kampung Tulungagung,ChIJy2d6hKoCeS4RlhNxU8pcrdY,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",403.0,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113164161043549131819"">A Google User</a>'], 'photo_reference': 'AUGGfZk98FxtbzgNlxUCPRBvvC-upD_xUTs2cXlGAfGwciFHxe6KrEM0rqVqnsNPfL5j2LSC9g6OpYnYrVo5Xg8syVXei6gw5mPfo0JvxjG2tgIh15PG3mrDCtxQi5FMk2FLhNtNYemnkrfP53byBCYWbpx2zK9A4iDl7SkLSpb3OhooSu62', 'width': 1440}]",-8.043654499999999,111.8564016,0,0,0,0,0
"Panggungrejo, Sembung, Kec. Tulungagung, Kabupaten Tulungagung, Jawa Timur 66214, Indonesia",Taman Kali Ngrowo,ChIJq6qqus_ieC4RyN8Jkml6QPs,4.3,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1437.0,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110512448197245677392"">Tri Waluyo</a>'], 'photo_reference': 'AUGGfZnSevU9VuM9dox1CCrFpqoNBx7owozu5Q3dW6K06hMIY651oPHEJ_XCYqT39Cl814vFf9ckmugC3su06ixEaBYo4FRXLcvH-rWLDVJ6bcrxq-qwkjTPhu3zM_kBVT41a8NBXMdtMPnHprF2i8d6DYuI7lKT1eh9-Ta2jUxDrywaawqk', 'width': 4128}]",-8.0639827,111.8898286,0,0,1,0,0
"WV6F+WM4, Desa Moyoketen, RT.03/RW.04, Kalituri, Waung, Kec. Boyolangu, Kabupaten Tulungagung, Jawa Timur 66235, Indonesia",Agro Wisata Blimbing Mulyono,ChIJd5mRL2LieC4R2d1q2qd8hbs,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",1623.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109452896911385282120"">anwar laxia</a>'], 'photo_reference': 'AUGGfZkp4srmgzX_TjUSJUrebyZ5bBrTXY2Al0HTO-rVbHnyE42ibu4ErDhwKPkZAbKGOK_mQqIJ6QLNZIhtVC_9gkNPSR7SCPXOkPokEySrlsiAIWh-7Pzt05Eyx3hrVKPzzSZI-vgMvJJCc3Fbefh82oJcM8inD-fsp7k4cyb_opRfgQth', 'width': 4032}]",-8.0877388,111.8742053,0,0,1,0,0
"QQQM+X6V, Soireng, Keboireng, Kec. Besuki, Kabupaten Tulungagung, Jawa Timur 66275, Indonesia",Wisata Boireng Tengah Sawah (BTS),ChIJ70Y0yWQfeS4RG23rAaVOJ80,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",37.0,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101968301166291292265"">Madu Asli Top</a>'], 'photo_reference': 'AUGGfZkit75bhtiz7t8VyvJZNFRUsBetPbJWuJ8UpKXQI536BVjbqVX9uzX5O3qdMMGCc_L_pSEt9fRngNqbcgspj0XHyWlez2_KUfscfluDsjSgoe8lwp2Chq5Z7ar1-GMiqz6ma_JskWJK5sxPT5S2_BCqPz9S3gzGK2f6qBjAlmugAMqI', 'width': 4000}]",-8.210014,111.7830475,0,0,1,0,0
"Sirah Kandang, Sebalor, Bandung, Tulungagung Regency, East Java 66274, Indonesia",Watu Gedong & Kalimas,ChIJMeX-WjEZeS4RE6wvzqDw9Qk,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",102.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118116924303625968576"">Aji Purwanto</a>'], 'photo_reference': 'AUGGfZkAM7lL-FzXKuhgKB5lAYpHiYKC3GIUd-sPiGLfIKH-tjGxxNkgSjkX53tPXCy56ZRSySjqVacM2f9L8Q1ec7_tBTBjcdD0xbwpSKV10Rvxa_l27mDxjMgx8k3I_-0AnobfrnptnQkmEhLd0sBsiXA2k4AYzvAMMtKD8WpGVWOEm_Fp', 'width': 3264}]",-8.1646093,111.7557453,0,0,0,0,0
