formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"3XPC+4JW, Kibing, Batu Aji, Batam City, Riau Islands, Indonesia",Pagun petas,ChIJrfHuCACN2TER_ARJmX22mz4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.0853706,103.9715867,0,0,0,0,0
"Kibing, Batu Aji, Batam City, Riau Islands, Indonesia",Regalia Paradise,ChIJgU3hYSiN2TERyb-JKGb7nHM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107916080673285041209"">A Google User</a>'], 'photo_reference': 'AUGGfZmMH78CSqrenwJtDh-gkqg9B8ekjckqvILuSpEYv7TVBV_AvZdGMS_lFoRGI_Sgh_Gm8q5H6HASUbJkryKjwU2uAovdkWG2F7eCYj4-Iys8TswxaiASa2RekX34SSM8hnP4gsnPFlS97Y5zGogLbuCE2oneY_Timu6knXNp4tr24xbx', 'width': 4160}]",1.053122,103.9973424,0,0,0,0,0
"3X5W+76F, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia",Agrowisata kibing,ChIJNYAoadGN2TER_N2PmB7xts8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673005464343976794"">Johan Wasis</a>'], 'photo_reference': 'AUGGfZn8KeK9k53qkf4X1NapZBgBsYZnMSXyVyhnTUqAlvEsDPBfmHgQVzU0YN7aBtaMYWT_zoWJH_ARY1X2u3d77JbTpmkmYA0ZssHJRVkC6HPFM0_u7CG7vMqHDVWr6JncGzr_a6NNQ_TZHT90vkiZpA6wnX3Yb-TlstMjLX0TxmOJXJ4m', 'width': 4160}]",1.0581876,103.9955544,0,0,1,0,0
"3X5W+3F7, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia",TWA Muka Kuning Tembesi,ChIJU4ejs-KN2TER4TXxFtefPsc,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673005464343976794"">Johan Wasis</a>'], 'photo_reference': 'AUGGfZnP1uV1FgH0gvifWQDqR3UE1S-5TlDYE6dYKihK3ZVOpPBgyYBjW4-FVk49t5tXxOqwzHUjo7GPuxcEYCZ8Zq_2U0CeB392nxRYLkcmFKD42ZjbYaPm7p22UHg2d3yHgwnuAcqRQAqaEOsUjHPENW4DAd82rnACoRsAjND1pen8ddMW', 'width': 720}]",1.0576919,103.9961313,0,0,0,0,0
"22X2+94C, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia",Rumah ble zakiasnan,ChIJueqwvGyN2TERKa77iOqljtw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.048427,104.000264,0,0,0,0,0
"3X5Q+WW4, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia",BIBIT PINANG,ChIJb95oQuGN2TERiWISWSuSziY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.0597603,103.9898233,0,0,0,0,0
"3X8Q+27J, Kibing, Batu Aji, Batam City, Riau Islands, Indonesia",Kebun Jagung Hafizh,ChIJ8b_ZS1qN2TERzIUMscIypZE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.0650848,103.9881341,0,0,0,0,1
"3X2F+MVP, Buliang, Batu Aji, Batam City, Riau Islands 29425, Indonesia",cepu 2,ChIJ6QCUCgCN2TERWZKqvhDteCQ,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.0508,103.975,0,0,0,0,0
"322H+P6F, Jl. Muka Kuning Permai II, Buliang, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29433, Indonesia",Sendang Tirtha Safeko,ChIJMUpvE6OP2TERf10z9n1OH-s,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,1.0518247,104.0280395,0,0,0,0,0
"Tanjung Riau, Sekupang, Batam City, Riau Islands, Indonesia",Marina Batu,ChIJ64VQjwGN2TERGx0IjK9Q73Y,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 3496, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111352750050993234802"">A Google User</a>'], 'photo_reference': 'AUGGfZk5HwlRr8TMOKSkycy9A3rJXblzc8YG1BsAPZ2MA4d2hZzAMrx4watDnffn3fq6VGs76v_680BoyzQ_VxecNEgIjzkhpijQZf0Q1R9uw4jGh6-__HE6QmfIcUZwKcV7djcVToJrrjgYTQ506Lo_hBAGjLf02kxlgrJZ76CfnBHu5WJY', 'width': 4656}]",1.0774345,103.9299768,0,0,0,0,0
