formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"South Talang Ubi, Talang Ubi, Muara Enim Regency, South Sumatra 31212, Indonesia",Kampung walet pendopo PALI,ChIJf7dJxvdrOi4Ra4Zd_TxNwi8,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100770620281174008801"">Agus Harianto</a>'], 'photo_reference': 'AUGGfZk03hrKXAM3SIj9_zUBQcuhjUYeKPS5NoyVGEfSLBCki-qMnFPqQDmu5Zy8pyyz4YLJz0Les-wZY7zcnmyffWus2iywoDKz0ywgnIb6x6V4uZkHIrzb7dEAM7Or2pKzOdWmHCtWZepEI_XfqincuBcVHJSsg3r6yOpeNc442FzITY1z', 'width': 3000}]",-3.2915625,103.8224375
"Komplek, Handayani Mulya, Kec. Talang Ubi, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212, Indonesia",Kolam Renang Pak Ngaliman Handayani Mulya,ChIJ2V3pnrtrOi4RNF1jVDm3v3c,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",20.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109984101756797684180"">A Google User</a>'], 'photo_reference': 'AUGGfZnjw7D75riyiP1eADZlIXn2yWr61seHAAEoiCcPAe6RZxgDqjuCGvNHq5nGzgS0zTckoM6sN3ib9ERxbj5duqffnnxAXsLpAzM2nHB9BHOS9s5FtmeVF6G0K4l6uKK60kUtT3UmuZbOYDIE4HKdraXHy7_VIQqdbOfx7TMFzhMQkMjU', 'width': 4000}]",-3.2939744,103.8499594
"P43F+785, Jalan, Purun, Tanah Abang, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia",KM Fruit Garden,ChIJt5vDMB9JOi4R12p_gkgsY4w,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103124082599361756658"">setiawan aska</a>'], 'photo_reference': 'AUGGfZm972aPfYGJvmBN8-wF6MFaMqgpKnb5mt-02-cyaOLh1m-4M9JDvzFTVn6bh06Ok8CmLdW7Bk-f3ptaf06CxWCLFKtmqqGaPC4jJu0c-YeeLYKkkJZx5nTevCtvO7neHE_nq_NL9bJrXnaxRQqHbLb0AVqDpn024n0GT1KPOeskjqV2', 'width': 4608}]",-3.296851,104.1233667
"Danau Pulun Lestari No.Desa, Lubuk Mumpo, Kec. Gn. Megang, Kabupaten Muara Enim, Sumatera Selatan 31352, Indonesia",Danau Wisata Pulun Lestari,ChIJnWs5VmwXOi4R0yttfWrjJkk,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"[{'height': 575, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108971105663255541248"">A Google User</a>'], 'photo_reference': 'AUGGfZnCaXdlzipz5-ux7VwxhLU_fuEEA0Jx-I7yaf8G9GN4az4rhGWp2b9xlNGN6cYl1fUUAIjoXoX_xoK6ABCy7IJ1wkBmHkGwnUgR1Ic9Zc_nJ2VNfk8FIJVnPXPPfUgHqrbbkkv0tOfmpYcFhZxsaRpf8JY_79_QAavFMcntrAUwSjtf', 'width': 1024}]",-3.4300058,103.9111822
"R427+V6, South Betung, Abab, Muara Enim Regency, South Sumatra, Indonesia",Sungai biru,ChIJ2b7HXWNPOi4R_imNlffUBy4,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",37.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102619630616997798913"">Betra Dp</a>'], 'photo_reference': 'AUGGfZkcL59ykQn4S8nGYKrBI9aswgApv_Y3WshnoP-U8WzUGeGI8JUiGHqMuidti0KSVpZVlaAOd1CdG5wrN3KJGU-TqTLcz5T4lpfF0hJSJLCJ-Z7CY2uqBLRi4S6E26XiA8yNtlo4g7ZXGLrcWxFK2nDIYSj-zOvQiSi2cqBxvtLifa9m', 'width': 3072}]",-3.1978129,104.1130777
"PRJC+5X3, East Talang Ubi, Talang Ubi, Muara Enim Regency, South Sumatra, Indonesia",Alun-alun PALI dan jajanan Pendopo,ChIJZR-bRdVrOi4Rp-dDC7tJlkQ,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102920926779575845712"">ekodj sindo</a>'], 'photo_reference': 'AUGGfZmyr4Ktj0AMSZNbjimSWxA9Vy-_p-rrQAdhiigdMxbqosp3Qg-zot8xj03irHxrwX7i3e66FFn-PMyR-lO8Z5-suOluAULYMCdWc28Zy0o9pJhDamDXpAA4CsjnrVhNUHeEPdKJsmVmtG6qhQCxzQjH4MfzbLLi8LpckPUyQY57PrMU', 'width': 3072}]",-3.2696194,103.8224342
"P3FG+CX, Panta Dewa, Talang Ubi, Muara Enim Regency, South Sumatra 31315, Indonesia",Kebun Jambu Kristal KM FRUIT GARDEN,ChIJ6aL9L9pHOi4Re1fSHgnM2qg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103078808571939405990"">Badrie Budiansyah</a>'], 'photo_reference': 'AUGGfZnhKCEd1GSRCA7Ui_2Zwgnmwc_aEgAt5AbJquw_CyBwSgVt_leRZsDRP7k1YloiMZ5v5qmFz43AElryGpdemFML544vd9M9MUZjaXHHzgWQHh4YyBOCYdKsdGlwD3SidM6Arpr2XjsGhiCZuBMVSLf8rWhI0XZ4Tc6TMxkKm0WMzzb6', 'width': 3000}]",-3.2764375,104.0774375
"HXHX+978, Bulang, Gunung Megang, Muara Enim Regency, South Sumatra 31352, Indonesia",Danau Bulang Kecik,ChIJHWivoS89Oi4Rc1KXvULE4_8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109610584392945284933"">Muhammad Syahid</a>'], 'photo_reference': 'AUGGfZkG8Xvl1aj8dnmaz4CwPodsy684q8pg6VMtBAVwRUW1mwofWYLQj1svGWOOXyJ2bisquvSZ9E2_B2UnC34o4da8Bpefx964NcXys9U7lQHBCKsUgydLlNS6hWTBQC8N0WJ0eJ8YthATAXOvYpsmZ3puZW1SWWp-yThJkWgGYw3bLlYH', 'width': 4000}]",-3.4215998,103.998205
"M33Q+F3P, Bumiayu, Tanah Abang, Muara Enim Regency, South Sumatra 31314, Indonesia",POKDARWIS TEBAT JAMBU,ChIJR5_Ee-k5Oi4RxQUcy3782jc,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103214179709183827371"">A Google User</a>'], 'photo_reference': 'AUGGfZkZyxYiI18WRU0qqBUV-rUhV44e0kmhJM_ZEfk3FII-Zu6rm5S___WZjNGAf74X3k9Bki_g2EmP8OnDzJLndm8KM7OLeR8fWnzeNZeBRdZ74skydhdKrxLZiS04yHZ4zddbxUH2McXTdcYw5WqrIe4tNaocfPXGQcylZtD77nR7R_9e', 'width': 3120}]",-3.3462982,104.0876953
"J6WQ+H9R, Petanang, Lembak, Muara Enim Regency, South Sumatra 31145, Indonesia",toko hani,ChIJWW_Tdbs1Oi4R57nhh9q-MZo,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112217820389684811842"">A Google User</a>'], 'photo_reference': 'AUGGfZmieF_glU9Z9sgB-1fL3e11kXuumR6YxjujMYERd0HwGfSZidCJ9Xg6bnYb28I7r_rf5M7P8O2dksNfLNFgjlMujZhn7mmNMqsjGwIc8v97EgLe5DgnN_MHca-bWN2FCjCPpBqxSsTCDoipROLUt5Xc3G_45K_rmLNWoyUqamIzwhFP', 'width': 2304}]",-3.3535224,104.2383906
