formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Jl. Tribusono No.54, Sambirejo, Cokromenggalan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia",Ponorogo Dreamland,ChIJ29ug0d6heS4R41wPQjfokJY,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,"[{'height': 2232, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102082294958107367424"">A Google User</a>'], 'photo_reference': 'AUGGfZm2LniNb2iFbXfspbr89zmWI4pPf38fa7Yl0NUQqtQe-zQ8t5WoA6lFG_ODol0jVxdDVrX5OfiEbAg2u2qVjhyOOO2bLK6YG2v_IEv7aYukNwhIn6ZEFMBYCF7sg_HognsTo0rFPTacQPGLSqpjH0sj8u8MyMz7Jm7uS3NtRFtgt5FL', 'width': 3968}]",-7.8548053,111.4769485,0,0,0,0,0
"5F2J+H38, Jl. Wonopringgo, Kertosari, Kec. Babadan, Kabupaten Ponorogo, Jawa Timur 63491, Indonesia",Taman Wonopringgo - ꦠꦩꦤ꧀ꦮꦤꦥꦿꦶꦁꦒ,ChIJ2fRKcdmheS4R7M_mrhkB3Yc,4.3,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",283.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106083627136944763607"">stefanus budi</a>'], 'photo_reference': 'AUGGfZlwoTNRknU-Me6k7MeG_d8G2lckcnJahSHmMiSBW4P_EKj69acdqfDdbz6OpelvN4nbcYM5EgDRJpPze2cEmMSgQBVlM2BXwcRnW0LO4lnExPm9BSP3b-Wk5wn80Gt0pWanwypAu173jIGCiT5QjXqKCUIhPB017xgVAwqI44EYSRKn', 'width': 3264}]",-7.848598699999999,111.4802164,0,0,1,0,0
"Jl. Mening, Krajan, Prajegan, Kec. Sukorejo, Kabupaten Ponorogo, Jawa Timur 63453, Indonesia",JEMBATAN SUMRINGAH - ꦗꦼꦩ꧀ꦧꦠꦤ꧀ꦱꦸꦩꦿꦶꦔꦃ,ChIJ5dmR81WZeS4Rdl3q2hTRQTI,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115718825038399964261"">trisno waseso</a>'], 'photo_reference': 'AUGGfZn5fECqVHULohIwE6U0TXc7JWTLhK7bAt1PZ96KJaTiJXCwKknnKH9DGBlCUqgKcSMxLp-sRqbXfCee-9dYrb9Es_TwX2z1rQXmGV5iuCv1m37sqAwpuIBlTLrRIJfw2KOzg6on3PDRBKrnIbZWWiqPPj8qOapx5WZJQ3RIP2cljV8G', 'width': 1280}]",-7.7973982,111.4322491,0,0,0,0,0
"5GC6+CMR, Jl. Gunungsari, Gentan, Ngrupit, Kec. Jenangan, Kabupaten Ponorogo, Jawa Timur 63492, Indonesia",Eduwisata Ndalem Kerto,ChIJeZUT9OeheS4Rn2pWDLE8waA,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100876889401080939487"">corry damayanti</a>'], 'photo_reference': 'AUGGfZng_VmHxeQqJbwKwxQylJzLnfaKmleSGL0qxPwrtzxt0D-dfyGtUoJDQzFL_w25uhlocgaMYTvDJScjt9w3_OHc7RUBLvAkDLvsAUGaWG-y2cyAOU_n1ebzJ6K1a4TFD3Np7o99acd312fE1wCI-hrmtVmCPVizr-_ujpvUqjhmeABp', 'width': 3468}]",-7.828882999999999,111.5116538,0,0,1,0,0
"Jl. Soekarno Hatta No.81-91, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia",MALIOBORO PONOROGO,ChIJpZNAR76feS4Re9MNI9SMtZA,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",616.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116131687845942403876"">Dwi Nova Saputra</a>'], 'photo_reference': 'AUGGfZnJsgUmhNONlPyuGfbv2zbkI9_e4dwaKbqKl0olPzQ0gmchvnXqWJQdeWnux1jEIUroc0FF47-lTsd4pUGcWloEuRWsziU8R1b944Lw-Ec_XiOZwS8D_BGfBvmaZrfJuxH2SgyPZuGAHL3WGTFjJxlBgHWUSvvsGVcxO-ziJDGVRzbL', 'width': 5184}]",-7.8663958,111.469729,0,0,0,0,0
"Jl. Halim Perdana Kusuma, Bakalan, Tajug, Kec. Siman, Kabupaten Ponorogo, Jawa Timur 63471, Indonesia",Taman Bedali tajug,ChIJ1w3xXbCheS4RntITX3mUvIU,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",24.0,"[{'height': 2204, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118220841702928763328"">A Google User</a>'], 'photo_reference': 'AUGGfZkv3pryC91WmMKXQHc5oiVbegh9qqKum4oi7r2mZ2EbXksXHKo8kTOrd227c_JOj5mgLhmPPjnGtDLSu_sKgnK8vlMz_Kimn8YXBCPFUcRJ6r5S2ZzRs_wjiWdz9r5PkMZ_5y5L1tmbAY8z8qMkobYekSVz53dEtP4NbbgSbR_kaL4h', 'width': 3920}]",-7.8673028,111.5214329,0,0,1,0,0
"Jl. Pramuka No.30, Sultanagung, Nologaten, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia",Taman Kota Ponorogo - ꦠꦩꦤ꧀ꦏꦼꦭꦺꦴꦤꦺꦴꦱꦼꦮꦤ꧀ꦝꦺꦴꦤꦺꦴ,ChIJ0blMBiugeS4RwhgMuixgNSw,4.3,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1579.0,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109271063666993280077"">Lucky Socrates</a>'], 'photo_reference': 'AUGGfZlNczwWJU11L4Kx4wYjgmqGxC5AaN-YyLGmPybPBdMUOUwF6LQe5VE9OosXEr2NbQkmD4mkZVM1JICurFGj2SqHOk6vZL238zvmOJl3xFaCktzoDFjrzN_ssXQZqaJ3srtS9ms8FhDq9hxvEVqMumC-JraIJGWpvlYwdhg683c5KZBG', 'width': 2048}]",-7.8644201,111.4789465,0,0,1,0,0
"Jl. Ponorogo - Wonogiri, Hutan, Hutan Negara, Kec. Badegan, Kabupaten Ponorogo, Jawa Timur 63455, Indonesia",Bukit Soeharto Badegan Ponorogo,ChIJKZY52NedeS4R8DGWd4ZHrd8,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",1527.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105065693897347732903"">Moh.Ashari02</a>'], 'photo_reference': 'AUGGfZnUdaKFg03ZHY8AUXykl3kFfs0YJLq5dWMOoDw9pyyRUJzREWeEsEaBaJj7OkCrDsvGL8h6wZViABwQbk0KylubXjTgtHVeyEPd9fMB1KJNRgbm7t1dNcgblah2xzlggfjhfI833hR8h-pQ8tuz2v-RA2Hn677078RnpHeyoavh3ey7', 'width': 4000}]",-7.871644,111.3154876,0,1,0,0,0
"48J5+5MF, Watsayut, Biting, Kec. Badegan, Kabupaten Ponorogo, Jawa Timur 63455, Indonesia",Bendungan SUMOROBANGUN desa Biting - ꦧꦼꦤ꧀ꦝꦸꦔꦤ꧀ꦱꦸꦩꦺꦴꦫꦺꦴꦧꦔꦸꦤ꧀,ChIJBU-ubuCceS4RB5lhWrjd-1s,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",76.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117365709200565580035"">Denny Saputra</a>'], 'photo_reference': 'AUGGfZkHd2jC4iYq0GWy2CUKFdH11Qmm6MyeDNYk-MSkcETlZ0WTHruyeR8wW8LL-ZlYMTSJZuqPaX6CqL7U8OYSy927I9yuPk1ANVQkqtjfCdaTFePbUxeYgaQoTG-DrulIddj-ce725XGEEpK9MLQFnmsRNJeA-kDsXg5I9IBUbnKm33A', 'width': 2560}]",-7.869552000000001,111.309178,0,0,0,0,0
"48J3+QW9, Jl. Ponorogo - Wonogiri, Watsayut, Biting, Kec. Badegan, Kabupaten Ponorogo, Jawa Timur 63455, Indonesia",Jembatan Pelangi Biting - ꦗꦼꦩ꧀ꦧꦠꦤ꧀ꦥꦼꦭꦔꦶꦧꦶꦠꦶꦁ,ChIJM6YgE3CdeS4RMyonF6lEyD8,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",263.0,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107373212703170480729"">Danang Kalisla</a>'], 'photo_reference': 'AUGGfZkiU8hCBw93oI6wZ2c_Y0bZrZoZq3SsZIR9zPYqIlI31fxOsqw23Qo-tyZOPgnfq0bKR9kOZmnSH46qTWNSU0YQmudenTkIZchjt1g0UuoVPKpQCZHBI8lqLFSJPdGrtnx2qTaeCouMplonQ8-H4O-HeDB-kB51TFkbstQMc5T0zexF', 'width': 4624}]",-7.868077299999999,111.3048697,0,0,0,0,0
