formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"9R7Q+XX, Arungkeke Pallantikang, Jeneponto Regency, South Sulawesi, Indonesia",hutan mangrove arungkeke,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107085688281671430606"">A Google User</a>'], 'photo_reference': 'AUGGfZm1I6yK11ocCMpIaTLcAs6Oz317SDO3d5TbcOQFEC2nkdmJItMByz0H3BFNirqzYReqm4dNc5gumqSDFBt32reqbea48TlziKZy8SW_XKFD4AtuNgyJAUU3thLb3BJmS3hIR7nTrqWTPt_uf2mhL7SjbFqSnsjsnaarjfc7DYNJjo6B', 'width': 2576}]",ChIJ2yAJU5hLuS0RW177TWlXzDQ,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,-5.635123600000001,119.839987
"8RHG+6QM, Unnamed Road, Arungkeke, Kec. Arungkeke, Kabupaten Jeneponto, Sulawesi Selatan 92361, Indonesia",Dermaga ARLAS,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105504709018259889308"">A Google User</a>'], 'photo_reference': 'AUGGfZmHm2OXnRCYyQ9wJBkoqwz-PY0--zapgKIvW6RP4pBXnC0rV-X89URZvZwFnjfpAGoha8t3g9MwW4k5P58JZXu6qPHRnf81zXGJjP7Z7CWc27ZNoHiiXd1cgMEmmwWoH-DhdossuQIk4bXb2Cw-b2-GwlP4Wt0JZ03UhYDsnjjlFrTn', 'width': 4160}]",ChIJX2JhRNhJuS0RgbT0m_r-Aqo,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-5.671908699999999,119.8269273
"9R5V+F2, Arungkeke Pallantikang, Arungkeke, Jeneponto Regency, South Sulawesi, Indonesia",Balang Toddo,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116093358697977269826"">karaeng makka</a>'], 'photo_reference': 'AUGGfZk-CQnMcEGOTJMI5SQRt_hxZqi5t3JEx2gAP8SLLrYU1eNFtIFks36wcPfwKsUHAorJNN80ObHj12U1U048S_RAU_1lV3yTgwfT3sJ4iuXcOZu5cb47jX3NSsnRCA_Low7bVxONswvtkaAUCyVLF7ILfs_bq092lmcOM996jtDFWn6c', 'width': 3072}]",ChIJBXNDOwBJuS0RJFepagQnef0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-5.641312999999999,119.842553
"8QH9+JJ3, Jl. Poros Jeneponto Bantaeng, Empoang Sel., Kec. Binamu, Kabupaten Jeneponto, Sulawesi Selatan, Indonesia",Kincir angin,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102037524503698849488"">ahzz4n</a>'], 'photo_reference': 'AUGGfZmClHHZUWj8t04QpK8xLDnPTVGjyepP8e1ttPUKSWsN6TEsCd-oNnarwTBP80PMtMuNWS4N6VOaZJBd6xHoHjM53YQ4D0nHOYzSsphELPDPJ7gmdAsG4Lgo98d9diw5Kkk5TJhrdMP7cSic2AWr9dz2DMaQkFmGh889Tb-xtgw8wtc3', 'width': 1920}]",ChIJX3XAVQA3uS0Re0f7F6h-LLU,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-5.6709805,119.7690316
"7QXC+V49, Pannara, Empoang Sel., Kec. Binamu, Kabupaten Jeneponto, Sulawesi Selatan 92311, Indonesia",Acox gassing,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100273694760274581156"">Teja Gaul</a>'], 'photo_reference': 'AUGGfZmLdCs8T_QpqUlcFZ2eTsLaN4RXWLEC95PlCmmR9ZKTaXk_tR5cHiCFlsnnV3Vl9KztG5ln7HvdIgTJanoJ4azS9OHsvSDUfqqMZE-8FeQcLUouu4y-HfnmEMIsoCelImEfLK-drc4vqAhOEwrn2zU-HCytqBcbQUtfaeFNjXy3maFV', 'width': 3456}]",ChIJkSISS_U3uS0RgJIGgzntv14,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-5.7003338,119.7703431
"9Q27+JQ7, North Empoang, Binamu, Jeneponto Regency, South Sulawesi, Indonesia",Sawahnya Muh. Azkaa Zaviyar,,ChIJT_VmHAA3uS0RNDOtuYKVzPU,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-5.648472700000001,119.7644302
"9VC3+87Q, Bungeng, Batang, Jeneponto Regency, South Sulawesi, Indonesia",Pantai Kassi' Bumbung,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108611811472574490091"">A Google User</a>'], 'photo_reference': 'AUGGfZmbjS-ESpdrjf32yuJQidA-tyvYcj9PF7-9AEseAFC0sJt7uf5hpCawrqhVR-W-Mctxfrp-WqDmqmlQPWQB0-QCqw4FGOTAlcNbvIASSXbVxTm6nB3Mue4lsS3PYqOHnaVBCfb8KXBohWyoEk8xEcrjSYZYzloo1W_Amt8r1SdAU5iI', 'width': 3000}]",ChIJ08zN26pLuS0RsjNo-jDLNvE,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-5.6291749,119.8532204
"9QF6+PPR, Tolo, Kelara, Jeneponto Regency, South Sulawesi, Indonesia",Kincir angin,"[{'height': 1808, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115703046993774354924"">isman hadi</a>'], 'photo_reference': 'AUGGfZnUuNI3QIscfHZODYOR4LjSKYUewpvFpygGEoJGdvssrJ8sU84fdpWSePer6spftMIb7xBhU93nn2qt-K1ERXZB9MSvubE4MauBvqt_vUpB_c4iBxsfBJ1C0aog5wkXGtoy5GhkVE-7oWsFiz0vJEXuE9cFStG03eKjyrTwviXxrsxG', 'width': 4000}]",ChIJ6Q1YyRZLuS0RFhEud4iGm1U,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",70.0,-5.6256474,119.7617755
"7QXC+82X, South Empoang, Binamu, Jeneponto Regency, South Sulawesi 92311, Indonesia",Pantai Indah Pannara,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110769228383876516073"">A Google User</a>'], 'photo_reference': 'AUGGfZnKWnSwWSqjj-sOywNWbjrVk1ey8Y_RvdhMLyS7Qm9KLBs2XnWnI6M3-iSqhEAo3iGNVQaxVHb_utp5n_nUG_TKsm-fhUvbNsO6isx5JcaJC9Ez0hsHNZSUJOqwE8GYq5rgNEhnCylvZPm9GNQM8QjE0SBoMTOhUUS9qeI4HV2V3-Zj', 'width': 1080}]",ChIJU3_B-H83uS0RWr8XEy83D_Y,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-5.701644099999999,119.7700977
"9PWW+6R3, Tanjonga, Turatea, Jeneponto Regency, South Sulawesi 92313, Indonesia","""Bungung SALUKA, KAYU-KEBO'""","[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115923460487941929891"">A Google User</a>'], 'photo_reference': 'AUGGfZl40m_Wn6vzB-6EMODv7QNo6SNQFb34JTTsnzbcTGttF4SSVE5zMaUNmoncbP1Au_KmNHnHY9iptMfLOhHJbVbfXdQeMghE5Pi_qUEzEYz1hkdTFn9hCuj4faQIeHgH7sVgAJM_yU6rwTw1_nEu7lBUOSt7MNZkLwFyTWazfTGT9FzM', 'width': 720}]",ChIJHSrbi4g1uS0R5-1STdezt08,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-5.6044996,119.7470495
