formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"539R+MGF, Pantai Petrua Kafiar, Amban, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar. 98311, Indonesia",Wisata Manokwari,ChIJk8h8xUoLVC0RIfy1Iaiv8I8,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,-0.8308036,134.0913101
"53JM+9M2, PETRUS KAFIAR BEACH, Belakang perumahan Dosen, Amban, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar., Indonesia",Pantai Petrus Kafiar,ChIJgf6zuQALVC0ReyniIlrm-9U,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",13,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102947594616687013086"">Rainer Christi</a>'], 'photo_reference': 'AUGGfZknaQcLZ6i-l7ZF4KpoxAEihCJ4qXhqSymD6iIFCx71vXHSrulzxtmEZ6Tr4SI-nKef4Z8_r9AvoJOLtQOyuUapgU1geACc-pBKXOdM6OtOTM3Oa1g1aGdstgJw4GsSQa7mI8VPH_9kTEXcEPW4jI3ggbpzaDzY7ZAkvHw1sV2-7QhA', 'width': 4160}]",-0.819116,134.0841393
"53Q7+JFH, Amban, Manokwari Barat, Manokwari Regency, West Papua 98314, Indonesia",Pantai Amban,ChIJ3eOTNoQMVC0RxZwcIVPDvcA,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",70,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108431537098907465641"">eINsTein</a>'], 'photo_reference': 'AUGGfZleT1M-7MdKwJlvbFGxI3KBFQyEKrdQc1Hq0kC6ZQ_J1Uw9HVHjasMjPSKdWPOKU6jawLH6NmjP-nFBTGucwjfJNUlEBnRHERLPgAFKlw0tX3bBJUo42wT7mE5MBHt8tcN_K6GLTZ3Pacr0mtBTQ6luDSNc5V3mHcdZ1B7L0BbtwhSm', 'width': 4032}]",-0.8109268000000001,134.0637334
"Jl. Manunggal, Besar, Amban, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar. 98314, Indonesia",Komunitas,ChIJGcVvG8ILVC0RBE0s4BxeYbg,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114948533329212874976"">A Google User</a>'], 'photo_reference': 'AUGGfZmpkpcoQgBu6V8yx94kCVWWhJ5XB8kZ7QA3i5VeLuGr8jlCOtS5M-dVv0ijE_jQxibYYdaO-_GHJm5u2N3JBuukF3jiUZVobQd1F0mFtX62DOl0budIAnOypMa0_9dBL8PYgSyfDWheHeZTaKLRp58QdZfdKrmV0ZD2DxWW3T0yk_YF', 'width': 1366}]",-0.8370872,134.0631929
"43H8+CF4, Bar, Sanggeng, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar. 98312, Indonesia",KADEMIR WATER SPOT,ChIJn8MBb1_1Uy0RX22GyfbZIkA,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110682138646040406775"">احمد فضلى</a>'], 'photo_reference': 'AUGGfZlDXurKYXWh-kAsJWe7sAouqLMjPZz83VzztSDF9QoWO8g16QPrAIgdCmNV5_tiDgvvj7ph19ljBngIYWt5RaRFqjTIx6747kWfm-kPV-HTXCT-1cuh7vJzFKphTGafqgqhxn7yHWVlHFZRsiyep4Q5cw7hifRohx_BYaXN4joBpIvK', 'width': 4032}]",-0.8718496,134.0681731
"42CQ+W22, Soribo, Manokwari Barat, Manokwari Regency, West Papua 98312, Indonesia",Taman rumah Toraja Manokwari,ChIJDyx9eoD1Uy0RvcbcqhdyZDI,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",14,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112793109272889004888"">A Google User</a>'], 'photo_reference': 'AUGGfZk-GN40Yyu-IzvTaH0ol_fn8bJjfEmYgGlfW2RUFbAx4V5FryNI77OJftEhhExU6w0T-9C5bbK9XXqUKZx0RZ6Ls3D2tb8s6i7j4slWHXhsEGhzlhEuZcv8ISDZzzEd-o2J38VbnFUtjE9rbfgdeh5xnMzJPSl9IrhHaNzecOn2VWln', 'width': 2880}]",-0.8777454,134.0375175
"52WQ+HXC, Inoduas, Manokwari Utara, Manokwari Regency, West Papua 98314, Indonesia",Kali Mandopi,ChIJwwSffT0NVC0RIDE2cCh44dM,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106126550160919185051"">Wahyu Pradana</a>'], 'photo_reference': 'AUGGfZlBSgwhK5eg3tUhLWKcOFnrY0VxlLxktes62XMzWKNHrvyKDYTALVTt6L9_zyzZszrXpgubk1atZ4pOa5VZmiu_cgGAIrOzLGXx94cObbn5nvSd2rpwI7gsKIImigEgiMspMrFIkK2ToJ_RmXpNfpmMxOG2_fgvIfCjRH5CBqJbjPso', 'width': 1536}]",-0.8035538,134.0398889
"527X+79X, Amban, Manokwari Barat, Manokwari Regency, West Papua, Indonesia",Kampung Amban kabupaten manokwari,ChIJzdIBZgALVC0Rhi5g3HKyppU,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,-0.8367524,134.0484728
"42GX+FQ8, Jl. Trikora Rendani, Wosi, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar. 98312, Indonesia",SPOT PANTAI,ChIJeaszagD1Uy0RAQel5r2zWpE,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,-0.8738127,134.0498808
"43Q6+CR7, Manokwari Barat, Manokwari Regency, West Papua, Indonesia",Warikon,ChIJ-7TGQAALVC0RC4Ywa92RElI,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,-0.8614531,134.0620421
