formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"8GG3+MVV, Manurara, Katikutana Selatan, Central Sumba Regency, East Nusa Tenggara, Indonesia",Air Terjun Matayangu,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108436739076420446060"">A Google User</a>'], 'photo_reference': 'AUGGfZm_jsUEW1QDia4oaWy4cViDaZNM-bMH0So7QFMmOdnpkc3oNhbZhoBbu7ZsImJZu9VuTQdWCaFWSIM1tdBGBgfSePKFgobAuw-X7Lgw5KqBkqMSOztl-e5SizWKSAhhZhS7u-wYBCaScpplidv9HaDiTdtiICSeQJi7fabLEkZC4EgS', 'width': 3000}]",ChIJL25p_QUcSywRj7-s3tAtCpk,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",109.0,-9.6732549,119.5046864
"8FCV+F3Q, Manurara, Katikutana Selatan, Central Sumba Regency, East Nusa Tenggara, Indonesia",Lapopu Waterfall,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103555592542994123561"">Reski Hasan</a>'], 'photo_reference': 'AUGGfZkdIoK2H-0vzEo948cp-2qySNSzGJ6JEmzTkROGy2iJid4DcKvwCc1WLvoY1y1eM_DqT46p1AJJ9zNZqFWP02sVXawd9orShwwFpCqYMovUbOVSJEy4y4vHikOmx7JfWYEyCB6VRj1lRNY4s1qMofZuIU8Pq7HAqrdyQI4RVjRRFA64', 'width': 4928}]",ChIJbyCJzhYcSywRNyuRVQVLIT4,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",411.0,-9.678775900000002,119.4927235
"9GG6+23, Dameka, Katikutana Selatan, Central Sumba Regency, East Nusa Tenggara, Indonesia",Bendung Air Bawah Tanah,"[{'height': 4320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100028009143379088320"">Abi manyu</a>'], 'photo_reference': 'AUGGfZlMbk-VHeJuEinFdNEqLYpiE0AKIqpFkNudwB6W_8nECvUtdG6zeiukwOEwfjPtheBHx9SI5LmU70vek6dR2YCknYKFkOsBk13SqlwOB8ub05SGn1R3_veUz297-p8etLcBZt8Pchan49iLBhUbqoJlvTG6CyN-lauj--on6lDqwPXR', 'width': 5760}]",ChIJiw6fW44fSywRcKaf99as6Ag,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,-9.6249469,119.510141
"79QP+G57, Rajaka, Lamboya, West Sumba Regency, East Nusa Tenggara, Indonesia",Manokona,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102828736519242938147"">Pridwan 36</a>'], 'photo_reference': 'AUGGfZk77kn9aWlAya00y_Xb9fiE6EA4az9pt-j5lSUof_V22D9JY_nlmmkcH9aUfUv-tFyhKXhvNhy751MRqhNhNj_GJ0pA92PDyR9wSXQdnb6J8514Pz5tR5bCkyaYTuAUKYp4icb_q3CKXcavz5HaKiQhkfwgS8XJmA8h53JW9pfzfEgn', 'width': 6000}]",ChIJaXnIJOXjSiwREjFmco9SPWI,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,-9.711221,119.385428
"8GX6+F7G, Manurara, Katikutana Selatan, Central Sumba Regency, East Nusa Tenggara, Indonesia",Padabar - Matayangu,,ChIJ-w8sF_UfSywRNufZR2CY9zo,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,-9.6513241,119.5106914
"9GGM+4Q, Dameka, Katikutana Selatan, Central Sumba Regency, East Nusa Tenggara, Indonesia",Embung Pungi Kajailu,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108032370339986704076"">rudi</a>'], 'photo_reference': 'AUGGfZlnLqZHKYaBE-iVxZ4zP9dr7IiuSuDD8-6Ycc7EubhpiFUlhllfW32MyBMKlMcRPSIGfq7b-joM4B8jB22tbcVSfWqYvKiwrHq8x2rVFPy6TSsUIR4rXuF6Phj1gYHGvQjbYfzBWpa2kR9j7Vd1jBNLBi7l0bSPV_MsksQ6m2jmxbTY', 'width': 3000}]",ChIJNxcAZuAZSywRr3szkFnRyGg,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-9.6246788,119.5343835
"8CM7+3C9, Lapale, Kota Walkabubak, West Sumba Regency, East Nusa Tenggara, Indonesia",Lapale Hills,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100109449359272097862"">cvsumba offset</a>'], 'photo_reference': 'AUGGfZmKZVQsMylbNogEcv0VYj_08TWz6lruO8nQ0yiANNZrMyyu2uf_Bjj-5p0oMft5M8yK6H5YElUggGnqMIHBXipL8T4QFW1To2iGxSZ2GaUuVVJWMVe3YxFIwe7jM6dK3W7Zy6aAUzLXDxHUXCqS6Hh3xTo9GEhh4-Dz8tR1WZoMtuXh', 'width': 4032}]",ChIJY0yN8ibhSiwRYl0TNqUzdHc,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",57.0,-9.6673295,119.4135962
"Wailiang, Kota Walkabubak, West Sumba Regency, East Nusa Tenggara, Indonesia",Kampung Tarung,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104884291992490487999"">Budi Setiawan</a>'], 'photo_reference': 'AUGGfZkTdmT6qWw5VhmGg9fwPpPV084jJTONSOMx5pZgvIVF-DXad6_X2U3tb5t-ZfKO37z7q0Laibp2MSn-mSv93ICdFhtfqbVj2G816GTniIWpLAEp85Gp_HdX12Ae0ZPwr9vGVg1HRyoY1O_yMahpc_cDP955DEQsRREao0Q0ZQXVLgaH', 'width': 3840}]",ChIJ5_EvQi3gSiwRLVZBGusX98g,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",398.0,-9.6326473,119.4073704
"6FXR+C7V, Bali Loku, Wanokaka, West Sumba Regency, East Nusa Tenggara, Indonesia",Pantai Tei Tena/Pajura,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113401474584020907160"">Tlatah Bocah</a>'], 'photo_reference': 'AUGGfZnvUBmISbHYwWVSX7i9MVuqB3RlZDxQ8WbdfGmE0x5dVcm76vV1avvikmUejG-1c9rY9Z-WyOYzPvy80CLWzT7z9RlqvaLqUfFEOiXrpft7buKfqc3060slAdU82Alkgy-sY2HKt8CpF2yqVxuqEtC13-31nCwM0mLWsQVK-cOhK66S', 'width': 2048}]",ChIJF2z7dEkDSywRvZeLdtiDkHA,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-9.7513914,119.490676
"CH48+CX6, Unnamed Road, Kabela Wuntu, Kec. Katikutana, Kabupaten Sumba Tengah, Nusa Tenggara Tim., Indonesia",Kampung Anakalang,"[{'height': 585, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115801826501046590124"">A Google User</a>'], 'photo_reference': 'AUGGfZkHPO1OveKiqC_2Yer18-SxxxZJLnFW3EiTdvEqgxyUOv_Cw9NnawQQtehwDeMH-fNskuEvhaNctrvJImGm9SLEdOBEDeZubiA1Heu2fVpZbOSK5RhMZXn5aY2lH1Ymyh02n5z8KUwVLjWXV34VzU4I2nLsvxeb6thUy7BCckr9RywO', 'width': 1040}]",ChIJ4cOJDN0ZSywRotucex87dsw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-9.593962699999999,119.5673847
