formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"5HQX+9HP, Munjul, Astanajapura, Cirebon, West Java, Indonesia",Balong gede kramat,ChIJZWQ4P2Abby4RIe_b86bGQSs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108555561425624368982"">daleev khan</a>'], 'photo_reference': 'AUGGfZlaGL-IqEw_aYYtUtiZ2O5teEwfohkBrRAQwfKdU0DGigr7r8z0HISqDsG7-57D7FTUMBnExT02Zqade-o4K7HGva7dcuejXUWwTW4g3BZMtZ7yq3P0jzrSKlnduKkrAVYvo1A4ZvemAv5y-I94n_dUqY2wzx8kkaO37t1q3BTJ5jS7', 'width': 3200}]",-6.811531599999999,108.5989657,0,0,0,0,0
"5JR8+559, Mertapada Wetan, Astanajapura, Cirebon, West Java 45181, Indonesia",Di dekat Cirebon kota,ChIJ7wpDFE4bby4RSbc5K9gB62E,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108240487886454857876"">A Google User</a>'], 'photo_reference': 'AUGGfZk1DOA619OilpD4TsEfY_s5WWMSW45tidXGVMyZBXgzfQHSDLohYXCbQZ2JRVVbQ0qpPDLV_F_RMT1UYwYGcU4tQSQQVwQQ020jGySlHI4-g8lhgFK6-oMlmwpnyzwhilelS2UPVZkeS5Mv0GX6xs2UsQUPtMfh9VKCQn_f9TusBFvl', 'width': 4624}]",-6.809525499999999,108.6155542,0,0,0,0,0
"Jl. Kh. Wahid Hasyim No.41, Mertapada Wetan, Kec. Astanajapura, Kabupaten Cirebon, Jawa Barat 45181, Indonesia",NSF BC,ChIJVV5cg0Ybby4RQPuHs_kbPF0,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101836809105159733934"">A Google User</a>'], 'photo_reference': 'AUGGfZlpEH0PJ4Cs0CrsV73iTiYb0jC5FT6SiQg7g3ATcvj23qAGJOwnZE-FGm2ypi2OCBjcuJlq7xFG7zZZ5G1oHWHVGYIabNLRs6TEOFbq9rEvjd8cjyU4mwbxXYSkVbGAeT-anUc1-hBjzY48ZBAxvHcujhs_3snoyHG2fhHD2WmiPQjs', 'width': 1920}]",-6.8071572,108.6155047,0,0,0,0,0
"5JXH+VWX, Astanajapura, Cirebon, West Java 45181, Indonesia",Stana Farm Hidroponik,ChIJ2RFq1u8Dby4RylNiR2BkCWU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.8001869,108.6297286,0,0,0,0,0
"Kedung Subur, Buntet, Kec. Astanajapura, Kabupaten Cirebon, Jawa Barat 45181, Indonesia","Pemancingan Kabita Asih - Pemancingan, aneka tanaman hias dan buah",ChIJs1LX-wgdby4REo3OJPHUDVs,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115274747745916274826"">Lana Emel</a>'], 'photo_reference': 'AUGGfZmRL2727bj7_NPUxBe6uP_3cLzce_zoAzhHlbU_3POrfgqUMQVqp0D6sfv951t6NW30BNRJXaMEXqLmp83WPrewFylr-iPDu-OWyD2JrgMH62Q6j9Vvm3NHLLy5xG92-yto-ajmzjRbFYWGLBKeFknleGk5aXoK7OE1cAnxnRxQ6s6X', 'width': 1920}]",-6.804857999999999,108.6081684,0,0,0,0,0
"6FGM+JH9, Babakan, Sumber, Cirebon, West Java 45612, Indonesia",Wisata Kera Plangon,ChIJyRLA_vgeby4RTJgoCfj1eAY,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",894.0,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108036551049583382363"">Imron Suparwadi</a>'], 'photo_reference': 'AUGGfZkPAMaEFIUC6bwSMGYtbJjwdOduaA80oOZE9u52tWZoYs4s3OXUz_lpBUufsnL6SHDuKPXENgusDRHVIcHiBGC8QsA6Mja_tChx-zIVoKtuzwq_EgMBZHE0JIjc_77lIdGKEjhrwhm1puZvtYabihUBrSgD8nnqMHga-osJfGCZVN82', 'width': 4128}]",-6.773454999999999,108.4839891,0,0,1,0,0
"226, Taiwan, New Taipei City, Pingxi District, 乾坑10號",Shifen Waterfall,ChIJ8Z5my_JQXTQRSSmYoOP3EbA,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",23227.0,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102364995771697499136"">丁敬軒</a>'], 'photo_reference': 'AUGGfZlFnyZovBwdeXNzbo7GJ9el-0SUWnCwgZlyEkEoA-sS9V28Cn5tHYorlXyc9w5SRc5oS_dAHbMp2c2vj7rMrXZ_BET31Bl7tx1TEUVwPozmHt6HMeLr8e3NOp7_DlCB_VDYW7j-wmWcEUouMUURlxGHkJlWMAM_QWr6FGlppxT2swgZ', 'width': 12000}]",25.0489711,121.7874553,0,0,0,0,0
"Jishan St, Ruifang District, New Taipei City, Taiwan 224",Jiufen Old Street,ChIJcZT7-hdFXTQR0qekplqCFV8,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",95225.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101557535886574306321"">David Lee</a>'], 'photo_reference': 'AUGGfZk8WdtiK8kvbhB1tDvQt6k-X2rRYANKp2i8t83qGCcKPw65PdJpy-5hEtm1gw3-k69e5Ob4ltxwppuLobjTz-N-JWTL74NLMgzB620cPgKm65LYKE342afHhUsHY5HHjLQ-8mFcLyW3t8CL6XwSE6H22DVXEy7Gdad3x_1xHxn3DNtR', 'width': 4032}]",25.1098695,121.8451827,0,0,0,0,0
"6G5C+VH8, Unnamed Road, Kondangsari, Kec. Beber, Kabupaten Cirebon, Jawa Barat 45172, Indonesia",Gronggong Wisata,ChIJa4yB9Z8eby4RD7fYk-wual0,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",367.0,"[{'height': 528, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100001577921944883122"">A Google User</a>'], 'photo_reference': 'AUGGfZnwqlt32y3jYVHdEUVOmVXJDQ-zS4dnt1KziDxBppU11t5HszLMgDeNqobYWpoZnT4U1ZriDcqYoA-iGyvM3EH8Zf8LxweVfcn5rDt5YHBqgXtDxpbDLmYCVzhjOQ-jSZKMXdc-qMbOUHmHSXDXb4nP0St1_aQesERHohtL3Udv6Nqw', 'width': 1200}]",-6.790341799999999,108.5214673,0,0,1,0,0
"6G9C+GPJ, Patapan, Beber, Cirebon, West Java 45172, Indonesia",Bukit Gronggong,ChIJ0Sk2TZ0eby4RmDNKqbim8H4,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",505.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105732213729152258120"">Tawawa</a>'], 'photo_reference': 'AUGGfZljkv_bF58CKYuSoQ2hP1BEUFdEI83Vy6M3ZkIwkRs_sHaNpm_6YQ21IXtoP-8JcyFVBVClD3IcdHA6whpq9PXwhb698c4JVkvvbLkdkqO9PE1ql43CNOFkbJk_1A7ezPobd5svte7yrIxdKczXXDeZTh4ec-ZGFx1ZimOsSsRq9rkU', 'width': 4032}]",-6.781147799999999,108.5217777,0,1,0,0,0
"Ciledug Wetan, Ciledug, Cirebon, West Java 45188, Indonesia",Wisata Kebon Jati,ChIJDcMC01oJby4RmhlZp2dvuiU,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",658.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109673187787208907734"">A Google User</a>'], 'photo_reference': 'AUGGfZm_7WOT52DLn_ncFJL5mgboxhk-7e7NkhIXLky50WUCFRgNSOXAW9PL2YZ_DneqYPuOqJtuFfcy2oOHk_XMmkTq-YJOLDbGrn1Nd4uNAJa-MDHcxq0KOGcic8Xw_-KWiWDzQ3bQKxdBBWY2bk4NvUrFvNCMRSaaCrxQQGvq1t6Izaks', 'width': 1920}]",-6.9104088,108.7547078,0,0,1,0,0
"3PRX+VCF, Ciledug Kulon, Ciledug, Cirebon, West Java 45188, Indonesia",Ciledug Edupark,ChIJEUGoaMsJby4RdgikYsncW8c,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103487173425017261208"">Esak Khaidir</a>'], 'photo_reference': 'AUGGfZnIgJMZj7nhcYohJuM_MRmYSU-kh7xdLKHUcBP-Pn3025LDhiGwL7zi9AnetY9VwzUfmzxx4FbxVEf4VvyshBr-lGB7FHC6fouN_7Cqpkj8M_5ir7M4Xtc55TQFJmcgr0vpGm2uoPySk1AtvxWqDK99xiUNZV2xXMYtstq2gSoPKBJb', 'width': 1600}]",-6.9078599,108.7484851,0,0,1,0,0
"3QP5+6F2, Ciledug Wetan, Ciledug, Cirebon, West Java, Indonesia",Wisata Air Gerenjeng,ChIJO8nVVlYJby4RIBt0x_VxNx8,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115065225178199306201"">dias den</a>'], 'photo_reference': 'AUGGfZnnNDN1HuctG4zzTxYziJG08OJ_wPXW8RBSZ1azf1ES1n2WHk7hsvFrSjsYHQTC8NLYcq7EDWJOTco3kcNIJ2bpmwq02utdwbvKt1OGn5kUk4SwGBDPPK00_r_HVyUp_5XLR1N0LQdGCF6sfW0wuSBz-WxvFYNq4juuFfxezRRmObM1', 'width': 720}]",-6.9144821,108.7586299,0,0,1,0,0
"3PXP+934, Tenjomaya, Ciledug, Cirebon, West Java, Indonesia",Situs Pemandian Bidadari Tenjomaya,ChIJHVdWC-EJby4RG2jNVhIvVkU,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.9016022,108.7351732,0,0,0,0,0
"Ciledug Lor, Ciledug, Cirebon, West Java 45188, Indonesia",PEMANCINGAN JOK-PEK,ChIJg5EMG40Jby4R3tdQNZLvy5k,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103834767150461677714"">A Google User</a>'], 'photo_reference': 'AUGGfZnAFkgdaAhURyx4Tzk3T6yDYBUGURSbCPXZ0N02cgi6X02ej1a0PSd35DM9jUY0Nv2r-B_SO8ErZU0oOvaPxZtu5tqm6Ozu95-a2lfqibzMI9olgzuEUh74YxPptOHwJM3OaVH_A0Kgbv6RJuL7pc84uL80xn8bBISsH6UZw1UWCMYY', 'width': 2250}]",-6.9067048,108.7528461,0,0,0,0,0
"3PRR+3RJ, Gg. Pesantren, Jatiseeng Kidul, Kec. Ciledug, Kabupaten Cirebon, Jawa Barat 45188, Indonesia",Wisata alam lestari,ChIJ6ezh5Y4Jby4RHcSXLzzuC_Q,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102844692142504325008"">A Google User</a>'], 'photo_reference': 'AUGGfZmPS7OJqdgJOw3G7lx-E0DLTp2376WXgc_d2hJIQj9E7vpD6hf_oQaUgtkTBlHd3Bj_FzmAsMtOCH1WxesFJSYea4IgWuMbtx0wnxrs25o2VdTMqRzEIqu-M2xQ2Ci4-TgaAxKwTHqvqRC-N7xf--2xXuP8reA70IShn6lSR5M8HpEF', 'width': 1600}]",-6.9095939,108.7428486,0,0,1,0,0
"Unnamed Road, Ciledug Wetan, Kec. Ciledug, Kabupaten Cirebon, Jawa Barat 45188, Indonesia",Seblak 91 (Ceu Ntri),ChIJ-5lwTqgJby4RfA6Vx0U86_4,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115188312241874286386"">Naufhal &amp; Haikhal</a>'], 'photo_reference': 'AUGGfZm8SPfNbJ2qgqNIawhfCZY6mS9knb1P82hMCY8adQWF4_5_qqRd6i2mD_HqXqFmaf9dz333wCcqcANI0ZS5XZ62Gu-VwGgxQk1cY7XJugeY9Z3c3Z_cVpGDrVLV80Y2G9W0o5Kiaw8lXe3a3RqC0LXdDzOt8CDm0zNj6Q99UyoAm2kw', 'width': 3264}]",-6.908382199999999,108.7520642,0,0,0,0,0
"Kanci - Pejagan Toll Rd No.Km.233, Ciledug Lor, Ciledug, Cirebon, West Java 45188, Indonesia",Jempol Waterboom Ciledug,ChIJqw5NkI8Iby4RJdjygJGzUc4,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",3706.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107341938889568102723"">A Google User</a>'], 'photo_reference': 'AUGGfZkCZmEt-eI77Q8VadnWmKWF0u67Mc_Y-u6TksHR1U1Bo4j6KxnuECZCvBCSvXfpQ54O24vd9haMkxm8wD_SyjhUnzo-zytNMUM-4tz5SpKsjnbou9G8XsedkF-tIFlzggSeBPAB6WgkG5BNFL232Q40o21kcI0ZHVMB_euYM-v4_hLd', 'width': 4160}]",-6.894532,108.7503306,0,0,0,0,0
"Jl. Arya Salingsingan No.50, Kasugengan Lor, Kec. Depok, Kabupaten Cirebon, Jawa Barat 45155, Indonesia",Spot sapu sapu,ChIJLz4OmrHhbi4RKpN4_18e8u8,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107125472674676135607"">arif budiharto</a>'], 'photo_reference': 'AUGGfZmAITJ2kNQ-nhXg5hdNGc1HGY5TaVi1HqLeEz8JB-ubgU8iyiTjpq8ryiZRpMzumsPSaCMnS-clHgAzlxuV5GBVwAZf4aMHMB0nRR9tpe2GtS-EQYplgXB2TMzH8cW998X5joYQlvFBkRUEcuxEaoE42A1x9SbfCL9pZXYsJgh9MFSA', 'width': 1872}]",-6.7085626,108.452725,0,0,0,0,0
"7C4M+5MQ, Curug bajing, Warujaya, Indonesia",Curug bajing warujaya,ChIJ_-muDQwfby4REGlndZnAlYM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-6.7445262,108.4342224,0,0,0,0,0
"7F92+4RG, Unnamed Road, Kejuden, Kec. Depok, Kabupaten Cirebon, Jawa Barat 45155, Indonesia",Wisata Kolam Pemancingan ( Aby Group ),ChIJWwIX4T4fby4RNjJmuO5G3vk,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 488, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111795717150129286023"">A Google User</a>'], 'photo_reference': 'AUGGfZl4-4kmU0ADytfAXinVhDPZdbLySktIUZ_pzHunsD8MMERxVIADPFaWdOGW-Kj1OI3oQ-TUQiSxbxtFT4kJxQvQbWFEcj0gG6OLDVNaJUmranfnuMpBpaZq-YFGKuoEwyqXM5OTuWfp1WmbDHF1Qczs-2nOUfShZTvgm9gtizzHOjQ8', 'width': 1040}]",-6.7321917,108.4520638,0,0,1,0,0
"6C8J+C56, Mandala, Dukupuntang, Cirebon, West Java 45652, Indonesia",Curug Cigetruk,ChIJwR_RmH8fby4RvLjq9p-DgRk,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",269.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115586659661252780787"">Fuady Celangcang</a>'], 'photo_reference': 'AUGGfZlHXJgGz8sJGKjZZb4WpdKomAEbZVyNnje9_CLyYUMOOz9vDsZcl3oW7igIntOEYwOcXpaljFnzkNbmem48sygVWE875clz7QECztoHWObI-oEEPSpaK-l0xrJ4iWPxXSevnIzGobrMTKlejQHwUkTf6ndvlPdtKurLRcEHU02xwV2w', 'width': 3264}]",-6.7839566,108.4303899,0,0,0,0,0
"6C98+JM3, Cikalahang, Dukupuntang, Cirebon, West Java 45652, Indonesia",KARUHUN PUTRA MM,ChIJqavkIRshby4RtyV8ANcYicM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105687419893584119038"">Budhadkus Bud</a>'], 'photo_reference': 'AUGGfZku95Ir0p7PvOf71HvFy6mdJ2WQe5SB49ll_BaQ79i3pwbrNXoj6EkZx4GEvqjcDxlL1hxnz02xTcUQR9MueH-ICPCXehgp3TuS5ektWRH3_tKSM3V5NzdGExIgeSmZn7Qi8ZZjQz4Kay2uEGbi0YPMMghj_XyIlB2Yh8NPsusq1fdE', 'width': 3024}]",-6.7810573,108.4164903,0,0,0,0,0
"6C9X+594, Cisaat, Dukupuntang, Cirebon, West Java 45611, Indonesia",Bumi Pancasila,ChIJRbPieW0fby4RPdvFUWIJG54,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",355.0,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105247383147320862707"">Kokom Binti Sakti</a>'], 'photo_reference': 'AUGGfZnp0_AftnQhIUyZKT619kzb9qzE8sh3vJ_DUd7npcxVEASkIjpuT3AOxheupxvuK2bFvIHzCwZYA1XovLOm4pA48E0n8XKaW65ClwWeqpgPBUdj12j1NaJKZD_JPCujrALaY3BfSb-_Zq6fuuWbM7S94u-6Fjuugk78TCiwzMv-I52K', 'width': 2592}]",-6.782098599999999,108.4484371,0,0,0,0,0
"balai, Sindangmekar, Dukupuntang, Cirebon, West Java 45652, Indonesia",Teraspadi,ChIJ10vyiF0fby4RJkAuRvSVg4Y,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2358, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115202713419483968169"">A Google User</a>'], 'photo_reference': 'AUGGfZnt9jiqhXRWR3qFXdLFlxokHuTSIcgVfkpTkmu6IauB5khlZTdMNBswfh0UmH2lsz4b14zkbZ-4CNzHgYszh4kx_mjgXI4MrBzKZYen7mvmVLS2xYPhpt8ABtMQT2eJhegMRmOXKJL8kbhy77Zz5NAWk2FD3LaNbaqB6IidiX_p2gU4', 'width': 4192}]",-6.7563637,108.4449236,0,0,0,0,0
"Sindangjawa, Dukupuntang, Cirebon, West Java, Indonesia",LAMBANG AGRO MANDIRI ABADI,ChIJK5u-6gAfby4RQ7bPD1MvEzM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101318810723373481760"">A Google User</a>'], 'photo_reference': 'AUGGfZlQuPNBB3OF7ekMkcHkE0RQ9jv2GvS1Vnm7le2pmSq4VimNlj_I_wgs6m62LUWckZGwO6FpFy5GiSL-oBFHsvctyJwZuOVlHJoplzaTIzR6y0xDBeSZg5fUuC7fG7_lQmxS-IPAlVeRcDTPTZC_N55jbwzV_lBPo2Y72pauP6V4P8Kc', 'width': 3060}]",-6.7617674,108.4550595,0,0,0,0,0
"6FJ3+JWP Kawasan Kota Baru Keandra, Jl. Nyi Ageng Serang, Sindangjawa, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat 45652, Indonesia",Kampung Sabin,ChIJC72_Jscfby4RbuclDpCGiU0,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",2425.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102566269671491038598"">A Google User</a>'], 'photo_reference': 'AUGGfZlgHaTdMArraVaMvJWABiDR00UVNr6GwtM7-R9esaW5IG0ezTZUoQUTSrqkXxWEjfGR3zUay7_WDpwLrEnhr6XNLJ5BDlKRs_voLyn-zXeqPZPxNeqG4QJJvA8d4ym8kdafmWUP0wUBctM8zYs827hZOBosXXKqAw-J2rYO4H30N8Ya', 'width': 6000}]",-6.7676177,108.4546443,0,0,0,0,0
"Girinata, Dukupuntang, Cirebon, West Java 45652, Indonesia",Petani bonsai sancang. Daya bonsai Art,ChIJibic3QUhby4RgSE6EHlxuEM,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102786144060195109402"">A Google User</a>'], 'photo_reference': 'AUGGfZm7msWuatUsq8e63CY4B44h2tUEFw7nDWmtOgOFvRM0xTU_F_mLWohkulew-9fLG1ZJv2hscaSKxqjpKG2IzIqOpfvJ8ojz4wG_iuz7ZDtDmaN1EjQ2_c_2wbw5uA-rNibJsGFTso4jv0UCgwhUS0VuiiquEIvznfMr92wpLIGU_eov', 'width': 3060}]",-6.7535079,108.4075898,0,0,0,0,0
"796Q+68R, Kadongding Kidul, Kedongdong Kidul, Kec. Dukupuntang, Kabupaten Cirebon, Jawa Barat 45652, Indonesia",Curug Ciranca,ChIJnbaKXXohby4RyJk-scFoDgE,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103185689100073191367"">Suntino Doly</a>'], 'photo_reference': 'AUGGfZlyK8fguHHrlsSfj9JYxRcb37flHfAoSNlFa0vy-DqwXDYGxLybGLn9TiFyTBbVu710J8gGbOZB0O4P5wEHk3II_NWE3ICRtZ3wiq1t9wYx64AqcdixnZg1kcejGVkAd2rgwGwUM6vthJIS_8dLlFTDmlnZKk-1KG8CV8trPebosEcW', 'width': 720}]",-6.739393000000001,108.388268,0,0,0,0,0
"6CPX+68H, Sindangjawa, Dukupuntang, Cirebon, West Java 45652, Indonesia",KWT Bina Sejahtera desa Sindangjawa,ChIJk8sxRiwfby4R57KHnRi78uY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 581, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101458425588160511846"">A Google User</a>'], 'photo_reference': 'AUGGfZmagti9qLc73h8zPG9hQDpIGREOO_ztabXrmeHMkP97t7yjZtVpImksXRH1xZEt-ue8XD3uIgNU_HiXl_ZrkcIpW8QFKdRDQrv44otCJ44N0C3R9-JboRq7dG6CGQ_22cX8r5IHKlo6a4NzLHE9JfIB4eSxCPLvteXmbO58JW4b0JO7', 'width': 1032}]",-6.7639282,108.4482688,0,0,0,0,0
"5PPH+82R, Gebang Mekar, Gebang, Cirebon, West Java, Indonesia",Dermaga Tradisional Gebang,ChIJ3aKnO1kHby4Rh-ujC-DfSjo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3734, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106956775211201319287"">febri amar</a>'], 'photo_reference': 'AUGGfZkfskRO95ANK8fTpAS0EAeLykJQGWZ_wjN3J3XFXclFU_F6W1d-9o7efO4oxFtfQEHAxenoo0SR4-MJRsURaV2HklWyWqxsEc-eqMR9UscEd_8MnrxgUoFt8DHZPv26BKAXjP0bO1yaUNKv0L7e0NcxkmTt3tR3jhZpkptqSnVeQeKw', 'width': 5622}]",-6.814126,108.727511,0,0,0,0,0
"5PVJ+FVX, Laut, Gebang Mekar, Gebang, Cirebon, West Java 45191, Indonesia",Laut Gebang,ChIJeywiSqcHby4RJhSSMZ8GQmA,3.8,"['tourist_attraction', 'point_of_interest', 'establishment']",41.0,"[{'height': 1137, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107566159982570732146"">Muhammad Fahden</a>'], 'photo_reference': 'AUGGfZnPqQ2Go55HzqA_oVLjswdtajCyt9c9uezpubC5F7EMBwagyb_ZFYDIg7EZnMvWGmoKyEGmK8i9xL61d0TBf8KNhjbp18FkkC7V6uoYW5Ph612o0HioNppk0-QcjaWHqkaSrV-fjrBE2XSEoS-4F9vdJkaMM0fRnawO8vX8lPqjoaeC', 'width': 1080}]",-6.806270199999999,108.7322252,0,0,0,0,0
