formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng
"7HPH+6C, Matanga, Banggai Laut, Central Sulawesi, Indonesia",Wisata Bahari Kapelak,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102132145612605496219"">Rein Oashe</a>'], 'photo_reference': 'AUGGfZkGQwTADB9Cax4oU3CUEDHSDez417Om5oq5LZdrIJ5e5sRFhxMZ8iWBNfscpb6bFEF10zi3pTcmQZjIJD2KY-PJ-F6PcR4ibWEEW4BMxxZrI1z-v5TebZukSNKHhSx0S_YZuKEBHwGn_Fpv-x96IOUDoD76pBWcTLmcf-4NtiMC80ZB', 'width': 1080}]",ChIJw1gYcwARgy0R7T5l1uAeAN4,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-1.7143808,123.578576
"7GFQ+QCV, Unnamed Road, Matanga, Banggai Selatan, Banggai Laut, Central Sulawesi 94891, Indonesia","Pantai Wisata Pompon, Banggai Laut","[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110547554805862030156"">jilbert Massie</a>'], 'photo_reference': 'AUGGfZlE1d4MGQhBKRmCpNxuvO4rj1FzYzN7f4xN7W0xOr7t6ELWKyLMK6vNAnWTFnDpB3m-3gZ4pwpzrEM2QjsoK2GfRg03j03yyxdAlcC3RlIymZgIMDQE18Y8XgF9LOus76NYYANEsbUg-vEQW5G4Ji_kTwLwYA9_oC0faqYEBuHW1zzv', 'width': 6000}]",ChIJsX9Sg2cXgy0RzfGsSg55Afw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,-1.7255193,123.5385454
"9GJW+P8J City, Lambako, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia",Padang Laya,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103202976214828692655"">sintia dwi rahmawati</a>'], 'photo_reference': 'AUGGfZlaWmvxY0epeiLOj_17YRmYaxDPE7FnrYVH-A-XNhmZwATGBBVdORiStATIWfxDvCnv2Enqz_B3XvZcZrsQA7hql9Q2knhSidRuQTLD7QjcUH1kAjce8LMEBMLZKqlsi6-RdF6OYqjS2_pdMzIjq_Bmmjn3U2X1oNF3TX4GvU7o2GCV', 'width': 4608}]",ChIJBaPrzo0Ogy0RHNbb_cOGwMo,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",25.0,-1.6181625,123.5457656
"8FMJ+F44, Monsongan, Banggai Tengah, Banggai Laut, Central Sulawesi 94891, Indonesia",Air Terjun Kokungan,"[{'height': 1184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115961755916180102375"">Al Fath Ravi Haikal Pasca</a>'], 'photo_reference': 'AUGGfZkHMP0wgilIC9tTRmIRa6lT0c0RaKgnX0-41zgkkIz_5PB2i6-BeHQ-X2C-xzT7UrSPWWoVpyxs8roFuK5sE59Jm1mJI8cKvY0GpWDqWbgckc-BPycyiQupq1iIuRTeY0nUPqgHunLBnKBllWthHrcO_T3pOQzaVDgMCtF7ewBYuAjn', 'width': 1776}]",ChIJx-CfMmUTgy0RSsPm1VOxSW0,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",20.0,-1.6663625,123.4803281
"8JV8+RV, Kelapa Lima, Banggai Selatan, Banggai Laut, Central Sulawesi, Indonesia",Pantai Pokoton,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115084578688837482281"">Tri Wahyudi Soedjianto</a>'], 'photo_reference': 'AUGGfZnBVFmoGXy59iqps4hKgNAzr2KD6XwCizYoMi0K3lWPAN5i6cT_Unaxz9aMW3RdDQ6q2kU9HigXPGKAD2JNH5M88xn2V6EpBbS4NyOEzMEFb-ldu5WUltQ4iA1DMTdrPw0YSrNHT7ziQNbF5oueUYOo_6iUNIO-_EosO9WTpRKDh7F9', 'width': 1600}]",ChIJsZgSsW0Pgy0RK7v2USrmmyE,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.6554885,123.6171475
"7HPV+3HW, Dusun I, Matanga, Kec. Banggai Sel., Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia",Pantai Mandap,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109742499539586672397"">Faiza Rahmah</a>'], 'photo_reference': 'AUGGfZlafT-DLHC_GapedowDrEQ7aDPl4O7FPxlKZSvuwFCzP0tuW1jhmig_tl9OShNYEVioc0GvZpwyDkrCublRMAKnCSGir3ghW1hdLkWvA6x3WJ2hd_Xty6ghx2Nsl2LKFKi2uEa4ENi4JRQpqnfNlb24TLIZshIdoRdWHnh3f88nA_Ty', 'width': 2604}]",ChIJDe0_xIgRgy0RsLH5cV7M7M0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,-1.7147625,123.5939531
"9HRC+M32, Pasir Putih, Banggai, Banggai Laut, Central Sulawesi 94891, Indonesia",White Sand Beach,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103202976214828692655"">sintia dwi rahmawati</a>'], 'photo_reference': 'AUGGfZkQZj1LgkQFaSNeas90IpY_RNeWopDRSxQbO-arsJAYATpScHWIPcNIwEGALAuoLXU1Z9KkXcoSU3PW6vPJEqa782kxhVlFuSRXJJSkwJgsWCIiOjIrGLR1lXhP9IsX7sx98LCpvHm_ea_TB4pgJWWSDu10TC0mYxcaltNiOsTir26N', 'width': 4608}]",ChIJ5YNg-h4Pgy0RRFcAtr2-d2s,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",87.0,-1.6083773,123.5701228
"CH2R+4M, Pasir Putih, Banggai, Banggai Islands Regency, Central Sulawesi, Indonesia",Teluk Lalong,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114037027461389456040"">Asri Maulina Siahaan</a>'], 'photo_reference': 'AUGGfZmvGiZVsqA9__JXxBOIvt078-pVITjrf7zG4L0QonwLc0XeCDpNdSXZI02sZMt7f7h58qIZ__ydFcApAekFIBOHaOqYNfgz45XVytLDfUNgZ2lyjklvYkNOVuz4diGWbdMmqac9ytsIuIQOn0EC2FLbA1VHJUPLCThBxu1N638RxLJ2', 'width': 2296}]",ChIJf69EWvAPgy0RZlLnyIZtfwo,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,-1.5996527,123.5916531
"7JW3+69, Matanga, Banggai Laut, Central Sulawesi, Indonesia",Pantai Melambai,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111594793046881160386"">A Google User</a>'], 'photo_reference': 'AUGGfZnTmgWIZ3_gHRD2X4S4I5s-wvHSCFZx-aRsyOI_l1VjHEm0Q-am4omYS9KnBJNOxVc0BX4flrnEOPKKGYT0RDRqywltsBzgLKWGfIslo05_7veafoU82e0d_TJuUaaF7UxLPaEEVQseJIlFjJucnFVFbppwHhB0FT4QKWWOV2jBmMkm', 'width': 4032}]",ChIJl5T3LaMRgy0RCLoEj2gAYws,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,-1.7044375,123.6034375
"9F4G+95, Monsongan, Banggai Tengah, Banggai Laut, Central Sulawesi, Indonesia",Pantai Pasir Panjang,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107561259034815702305"">A Google User</a>'], 'photo_reference': 'AUGGfZkegQKlO39CTGykTs87j829zadUe4FE9ADDb_QOgIiLn68xIpc3eBd3On_ExvlcZaJtupa8XoWCi5edcNzCwDk-fAeapMj3HJsdQmk_mTrdg5Mg1BEdK4kgvv3xQ9vNjePX0TIwWgBsHg7qlIYEXToGdpoLquaT4K_Az6_ATZEhaejA', 'width': 3024}]",ChIJ9-gjcwANgy0RFabasKxWPLg,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,-1.6449545,123.4748855
