formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"FHPH+9X8, Langkapsari, Banjarsari, Ciamis Regency, West Java 46383, Indonesia",Ciung wanara,ChIJnZE7NImPZS4RKfpnGKOY5d8,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",18.0,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101269672477369327443"">A Google User</a>'], 'photo_reference': 'AUGGfZnj0_fF0cvjgwRXX_ndDK4uVTswbRej36ympkrTS27XOeQh5pMAD18MCrqcjz4v-F3lAbajBUqqxt05x_dIGxpdQ3cG_Mf1nqpUIHmiPjyTj8BKldWkwVDJBrcvjvUUVsumb0vZtaVY44_jXdXGgoMIbfHYSZ1f2gfajvIwkN7-GM4', 'width': 3072}]",-7.514891,108.580252,0,0,0,0,0
"FJ84+3VW, Kawasen, Banjarsari, Ciamis Regency, West Java 46383, Indonesia",Curug Kawasen,ChIJ2TsttvGPZS4RhxxhLLb8ipg,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106116841914453090717"">waluyo ibn dischman</a>'], 'photo_reference': 'AUGGfZlGrS97gxwTCI1Hr8hs5Wzu8P21ugmHoxXeFjibyci5jgAKFzvZX2Ug1NbqLY9TAd6oJ4O2abEM-Ev7lxfdW2jnhsdMGImkxAhNKJF-H_b204C-ZCxSVqQrxaBMEsgfsvQ1XyXDFQDZi_oE9y8AawEDwOFfxMZTk7kv4vQmmHokmFsQ', 'width': 3920}]",-7.534752099999999,108.6072108,0,0,0,0,0
"JG2G+JC5, Jl. Langkaplancar - Lakbok, Binangun, Kec. Pataruman, Kota Banjar, Jawa Barat 46316, Indonesia",Obyek Wisata Lembah Pajamben,ChIJQ_VY4JOJZS4RAxCBqwLA2rk,4.1,"['tourist_attraction', 'point_of_interest', 'establishment']",73.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108181701546519344112"">A Google User</a>'], 'photo_reference': 'AUGGfZmU1bdQTm3S96jA-y5ho28Smy2XBMzkoyQ2oI3N6HJ85qh9-iXoOKVZwzDhiKSwcbo2bbjU3qxOBX8D0GhFuszLJ2HQDGmyRywhjvpNpHF_Ti_YoRqnwebQjo8NkH2m1dM4uiR_U5yd4g_SinSu4c0zmcx1lhQI8V7mvf8jYG4TLdfy', 'width': 3264}]",-7.398496099999999,108.5261045,0,0,1,0,0
"HH62+J55, Jl. Bangunsari - Nambo No.363, Bangunsari, Kec. Pamarican, Kabupaten Ciamis, Jawa Barat 46382, Indonesia",Pokdarwis Bangunsari Pamarican,ChIJHTk82FqJZS4ReMd_PGXoQ0A,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 1846, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106116841914453090717"">waluyo ibn dischman</a>'], 'photo_reference': 'AUGGfZkPzx4lXqMaxUQ5nJV2A-FaJnl61S-e9ZyeS-8H8f4zYQ20x0SfpRtFEMIqfH5Nf5ddJaxYuHgtEWh98vG6IpHmXNLXS0n5BXhvYpgH5Pk9h1ubC2L0LXztjUmVRGol38tWQCinrmuljwSZqJ749GHqdrYTZ0lO4pLfkbwCEItuEdO5', 'width': 4000}]",-7.4438111,108.5465289,0,0,0,0,0
"HHW5+QV9, Unnamed Road, Batulawang, Kec. Pataruman, Kota Banjar, Jawa Barat 46326, Indonesia",Taman Pagerbatu,ChIJtXk0XsiJZS4RfKLRA2IDF1k,4.5,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",63.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107087723704514420071"">Wisnu Hari Nugraha Bintoro</a>'], 'photo_reference': 'AUGGfZnqzGGMCnk0cLtfEB1mJ3hGbuvcHa1loP5uPWiT3tAPy0jbnQdPDFhcG9uu4BlkA3sZG7FqsYCWpgH1pSxmXloilA4cMRnyDMu1gugdsR2-lgPdfYDFodsc0xUsUAXz2ckcufhlO8TJR1m4O3lhZHqNmiJI2WrX-i6ThFu5Pis2DTv6', 'width': 4160}]",-7.403086600000001,108.5597444,0,0,1,0,0
"GGQ8+9VJ, Pamarican, Ciamis Regency, West Java 46382, Indonesia",Curug Wadas,ChIJIa_xHA2LZS4Rhnu6rxAck2w,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103090672727461012974"">A Google User</a>'], 'photo_reference': 'AUGGfZnRuWuJSZJ6MmPe2APwq4dkQI4GQsiMiwEmI-jAL3NEoJWy-th3mZwqwZAMoN7-PzS1GhHHW4GDS3y27eTCTBYKohRVbvrXDmyxvWoKNwyPCGLJZRywMakMdF-Mng0hc8d-T6AnVkkblpcBJr43BP6E0m-hkxPfVS2_j1cCpLBvpaIv', 'width': 3456}]",-7.4615287,108.5171352,0,0,0,0,0
"J9WM+C8C, Cikatomas, Handapherang, Kec. Cijeungjing, Kabupaten Ciamis, Jawa Barat 46271, Indonesia",Grand Sayang Kaak,ChIJ302ZrKtfby4RCoyEqT-9cck,4.1,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",695.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102917468450644864250"">dizay bionic yazid</a>'], 'photo_reference': 'AUGGfZlo_D4KCLzGYljq6Wi_tmLElnz-MPRLYbIC1sYF1tW07Jvzl779RG9xOG784_XJklwcz4Jtv2_2PgbUDnNvdWEBmK-sh13Y3ldHVEQSJ4UuA41c8pQ6wVaTXzWMCFWDcDD2JjqgLV7_1KvatJVfsDUKja_toFl1W_e_Dr0KsbQ_myRI', 'width': 4000}]",-7.3539412,108.3832799,0,0,1,0,0
"Jl. K.H. Ahmad Dahlan No..40, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211, Indonesia",Keraton Selagangga,ChIJTbUfD75fby4Rq_LbXMRDKcI,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",85.0,"[{'height': 607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112255518246434525711"">Vina Fajar Lestari</a>'], 'photo_reference': 'AUGGfZldkvIVdhwxbUxCWE2AgRYqrAEmarVMjkBusava7lqfm858J0AJdd-mDYWcjaYaIs7VjhgRnLuJt2W8jeA036UVK0kjqp-SmpsuhkcgMLZsjupXPyZpsVoPNGJQlmJL3Eh-w1tqUMNTyJr9KM74dhWD7M6xKFn1wzNgNkaM_l8xfAgT', 'width': 1080}]",-7.332968999999999,108.3495159,0,0,0,0,0
"M88X+VQW, Jl. K.H. Ahmad Dahlan, Ciamis, Kec. Ciamis, Kabupaten Ciamis, Jawa Barat 46211, Indonesia",Galuh Pakuan Museum,ChIJd9JeUcdeby4Rum3ZQCvHiCU,4.4,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",87.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113400018382375117010"">A Google User</a>'], 'photo_reference': 'AUGGfZl7n00qNGPNG5n3Q8LZ1SziVnH-IuLK-gQ-XRE0UpfGbEGw1DYJyKFu1vHJcYoZ4vOKVUMRz6Z2fwMM8dcCzEEERS_B6JtluypovCwz88wXOxFeZuaN41G8UJfZFGEtLYY06FuRodDS2y1hhfL3NJH8bEPI7Ug85ln7DmiYD69N3rj6', 'width': 4128}]",-7.332797100000001,108.3495024,1,0,0,0,0
"Dusun Desa RT.01 / RW.01 No.20, Sukajadi, Kec. Sadananya, Kabupaten Ciamis, Jawa Barat 46256, Indonesia",WALUNGAN CILEUEUR SAUNG LEUWI GEULEUDUG,ChIJl9KY7A9bby4R2iFLnLOGTcg,4.9,"['tourist_attraction', 'point_of_interest', 'establishment']",16.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100548849049372200118"">A Google User</a>'], 'photo_reference': 'AUGGfZmLo5teAKfT3Wh_OfniG_xK9NBSZV8fehF_WFkIIqvNCeMhjoYFr6J0XxNon53lzkHRXeT4wvwoJdFoH6Y4I0USPvactnT7SVCmbmHtX56OFbw9M4FVauHSWXAEmLnlOL65ebo_8FKmHUbMJaxAomrNMrS-GtPRmdvnhGx9z5eN-Fca', 'width': 4160}]",-7.310414799999999,108.3229532,0,0,0,0,0
