formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"46VV+585, Alim, Batang Cenaku, Indragiri Hulu Regency, Riau 29355, Indonesia",Air Terjun Denalo,ChIJ_____89nKS4R_GEAEGVy2Ek,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",72.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113725642582218334696"">Wirlis Lisman</a>'], 'photo_reference': 'AUGGfZnGcZkPVq1DziiHwzKL1sm-CI7dMuKPV3trGTI70vTlIV3Omrgv7v_nCOkIuaIs7Pc_CHq4CwDOEkBOzyOA9RQ17QW4NenRXsU25f_46kgcuV0ieQQwXP3EVNLe3ePLiTbh_BddtlNC-keM2mI6gdJ-ypYISuzyebVzC6Ms8dXtAWMk', 'width': 4000}]",-0.8571025,102.2433477
"45FM+2F, Kepayang Sari, Batang Cenaku, Indragiri Hulu Regency, Riau, Indonesia",Kalsel,ChIJBccds5pnKS4RpAggTgdlS2A,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-0.8774179000000001,102.1836649
"56VX+MJ4, Lahai Kemuning, Batang Cenaku, Indragiri Hulu Regency, Riau 29355, Indonesia",Suka damai,ChIJ1Z2iKwBlKS4RBUCpWqFFwnQ,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-0.8058677999999999,102.2490697
"67F5+JP, Sipang, Batang Cenaku, Indragiri Hulu Regency, Riau, Indonesia",Seiring Antan,ChIJo-DV96hvKS4RBbzTDTKEueM,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-0.7758963999999999,102.2593461
"79W2+FVF, Aur Cina, Batang Cenaku, Indragiri Hulu Regency, Riau 29371, Indonesia",Air terjun TEMBULUN BERASAP,ChIJHUkhrS5yKS4RlJskrsWt03U,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111806934721009740708"">rangga lemana</a>'], 'photo_reference': 'AUGGfZknJ052WgZex2-FbmFCdvkc16rDlYAY6yVbgkGba7GWmU1De2MapAh-PtnAYevCHnfv7IirftCeF7brGn2nKiFskZtX78W1TRAXFBz2ZDBNgKMtpMqV8929YzWc_FpxNto2-0mTndzaonP09zKTibTDcBtzIhoxzV4gHNj-xRQM4pZz', 'width': 3456}]",-0.7038069,102.3521839
"748J+26, Talang Mulya, Batang Cenaku, Indragiri Hulu Regency, Riau 29352, Indonesia",Puncak Bukit Indah TS,ChIJJUeUklN9KS4RaalQ0XmXMiM,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-0.7349880999999999,102.1305845
"252Q+2M4, Unnamed Road, Lipat Kain Sel., Kec. Kampar Kiri, Kabupaten Kampar, Riau 28471, Indonesia",Air Terjun Koboko,ChIJkbZf6_J91TERY0oyHVUqRJQ,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104622780210582301297"">slamet riadi</a>'], 'photo_reference': 'AUGGfZnqf64PvzQ4H_ww2mJBqc0jkWTPtJK2GY3E52GNMFbR5BP-AtWpMnHxOw9NIfoOVDJ20NRhFeDsxRRoEoAhqiy36BAVQEBC923fiYQvbuS2ll5jkfo-tw72aHjZEiEn-w9JSxkTgs3B00u3OK9_uI6ns8pmJMRwRyKM2kqYY3nX773r', 'width': 1280}]",2.48e-05,101.1891947
"R43C+4R5, Tanjung Belit, Kampar Kiri Hulu, Kabupaten Rokan Hulu, Riau, Indonesia",Hermanto,ChIJfduueQCRKi4RNUxEGdxDdis,0.0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,-0.1972478,101.1221054
"9CP6+F9H, Jl. Dusun Tlk. Jering, Tlk. Kenidai, Kec. Tambang, Kabupaten Kampar, Riau 28293, Indonesia",Pulau Cinta,ChIJPWzlsfGn1TERK3ryFV9Q-U8,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",155.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116900397338177320413"">Mel Da</a>'], 'photo_reference': 'AUGGfZlvIZfXFZe7cscZpCQmK8DPBtAca3m2LnMI3kESpGE70Ejs7bKVnGtgxOJ3FLDH0COSRaO5gy6XRbMO_hcvRZtlQDBZKp-bNXHnj0pThmcYXwd_EkkHqDJF8TOpCUkqbnzwdupX_553Dp2tiBE15LrJaIiFasW6WR0AIWFmYlIYgvGd', 'width': 2256}]",0.3861946,101.4109825
"WQVG+MM6, Lubuk Bigau, Kampar Kiri Hulu, Kampar Regency, Riau 28471, Indonesia",Air Terjun Batu Tilam,ChIJ5TAL50WpKi4RKxSg7Xi7D0U,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",89.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114232839164413147085"">A Google User</a>'], 'photo_reference': 'AUGGfZlF2KMnLyuwR2eAaUFZljDecE15qSW5bY9uSWtfG-JMD2zX3igr3ENZwJ2ZfU952G7BWr6ET07XQKHxl66Lq5nz_lnLpPrg1eVMP0-V6sQzjmysitjtIVea6x7K40G80qDpzZm3x1e0FaU8FxXJxwc8kyF815bRgJSM4VIsEuP5LlvF', 'width': 4000}]",-0.055845,100.776634
