formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"GQXV+P37, Sawohan, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur, Indonesia",Sawohan area tambak,ChIJ65_7JCXn1y0ROGCZP4nFjxc,4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100972163708561208186"">A Google User</a>'], 'photo_reference': 'AUGGfZm2FB3XzPjlu0dW8oSYWoPJxoDP3Nm7Iy80IN7d8out6HytpEtj3wfu9VspzkQ3jVwpeMzXk_uNHQ8mybQugOAK2ZB3NZQ7e17Whs2vbrYD-PPvCw6eOW_2Eddbe38TOQ0QVRKU8Splm8WFZbiVHAqj6lMKGKe6s3mMFkoLKVPwNdl5', 'width': 868}]",-7.450716399999999,112.7926759
"HPH7+WXR, Sukorejo, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Agrowisata Sukorejo,ChIJ_80fKpLj1y0RH3vtVMlQAUY,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102824265851025966372"">Fauzi Baim</a>'], 'photo_reference': 'AUGGfZnssCUfWjRKSwa2SLs3EHyZhQu1VFROEHkZNLaCAIDhtdKkbdqNAzwrUkjwqqz5Lgsar8lkp78CwrgJIiyv9e6-rERxgnNC5QrgEhE0QLob6eio3fbg4h1baGbmsZSz7-ChAmTpjs9NvioYjd8sHaEvVFSOh49xt_j16hlArBTsZ-O6', 'width': 4080}]",-7.4201416,112.7148882
"HP94+682, Irianjaya, Pagerwojo, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Wisata Buah desa Pagerwojo,ChIJMXIRcgDh1y0RIbuWZluqX9U,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108277751899217260751"">A Google User</a>'], 'photo_reference': 'AUGGfZlGr9gm5zdzqhUr5IKQ2LgP0rRU76qtZek9O5HCMiqWOZMQrDDapNXso7WrwNUdGuu9Og8SwCM9YWYOIv1RK5SNs0HM5_LFcjSNQ7ZMjqRrBkQk7a0WdcNvUPiiCNZhM7ozznX1gUGW7cu8P6BJCkXFvOjTLB8sXoHyj4-t5hqt3M7F', 'width': 3120}]",-7.431979699999999,112.7057556
"GRQ3+WRP, Kepetingan, Sawohan, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur, Indonesia",Desa kepetingan kab .sidoarjo,ChIJ9b9f6jrn1y0RRMzfkPHwCK4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114122285961901062767"">Fron Dut</a>'], 'photo_reference': 'AUGGfZkquEN_rdrIt3ZPNzoBVin1wVnUFiES7oSr4AcdLX82E3xc8kAnrcahgjwUxeggUIbBu2j9la71O93tMMec-Z6R4H9EpitGFcQ1QBFKSmFBbHqgFei83SAPBPknyV7W8g3xBK0Y_or94bDxCZiHg193DvZovCA6YCxO_pIoVKLZwPI7', 'width': 2283}]",-7.4601646,112.8045928
"HQC7+2P6, Suko, Damarsi, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Wisata Pemancingan DAMAR REJO,ChIJHxVoOy_n1y0RE1YFvIlg0Bs,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,-7.429952,112.7642727
"HMGW+QJ6, Ngepung, Sidokepung, Kec. Buduran, Kabupaten Sidoarjo, Jawa Timur 61252, Indonesia",Kolam pancing milidayuh,ChIJW_f4ty3j1y0RttsjGkQj8TE,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",47.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101327317896447957501"">Arundara Jumantara</a>'], 'photo_reference': 'AUGGfZklF5PNqc8lnxeNY2hzxLilAnRCZZmjNtugoA6VrteJx_816iXnR0e0ab7TU5rFystQJ5UhId44C05Y9T6zXN8Z2oyfJSo9dYOg7tJbZSpeBGmw2LNBjxMe3YqferahTFtwuo-xQ3vQhf88D7m4I05AJsApmwFfehLWmErsuzBwW_Xt', 'width': 4624}]",-7.4230956,112.696507
"Jl. Jenggolo No.21, Rw1, Sidokumpul, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61212, Indonesia",Jayandaru Monument,ChIJ1VsiWbTm1y0R_8AbKOQZ4HQ,4.6,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",7673.0,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101647317124372676260"">Ahmad Syaifudin</a>'], 'photo_reference': 'AUGGfZnMHBlJi0zHRjHJRiHwpIIlOMiF1QZe8w9cJYj9pX8ePYI3LpHSwO-Lwkn-HHMFSZwCfS59AORyOf2Kb3DBN9VRmOXJRKREq_bmGXW6rJkL0G4Izi3RK_8xbNHUFkt17iFPmm6mqrQpuUntMtdAyO6R6a5DqQEWHfpRd14UaDV3UkTo', 'width': 2160}]",-7.446286199999999,112.7184411
"Jl. Sultan Agung No.39, Gajah Timur, Magersari, Kec. Sidoarjo, Kabupaten Sidoarjo, Jawa Timur 61212, Indonesia",Monumen Sidoarjo,ChIJHycK87Tm1y0R36y2miaT5rc,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",154.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112921999876474633552"">NANO wartino</a>'], 'photo_reference': 'AUGGfZnGYJfCK-9CMOdByIdbOIZ-AN4VYAZSDysYJQZjoHZbgtvkY4NskG7c0oae7X8ZD6WdFVpIGUFdco0q9MaLhe_3rnLJ3FMNtGTbl3Kw5T-ZxlLsqA93n9c3mWcaoycJ487VvFXvkbOxTnC8kloZ88Oenl-zgUehRPkY7YNlQ-JlVewm', 'width': 3024}]",-7.4460772,112.7177038
"HP22+3JV, Jati, Sidoarjo, Sidoarjo Regency, East Java, Indonesia",pacet,ChIJ7S8XH3Dh1y0RkkMNehFWs00,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106954610381741734934"">A Google User</a>'], 'photo_reference': 'AUGGfZkd2oCcamEXLKi-ELrS54TrZkWF6H0g9xENBbwUlrji3Dd_lc7L_lclHavqiz_N2OIvK9PH-wlnL76L5LT-eh9i9WwEy6Il5dEN5Ezntu8zCDVxzPEz8LvZBA9DCVTrEd4OYxg1YoUsm2lYLWJ-u67yDQNHBtR5XkyCgvikKhmp2Ksw', 'width': 3072}]",-7.449771799999999,112.7015495
"Pondokjati, Pagerwojo, Buduran, Sidoarjo Regency, East Java 61252, Indonesia",Taman Abhirama Sidoarjo,ChIJRWscw0_h1y0RrtS4lCQa3HY,4.4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",6039.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107766843792687023669"">A Google User</a>'], 'photo_reference': 'AUGGfZk9jTRqEqOo0xekV5WrYnps6JORyPofH9sFJQqHQi94xmMSG-3Pu5H9xZoRiXEr7rYkIj5X8sx_ZolPRqyWBdf8ls-ZrsMf6dbaTRrJpmiL5rD5XvNQqfbJBW6tOrJGJVrI8FJeTKkswoIi1DKLl61js8s_2ZQjiO6LOVWwUEYlvq1Z', 'width': 4000}]",-7.440249000000001,112.705097
