formatted_address,name,photos,place_id,rating,types,user_ratings_total,lat,lng,history_and_cultural,nature_and_adventure,entertainment_and_leisure,spiritual_and_architecture,wildlife_and_conservation
"Banaue, Ifugao, Philippines",Batad Rice Terraces,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100030814353360632948"">alex v</a>'], 'photo_reference': 'AUGGfZnGxyKKNwzYenQXPbNneHfRx1O0jDxNjxbG0VBqwEVAde-G4GRPyH7aKBNFln8eTskaeQzG_CR0dfDCPTwJtQpWsvT0y6GxVyCGLJHZ4wzhIzczdX0dchTAdzr6-PMHf-g61s8fedVFa0wLTMqqITkBRx--l81jepr3ANfJVHC_nwrX', 'width': 4032}]",ChIJU94yZT0okDMRXzcOhVSnOp4,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",1288,16.9345369,121.1363619,0,0,0,0,0
"789V+P5W, Luna, Apayao, Philippines",Lussok Crystal Cave,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100323350902263733928"">alvin bensi</a>'], 'photo_reference': 'AUGGfZkDsL6_lEUW6PuXu-ClLVsb2WkKKVsUSo4XdO3yb-i5_jtQ4rDWcXQ81CVKrqUceJ1rGWGPpsoli9os9vOS_8q8xOU3Xhen81956FThjFndblY2dozESiw6Huc9jyhmr9zZtee08AuIBw7jWAW_VcITK26m6xiB1KVsblMN0ZdvUVxO', 'width': 4032}]",ChIJHe84hoW0iDMRA2jD0F2-b1Q,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",84,18.2693736,121.3429645,0,0,0,0,0
"62XM+5C6, Calanasan, Apayao, Philippines",Carmela Falls,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115358848509212346673"">A Google User</a>'], 'photo_reference': 'AUGGfZlb8-IXPMtmP0XrjO0cacO3mlt2fSuxYSgK-_tYUskP0YWIW5L_GXDa4NtUARHNFXSgzUSAAzLpYJC2oX6gYTN-iVDyqYMeq0CI4koguNptvruU24JSOLetU6IcOrGahgd3BAFLlmdfKKqTNpqrYshsH4819ySh60SGEvz2tnbe0_2m', 'width': 3000}]",ChIJrdv5mhMtjzMRR-g0fVAu89A,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,18.2479181,121.03351,0,0,0,0,0
"W46G+6HW, Road, Banaue, Ifugao, Philippines",Bangaan Ifugao Rice Terraces,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114624039478058852070"">Anna Krzak</a>'], 'photo_reference': 'AUGGfZkvpyc5sZXbaEqWDndZKJrlyqG5BBhYbW70MPoC5eDw0TflLduYp8CYh6ECU-IbdUQnVrwsduJNnuhQai-HnY2QNPCheQT6_czkniZduHH3DLQ7cA9EWnfBuZDKAw69g7lc90PmJirwBRDbW23Q92LWZ5xs9rJXatmf5_uuia2Swcg', 'width': 4032}]",ChIJQVEHOXYnkDMR57gBEf1Bebs,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",68,16.9106049,121.1264427,0,0,0,0,0
"Sitio Libag, Mangatarem, Pangasinan, Philippines",Canding/Kanding Falls Mangatarem Pangasinan,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109296789028674593989"">Arjay Robles</a>'], 'photo_reference': 'AUGGfZn443g-DGZtTk2qTgadIs5m3fdfgmjTLNOZ-dKerjEARfX970QO8G4Tm0Ty9kiEabCMULz-7b6vY_Lgz4SxfHz6oE0RsbsxKK4rbiD1SZhBjPTkXZnJd-niE5hzJiCbly15wcf9SDSRXYQp-I1HkAe-XR1QAZgSC1RVmx1Ydpv52jYi', 'width': 3024}]",ChIJ2ztdtsitljMRTeCl25_P-Mk,4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",117,15.6441875,120.3076406,0,0,0,0,0
"880, Taiwan, Penghu County, Magong City, 觀音亭海水浴場",Xiying Rainbow Bridge,"[{'height': 1607, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101916002770678528681"">shaunhuang.t</a>'], 'photo_reference': 'AUGGfZlGzxuNCyGM6d3h5fuEcyjX6Rt0kOtTWitHau8y1C5XbM3iBPjqhBb9_oeGEI0Fj6NciU4teBS-eDd_bOfZf6dcGVsvLHIdZ2eNqceDwaxP0dwPDt9rhhL-8f8g6qKc_VUxipUFcWtAsGIfno-H9ES0RavL4lSMAYl5BU-zfFM57gzX', 'width': 2858}]",ChIJQbU0lPRabDQRownCt9m6zD4,4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",752,23.5692483,119.5599959,0,0,0,0,0
"No. 25, Xincun Rd, Chenggong Township, Taitung County, Taiwan 96144",East Coast National Scenic Area,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116008797061629096734"">Henry Lam</a>'], 'photo_reference': 'AUGGfZmhu3YQydiFEgdGnuYmVdhA0vB4erI-ctIbq0b9vBACA9TTyjRG2r3vzOvMNY2H-Au_X2x1zimK-5huPLOY3m8UCx8vnUjz_CIlVdgyK3o32LAT31ptE5nVPwbbvKeo0nzz4Tj7-BqWfm1em5-N3AiYAaU4Lg-UIMpEQxwBqx9-_wvd', 'width': 1920}]",ChIJ82el9vKgaDQRoDGNDCMauMY,4.5,"['tourist_attraction', 'point_of_interest', 'establishment']",14066,23.0201614,121.3245523,0,0,0,0,0
"FC8X+2PM, San Jose, Tarlac, Philippines",Saipan Beach,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113710498239581530654"">Bryle Sanchez</a>'], 'photo_reference': 'AUGGfZk3vcECNOHPMR284yHvfWAmo8Pn0YbMbxjuAEgh9GuGzLgbyaJZmxusVbi49G_zmpAhT3LpHCwrOxuWWXvKI9txUwOLIYZffbDLRWcVmNxdq7o4Z7VCYChOtCGm2Rxty5A8JngnWf9lzopPe2xH8kdFAzS4pJOt2QhoNLyd2sf1GRMT', 'width': 2048}]",ChIJ06uqyfy5ljMRXuwwFEBUAYA,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",22,15.4650501,120.4494385,0,1,0,0,0
"J886+J7X, San Clemente, Tarlac, Philippines",Mt. Damas,"[{'height': 1715, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111464606945520947694"">Darwin Dalisay</a>'], 'photo_reference': 'AUGGfZkIF2hl7gL2TDG5IrRDfT2P2_yhlqgSFNXFnB2VtMZ3D6cp3tSpazY2fu1m_9RNHWs8lapvHh3H3U_isrbp6uUmmwJzLl5pRJqXhB7bzURNuvJxnsNpxu7Zkg9r4Ae9p7U7YW5ubOHA-KiF4QNcTrYf095QYYr9Wk7JBXb88UIuJxha', 'width': 1717}]",ChIJFZh9ZHivljMRVNSveqVTbYE,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",13,15.6166083,120.3107284,0,0,0,0,0
"114, Taiwan, Taipei City, Neihu District, 碧山巖開漳聖王廟（停車場旁",Baishihu Suspension Bridge,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117953892104768879277"">蘇立芳</a>'], 'photo_reference': 'AUGGfZl0zcPK6XgZ2x1EFmnx70pTlB2qK8OHIveAc6p1wIs5L5213KpqcBJc_KzSE4faM08Wy6pilICu-XD9mhqOYQ1yscfFVCVgxa_IiUUUvQSuUAXrGF2oUlzZaRHiFw2qpmO6PTVpDpnMMRaVh9H9WNc7YetPHU1EV2QQu4ARDmoPcWpS', 'width': 4624}]",ChIJMRbm0_usQjQROwTu4kmhUSI,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",9256,25.099682,121.5873607,0,0,0,0,0
