formatted_address,name,place_id,rating,types,user_ratings_total,photos,lat,lng
"7XQ3+VM7, Arongan, Arongan Lambalek, West Aceh Regency, Aceh 23652, Indonesia",Pantai Suak Ie Beusoi,ChIJXTXBB4nlPjARc7NUZv7j1lA,4.7,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107936164600005428866"">Maulana Maulana</a>'], 'photo_reference': 'AUGGfZlOX15Cz-eyGuGhwrZMttqTd5pMLQi7JtYkCsJthER4_Hm0qA6MIV9KjZ6HbDw2S438M3paAPJox9kxtVr_xAdM2EPyiwS_WWtq6t-awoRVWo3Ti310kO4LjY7LjOfkPG7znsyNeKyYsPrTTySLy4RIdp3Jt6UvwlqT0GpESUGmvo6_', 'width': 4624}]",4.2896748,95.9541824
"82C6+XC, Kulam Kaju, Woyla Barat, West Aceh Regency, Aceh, Indonesia",Pantai Suak enak,ChIJX5J1NO_hPjARb3hRUCNqZPk,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,4.3224213,96.0110862
"CWJ9+RQ, Simpang Teumarom, Woyla Barat, West Aceh Regency, Aceh, Indonesia",KARYA TANAH GAMBUT,ChIJf4wT0L8dPzAR_a_YeC4n7pU,3.2,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116208130068089420574"">A Google User</a>'], 'photo_reference': 'AUGGfZkuJons_9wL_2SAPGYjN0hPdCGYXPAUsFjMBLyW5tUvX94XfLGiWvzFFLFKY_JB6XtnbKWsUHwLGYLVYYp7Gk9KGQ8gX2DXMN2oeB_SQ1yRY89j0lG8RpzHXxR_e7RzreXBWA9xdA3ojFRQSWGMWWb7H8tbkN9uJ6Kq8V7yWEFbm72w', 'width': 4160}]",4.4320625,95.9194375
"Pantai Suak Geudebang, Suak Geudubang, Kec. Samatiga, Kabupaten Aceh Barat, Aceh 23652, Indonesia",Suak Geudebang Beach,ChIJZbpm0V3lPjARce_BKskL_80,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112858541738154811798"">syafrizal arifin</a>'], 'photo_reference': 'AUGGfZlT9DDkJQ_LULu9aoA0JODpUklfL-Za0jxIg-NzKBio7YR70mkqxxetEHQWItKRQF_MtpU5FLf_FefQm_v28F1EkH9ZYmGwN2PeRWlyu_rMKqVyadrL2DhlzbG-jVuhKa1T27YkGAQJF5W_3EOW0ECavDLMCIz5VzcBZ8r1PgDwpZy9', 'width': 4032}]",4.2543516,95.9816258
"626W+M59, Suak Timah, Samatiga, West Aceh Regency, Aceh 23652, Indonesia",Spot Pemancingan Samatiga,ChIJgfs08xbnPjARUzUz_uo6fCo,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,4.211655299999999,96.0454701
"6369+53V, Cot Darat, Samatiga, West Aceh Regency, Aceh 23652, Indonesia",Tempat nongkrong cristiano waldo,ChIJe0E5V0nnPjARbkUiEPMufzw,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,4.210486,96.0676825
"625W+62, Kuala Bubon, Samatiga, West Aceh Regency, Aceh, Indonesia","Babah Kuala, Gp.Kuala Bubon",ChIJ5_jIZgDpPjARYBMbMOhtW80,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113821160225495841736"">A Google User</a>'], 'photo_reference': 'AUGGfZkflIRzyvb7NWmf8PbeDEcRguMMPowYCvcUvpooMUrBNQgjkPtdrr1fRxDhKJkT_lZ6y4EudODuVDG10NxrcjEeI4f5P4trsd-H5nn7E3OzTcT6z8F-uIsWQ6ogJ_KKFxM9spgTgGJmpl6RnGt7mJ5UsvfFZpAQ0jOs1bWtX_oZNjBI', 'width': 720}]",4.2080812,96.0451023
"6352+G76, Kuala Bubon, Samatiga, West Aceh Regency, Aceh 23652, Indonesia",Pantai Kuala Bubon,ChIJ11hVth3pPjARur9Xq5TMPDQ,4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108699263518642963982"">A Google User</a>'], 'photo_reference': 'AUGGfZmmYvFvPF4zuUKd4y4W6-Zci2pjRLUKN-lLPGrkOLDtsoPbsMsMT711_OIUedbw8BwviIET1A1RIuty-G5loQGV8kAW9EsmyrIvcf9Ykphr6M-u86j_t7k_t0BqtUbKDbH797NTRS-ZNL4aai4ZCvzIk0Sq4UYxUR9LkVHk-dAx9rYK', 'width': 4000}]",4.2087875,96.0506406
"754G+2HW, Putim, Kaway XVI, West Aceh Regency, Aceh 23681, Indonesia",Danau Geunang Geudong,ChIJ7eOQLKLbPjARBEDnYHoLdo0,3.8,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",20.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103000044464821176071"">A Google User</a>'], 'photo_reference': 'AUGGfZmUEOIvXI2_J51Xcme4LwCy9gx1osdE55ZvHaZXO7Cic4thhLWVLDGcqXZsyJKPm4JvYUhmabLG7JucHkknpTv0Xp3d7zVVoR5GNOrTtiWuGFV9Gp-CcQGUGS44O5DaJYFiv3UM1dLDLze3-FrPbP4cXWYJX0wELXVPAT-f33aXffW7', 'width': 2000}]",4.2551112,96.1764535
"Lhok Bubon, Samatiga, West Aceh Regency, Aceh, Indonesia",Ujong Tuba Beach,ChIJsWTm4EbpPjARlOUiA-673No,4.3,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104807547660405926913"">Alam Mirza</a>'], 'photo_reference': 'AUGGfZkX-BnEKkGwM0GIijXROc_2Ne-i2vTAg9l-3KJxbz2dfVdamwXcP5I_NRUTlyJXy85NXu8E7Nly8b9LrKEHxkWC6Nk_20viOdewcWjO712JeanY-ZJHK2Bjuq60u5oCs2wlBsGjTvJFFxkggREdyf2Rtg2H1Sis6rZOUhMCDqoldeSH', 'width': 2268}]",4.1948209,96.0245147
